PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3900,C,DET,OTT,8404660,744810,2,2,,0.1989,0.3709,1.5265,0.6821,0,0,0,0,0.029,0.0668,0.5698,0.0958,7.12,1.83,6.59,9.57,1,0.29,15.56,16,,31729,0.545,5.21,16.8,172,2075,30594,1,
31746,"Radek Faksa",2500,C,DAL,TBL,8404700,659857,4,,,0.0635,0.0989,0.6593,0.5822,0,0,0,0,0,0,0.1624,0,3.01,1.2,4.44,6.3,2,0,8.69,0,,31746,1.127,2.58,11.1,181,1954,30523,1,40
34547,"Nick Jensen",2600,D,OTT,DET,8404660,733469,2,,,0.0312,0.1903,0.7341,1.1905,0,0,0,0,0,0,0.2215,0,4.37,1.68,4.74,6.74,3,0,10.44,0.3,,34547,0.823,3.28,16.1,163,2050,30618,0,
37698,"Alex DeBrincat",7200,W,DET,OTT,8404660,920337,2,1,,0.4562,0.5038,2.9927,0.4203,0,0,0,0,0.1381,0.1803,0.96,0.3184,12.46,1.73,9.13,12.99,4,3,24.15,22.7,,37698,0.629,8.64,17.3,172,2075,37837,1,
5274308,"Max Crozier",2900,D,TBL,DAL,8404700,1172319,3,,,0.0452,0.1812,1.3088,1.0642,0,0,0,0,0,0,0.2264,0,5.11,1.76,4.87,6.84,5,0.06,11.34,1,,5274308,1.295,4.02,15.8,167,2218,262433,0,
16699,"Zemgus Girgensons",2500,W,TBL,DAL,8404700,659858,3,,,0.1165,0.1102,1.1803,0.6137,0,0,0,0,0,0,0.2267,0,4.38,1.75,5.08,7.11,6,0,10.88,1,,16699,2.411,4.14,14.4,167,2218,30275,0,
9190220,"Isaac Howard",2500,W,EDM,STL,8404690,1394927,3,2,,0.1212,0.1436,1.107,0.2301,0,0,0,0,0.0118,0.0166,0.2648,0.0284,3.85,1.54,4.99,7.03,7,0,10.24,1,,9190220,0.652,2.98,9.9,177,1953,204733,1,
555386,"Trent Frederic",2500,W,EDM,STL,8404690,920239,2,,,0.1334,0.1597,1.1258,0.4274,0,0,0,0,0,0,0.2931,0,4.38,1.75,5.01,7.05,8,0,10.79,1,,555386,2.3,4.14,11.7,177,1953,82490,1,
16667,"Cam Fowler",3300,D,STL,EDM,8404690,550762,3,,,0.0622,0.2662,1.0765,1.2139,0,0,0,0,0,0,0.3284,0,5.6,1.7,5.26,7.55,9,0.15,12.33,0.3,,16667,0.371,3.91,19.5,174,1944,30980,0,
5278036,"Matt Savoie",2500,W,EDM,STL,8404690,1394907,3,2,,0.1607,0.202,1.3579,0.4702,0,0,0,0,0.0114,0.0181,0.3627,0.0295,5.27,2.11,5.85,8.33,10,0,12.76,6,,5278036,0.533,3.88,14,177,1953,204712,1,
58046,"Connor Ingram",8200,G,EDM,STL,8404690,893577,,,B,0,0,0,0,0.6296,22.9857,2.7803,0.072,0,0,0,0,11.21,1.37,7.43,9.73,11,3.51,20.72,16,,58046,0,9.23,,177,1953,40250,1,
14408,"James Reimer",7500,G,OTT,DET,8404660,446889,,,B,0,0,0,0,0.4762,23.8785,3.3372,0.0399,0,0,0,0,9.4,1.25,8.6,10.87,12,0.49,20.41,10.7,,14408,0,7.17,,163,2050,30203,0,
6881419,"Justin Hryckowian",2500,C,DAL,TBL,8404700,1505690,3,,,0.0995,0.1338,0.8427,0.4032,0,0,0,0,0,0,0.2333,0,3.48,1.39,4.97,7.02,13,0,9.84,0.3,,6881419,1.311,3.03,11.2,181,1954,501678,1,
31676,"Curtis Lazar",2500,C,EDM,STL,8404690,741449,4,,,0.073,0.0981,0.6442,0.4247,0,0,0,0,0,0,0.1711,0,2.81,1.12,4.42,6.28,14,0,8.47,0.3,,31676,1.883,2.84,8.9,177,1953,30738,1,
2295911,"Jake Sanderson",6800,D,OTT,DET,8404660,1248071,1,1,,0.1318,0.5013,2.1546,1.899,0,0,0,0,0.0589,0.146,0.6331,0.2049,10.64,1.56,6.9,9.93,15,3.49,19.47,5,,2295911,0.649,7.28,24,163,2050,158608,0,
2296243,"Jake Neighbours",3800,W,STL,EDM,8404690,1248093,2,1,,0.2962,0.2593,1.717,0.6412,0,0,0,0,0.0715,0.0658,0.5555,0.1373,7.64,2.01,7.13,10.11,16,0.25,16.77,9.3,,2296243,2.176,6.33,16.6,174,1944,158699,0,
34544,"Esa Lindell",3600,D,DAL,TBL,8404700,680652,1,2,,0.0604,0.2322,1.1406,2.193,0,0,0,0,0.0091,0.0189,0.2926,0.028,7.4,2.06,5.26,7.4,17,1.95,14.13,4.7,,34544,0.897,5.09,23.6,181,1954,30528,1,
17151,"David Perron",2800,W,OTT,DET,8404660,392970,4,2,,0.1732,0.2302,1.1514,0.289,0,0,0,0,0.0507,0.063,0.4034,0.1137,4.91,1.75,5.79,8.28,18,0,12.32,3,,17151,1.164,4.04,11.7,163,2050,30170,0,
31680,"Colton Parayko",4000,D,STL,EDM,8404690,680852,1,,,0.0775,0.2594,1.3579,2.3152,0,0,0,0,0,0,0.3369,0,8.32,2.08,5.63,7.94,19,2.49,15.53,4.7,,31680,1.279,5.82,22.1,174,1944,30565,0,
2299114,"Gage Goncalves",3000,W,TBL,DAL,8404700,1248183,2,2,,0.1213,0.2097,0.9027,0.3505,0,0,0,0,0.0174,0.0352,0.331,0.0526,4.06,1.35,5.29,7.59,20,0,10.83,0,,2299114,0.999,3.35,11.9,167,2218,158693,0,40
2295913,"Ridly Greig",3100,W,OTT,DET,8404660,1248095,2,2,,0.1871,0.2347,1.4699,0.5892,0,0,0,0,0.0252,0.0424,0.4218,0.0676,6.05,1.95,5.93,8.39,21,0,13.64,2.3,,2295913,1.506,4.91,16.3,163,2050,158610,0,
34560,"Nick Paul",3300,C,TBL,DAL,8404700,744807,1,2,,0.1788,0.1908,1.4264,0.4482,0,0,0,0,0.021,0.0269,0.3696,0.0479,5.45,1.65,5.76,8.1,22,0,12.82,12.7,,34560,1.133,4.3,15.3,167,2218,82903,0,
2296463,"Mavrik Bourque",3000,W,DAL,TBL,8404700,1248097,3,2,,0.1623,0.2065,1.5366,0.4314,0,0,0,0,0.0202,0.0305,0.3688,0.0507,5.54,1.85,5.91,8.38,23,0,13.1,4.3,,2296463,0.777,4.18,14.8,181,1954,158700,1,
16861,"Nick Bjugstad",2600,C,STL,EDM,8404690,550769,3,,,0.1587,0.1606,1.4887,0.5107,0,0,0,0,0,0,0.3193,0,5.32,2.05,5.3,7.44,24,0,12.1,5.3,,16861,1.428,4.31,12.3,174,1944,29998,0,
1278918,"Fabian Zetterlund",3300,W,OTT,DET,8404660,1057171,1,2,,0.1854,0.2063,1.5338,0.5982,0,0,0,0,0.0337,0.0563,0.3917,0.09,6.01,1.82,5.93,8.39,25,0,13.6,8,,1278918,1.381,4.81,13.4,163,2050,91992,0,
2299112,"Jack Finley",2500,C,TBL,DAL,8404700,1248176,4,,,0.0712,0.0956,0.6149,0.2353,0,0,0,0,0,0,0.1668,0,2.43,0.97,4.39,6.25,26,0,8.05,0,,2299112,1.044,2.18,7.9,167,2218,158686,0,40
17115,"Patrick Kane",5100,W,DET,OTT,8404660,392942,2,2,,0.2511,0.4657,2.2085,0.3281,0,0,0,0,0.0478,0.1095,0.7168,0.1573,8.7,1.71,7.41,10.73,27,1.02,18.18,11.3,,17115,0.367,6.17,15.1,172,2075,30639,1,
17222,"James van Riemsdyk",4000,W,DET,OTT,8404660,392943,1,1,,0.3006,0.3673,2.0079,0.3894,0,0,0,0,0.0974,0.1274,0.6679,0.2248,8.34,2.09,7.6,10.88,28,0.47,18.07,24,,17222,0.523,6.04,15.3,172,2075,29821,1,
14278,"Lars Eller",2500,C,OTT,DET,8404660,392954,4,,,0.1029,0.1387,0.9361,0.4659,0,0,0,0,0,0,0.2416,0,3.78,1.51,4.97,7.02,29,0,10.14,0.3,,14278,0.668,2.91,11.4,163,2050,29793,0,
2298980,"Tyler Kleven",2500,D,OTT,DET,8404660,1248156,3,,,0.0416,0.1278,1.0131,1.2973,0,0,0,0,0,0,0.1694,0,4.77,1.91,4.72,6.58,30,0,10.81,2.7,,2298980,1.396,3.77,15.7,163,2050,158612,0,
2033165,"Philip Broberg",3200,D,STL,EDM,8404690,1172190,1,1,,0.0917,0.344,1.5044,1.5567,0,0,0,0,0.0271,0.0604,0.4357,0.0875,7.58,2.37,6.08,8.7,31,1.28,15.36,20,,2033165,0.732,5.4,22.3,174,1944,112788,0,
16714,"Mattias Ekholm",3800,D,EDM,STL,8404690,595927,1,2,,0.1066,0.3,1.8233,1.4784,0,0,0,0,0.0112,0.0158,0.4066,0.027,7.87,2.07,5.87,8.28,32,1.79,15.38,4,,16714,1.25,5.78,21.7,177,1953,30023,1,
1321494,"Logan Mailloux",2600,D,STL,EDM,8404690,1321494,3,,,0.0364,0.1702,0.9095,0.9458,0,0,0,0,0,0,0.2066,0,4.15,1.6,4.73,6.72,33,0,10.2,0,,1321494,1.092,3.3,14.2,174,1944,164998,0,40
1286008,"Darren Raddysh",6200,D,TBL,DAL,8404700,849370,1,1,,0.1608,0.5278,2.3677,1.0846,0,0,0,0,0.0806,0.1775,0.6886,0.2581,9.77,1.58,7.53,10.92,34,1.97,19.41,10.3,,1286008,1.114,7.21,24.4,167,2218,82823,0,
671953,"Drake Batherson",5500,W,OTT,DET,8404660,1057231,1,1,,0.2981,0.4066,2.1036,0.372,0,0,0,0,0.0877,0.1258,0.7047,0.2135,8.7,1.58,7.6,10.88,35,0.83,18.43,8.3,,671953,1.47,6.73,17.3,163,2050,82907,0,
4904615,"Emmitt Finnie",3100,W,DET,OTT,8404660,1453286,3,2,,0.2007,0.2678,1.5488,0.5127,0,0,0,0,0.0343,0.0522,0.4685,0.0865,6.34,2.05,6.57,9.35,36,0,14.75,9,,4904615,1.3,5.03,14.6,172,2075,278331,1,
414800,"Jacob Bernard-Docker",2500,D,DET,OTT,8404660,1121472,3,,,0.03,0.1376,0.7198,1.4389,0,0,0,0,0,0,0.1676,0,4.54,1.82,4.65,6.51,37,0,10.49,1.3,,414800,0.987,3.38,14.4,172,2075,75434,1,
1283986,"Jordan Spence",2700,D,OTT,DET,8404660,1172292,3,,,0.0568,0.2565,1.1476,0.9311,0,0,0,0,0,0,0.3133,0,5.1,1.89,5.15,7.44,38,0,11.69,2.3,,1283986,1.023,3.96,16.5,163,2050,91920,0,
34557,"Oskar Sundqvist",2500,C,STL,EDM,8404690,680817,4,2,,0.118,0.1967,0.9768,0.6862,0,0,0,0,0.0223,0.0401,0.3147,0.0624,4.64,1.86,5.16,7.33,39,0,11.24,0.7,,34557,1.154,3.77,14.1,174,1944,30178,0,
