PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",4000,C,DET,TOR,8404900,744810,2,2,,0.1885,0.3625,1.6088,0.6573,0,0,0,0,0.0245,0.0585,0.551,0.083,7.08,1.77,6.59,9.57,1,0.25,15.52,0,,31729,0.564,5.17,17.7,172,2075,30594,0
18467,"Anthony Duclair",3500,W,NYI,SEA,8404970,743259,1,1,,0.2579,0.3264,1.7321,0.5413,0,0,0,0,0.0637,0.1086,0.5843,0.1723,7.51,2.15,6.83,9.77,2,0.43,16.25,0,,18467,0.563,5.49,16.4,156,2135,30344,0
36584,"Clayton Keller",6900,W,UTA,PHI,8404950,920216,1,1,,0.4007,0.6935,2.522,0.376,0,0,0,0,0.1186,0.2568,1.0942,0.3754,11.93,1.73,9.6,13.94,3,1.98,24.22,0,,36584,0.32,8.42,19.2,183,2005,32089,1
37698,"Alex DeBrincat",7500,W,DET,TOR,8404900,920337,2,1,,0.4404,0.496,3.3247,0.4093,0,0,0,0,0.12,0.1618,0.9364,0.2818,12.92,1.72,9.26,13.1,4,3.33,24.77,0,,37698,0.641,8.82,17.8,172,2075,37837,0
34619,"Scott Wedgewood",8500,G,COL,ANA,8404920,554543,,,C,0,0,0,0,0.75,23.7433,2.6605,0.0815,0,0,0,0,12.67,1.49,7.98,10.33,5,4.4,22.88,0,,34619,0,10.76,,176,2155,29973,1
14246,"Casey Cizikas",2500,C,NYI,SEA,8404970,521884,4,,,0.1099,0.1166,0.9331,0.6586,0,0,0,0,0,0,0.2265,0,4.05,1.62,5.01,7.06,6,0,10.46,0,,14246,1.758,3.6,11.2,156,2135,30928,0
37907,"Connor Clifton",2500,D,PIT,CGY,8404980,744943,3,,,0.0381,0.1905,0.9806,1.8995,0,0,0,0,0,0,0.2286,0,6.17,2.47,5.05,7.06,7,0.94,12.63,0,,37907,3.252,5.5,16.8,159,1927,82491,0
6231006,"Maxim Tsyplakov",2500,W,NYI,SEA,8404970,1072913,4,,,0.1192,0.1916,1.2527,0.3921,0,0,0,0,0,0,0.3108,0,4.56,1.82,5.2,7.35,8,0,11.22,0,,6231006,1.51,3.88,11.8,156,2135,363028,0
5721344,"Cutter Gauthier",6600,W,ANA,COL,8404920,1394905,3,1,,0.3407,0.2992,3.0097,0.5642,0,0,0,0,0.0991,0.086,0.6399,0.1851,10.54,1.6,8,11.15,9,2.25,20.78,0,,5721344,0.839,7.33,15.9,180,1997,204709,0
17453,"Jake McCabe",2900,D,TOR,DET,8404900,660793,1,,,0.0514,0.308,0.9175,2.0285,0,0,0,0,0,0,0.3594,0,7.07,2.44,5.65,8.15,10,1.22,14.3,0,,17453,2.079,5.53,21.4,164,2146,30280,1
2578776,"Justin Brazeau",3000,W,PIT,CGY,8404980,956418,3,2,,0.2399,0.2389,1.6756,0.6061,0,0,0,0,0.0371,0.0468,0.4788,0.0839,6.9,2.3,6.48,9.13,11,0.19,15.19,0,,2578776,1.601,5.52,12.3,159,1927,82518,0
18681,"Ryan Pulock",3900,D,NYI,SEA,8404970,741446,1,,,0.0651,0.2744,1.4231,2.0469,0,0,0,0,0,0,0.3395,0,7.88,2.02,5.56,7.84,12,2.12,15,0,,18681,1.36,5.64,21.7,156,2135,30776,0
34611,"Anthony Mantha",3200,W,PIT,CGY,8404980,741457,3,2,,0.2136,0.2748,1.6476,0.5358,0,0,0,0,0.0314,0.0516,0.4884,0.083,6.69,2.09,6.57,9.35,13,0,15.1,0,,34611,0.867,5.04,13.5,159,1927,30621,0
6082975,"Liam Ohgren",2600,W,VAN,WSH,8404940,1394917,3,2,,0.1511,0.1806,1.6512,0.5109,0,0,0,0,0.0245,0.0352,0.3317,0.0597,5.63,2.17,5.38,7.51,14,0.06,12.52,0,,6082975,1.444,4.54,14.1,179,2129,204718,1
35781,"Mikhail Sergachev",5500,D,UTA,PHI,8404950,920218,1,1,,0.132,0.5792,1.8647,1.6656,0,0,0,0,0.0639,0.1713,0.7112,0.2352,10.05,1.83,7.08,10.38,15,2.72,19.11,0,,35781,0.954,7.23,24,183,2005,31482,1
2296155,"Egor Chinakhov",2700,W,PIT,CGY,8404980,1209293,2,2,,0.1911,0.2199,1.7619,0.4357,0,0,0,0,0.0281,0.0364,0.411,0.0645,6.24,2.31,5.99,8.44,16,0.03,13.91,0,,2296155,1.171,4.84,12.9,159,1927,158667,0
17113,"Valeri Nichushkin",5600,W,COL,ANA,8404920,741413,2,2,,0.3731,0.3624,2.2221,0.4236,0,0,0,0,0.0287,0.058,0.7355,0.0867,9.41,1.68,8.15,11.65,17,0.97,19.84,0,,17113,1.08,6.92,17,176,2155,30530,1
34598,"Noel Acciari",2500,W,PIT,CGY,8404980,873205,4,,,0.1142,0.1229,1.0721,1.1799,0,0,0,0,0,0,0.2371,0,5.24,2.1,5.12,7.17,18,0,11.79,0,,34598,1.804,4.33,13.1,159,1927,31008,0
2296274,"Connor Zary",3200,W,CGY,PIT,8404980,1248091,1,1,,0.2426,0.3478,1.7914,0.4049,0,0,0,0,0.0573,0.1045,0.5904,0.1618,7.37,2.3,6.82,9.75,19,0.3,16.1,0,,2296274,0.672,5.46,15.9,175,2134,158630,1
896240,"Victor Olofsson",3100,W,COL,ANA,8404920,831548,3,1,,0.3669,0.3905,2.2509,0.2919,0,0,0,0,0.1598,0.1748,0.7574,0.3346,9.35,3.02,8.14,11.64,20,0.92,19.77,0,,896240,0.464,6.71,16,176,2155,81307,1
5274487,"Ivan Miroshnichenko",2500,W,WSH,VAN,8404940,1394918,4,,,0.1063,0.1785,1.0305,0.3726,0,0,0,0,0,0,0.2848,0,4.01,1.6,5.15,7.31,21,0,10.6,0,,5274487,1.291,3.4,9.7,168,2232,204715,0
14204,"Alex Killorn",3500,W,ANA,COL,8404920,651621,2,2,,0.2232,0.2518,1.8217,0.4989,0,0,0,0,0.0301,0.0465,0.475,0.0766,6.91,1.97,6.62,9.4,22,0.05,15.38,0,,14204,1.053,5.23,18.2,180,1997,30512,0
37715,"Ryan Lomberg",2500,W,CGY,PIT,8404980,894479,4,,,0.085,0.107,0.9651,0.2797,0,0,0,0,0,0,0.192,0,3.21,1.28,4.95,7,23,0,9.55,0,,37715,1.674,3.02,9,175,2134,31513,1
34841,"Ross Johnston",2500,W,ANA,COL,8404920,789848,4,,,0.0618,0.1335,0.6869,0.5533,0,0,0,0,0,0,0.1953,0,3.17,1.27,4.44,6.3,24,0,8.85,0,,34841,2.992,3.64,11.9,180,1997,30771,0
1287130,"Brandon Duhaime",2500,W,WSH,VAN,8404940,920429,4,,,0.0954,0.1216,0.8592,0.5554,0,0,0,0,0,0,0.217,0,3.66,1.46,4.99,7.03,25,0,10.05,0,,1287130,1.828,3.39,10.7,168,2232,92011,0
5277871,"Pavel Mintyukov",3000,D,ANA,COL,8404920,1394908,2,2,,0.0602,0.2835,1.108,1.6691,0,0,0,0,0.0168,0.0542,0.3437,0.071,6.58,2.19,5.34,7.63,26,1.05,13.42,0,,5277871,1.099,4.86,19.2,180,1997,204737,0
14155,"Jordan Eberle",4400,W,SEA,NYI,8404970,456834,1,1,,0.2748,0.3571,2.0035,0.499,0,0,0,0,0.0645,0.0939,0.6319,0.1584,8.21,1.87,7.38,10.48,27,0.56,17.66,0,,14155,0.676,6,18.5,1179,182467,30312,1
16668,"Nathan MacKinnon",10500,C,COL,ANA,8404920,741404,1,1,,0.6531,1.156,4.6303,0.6847,0,0,0,0,0.2266,0.5013,1.8091,0.7279,21.91,2.09,12.29,17.73,28,9.18,37.64,0,,16668,0.753,14.6,22.4,176,2155,30677,1
2296434,"Jamie Drysdale",2800,D,PHI,UTA,8404950,1207492,2,1,,0.0792,0.3368,1.268,1.5175,0,0,0,0,0.0301,0.1089,0.416,0.139,6.98,2.49,5.63,8.1,29,1.15,14.19,0,,2296434,0.609,4.98,22.1,158,2229,158711,0
16738,"Jaden Schwartz",3700,W,SEA,NYI,8404970,550764,4,2,,0.2104,0.2524,1.8078,0.5094,0,0,0,0,0.0394,0.0527,0.4628,0.0921,6.78,1.83,6.64,9.41,30,0,15.28,0,,16738,0.647,4.96,14.7,1179,182467,30567,1
18556,"Josh Manson",3800,D,COL,ANA,8404920,612926,2,,,0.087,0.2894,1.5134,1.4976,0,0,0,0,0,0,0.3764,0,7.21,1.9,5.79,8.22,31,1.21,14.62,0,,18556,2.423,5.9,18.7,176,2155,30652,1
2298811,"Emil Andrae",2500,D,PHI,UTA,8404950,1248171,2,,,0.0347,0.1919,0.8464,1.3168,0,0,0,0,0,0,0.2266,0,4.82,1.93,4.84,6.84,32,0,11.02,0,,2298811,1.254,3.77,17.5,158,2229,158533,0
14202,"Sidney Crosby",8000,C,PIT,CGY,8404980,296786,1,1,,0.4231,0.6617,2.5017,0.5379,0,0,0,0,0.1159,0.1888,1.0848,0.3047,12.18,1.52,9.62,13.95,33,2.21,24.49,0,,14202,0.998,8.88,19.5,159,1927,30424,0
14453,"Tyler Myers",2600,D,VAN,WSH,8404940,456704,2,,,0.0447,0.1886,1.0925,1.6431,0,0,0,0,0,0,0.2333,0,5.92,2.28,4.97,6.96,34,0.77,12.28,0,,14453,1.34,4.43,19.8,179,2129,31072,1
1310396,"Lane Pederson",2500,C,PHI,UTA,8404950,893536,4,,,0.0804,0.1184,0.8485,0.424,0,0,0,0,0,0,0.1988,0,3.28,1.31,4.97,7.02,35,0,9.64,0,,1310396,1.123,2.79,10.5,158,2229,82995,0
18503,"Jonathan Drouin",2800,W,NYI,SEA,8404970,741406,2,2,,0.1265,0.3449,1.3018,0.3489,0,0,0,0,0.018,0.0625,0.4714,0.0805,5.43,1.94,5.79,8.41,36,0,12.84,0,,18503,0.443,4.05,14.4,156,2135,30507,0
