PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
982257,"Jarrett Stidham",4500,QB,DEN,NEP,158397,,32.82,19.77,206.37,1.3,0.98,5.38,22.14,0.13,0,0,0,0,15.64,3.48,49.5,25.65,20.04%,MAIN,865868,61644,1,982257,15.6,15.6,228.51,1.43,228.51,1.43,22.14,0.13,0,9.23,24.24,3.26,
4773040,"Jaleel McLaughlin",4400,RB,DEN,NEP,158397,,0,0,0,0,0,6.55,23.19,0.21,0.68,0.51,2.68,0.02,4.46,1.01,5.2,4.64,5.18%,MAIN,1271738,173596,2,4773040,4.44,4.18,25.87,0.23,23.19,0.21,25.87,0.23,0,1.64,12.27,0.34,
3491354,"Tyler Badie",4200,RB,DEN,NEP,158397,,0,0,0,0,0,0.22,0.76,0.01,2.36,1.51,10.76,0.06,3.07,0.73,3.88,3.33,1.95%,MAIN,1124338,50826,3,3491354,3.06,2.3,11.52,0.07,0.76,0.01,11.52,0.07,0,0,8.44,0.08,
8223044,"RJ Harvey",5900,RB,DEN,NEP,158397,,0,0,0,0,0,12.78,52.44,0.41,4.25,2.99,22.3,0.11,13.59,2.3,31.98,34.12,43.88%,MAIN,1172401,132462,4,8223044,13.51,12.01,74.74,0.52,52.44,0.41,74.74,0.52,0,7.38,22.72,4.78,
2874182,"Adam Prentice",,RB,DEN,NEP,158397,,0,0,0,0,0,0.11,0.41,0,0.34,0.21,1.53,0.01,0.46,21,0.08,0.21,0.94%,MAIN,885540,41100,5,2874182,0.46,0.35,1.94,0.01,0.41,0,1.94,0.01,0,0,0.92,0,
328827,"Courtland Sutton",5700,WR,DEN,NEP,158397,,0,0,0,0,0,0,0,0,7.89,4.59,54.67,0.36,12.41,2.18,29.82,24.35,31.16%,MAIN,838878,40663,6,328827,12.39,10.09,54.67,0.36,0,0,54.67,0.36,0,6.01,22.71,6.38,
4687701,"Marvin Mims",4200,WR,DEN,NEP,158397,,0,0,0,0,0,1.71,7.55,0.02,3.91,2.54,28.82,0.18,7.39,1.76,21.04,13.18,13.80%,MAIN,1213799,138890,7,4687701,7.36,6.09,36.37,0.2,7.55,0.02,36.37,0.2,0,2.78,15.11,3,
8223043,"Pat Bryant",4400,WR,DEN,NEP,158397,,0,0,0,0,0,0,0,0,5.46,3.3,37,0.25,8.59,1.95,26.5,18.34,24.05%,MAIN,1305866,170072,8,8223043,8.57,6.92,37,0.25,0,0,37,0.25,0,3.24,17.18,5.72,
982599,"Lil'Jordan Humphrey",3400,WR,DEN,NEP,158397,,0,0,0,0,0,0,0,0,1.8,1.11,12.48,0.08,2.83,0.83,6.04,2.36,1.71%,MAIN,920758,51064,9,982599,2.83,2.27,12.48,0.08,0,0,12.48,0.08,0,0,7.78,0.16,
2861841,"Elijah Moore",,WR,DEN,NEP,158397,,0,0,0,0,0,0,0,0,0.06,0.03,0.35,0,0.06,21,,0.13,0.61%,MAIN,1128783,61372,10,2861841,0.07,0.05,0.35,0,0,0,0.35,0,0,0,0.12,,
