PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",4000,C,SJS,NYR,8405140,741444,2,1,,0.1998,0.4558,1.2907,1.0308,0,0,0,0,0.0581,0.1238,0.6556,0.1819,7.79,1.95,6.88,10.09,1,0.66,16.6,6.4,,31730,0.53,5.7,19.9,184,1950,30199,1,
18501,"Shea Theodore",5300,D,VGK,TOR,8405050,741466,1,2,,0.1155,0.3947,2.0259,1.4183,0,0,0,0,0.0153,0.0581,0.5102,0.0734,8.68,1.64,6.46,9.25,2,1.99,16.95,1.7,,18501,0.404,5.95,22.3,185,180961,30663,0,
17172,"Mark Stone",7600,W,VGK,TOR,8405050,556369,1,1,,0.3999,0.6904,2.2404,0.6117,0,0,0,0,0.1157,0.2336,1.0903,0.3493,11.75,1.55,9.54,13.89,3,1.87,23.96,3.1,,17172,0.661,8.52,19.3,185,180961,31019,0,
31746,"Radek Faksa",2500,C,DAL,STL,8405120,659857,4,,,0.0729,0.1149,0.7136,0.5644,0,0,0,0,0,0,0.1878,0,3.23,1.29,4.47,6.32,4,0,8.95,0.1,,31746,1.189,2.77,11.4,181,1954,30523,1,
893763,"Will Borgen",2500,D,NYR,SJS,8405140,878229,2,,,0.053,0.2028,1.0977,1.3864,0,0,0,0,0,0,0.2558,0,5.58,2.23,5.06,7.2,5,0.34,12.06,0.7,,893763,1.813,4.52,18,157,2059,83676,0,
5274308,"Max Crozier",2600,D,TBL,CHI,8405070,1172319,3,,,0.0469,0.2141,1.2417,0.8906,0,0,0,0,0,0,0.261,0,4.88,1.88,5,7.12,6,0,11.28,0.6,,5274308,1.294,3.92,16,167,2218,262433,0,
35939,"Jonny Brodzinski",2500,W,NYR,SJS,8405140,744965,4,,,0.1316,0.1596,1.2086,0.3743,0,0,0,0,0,0,0.2912,0,4.41,1.76,5.05,7.08,7,0,10.87,0.1,,35939,0.628,3.32,9.8,157,2059,31397,0,
16699,"Zemgus Girgensons",2500,W,TBL,CHI,8405070,659858,3,,,0.1463,0.1343,1.3827,0.5196,0,0,0,0,0,0,0.2806,0,4.92,1.97,5.08,7.11,8,0,11.42,0.7,,16699,2.452,4.54,14.6,167,2218,30275,0,
5721344,"Cutter Gauthier",6800,W,ANA,SEA,8405090,1394905,3,1,,0.3954,0.3503,3.4476,0.4553,0,0,0,0,0.111,0.0953,0.7457,0.2063,12.04,1.77,8.86,12.36,9,2.86,23.38,7.9,,5721344,0.834,8.2,15.8,180,1997,204709,0,
17453,"Jake McCabe",3400,D,TOR,VGK,8405050,660793,1,,,0.0471,0.2993,0.8519,2.0942,0,0,0,0,0,0,0.3464,0,7.02,2.06,5.41,7.72,10,1.42,13.94,1.4,,17453,2.139,5.5,22.1,164,2146,30280,1,
18560,"Barclay Goodrow",2500,W,SJS,NYR,8405140,790352,4,,,0.1065,0.1337,0.9019,0.7341,0,0,0,0,0,0,0.2402,0,4.18,1.67,5.01,7.06,11,0,10.59,0.1,,18560,1.601,3.61,11.8,184,1950,30687,1,
18746,"Anthony Stolarz",7300,G,TOR,VGK,8405050,660794,,,C,0,0,0,0,0.4878,25.6631,3.2077,0.0461,0,0,0,0,11.21,1.54,8.6,10.87,12,2.3,22.22,7.5,,18746,0,8.7,,164,2146,30032,1,
31684,"Ben Hutton",2700,D,VGK,TOR,8405050,681485,3,,,0.0504,0.1285,1.1845,0.9945,0,0,0,0,0,0,0.1789,0,4.57,1.69,4.71,6.55,13,0,10.6,0.1,,31684,0.712,3.35,13.8,185,180961,30700,0,
