PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3900,C,DET,LAK,8405540,744810,2,2,,0.1835,0.3671,1.5014,0.7491,0,0,0,0,0.0267,0.0735,0.5506,0.1002,7.03,1.8,6.59,9.57,1,0.2,15.47,0,,31729,0.582,5.16,18,172,2075,30594,1
31730,"Alexander Wennberg",4500,C,SJS,VAN,8405470,741444,2,1,,0.1808,0.4124,1.2212,1.062,0,0,0,0,0.0498,0.1057,0.5932,0.1555,7.35,1.63,6.59,9.59,2,0.52,15.79,0,,31730,0.519,5.35,20.1,184,1950,30199,0
18501,"Shea Theodore",5200,D,VGK,MTL,8405330,741466,1,2,,0.1138,0.4078,1.8617,1.5131,0,0,0,0,0.0165,0.0655,0.5216,0.082,8.63,1.66,6.43,9.25,3,1.97,16.86,0,,18501,0.397,5.93,22.2,185,180961,30663,0
16760,"Hampus Lindholm",3100,D,BOS,NSH,8405390,659813,3,,,0.0636,0.2582,1.3706,1.563,0,0,0,0,0,0,0.3218,0,6.69,2.16,5.39,7.67,4,1.11,13.59,0,,16760,0.71,4.7,20.3,160,2153,31037,1
17172,"Mark Stone",7800,W,VGK,MTL,8405330,556369,1,1,,0.4111,0.6381,2.2048,0.6663,0,0,0,0,0.1299,0.2342,1.0492,0.3641,11.65,1.49,9.23,13.33,5,2.09,23.46,0,,17172,0.642,8.39,19.4,185,180961,31019,0
31746,"Radek Faksa",2500,C,DAL,STL,8405420,659857,4,,,0.0703,0.1089,0.6909,0.5343,0,0,0,0,0,0,0.1792,0,3.09,1.24,4.44,6.3,6,0,8.77,0,,31746,1.139,2.65,11.3,181,1954,30523,0
17211,"Marcus Foligno",2700,W,MIN,CHI,8405490,522049,3,,,0.1744,0.181,1.0515,0.5008,0,0,0,0,0,0,0.3554,0,4.85,1.8,5.66,8.02,7,0,12.09,0,,17211,2.806,4.73,13,178,1938,30272,1
6209652,"Jonathan Lekkerimaki",2500,W,VAN,SJS,8405470,1394915,2,2,,0.175,0.2519,1.422,0.3254,0,0,0,0,0.0427,0.0802,0.4269,0.1229,5.52,2.21,6.07,8.67,8,0,13.29,0,,6209652,0.896,4.31,12.6,179,2129,204708,1
36584,"Clayton Keller",7000,W,UTA,FLA,8405380,920216,1,1,,0.3201,0.5494,2.3864,0.4328,0,0,0,0,0.1,0.2141,0.8695,0.3141,10.27,1.47,8.76,12.65,9,1.19,21.48,0,,36584,0.298,7.24,18.8,183,2005,32089,0
37698,"Alex DeBrincat",6800,W,DET,LAK,8405540,920337,2,1,,0.4564,0.4875,3.0267,0.4701,0,0,0,0,0.1364,0.1814,0.9439,0.3178,12.49,1.84,9.13,12.99,10,3.03,24.18,0,,37698,0.671,8.68,18.2,172,2075,37837,1
2075138,"Nico Sturm",2500,C,MIN,CHI,8405490,1163937,4,,,0.1144,0.1345,0.9421,0.35,0,0,0,0,0,0,0.2489,0,3.68,1.47,4.96,7.01,11,0,10.03,0,,2075138,1.1,3.07,11,178,1938,87741,1
35829,"Logan Stanley",2600,D,WPG,NJD,8405370,920227,3,2,,0.0544,0.2527,1.1463,1.5694,0,0,0,0,0.0138,0.0645,0.3071,0.0783,6.24,2.4,5.34,7.63,12,0.71,13.08,0,,35829,1.602,4.89,17.5,169,53599,82920,0
4200188,"Nick Blankenburg",2900,D,NSH,BOS,8405390,1382727,3,2,,0.0807,0.2937,1.3154,1.0871,0,0,0,0,0.0254,0.0906,0.3744,0.116,6.04,2.08,5.67,8.11,13,0.17,13.3,0,,4200188,1,4.62,17.3,173,1959,184512,0
18484,"Adam Lowry",2500,C,WPG,NJD,8405370,607959,3,,,0.1429,0.1937,1.1399,0.8046,0,0,0,0,0,0,0.3366,0,5.29,2.12,5.23,7.4,14,0,11.98,0,,18484,1.917,4.54,15.2,169,53599,30843,0
17079,"Brian Dumoulin",2500,D,LAK,DET,8405540,654336,3,,,0.0357,0.1841,0.8503,1.1948,0,0,0,0,0,0,0.2198,0,4.57,1.83,4.78,6.77,15,0,10.69,0,,17079,0.87,3.43,17.4,182,2054,30426,0
