PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",5100,QB,ATL,NOS,147585,,31.88,20.38,207.01,1.66,0.68,0.7,1.52,0.04,0,0,0,0,14.8,2.9,33.86,1.68,1.70%,MAIN,403308,2307,1,13563,14.79,14.79,208.53,1.7,208.53,1.7,1.52,0.04,0,8.42,22.73,1.42,
3491931,"Tyler Allgeier",4700,RB,ATL,NOS,147585,,0,0,0,0,0,9.36,39.84,0.39,0.87,0.69,5.21,0.04,7.76,1.65,17.04,0.34,0.17%,MAIN,1131198,125422,2,3491931,7.73,7.38,45.05,0.43,39.84,0.39,45.05,0.43,0,3.12,17.04,1.64,
4687512,"Bijan Robinson",8700,RB,ATL,NOS,147585,,0,0,0,0,0,17.64,86.04,0.67,7.39,5.37,43.41,0.31,25.62,2.94,71.48,54.36,39.12%,MAIN,1228244,123168,3,4687512,25.53,22.84,129.45,0.98,86.04,0.67,129.45,0.98,0,15.96,37.28,39.24,
8261767,"Nate Carter",4000,RB,ATL,NOS,147585,,0,0,0,0,0,0.11,0.53,0,0.01,0.01,0.05,0,0.07,0.02,,0,0.00%,MAIN,1214132,134222,4,8261767,0.07,0.06,0.58,0,0.53,0,0.58,0,0,0.03,0.11,,
982204,"David Sills",3400,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,2.1,1.22,12.32,0.09,2.99,0.88,6.3,0.02,0.00%,MAIN,866973,65587,5,982204,2.98,2.37,12.32,0.09,0,0,12.32,0.09,0,0,8.22,0.08,
1844218,"Darnell Mooney",3900,WR,ATL,NOS,147585,,0,0,0,0,0,0.01,0.04,0,3.4,2.01,24.1,0.15,5.33,1.37,11.2,0.16,0.09%,MAIN,912027,62802,6,1844218,5.32,4.31,24.14,0.15,0.04,0,24.14,0.15,0,1.53,12.35,0.82,
3491928,"Drake London",6900,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,7.98,5.54,58.89,0.49,14.64,2.12,33.32,4.48,6.08%,MAIN,1178741,140160,7,3491928,14.6,11.83,58.89,0.49,0,0,58.89,0.49,0,7.83,24.98,9.48,
4773069,"Dylan Drummond",3000,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,1.7,1.04,9.23,0.08,2.43,0.81,5.62,0.03,0.01%,MAIN,1108534,48414,8,4773069,2.43,1.91,9.23,0.08,0,0,9.23,0.08,0,0,6.68,0.04,
3515974,"Deven Thompkins",3000,WR,ATL,NOS,147585,,0,0,0,0,0,0.01,0.06,0,0.52,0.34,2.26,0.02,0.69,0.23,,0,0.00%,MAIN,1130833,49660,9,3515974,0.69,0.52,2.32,0.02,0.06,0,2.32,0.02,0,0.28,1.1,,
1849814,"Charlie Woerner",2500,TE,ATL,NOS,147585,,0,0,0,0,0,0,0,0,1.12,0.75,6.05,0.07,1.77,0.71,5.22,0.01,0.00%,MAIN,922040,58179,10,1849814,1.77,1.39,6.05,0.07,0,0,6.05,0.07,0,0,3.54,0.22,
2862126,"Kyle Pitts",5500,TE,ATL,NOS,147585,,0,0,0,0,0,0,0,0,6.62,4.37,45.43,0.4,11.37,2.07,24.02,1.76,3.37%,MAIN,1123026,54917,11,2862126,11.33,9.14,45.43,0.4,0,0,45.43,0.4,0,4.95,20.92,5.14,
3491690,"Teagan Quitoriano",2500,TE,ATL,NOS,147585,,0,0,0,0,0,0,0,0,0.16,0.1,1.05,0.01,0.26,0.1,0.88,0,0.00%,MAIN,1128538,63778,12,3491690,0.26,0.21,1.05,0.01,0,0,1.05,0.01,0,0,0.52,0,
36842,"Zane Gonzalez",,K,ATL,NOS,147585,,0,0,0,0,0,0,0,0,0,0,0,0,8.48,21,,0,0.00%,MAIN,732774,33774,13,36842,8.48,8.48,0,0,0,0,0,0,7.51,3.62,14.89,,
18433,"New Orleans Saints",2500,DST,NOS,ATL,147585,,0,0,0,0,0,0,0,0,0,0,0,0,5.06,2.02,32.72,1.2,1.27%,MAIN,350,8482,14,18433,5.06,5.06,0,0,0,0,0,0,0,0.68,11.21,4.64,
35493,"Jacoby Brissett",5600,QB,ARI,LAR,147586,,36.4,23.03,246.01,1.21,0.53,3.37,10.96,0.08,0,0,0,0,16.26,2.9,39.32,3.68,2.69%,MAIN,607047,26395,15,35493,16.23,16.23,256.97,1.29,256.97,1.29,10.96,0.08,0,10.21,24.57,3.26,
2861839,"Michael Carter",5100,RB,ARI,LAR,147586,,0,0,0,0,0,11.1,44.45,0.28,4.06,2.87,21.81,0.07,11.61,2.28,33,2.43,2.18%,MAIN,976329,162975,16,2861839,11.56,10.12,66.26,0.35,44.45,0.28,66.26,0.35,0,6.41,19.55,2.92,
4715680,"Emari Demercado",4600,RB,ARI,LAR,147586,,0,0,0,0,0,5.11,21.17,0.13,2.96,2.01,17.66,0.05,6.96,1.51,14.54,0.4,0.14%,MAIN,1116817,92713,17,4715680,6.93,5.92,38.83,0.18,21.17,0.13,38.83,0.18,0,3,13.56,0.74,
8268732,"Corey Kiner",4000,RB,ARI,LAR,147586,,0,0,0,0,0,2.49,9.83,0.06,0.14,0.09,0.77,0,1.49,0.37,0.3,0.01,0.00%,MAIN,1286050,169851,18,8268732,1.48,1.43,10.6,0.06,9.83,0.06,10.6,0.06,0,0.03,4.1,0,
4687487,"Michael Wilson",6600,WR,ARI,LAR,147586,,0,0,0,0,0,0.02,0.09,0,10.23,6.26,76.89,0.4,17,2.58,46.1,19.8,20.16%,MAIN,1123529,42545,19,4687487,16.96,13.83,76.98,0.4,0.09,0,76.98,0.4,0,9.67,28.85,15.58,
4687678,"Jalen Brooks",3000,WR,ARI,LAR,147586,,0,0,0,0,0,0,0,0,2.07,1.08,13.81,0.08,2.94,0.98,6.18,0.18,0.04%,MAIN,1223301,171671,20,4687678,2.93,2.39,13.81,0.08,0,0,13.81,0.08,0,0,7.83,0,
6227657,"Xavier Weaver",3100,WR,ARI,LAR,147586,,0,0,0,0,0,0,0,0,3.22,1.82,19.48,0.13,4.54,1.46,9.82,0.45,0.19%,MAIN,1180538,128333,21,6227657,4.53,3.62,19.48,0.13,0,0,19.48,0.13,0,0.61,10.98,0.2,
6227658,"Tejhaun Palmer",3000,WR,ARI,LAR,147586,,0,0,0,0,0,0,0,0,0.39,0.23,2.78,0.02,0.63,0.21,0.68,0.04,0.01%,MAIN,1315586,167416,22,6227658,0.63,0.51,2.78,0.02,0,0,2.78,0.02,0,0,1.26,0,
1001771,"Steven Sims",3000,WR,ARI,LAR,147586,,0,0,0,0,0,0,0,0,0.4,0.25,2.2,0.02,0.59,0.2,0.68,0.05,0.01%,MAIN,877596,68246,23,1001771,0.59,0.46,2.2,0.02,0,0,2.2,0.02,0,0,1.18,0,
1844275,"Josiah Deguara",2500,TE,ARI,LAR,147586,,0,0,0,0,0,0,0,0,0.19,0.14,1.27,0.01,0.33,0.13,0.88,0.01,0.00%,MAIN,866149,45301,24,1844275,0.32,0.25,1.27,0.01,0,0,1.27,0.01,0,0,0.66,0,
3492164,"Trey McBride",7500,TE,ARI,LAR,147586,,0,0,0,0,0,0,0,0,10.36,7.17,77.53,0.37,17.92,2.39,42.74,17.15,17.91%,MAIN,1108161,41195,25,3492164,17.85,14.26,77.53,0.37,0,0,77.53,0.37,0,10.3,30.14,21.32,
4687953,"Elijah Higgins",2500,TE,ARI,LAR,147586,,0,0,0,0,0,0,0,0,2.38,1.89,17.3,0.07,4.02,1.61,12.2,0.47,0.20%,MAIN,1161853,132184,26,4687953,4.01,3.06,17.3,0.07,0,0,17.3,0.07,0,0.46,9.64,0.86,
4688002,"Chad Ryland",,K,ARI,LAR,147586,,0,0,0,0,0,0,0,0,0,0,0,0,7.31,21,,0,0.00%,MAIN,1108545,48407,27,4688002,7.31,7.31,0,0,0,0,0,0,6.45,2.79,13.38,,
18442,"Los Angeles Rams",3600,DST,LAR,ARI,147586,,0,0,0,0,0,0,0,0,0,0,0,0,9.04,2.51,41.38,5.3,10.62%,MAIN,343,8491,28,18442,9.04,9.04,0,0,0,0,0,0,0,3.62,16.05,7.52,
328097,"Lamar Jackson",6600,QB,BAL,PIT,147583,,26.3,17.2,204.85,1.43,0.53,4.87,22.62,0.23,0,0,0,0,17.18,2.6,,0,0.00%,SNF,877745,62084,29,328097,17.14,17.14,227.47,1.66,227.47,1.66,22.62,0.23,0,10.62,25.77,,
35530,"Derrick Henry",7700,RB,BAL,PIT,147583,,0,0,0,0,0,19.88,91.35,0.79,1.07,0.82,6.46,0.03,17.14,2.23,,0,0.00%,SNF,732145,26360,30,35530,17.06,16.65,97.81,0.82,91.35,0.79,97.81,0.82,0,8.9,26.94,,
4744211,"Keaton Mitchell",4700,RB,BAL,PIT,147583,,0,0,0,0,0,4.59,22.31,0.09,1.59,1.14,10.2,0.07,5.34,1.14,,0,0.00%,SNF,1222789,140482,31,4744211,5.32,4.75,32.51,0.16,22.31,0.09,32.51,0.16,0,1.89,12.13,,
6227728,"Rasheen Ali",4200,RB,BAL,PIT,147583,,0,0,0,0,0,0.72,2.96,0.02,2.68,1.76,14.73,0.08,4.12,0.98,,0,0.00%,SNF,1229133,148325,32,6227728,4.11,3.23,17.69,0.1,2.96,0.02,17.69,0.1,0,0.53,10.06,,
16563,"DeAndre Hopkins",3000,WR,BAL,PIT,147583,,0,0,0,0,0,0,0,0,2.37,1.44,18.98,0.18,4.42,1.47,,0,0.00%,SNF,560241,3873,33,16563,4.41,3.69,18.98,0.18,0,0,18.98,0.18,0,0.01,12.16,,
4687538,"Zay Flowers",6200,WR,BAL,PIT,147583,,0,0,0,0,0,0.52,2.82,0.02,7.32,4.86,63.94,0.41,14.6,2.35,,0,0.00%,SNF,1177053,136555,34,4687538,14.57,12.14,66.76,0.43,2.82,0.02,66.76,0.43,0,7.84,26.43,,
6227729,"Devontez Walker",3000,WR,BAL,PIT,147583,,0,0,0,0,0,0,0,0,1.42,0.89,11.6,0.07,2.46,0.82,,0,0.00%,SNF,1277914,140381,35,6227729,2.46,2.01,11.6,0.07,0,0,11.6,0.07,0,0,6.77,,
328764,"Keith Kirkwood",3000,WR,BAL,PIT,147583,,0,0,0,0,0,0,0,0,0.41,0.23,2.24,0.02,0.57,0.19,,0,0.00%,SNF,746244,40828,36,328764,0.58,0.46,2.24,0.02,0,0,2.24,0.02,0,0,1.14,,
328096,"Mark Andrews",3500,TE,BAL,PIT,147583,,0,0,0,0,0,1.07,1.2,0.02,4.72,3.16,37.07,0.28,8.8,2.51,,0,0.00%,SNF,820699,40601,37,328096,8.76,7.18,38.27,0.3,1.2,0.02,38.27,0.3,0,3.19,18.5,,
3491347,"Charlie Kolar",2500,TE,BAL,PIT,147583,,0,0,0,0,0,0,0,0,0.85,0.6,7.77,0.05,1.67,0.67,,0,0.00%,SNF,1058648,63283,38,3491347,1.67,1.37,7.77,0.05,0,0,7.77,0.05,0,0,3.34,,
3491355,"Isaiah Likely",3000,TE,BAL,PIT,147583,,0,0,0,0,0,0,0,0,3.88,2.62,30.49,0.23,7.05,2.35,,0,0.00%,SNF,1125111,126944,39,3491355,7.03,5.72,30.49,0.23,0,0,30.49,0.23,0,2.5,15.82,,
8228349,"Tyler Loop",,K,BAL,PIT,147583,,0,0,0,0,0,0,0,0,0,0,0,0,7.85,21,,0,0.00%,SNF,1239342,147914,40,8228349,7.85,7.85,0,0,0,0,0,0,6.95,3.23,13.8,,
18438,"Pittsburgh Steelers",2600,DST,PIT,BAL,147583,,0,0,0,0,0,0,0,0,0,0,0,0,5.83,2.24,,0,0.00%,SNF,356,8487,41,18438,5.83,5.83,0,0,0,0,0,0,0,0.89,12.26,,
36854,"Mitchell Trubisky",,QB,BUF,NYJ,147581,,23.89,15.2,162.96,1.17,0.52,4.25,8.05,0.26,0,0,0,0,13.19,21,52.68,0.84,0.79%,MAIN,728169,33586,42,36854,13.15,13.15,171.01,1.43,171.01,1.43,8.05,0.26,0,7.68,20.35,7,
328331,"Josh Allen",7000,QB,BUF,NYJ,147581,,5.85,3.72,39.91,0.29,0.03,2.12,10.74,0.13,0,0,0,0,4.56,0.65,,0,0,MAIN,868199,58465,43,328331,4.54,4.54,50.65,0.42,50.65,0.42,10.74,0.13,0,1.82,7.3,,42
982111,"Ty Johnson",4900,RB,BUF,NYJ,147581,,0,0,0,0,0,3.86,18.48,0.13,2.42,1.64,15.02,0.1,6.35,1.3,8.64,0.14,0.05%,MAIN,877784,68741,44,982111,6.33,5.51,33.5,0.23,18.48,0.13,33.5,0.23,0,2.37,13.78,0.44,
3491576,"James Cook",7900,RB,BUF,NYJ,147581,,0,0,0,0,0,13.94,73.46,0.56,1.72,1.21,9.81,0.07,14.11,1.79,25.9,2.42,2.39%,MAIN,1131012,58170,45,3491576,14.04,13.43,83.27,0.63,73.46,0.56,83.27,0.63,0,7.37,23.58,5.88,
6227753,"Ray Davis",4900,RB,BUF,NYJ,147581,,0,0,0,0,0,4.69,19.12,0.16,1.98,1.46,13.19,0.08,6.11,1.25,9.1,0.14,0.05%,MAIN,1165229,93411,46,6227753,6.08,5.35,32.31,0.24,19.12,0.16,32.31,0.24,0,2.03,14.29,0.5,
2862340,"Josh Palmer",3400,WR,BUF,NYJ,147581,,0,0,0,0,0,0,0,0,2.92,1.93,18.39,0.14,4.6,1.35,10.18,0.12,0.09%,MAIN,1059612,66181,47,2862340,4.59,3.62,18.39,0.14,0,0,18.39,0.14,0,0.72,11.01,0.24,
3491575,"Khalil Shakir",5000,WR,BUF,NYJ,147581,,0,0,0,0,0,0.41,2.53,0.01,5.04,3.54,34.03,0.23,8.71,1.74,23.3,1.12,0.82%,MAIN,1130603,55222,48,3491575,8.69,6.92,36.56,0.24,2.53,0.01,36.56,0.24,0,3.73,16.44,3.42,
4744237,"Tyrell Shavers",3100,WR,BUF,NYJ,147581,,0,0,0,0,0,0,0,0,2.91,1.83,20.16,0.14,4.68,1.51,14.06,0.2,0.14%,MAIN,973949,63556,49,4744237,4.67,3.75,20.16,0.14,0,0,20.16,0.14,0,0.62,10.82,0.62,
1844330,"Gabriel Davis",3300,WR,BUF,NYJ,147581,,0,0,0,0,0,0,0,0,2.81,1.52,20.67,0.13,4.37,1.32,11.2,0.1,0.05%,MAIN,976761,43135,50,1844330,4.36,3.6,20.67,0.13,0,0,20.67,0.13,0,0.04,11.38,0.64,
18281,"Brandin Cooks",3500,WR,BUF,NYJ,147581,,0,0,0,0,0,0,0,0,3.43,2.1,22.35,0.16,5.3,1.51,14.12,0.23,0.14%,MAIN,607864,2255,51,18281,5.29,4.24,22.35,0.16,0,0,22.35,0.16,0,1.26,12.27,0.76,
