PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6200,PG/SG,ATL,IND,158499,522878,-,28,17.8,3.19,3.23,2.54,1.44,0.56,0.54,21.03,20.99,24.22,1.1,6.42,8.97,4.07,6.51,2.69,2.05,15.48,6.61,28.33,28.33,29.39,4.74,0.00%,135,133,MON,12451,1,17121,21.43,38.38,0,0,0,21.47,25.81,29.39,32.97,38.33,40.89,51.37,
37814,"Luke Kennard",4000,PG/SG,ATL,IND,158499,887661,-,22,8.2,2.22,2.55,1.74,0.64,0.83,0.06,10.75,10.42,12.97,0.89,4.77,2.07,1.09,3.87,0.86,0.78,5.94,2.83,16.72,16.72,17.13,4.28,0.00%,135,133,MON,38279,3,37814,11.08,24.12,0,0,0,11.08,14.36,17.13,19.9,24.44,26.2,34.77,
1115445,"Nickeil Alexander-Walker",7000,SG,ATL,IND,158499,1067668,-,33,18.68,3.94,3.3,2.4,1.93,0.95,0.46,21.98,22.62,25.92,1.41,7.24,9.77,4.26,6.23,3.47,2.94,16,6.66,30.66,30.66,31.62,4.52,0.00%,135,133,MON,69666,4,1115445,23.35,40.71,0,0,0,23.27,27.83,31.62,34.91,40.73,43,52.87,
2439277,"Onyeka Okongwu",7500,C,ATL,IND,158499,1185367,,34,18.3,8.27,3.37,1.53,1.87,1.65,0.62,21.67,26.57,29.94,2.27,11.64,9.94,5.18,4.23,4.35,3.34,14.17,6.71,38.22,38.22,38.47,5.13,0.00%,135,133,MON,91845,5,2439277,29.79,48.28,0,0,0,29.49,34.62,38.47,42.32,48.47,51.04,61.3,
2439347,"Vit Krejci",3700,SG/SF,ATL,IND,158499,1257428,,11.5,4.58,1.04,0.62,1.13,0.27,0.46,0.21,5.2,5.62,6.24,0.67,1.66,0.98,0.42,2.65,0.48,0.35,3.63,1.55,8.5,8.5,8.58,2.32,0.00%,135,133,MON,161284,6,2439347,4.29,13.89,0,0,0,4.35,6.53,8.58,10.63,13.78,14.98,21.75,
3005263,"Jalen Johnson",10300,PF,ATL,IND,158499,1230356,,36.5,24.51,10.33,7.19,1.37,3.21,1.04,0.41,31.7,34.84,42.03,1.45,17.52,16.03,7.96,4,5.91,4.5,20.03,9.33,48.83,48.83,51.31,4.98,0.00%,135,133,MON,165214,7,3005263,41.37,61.82,0,0,0,41.24,46.89,51.31,55.73,62.11,64.57,76.11,
3005340,"Corey Kispert",3800,SF/PF,ATL,IND,158499,1077554,,17,8.58,1.88,1.09,1.6,0.78,0.72,0.07,9.67,10.46,11.55,0.79,2.97,2.91,1.34,4.25,1.43,1.12,7.16,2.94,14.06,14.06,14.56,3.83,0.00%,135,133,MON,72585,8,3005340,8.83,21.17,0,0,0,8.58,11.96,14.56,16.9,21.06,22.88,31.46,
3587713,"Christian Koloko",3100,C,ATL,IND,158499,1193674,,11,2.91,2.78,0.54,0.03,0.27,0.31,0.64,3.45,5.69,6.23,0.95,3.32,2.54,1.27,0.13,0.5,0.27,2.67,1.3,9.64,9.64,8.98,2.9,0.00%,135,133,MON,92616,9,3587713,5.12,13.47,0,0,0,5.13,7.44,8.98,10.78,13.6,14.62,19.76,
3587993,"Dyson Daniels",6800,PG,ATL,IND,158499,1357745,,33.5,12.14,7.05,6.24,0.51,1.83,1.85,0.46,18.38,19.19,25.43,2.31,13.29,9.32,4.71,1.94,1.94,1.18,11.26,5.22,35.06,35.06,34.52,5.08,0.00%,135,133,MON,195261,11,3587993,26.64,43.73,0,0,0,26.21,30.89,34.52,38.15,43.86,46.2,55.54,
4878163,"Mouhamed Gueye",3400,PF/C,ATL,IND,158499,1325101,,13.5,3.35,3.2,0.9,0.41,0.35,0.71,0.42,4.25,6.55,7.45,1.13,4.1,1.94,0.76,1.5,0.91,0.59,3.44,1.17,11.58,11.58,10.99,3.23,0.00%,135,133,MON,180180,13,4878163,5.89,17.46,0,0,0,5.86,8.79,10.99,13.55,17.58,19.05,27.11,
