PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
36842,"Zane Gonzalez",,K,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0,0,0,0,8.91,8.91,8.91,0,0,0,0,0,0,7.9,3.9,15.69,,,0,0.00%,MAIN,732774,33774,14,36842,
18415,"Arizona Cardinals",,DST,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0,0,0,0,4.86,4.86,4.86,0,0,0,0,0,0,0,0.28,10.76,4.08,31.38,1.52,0.66%,MAIN,355,8463,15,18415,
35493,"Jacoby Brissett",,QB,ARI,ATL,147554,,36.21,23.31,251.69,1.63,0.5,4.64,14.72,0.16,0,0,0,0,19.1,19.06,19.06,266.41,1.79,266.41,1.79,14.72,0.16,0,12.01,27.83,8.24,58.46,7.12,11.34%,MAIN,607047,26395,16,35493,
2861839,"Michael Carter",,RB,ARI,ATL,147554,,0,0,0,0,0,13.04,50.53,0.44,4.05,2.96,22.59,0.12,13.69,13.63,12.15,73.12,0.56,50.53,0.44,73.12,0.56,0,7.52,22.86,7.62,41.56,9.04,12.42%,MAIN,976329,162975,17,2861839,
4715680,"Emari Demercado",,RB,ARI,ATL,147554,,0,0,0,0,0,5.51,22.33,0.19,1.92,1.36,11.94,0.06,6.26,6.24,5.56,34.27,0.25,22.33,0.19,34.27,0.25,0,2.44,13.8,0.58,12.82,0.31,0.26%,MAIN,1116817,92713,18,4715680,
8268732,"Corey Kiner",,RB,ARI,ATL,147554,,0,0,0,0,0,0.11,0.32,0,0.13,0.09,0.73,0,0.19,0.2,0.15,1.05,0,0.32,0,1.05,0,0,0,0.38,,,0,0.00%,MAIN,1286050,169851,19,8268732,
4687487,"Michael Wilson",,WR,ARI,ATL,147554,,0,0,0,0,0,0.01,0.05,0.01,8.12,5.11,58.77,0.37,13.56,13.53,10.97,58.82,0.38,0.05,0.01,58.82,0.38,0,7.2,23.54,7.68,29.12,3.81,4.16%,MAIN,1123529,42545,20,4687487,
4687678,"Jalen Brooks",,WR,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0.72,0.38,4.94,0.03,1.05,1.05,0.86,4.94,0.03,0,0,4.94,0.03,0,0,2.1,0.02,1.18,0.06,0.02%,MAIN,1223301,171671,21,4687678,
6227657,"Xavier Weaver",,WR,ARI,ATL,147554,Q,0,0,0,0,0,0,0,0,2.47,1.38,14.78,0.11,3.51,3.5,2.81,14.78,0.11,0,0,14.78,0.11,0,0,9.6,0.14,7.98,0.65,0.43%,MAIN,1180538,128333,22,6227657,
6227661,"Marvin Harrison",,WR,ARI,ATL,147554,,0,0,0,0,0,0,0,0,6.33,3.61,48.41,0.28,10.31,10.3,8.49,48.41,0.28,0,0,48.41,0.28,0,4.7,18.95,4.78,24.04,3.67,5.72%,MAIN,1287828,169993,23,6227661,
1001771,"Steven Sims",,WR,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0.18,0.12,1.05,0.01,0.28,0.28,0.22,1.05,0.01,0,0,1.05,0.01,0,0.11,0.45,,,0.03,0.00%,MAIN,877596,68246,24,1001771,
1844275,"Josiah Deguara",,TE,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0.05,0.04,0.34,0,0.07,0.07,0.05,0.34,0,0,0,0.34,0,0,0,0.14,,,0.01,0.00%,MAIN,866149,45301,25,1844275,
3492164,"Trey McBride",,TE,ARI,ATL,147554,,0,0,0,0,0,0,0,0,10.27,7.31,73.89,0.55,18.65,18.58,14.92,73.89,0.55,0,0,73.89,0.55,0,10.39,31.01,24.28,45.58,9.3,10.66%,MAIN,1108161,41195,26,3492164,
4687953,"Elijah Higgins",,TE,ARI,ATL,147554,,0,0,0,0,0,0,0,0,1.93,1.57,13.94,0.09,3.49,3.48,2.69,13.94,0.09,0,0,13.94,0.09,0,0.02,9.09,0.38,9.58,0.57,0.20%,MAIN,1161853,132184,27,4687953,
37028,"Pharaoh Brown",,TE,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0.05,0.03,0.33,0,0.06,0.07,0.05,0.33,0,0,0,0.33,0,0,0,0.12,,,0.02,0.01%,MAIN,689689,33627,28,37028,
4688002,"Chad Ryland",,K,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0,0,0,0,8.24,8.24,8.24,0,0,0,0,0,0,7.32,3.39,14.51,,,0,0.00%,MAIN,1108545,48407,29,4688002,
18416,"Atlanta Falcons",,DST,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0,0,0,0,7.19,7.19,7.19,0,0,0,0,0,0,0,2.15,14.28,6.94,41.62,6.91,8.43%,MAIN,323,8464,30,18416,
328097,"Lamar Jackson",,QB,BAL,NEP,147552,,26.89,17.63,205.94,1.58,0.52,5.59,26.17,0.28,0,0,0,0,18.49,18.45,18.45,232.11,1.86,232.11,1.86,26.17,0.28,0,11.72,27.25,,,0,0.00%,SNF,877745,62084,31,328097,
35530,"Derrick Henry",,RB,BAL,NEP,147552,,0,0,0,0,0,18.24,83.38,0.87,1.4,1.08,8.09,0.05,17.06,16.98,16.44,91.47,0.92,83.38,0.87,91.47,0.92,0,8.58,27.67,,,0,0.00%,SNF,732145,26360,32,35530,
4744211,"Keaton Mitchell",,RB,BAL,NEP,147552,,0,0,0,0,0,4.67,22.86,0.12,1.4,1,9.53,0.05,5.24,5.22,4.72,32.39,0.17,22.86,0.12,32.39,0.17,0,1.85,11.91,,,0,0.00%,SNF,1222789,140482,33,4744211,
6227728,"Rasheen Ali",,RB,BAL,NEP,147552,,0,0,0,0,0,0.26,1.08,0,2.94,1.92,16.87,0.11,4.38,4.37,3.41,17.95,0.11,1.08,0,17.95,0.11,0,0.56,11.03,,,0,0.00%,SNF,1229133,148325,34,6227728,
16563,"DeAndre Hopkins",,WR,BAL,NEP,147552,,0,0,0,0,0,0,0,0,1.77,1.08,13.8,0.16,3.41,3.41,2.87,13.8,0.16,0,0,13.8,0.16,0,0,9.38,,,0,0.00%,SNF,560241,3873,35,16563,
2861518,"Tylan Wallace",,WR,BAL,NEP,147552,,0,0,0,0,0,0,0,0,0.17,0.11,1.44,0.01,0.31,0.32,0.26,1.44,0.01,0,0,1.44,0.01,0,0,0.62,,,0,0.00%,SNF,1062546,46520,36,2861518,
2861521,"Rashod Bateman",,WR,BAL,NEP,147552,,0,0,0,0,0,0,0,0,2.71,1.67,21.8,0.15,4.76,4.75,3.91,21.8,0.15,0,0,21.8,0.15,0,0.4,12.07,,,0,0.00%,SNF,1108208,44328,37,2861521,
4687538,"Zay Flowers",,WR,BAL,NEP,147552,,0,0,0,0,0,0.69,3.68,0.01,7.21,4.79,61.16,0.42,14.24,14.21,11.81,64.84,0.43,3.68,0.01,64.84,0.43,0,7.25,25.03,,,0,0.00%,SNF,1177053,136555,38,4687538,
6227729,"Devontez Walker",,WR,BAL,NEP,147552,,0,0,0,0,0,0,0,0,0.2,0.13,1.59,0.01,0.35,0.35,0.28,1.59,0.01,0,0,1.59,0.01,0,0,0.7,,,0,0.00%,SNF,1277914,140381,39,6227729,
328096,"Mark Andrews",,TE,BAL,NEP,147552,,0,0,0,0,0,1.25,1.42,0.01,4.81,3.24,36.79,0.33,9.11,9.07,7.45,38.21,0.34,1.42,0.01,38.21,0.34,0,3.31,18.89,,,0,0.00%,SNF,820699,40601,40,328096,
3491347,"Charlie Kolar",,TE,BAL,NEP,147552,,0,0,0,0,0,0,0,0,0.63,0.45,5.63,0.04,1.25,1.25,1.02,5.63,0.04,0,0,5.63,0.04,0,0,2.5,,,0,0.00%,SNF,1058648,63283,41,3491347,
3491355,"Isaiah Likely",,TE,BAL,NEP,147552,,0,0,0,0,0,0,0,0,3.66,2.48,27.93,0.25,6.76,6.74,5.5,27.93,0.25,0,0,27.93,0.25,0,2.26,15.58,,,0,0.00%,SNF,1125111,126944,42,3491355,
8228349,"Tyler Loop",,K,BAL,NEP,147552,,0,0,0,0,0,0,0,0,0,0,0,0,8.67,8.67,8.67,0,0,0,0,0,0,7.69,3.85,14.79,,,0,0.00%,SNF,1239342,147914,43,8228349,
18432,"New England Patriots",,DST,NEP,BAL,147552,,0,0,0,0,0,0,0,0,0,0,0,0,5.28,5.28,5.28,0,0,0,0,0,0,0,0.41,11.83,,,0,0.00%,SNF,348,8481,44,18432,
328331,"Josh Allen",,QB,BUF,CLE,147547,,28.39,18.64,207.77,1.82,0.66,7.67,35.78,0.54,0,0,0,0,22.01,21.95,21.95,243.55,2.36,243.55,2.36,35.78,0.54,0,14.04,31.96,11.82,60.16,5.69,4.91%,MAIN,868199,58465,45,328331,
982111,"Ty Johnson",,RB,BUF,CLE,147547,,0,0,0,0,0,2.93,12.82,0.08,2.72,1.86,19.12,0.13,6.31,6.29,5.36,31.94,0.21,12.82,0.08,31.94,0.21,0,2.08,14.37,1.12,14.26,0.5,0.37%,MAIN,877784,68741,46,982111,
3491576,"James Cook",,RB,BUF,CLE,147547,,0,0,0,0,0,18.32,87.54,0.63,3.16,2.28,20.2,0.15,18.78,18.69,17.55,107.74,0.78,87.54,0.63,107.74,0.78,0,10.44,29.71,13.9,44.7,17.07,14.89%,MAIN,1131012,58170,47,3491576,
6227753,"Ray Davis",,RB,BUF,CLE,147547,,0,0,0,0,0,0.44,1.62,0,0.44,0.32,3.09,0.02,0.91,0.9,0.74,4.71,0.02,1.62,0,4.71,0.02,0,0,1.82,0,0.34,0.02,0.01%,MAIN,1165229,93411,48,6227753,
2862340,"Josh Palmer",,WR,BUF,CLE,147547,,0,0,0,0,0,0,0,0,2.37,1.58,17.95,0.19,4.51,4.5,3.71,17.95,0.19,0,0,17.95,0.19,0,0.22,12.4,0.46,12.22,1.05,0.81%,MAIN,1059612,66181,49,2862340,
3491575,"Khalil Shakir",,WR,BUF,CLE,147547,,0,0,0,0,0,0.14,0.78,0,4.9,3.47,37.36,0.4,9.83,9.81,8.07,38.14,0.4,0.78,0,38.14,0.4,0,3.79,19.7,7.9,33.16,5.54,2.20%,MAIN,1130603,55222,50,3491575,
6227754,"Keon Coleman",,WR,BUF,CLE,147547,,0,0,0,0,0,0,0,0,2.27,1.34,15.64,0.18,3.98,3.97,3.3,15.64,0.18,0,0,15.64,0.18,0,0,10.95,0.44,9.4,0.43,0.37%,MAIN,1322431,170256,51,6227754,
4744237,"Tyrell Shavers",,WR,BUF,CLE,147547,,0,0,0,0,0,0,0,0,1.38,0.86,9.8,0.11,2.5,2.49,2.06,9.8,0.11,0,0,9.8,0.11,0,0,5,0.32,9.04,0.46,0.15%,MAIN,973949,63556,52,4744237,
982694,"Mecole Hardman",,WR,BUF,CLE,147547,O,0,0,0,0,0,0.27,1.51,0,0.05,0.03,0.4,0,0.22,0.22,0.2,1.91,0,1.51,0,1.91,0,0,0.09,0.35,,,0.02,0.00%,MAIN,922026,58212,53,982694,
18281,"Brandin Cooks",,WR,BUF,CLE,147547,,0,0,0,0,0,0,0,0,1.73,1.07,12.33,0.14,3.14,3.14,2.6,12.33,0.14,0,0,12.33,0.14,0,0,8.64,0.2,8.46,0.39,0.16%,MAIN,607864,2255,54,18281,
982202,"Dawson Knox",,TE,BUF,CLE,147547,,0,0,0,0,0,0,0,0,3.16,2.05,22.81,0.16,5.28,5.26,4.23,22.81,0.16,0,0,22.81,0.16,0,0.98,12.72,1.98,14.28,0.61,0.26%,MAIN,884083,61345,55,982202,
4687560,"Dalton Kincaid",,TE,BUF,CLE,147547,,0,0,0,0,0,0,0,0,5.14,3.54,37.08,0.26,8.82,8.78,7.01,37.08,0.26,0,0,37.08,0.26,0,3.37,17.65,4.98,21.78,1.26,1.20%,MAIN,1135513,170729,56,4687560,
8228372,"Jackson Hawes",,TE,BUF,CLE,147547,,0,0,0,0,0,0,0,0,1.07,0.72,7.8,0.05,1.79,1.79,1.43,7.8,0.05,0,0,7.8,0.05,0,0,3.58,0.12,5.22,0.05,0.02%,MAIN,1182649,146678,57,8228372,
328489,"Michael Badgley",,K,BUF,CLE,147547,,0,0,0,0,0,0,0,0,0,0,0,0,8.49,8.49,8.49,0,0,0,0,0,0,7.54,3.59,14.67,,,0,0.00%,MAIN,830894,40281,58,328489,
18421,"Cleveland Browns",,DST,CLE,BUF,147547,,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.8,4.8,0,0,0,0,0,0,0,-0.01,10.96,4.4,35.32,2.79,1.79%,MAIN,329,8470,59,18421,
4687580,"Bryce Young",,QB,CAR,TBB,147546,,32.55,19.93,204.77,1.46,0.67,4.02,14.63,0.09,0,0,0,0,15.48,15.44,15.44,219.4,1.55,219.4,1.55,14.63,0.09,0,9.35,23.42,2.48,42.16,2.76,1.78%,MAIN,1213257,116811,60,4687580,
1844583,"Rico Dowdle",,RB,CAR,TBB,147546,,0,0,0,0,0,13.96,63.25,0.43,3.54,2.59,17.91,0.1,14.28,14.22,12.92,81.16,0.53,63.25,0.43,81.16,0.53,0,7.91,23.36,7.74,40.36,4.83,5.94%,MAIN,933480,53384,61,1844583,
2862163,"Chuba Hubbard",,RB,CAR,TBB,147546,,0,0,0,0,0,7.59,31.47,0.23,3.26,2.29,15.46,0.09,8.88,8.86,7.71,46.93,0.32,31.47,0.23,46.93,0.32,0,4.16,16.87,1.78,19.32,0.84,1.01%,MAIN,1062047,46456,62,2862163,
8228396,"Trevor Etienne",,RB,CAR,TBB,147546,,0,0,0,0,0,0.38,1.78,0.01,0.26,0.17,1.23,0.01,0.59,0.59,0.5,3.01,0.02,1.78,0.01,3.01,0.02,0,0,1.18,0,0.08,0,0.00%,MAIN,1394803,238273,63,8228396,
4716517,"Brycen Tremayne",,WR,CAR,TBB,147546,,0,0,0,0,0,0,0,0,0.7,0.46,4.56,0.03,1.09,1.09,0.86,4.56,0.03,0,0,4.56,0.03,0,0,2.18,0,1.48,0.02,0.01%,MAIN,1123525,132163,64,4716517,
6227778,"Jalen Coker",,WR,CAR,TBB,147546,,0,0,0,0,0,0,0,0,5.31,3.43,38.19,0.25,8.85,8.83,7.11,38.19,0.25,0,0,38.19,0.25,0,3.7,17.48,5.76,28.14,2.76,4.59%,MAIN,1218753,134299,65,6227778,
6227782,"Xavier Legette",,WR,CAR,TBB,147546,,0,0,0,0,0,0.09,0.31,0,4.59,2.6,26.12,0.22,6.56,6.54,5.24,26.43,0.22,0.31,0,26.43,0.22,0,2.34,14.86,1.7,20.04,1.3,1.38%,MAIN,1180321,138501,66,6227782,
8216948,"Tetairoa McMillan",,WR,CAR,TBB,147546,,0,0,0,0,0,0,0,0,7.77,4.74,59.1,0.48,13.89,13.86,11.49,59.1,0.48,0,0,59.1,0.48,0,6.85,24.72,12.5,40.42,12.29,12.83%,MAIN,1380576,239536,67,8216948,
8228394,"Jimmy Horn",,WR,CAR,TBB,147546,,0,0,0,0,0,0.71,4.14,0.02,0.82,0.51,5.11,0.04,1.79,1.78,1.52,9.25,0.06,4.14,0.02,9.25,0.06,0,0,4.92,0.02,2.74,0.09,0.05%,MAIN,1322393,168229,68,8228394,
2862165,"Tommy Tremble",,TE,CAR,TBB,147546,,0,0,0,0,0,0,0,0,2.2,1.39,12.2,0.09,3.14,3.13,2.43,12.2,0.09,0,0,12.2,0.09,0,0,8.64,0.28,7.96,0.21,0.07%,MAIN,1130555,138593,69,2862165,
6227780,"Ja'Tavion Sanders",,TE,CAR,TBB,147546,,0,0,0,0,0,0,0,0,3.13,2.27,18.5,0.13,4.88,4.86,3.72,18.5,0.13,0,0,18.5,0.13,0,0.91,11.64,0.88,14.52,0.72,0.47%,MAIN,1326628,170968,70,6227780,
8228395,"Mitchell Evans",,TE,CAR,TBB,147546,,0,0,0,0,0,0,0,0,0.98,0.67,6.11,0.04,1.51,1.51,1.17,6.11,0.04,0,0,6.11,0.04,0,0,3.02,0.08,2.62,0.01,0.00%,MAIN,1289471,169321,71,8228395,
8250519,"Ryan Fitzgerald",,K,CAR,TBB,147546,,0,0,0,0,0,0,0,0,0,0,0,0,7.54,7.54,7.54,0,0,0,0,0,0,6.75,3.01,13.32,,,0,0.00%,MAIN,1176373,171446,72,8250519,
18443,"Tampa Bay Buccaneers",,DST,TBB,CAR,147546,,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,0,0,0,0,0,0,0,2.11,12.26,5.86,36.18,2.77,1.30%,MAIN,362,8492,73,18443,
6227816,"Caleb Williams",,QB,CHI,GBP,147545,,29.97,18.14,198,1.53,0.34,4.11,13.76,0.24,0,0,0,0,16.61,16.56,16.56,211.76,1.77,211.76,1.77,13.76,0.24,0,10.1,24.92,,,0,0.00%,SAT,1286445,171060,74,6227816,
982875,"Travis Homer",,RB,CHI,GBP,147545,Q,0,0,0,0,0,0.21,0.95,0.01,0.03,0.02,0.21,0,0.2,0.19,0.18,1.16,0.01,0.95,0.01,1.16,0.01,0,0,0.4,,,0,0.00%,SAT,922484,52386,75,982875,
1844244,"D'Andre Swift",,RB,CHI,GBP,147545,,0,0,0,0,0,13.09,55.96,0.45,2.63,1.92,14.32,0.09,12.36,12.3,11.34,70.28,0.54,55.96,0.45,70.28,0.54,0,6.48,22.07,,,0,0.00%,SAT,1069808,58120,76,1844244,
8228422,"Kyle Monangai",,RB,CHI,GBP,147545,,0,0,0,0,0,10.94,46.11,0.37,2.46,1.49,12.23,0.08,10,9.93,9.18,58.34,0.45,46.11,0.37,58.34,0.45,0,4.75,18.9,,,0,0.00%,SAT,1250886,136192,77,8228422,
328733,"D.J. Moore",,WR,CHI,GBP,147545,,0,0,0,0,0,0.63,3.14,0.03,6.58,3.73,45.22,0.45,11.62,11.6,9.73,48.36,0.48,3.14,0.03,48.36,0.48,0,5.14,21.1,,,0,0.00%,SAT,877790,75269,78,328733,
982543,"Olamide Zaccheaus",,WR,CHI,GBP,147545,,0,0,0,0,0,0.31,1.54,0.01,4.73,2.86,30.21,0.31,7.98,7.96,6.53,31.75,0.32,1.54,0.01,31.75,0.32,0,2.77,16.72,,,0,0.00%,SAT,883976,53868,79,982543,
1844099,"Devin Duvernay",,WR,CHI,GBP,147545,,0,0,0,0,0,0,0,0,2.11,1.39,13.29,0.14,3.55,3.55,2.85,13.29,0.14,0,0,13.29,0.14,0,0,9.76,,,0,0.00%,SAT,920756,51057,80,1844099,
8268095,"Jahdae Walker",,WR,CHI,GBP,147545,,0,0,0,0,0,0,0,0,0.49,0.28,3.35,0.03,0.79,0.79,0.65,3.35,0.03,0,0,3.35,0.03,0,0,1.58,,,0,0.00%,SAT,1465213,282939,81,8268095,
3757853,"Maurice Alexander",,WR,CHI,GBP,147545,,0,0,0,0,0,0,0,0,0.06,0.04,0.37,0,0.08,0.08,0.06,0.37,0,0,0,0.37,0,0,0,0.16,,,0,0.00%,SAT,886243,183781,82,3757853,
328366,"Durham Smythe",,TE,CHI,GBP,147545,,0,0,0,0,0,0,0,0,0.33,0.23,2.12,0.01,0.5,0.5,0.38,2.12,0.01,0,0,2.12,0.01,0,0,1,,,0,0.00%,SAT,749968,75120,83,328366,
1844217,"Cole Kmet",,TE,CHI,GBP,147545,,0,0,0,0,0,0,0,0,4.18,2.78,27.84,0.16,6.51,6.48,5.09,27.84,0.16,0,0,27.84,0.16,0,2.31,14.22,,,0,0.00%,SAT,1066765,53643,84,1844217,
8216973,"Colston Loveland",,TE,CHI,GBP,147545,,0,0,0,0,0,0,0,0,6.35,4.52,47.78,0.25,10.9,10.85,8.59,47.78,0.25,0,0,47.78,0.25,0,4.96,19.52,,,0,0.00%,SAT,1378821,238444,85,8216973,
18324,"Cairo Santos",,K,CHI,GBP,147545,,0,0,0,0,0,0,0,0,0,0,0,0,8.88,8.88,8.88,0,0,0,0,0,0,7.72,3.75,15.34,,,0,0.00%,SAT,546669,6543,86,18324,
18425,"Green Bay Packers",,DST,GBP,CHI,147545,,0,0,0,0,0,0,0,0,0,0,0,0,5.47,5.47,5.47,0,0,0,0,0,0,0,0.21,12.48,,,0,0.00%,SAT,335,8474,87,18425,
1844126,"Joe Burrow",,QB,CIN,MIA,147557,,36.07,24.57,255.21,2.01,0.62,2.04,5.57,0.1,0,0,0,0,19.43,19.41,19.41,260.78,2.11,260.78,2.11,5.57,0.1,0,12.05,28.23,6.64,48.54,3.91,3.60%,MAIN,878785,64500,88,1844126,
36977,"Samaje Perine",,RB,CIN,MIA,147557,,0,0,0,0,0,7.3,31.52,0.3,1.5,1.19,9.81,0.07,7.52,7.49,6.89,41.33,0.37,31.52,0.3,41.33,0.37,0,3.01,16.33,1.86,17,0.55,0.80%,MAIN,820734,33673,89,36977,
4687629,"Chase Brown",,RB,CIN,MIA,147557,,0,0,0,0,0,11.62,52.99,0.47,5.06,3.89,24.58,0.23,16.1,16.05,14.1,77.57,0.7,52.99,0.47,77.57,0.7,0,9.11,25.42,11.82,45.66,7.43,9.44%,MAIN,1123379,56372,90,4687629,
8228448,"Tahj Brooks",,RB,CIN,MIA,147557,,0,0,0,0,0,0.71,3.04,0.03,0.04,0.03,0.2,0,0.53,0.53,0.51,3.24,0.03,3.04,0.03,3.24,0.03,0,0,1.06,0,0.1,0,0.00%,MAIN,1228730,139774,91,8228448,
1844128,"Tee Higgins",,WR,CIN,MIA,147557,Q,0,0,0,0,0,0,0,0,7.53,4.88,60.53,0.38,13.55,13.53,11.09,60.53,0.38,0,0,60.53,0.38,0,6.8,23.35,8.68,33.54,3.36,3.84%,MAIN,978579,50520,92,1844128,
2861551,"Ja'Marr Chase",,WR,CIN,MIA,147557,,0,0,0,0,0,0.31,1.09,0.01,11.41,7.69,91.43,0.58,21.65,21.62,17.77,92.52,0.59,1.09,0.01,92.52,0.59,0,12.75,33.62,23.72,55,25.59,17.03%,MAIN,1109979,64586,93,2861551,
4687628,"Andrei Iosivas",,WR,CIN,MIA,147557,,0,0,0,0,0,0.01,0.05,0,3.26,1.97,22.91,0.17,5.29,5.28,4.29,22.96,0.17,0.05,0,22.96,0.17,0,1.57,12.12,0.68,11.02,0.58,0.47%,MAIN,1124851,146589,94,4687628,
4688248,"Mitchell Tinsley",,WR,CIN,MIA,147557,,0,0,0,0,0,0,0,0,0.45,0.21,2.65,0.02,0.59,0.6,0.49,2.65,0.02,0,0,2.65,0.02,0,0,1.18,0,0.26,0.03,0.01%,MAIN,1215305,142727,95,4688248,
328364,"Mike Gesicki",,TE,CIN,MIA,147557,,0,0,0,0,0,0,0,0,4.3,3.05,27.6,0.35,7.89,7.86,6.33,27.6,0.35,0,0,27.6,0.35,0,2.82,17.06,7.46,27.5,3.07,1.95%,MAIN,836152,75263,96,328364,
981992,"Drew Sample",,TE,CIN,MIA,147557,,0,0,0,0,0,0,0,0,0.91,0.7,4.55,0.07,1.57,1.56,1.21,4.55,0.07,0,0,4.55,0.07,0,0,3.14,0.2,7.78,0.11,0.03%,MAIN,837824,49309,97,981992,
328798,"Tanner Hudson",,TE,CIN,MIA,147557,,0,0,0,0,0,0,0,0,1.53,1.12,9.84,0.13,2.87,2.86,2.3,9.84,0.13,0,0,9.84,0.13,0,0,7.89,0.98,11.9,0.27,0.09%,MAIN,1115394,40467,98,328798,
6227843,"Cam Grandy",,TE,CIN,MIA,147557,,0,0,0,0,0,0,0,0,0.08,0.06,0.45,0.01,0.16,0.16,0.13,0.45,0.01,0,0,0.45,0.01,0,0,0.32,0,0.68,0,0.00%,MAIN,1251513,260291,99,6227843,
2861548,"Evan McPherson",,K,CIN,MIA,147557,,0,0,0,0,0,0,0,0,0,0,0,0,9.02,9.02,9.02,0,0,0,0,0,0,7.9,4,15.22,,,0,0.00%,MAIN,1122995,54850,100,2861548,
