PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",4100,C,SJS,VGK,8404180,741444,2,1,,0.1966,0.4484,1.2157,1.0547,0,0,0,0,0.0476,0.1135,0.645,0.1611,7.63,1.86,6.88,10.09,1,0.5,16.44,8.7,,31730,0.556,5.6,20.1,184,1950,30199,1,
18501,"Shea Theodore",4800,D,VGK,SJS,8404180,741466,2,2,,0.1215,0.4454,2.0655,1.4735,0,0,0,0,0.0188,0.0682,0.5669,0.087,9.18,1.91,6.75,9.77,2,2.19,17.82,14,,18501,0.398,6.29,21.2,185,180961,30663,0,
17172,"Mark Stone",6400,W,VGK,SJS,8404180,556369,1,1,,0.4571,0.718,2.4195,0.6526,0,0,0,0,0.1394,0.2377,1.1751,0.3771,12.87,2.01,9.63,13.96,3,2.89,25.2,29.7,,17172,0.675,9.21,19.4,185,180961,31019,0,
36584,"Clayton Keller",7300,W,UTA,CBJ,8404160,920216,1,1,,0.4104,0.6904,2.8381,0.4292,0,0,0,0,0.1215,0.2149,1.1008,0.3364,12.71,1.74,9.71,14.02,4,2.65,25.14,17,,36584,0.328,8.82,19.2,183,2005,32089,1,
35829,"Logan Stanley",2500,D,WPG,NJD,8404100,920227,3,,,0.0401,0.1799,0.9873,1.2746,0,0,0,0,0,0,0.22,0,4.94,1.98,4.84,6.84,5,0,11.14,0,,35829,1.457,3.95,14.4,169,53599,82920,1,40
4200188,"Nick Blankenburg",2700,D,NSH,WSH,8404190,1382727,3,2,,0.0928,0.2591,1.4591,1.1426,0,0,0,0,0.0356,0.0553,0.3519,0.0909,6.3,2.33,5.73,8.16,6,0.36,13.63,4.3,,4200188,1.036,4.76,18.1,173,1959,184512,1,
18484,"Adam Lowry",2800,C,WPG,NJD,8404100,607959,3,,,0.1454,0.2042,1.21,0.7999,0,0,0,0,0,0,0.3496,0,5.47,1.95,5.44,7.74,7,0,12.43,0,,18484,1.95,4.67,15,169,53599,30843,1,40
35776,"Danton Heinen",2500,W,CBJ,UTA,8404160,831469,4,,,0.0961,0.1568,0.8876,0.5116,0,0,0,0,0,0,0.2529,0,3.81,1.52,4.99,7.03,8,0,10.2,1,,35776,0.907,3.06,11.1,171,2023,31458,0,
2578776,"Justin Brazeau",3400,W,PIT,BOS,8404170,956418,3,2,,0.23,0.2161,1.6152,0.5332,0,0,0,0,0.0372,0.044,0.4461,0.0812,6.49,1.91,6.41,9.07,9,0,14.69,0,,2578776,1.696,5.28,12.8,159,1927,82518,0,40
34611,"Anthony Mantha",3600,W,PIT,BOS,8404170,741457,3,2,,0.2509,0.2802,1.6404,0.4712,0,0,0,0,0.0391,0.0556,0.5311,0.0947,6.93,1.93,6.55,9.34,10,0.14,15.31,0,,34611,0.883,5.23,13.8,159,1927,30621,0,40
17367,"Vladislav Namestnikov",2500,W,WPG,NJD,8404100,600129,3,2,,0.1156,0.2068,0.958,0.4887,0,0,0,0,0.0213,0.042,0.3224,0.0633,4.31,1.72,5.3,7.6,11,0,11.09,0,,17367,0.937,3.47,11.7,169,53599,30823,1,40
18560,"Barclay Goodrow",2500,W,SJS,VGK,8404180,790352,4,,,0.0912,0.122,0.8035,0.7031,0,0,0,0,0,0,0.2132,0,3.79,1.52,4.98,7.03,12,0,10.16,0.7,,18560,1.571,3.33,11.8,184,1950,30687,1,
31684,"Ben Hutton",3000,D,VGK,SJS,8404180,681485,3,,,0.0614,0.1603,1.3776,1.1354,0,0,0,0,0,0,0.2217,0,5.38,1.79,4.87,6.84,13,0.33,11.61,0.7,,31684,0.74,3.89,14.3,185,180961,30700,0,
35781,"Mikhail Sergachev",5900,D,UTA,CBJ,8404160,920218,1,1,,0.1489,0.6233,2.0363,1.8727,0,0,0,0,0.0716,0.1831,0.7722,0.2547,11.13,1.89,7.24,10.54,14,3.63,20.4,21,,35781,0.983,7.91,24.2,183,2005,31482,1,
5245899,"Reid Schaefer",2500,W,NSH,WSH,8404190,1394928,3,,,0.1384,0.1342,1.087,0.5583,0,0,0,0,0,0,0.2726,0,4.45,1.78,5.02,7.07,15,0,10.88,1,,5245899,1.621,3.82,10.8,173,1959,204721,1,
2296155,"Yegor Chinakhov",3000,W,PIT,BOS,8404170,1209293,2,2,,0.2083,0.2223,1.7145,0.38,0,0,0,0,0.0326,0.039,0.4306,0.0716,6.23,2.08,6.46,9.11,16,0,14.5,0,,2296155,1.231,4.88,13.2,159,1927,158667,0,40
34598,"Noel Acciari",2500,W,PIT,BOS,8404170,873205,4,,,0.1247,0.1183,1.0406,1.0084,0,0,0,0,0,0,0.243,0,4.95,1.98,5.12,7.17,17,0,11.5,0,,34598,1.874,4.21,13.2,159,1927,31008,0,40
36587,"Tyson Jost",2500,W,NSH,WSH,8404190,920219,4,,,0.0918,0.1556,1.0523,0.3747,0,0,0,0,0,0,0.2474,0,3.8,1.52,5,7.04,18,0,10.2,0.7,,36587,1.039,3.12,11,173,1959,32100,1,
