PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
409262,"Miles Bridges",,,CHA,CHI,157415,957479,,32,16.15,6.61,4.17,2.17,1.01,0.41,0.8,20.32,22.76,26.93,1.21,10.78,7.76,3.42,6.62,3.31,2.81,14.38,5.59,32.96,32.96,33.87,25.59,43.05,1.1,1.1,5.92,25.4,30.13,33.87,37.36,42.84,45.08,55.79,1.67%,136,130,SAT,75304,42,409262,
2439295,"LaMelo Ball",,,CHA,CHI,157415,1257420,,29,21.71,3.92,7.36,3.41,3.27,1.49,0.32,29.07,25.63,32.99,1.81,11.28,8.87,3.68,9.84,4.8,4.11,18.71,7.09,39.61,39.61,41.65,31.96,52.27,6.47,6.47,19.17,31.81,37.61,41.65,45.94,52.5,55.28,68.16,8.75%,136,130,SAT,161285,45,2439295,
2439366,"Josh Green",,,CHA,CHI,157415,1193670,,11,2.77,1.14,0.73,0.51,0.25,0.4,0.01,3.5,3.91,4.64,0.41,1.87,1.05,0.49,1.29,0.39,0.26,2.34,1,6.21,6.21,6.24,2.76,10.67,0,0,0,2.71,4.61,6.24,8.14,11.12,12.21,17.63,0.30%,136,130,SAT,92617,46,2439366,
3005499,"Tre Mann",,,CHA,CHI,157415,1175356,,1,0.27,0.11,0.15,0.04,0.03,0.02,0.01,0.42,0.38,0.53,0.03,0.26,0.15,0.06,0.12,0.04,0.03,0.27,0.1,0.69,0.69,0.7,0.23,1.4,0,0,0,0.3,0.5,0.7,0.9,1.2,1.28,1.33,0.20%,136,130,SAT,91333,47,3005499,
3588157,"Moussa Diabate",,,CHA,CHI,157415,1324359,Q,30,8.72,10.2,2.18,0,0.96,1.32,0.65,10.9,18.92,21.1,1.97,12.38,5.54,3.28,0,3.38,2.14,5.54,3.28,29.18,29.18,28.54,21.91,36.26,0,0,18.4,22.03,25.79,28.54,31.54,36.3,38.3,47.07,0.00%,136,130,SAT,179227,48,3588157,
4878218,"Brandon Miller",,,CHA,CHI,157415,1401381,,34,22.31,4.47,3.06,3.63,2.39,1.11,1.14,25.37,26.78,29.84,2.25,7.53,9.97,4.15,10.24,3.7,3.1,20.21,7.78,36.62,36.62,37.64,28.27,47.76,9.65,9.65,22.5,27.92,33.65,37.64,41.38,47.86,50.35,61.32,10.21%,136,130,SAT,244988,49,4878218,
6412779,"Tidjane Salaun",,,CHA,CHI,157415,1504463,,18,4.17,3.98,1.05,0.71,0.45,0.55,0.31,5.22,8.15,9.2,0.86,5.03,1.49,0.64,2.05,1.07,0.76,3.54,1.35,12.65,12.65,12.57,7.85,17.96,0.11,0.11,0.11,7.54,10.31,12.57,14.58,17.85,19.36,26.15,0.07%,136,130,SAT,448015,51,6412779,
6447979,"PJ Hall",,,CHA,CHI,157415,1232490,,12,3.75,2.79,0.83,0.34,0.41,0.35,0.33,4.58,6.54,7.37,0.68,3.62,2.16,1.03,0.96,0.87,0.66,3.12,1.37,9.97,9.97,9.81,5.79,14.68,0.19,0.19,0,5.79,7.8,9.81,11.57,14.59,15.85,21.38,0.09%,136,130,SAT,148846,53,6447979,
8985519,"Kon Knueppel",,,CHA,CHI,157415,1519132,,32,16.79,5.05,2.75,3.3,1.53,0.77,0.57,19.54,21.84,24.59,1.34,7.8,4.49,2.04,9.55,3.6,2.83,14.04,5.34,29.47,29.47,30.84,22.62,39.85,3.11,3.11,8.8,22.63,27.11,30.84,34.32,40.04,42.28,53.22,3.93%,136,130,SAT,458104,54,8985519,
8998194,"Sion James",,,CHA,CHI,157415,1232338,,21,6.35,2.63,1.07,1.16,0.61,0.6,0.35,7.42,8.98,10.05,0.95,3.7,2.26,0.98,3.37,1.2,0.88,5.63,2.14,13.35,13.35,13.42,8.3,19.59,0.17,0.17,0.29,8.1,11.14,13.42,15.7,19.5,21.02,28.61,0.15%,136,130,SAT,148709,57,8998194,
13296,"Nikola Vucevic",,,CHI,CHA,157415,457598,,32,21.19,9.08,3.91,2.03,1.68,0.96,0.67,25.1,30.27,34.18,1.63,12.99,12.84,6.57,5.52,2.41,1.94,18.36,8.6,41.16,41.16,42.51,33.31,52.33,17.14,17.14,37.66,33.06,38.28,42.51,46.24,52.45,54.69,65.63,16.19%,130,136,SAT,12334,59,13296,
408969,"Kevin Huerter",,,CHI,CHA,157415,944785,,28,13.49,3.96,2.95,2.21,1.4,0.92,0.36,16.44,17.45,20.4,1.28,6.91,6.49,2.92,6.5,1.38,1.01,12.99,5.13,25.11,25.11,25.84,18.31,34.56,7.18,7.18,18.91,18.24,22.55,25.84,29.13,34.71,36.76,46.87,5.73%,130,136,SAT,70259,61,408969,
409100,"Jevon Carter",,,CHI,CHA,157415,843794,,2,0.87,0.21,0.24,0.21,0.07,0.09,0,1.11,1.08,1.32,0.09,0.45,0.28,0.11,0.59,0.05,0.04,0.87,0.32,1.68,1.68,1.74,0.29,3.48,0,0,0,0,0,1.74,2.78,4.87,6.61,11.48,0.04%,130,136,SAT,69672,62,409100,
2439190,"Patrick Williams",,,CHI,CHA,157415,1174904,,21,8.29,3.77,1.71,1.42,1.12,0.78,0.46,10,12.06,13.77,1.24,5.48,3.78,1.54,3.66,1.34,0.94,7.44,2.96,17.98,17.98,18.2,12.26,25.21,0.26,0.26,6.51,12.22,15.6,18.2,21.06,25.48,27.3,35.62,0.11%,130,136,SAT,91367,64,2439190,
2439210,"Isaac Okoro",,,CHI,CHA,157415,1193432,,27,10.74,2.89,1.97,1.58,0.71,1.08,0.34,12.71,13.63,15.6,1.42,4.86,4.33,2.17,4.18,2.33,1.66,8.51,3.75,20.71,20.71,20.58,14.13,27.92,0.8,0.8,7.51,14.13,17.6,20.58,23.06,27.77,29.53,38.43,0.24%,130,136,SAT,92179,65,2439210,
2439441,"Tre Jones",,,CHI,CHA,157415,1132030,,28.5,14.05,2.82,7.28,0.92,1.66,0.85,0.2,21.33,16.87,24.15,1.05,10.1,7.7,4.14,2.81,3.58,3,10.51,5.06,29.84,29.84,30.47,22.87,38.94,10.94,10.94,33.02,22.73,26.97,30.47,33.72,38.96,41.21,50.95,8.77%,130,136,SAT,161288,66,2439441,
2439601,"Jalen Smith",,,CHI,CHA,157415,1133792,,25.5,13.57,8.49,2.78,1.94,1.84,0.4,0.77,16.35,22.06,24.84,1.17,11.27,5.77,2.8,5.54,2.82,2.15,11.31,4.74,29.6,29.6,31.16,23.1,40.22,14.84,14.84,39.23,22.93,27.42,31.16,34.9,40.38,42.63,53.1,14.07%,130,136,SAT,70255,67,2439601,
3005172,"Ayo Dosunmu",,,CHI,CHA,157415,1133782,,26.5,14.8,2.65,4.64,1.96,1.82,0.61,0.24,19.44,17.45,22.09,0.85,7.29,7.29,3.48,4.96,2.36,1.95,12.25,5.44,25.67,25.67,26.87,19.25,35.21,2.3,2.3,12.63,19.27,23.57,26.87,30.17,35.49,37.52,47.41,2.70%,130,136,SAT,72047,68,3005172,
3587732,"Dalen Terry",,,CHI,CHA,157415,1239611,,12.5,3.05,1.68,1.33,0.34,0.58,0.5,0.13,4.38,4.73,6.06,0.63,3.01,1.74,0.77,1.25,0.84,0.51,2.99,1.11,8.37,8.37,8.29,4.44,13.01,0,0,0.01,4.4,6.74,8.29,10.1,13.21,14.51,19.95,0.11%,130,136,SAT,149208,70,3587732,
4878238,"Julian Phillips",,,CHI,CHA,157415,1405696,,7,2,0.98,0.29,0.3,0.09,0.18,0.1,2.29,2.98,3.27,0.28,1.27,0.82,0.37,0.93,0.46,0.37,1.75,0.67,4.36,4.36,4.33,1.5,8.2,0,0,0,1.35,2.98,4.33,5.68,8.12,9.2,14.34,0.11%,130,136,SAT,244990,71,4878238,
6412799,"Matas Buzelis",,,CHI,CHA,157415,1501940,,28,16.6,5.07,1.83,1.71,1.64,0.85,1.17,18.43,21.67,23.5,2.02,6.9,9,4.35,4.87,3.5,2.78,13.87,6.06,29.85,29.85,29.81,22.11,38.4,3.81,3.81,28.24,22.11,26.33,29.81,33.04,38.5,40.74,50.43,5.93%,130,136,SAT,368367,72,6412799,
6997855,"Emanuel Miller",,,CHI,CHA,157415,1195700,Q,1,0.41,0.14,0.11,0.04,0,0.04,0,0.52,0.55,0.66,0.04,0.25,0.25,0.12,0.14,0.08,0.06,0.39,0.16,0.86,0.86,0.85,0.31,1.7,0,0,0,0.36,0.61,0.85,1.09,1.46,1.55,1.62,0.00%,130,136,SAT,93110,75,6997855,
9010955,"Lachlan Olbrich",,,CHI,CHA,157415,1415915,Q,1,0.42,0.21,0.06,0.01,0.05,0.02,0.01,0.48,0.63,0.69,0.03,0.27,0.3,0.17,0.03,0.1,0.05,0.33,0.18,0.8,0.8,0.81,0.21,1.62,0,0,0,0.35,0.58,0.81,1.04,1.39,1.48,1.54,0.00%,130,136,SAT,246530,77,9010955,
13315,"Klay Thompson",,,DAL,HOU,157416,457611,,20.5,8.51,1.88,1.08,1.87,0.52,0.47,0.21,9.59,10.39,11.47,0.68,2.96,2.77,1.14,4.95,0.73,0.62,7.72,3.01,13.91,13.91,14.52,8.63,21.32,0,0,0,8.56,11.93,14.52,17.11,21.52,23.08,31.37,0%,140,141,SAT,12329,79,13315,
13895,"Anthony Davis",,,DAL,HOU,157416,603096,,32,23.18,10.55,2.74,0.82,1.97,1.27,1.15,25.92,33.73,36.47,2.42,13.29,13.9,7.48,2.83,7.5,5.76,16.73,8.3,45.24,45.24,45.47,36.12,55.07,0,0,0,35.82,41.41,45.47,49.28,55.12,57.66,68.59,0%,140,141,SAT,12369,81,13895,
1115204,"Daniel Gafford",,,DAL,HOU,157416,1061647,,16,6.14,4.19,0.61,0,0.75,0.82,0.83,6.75,10.33,10.94,1.65,4.8,3.53,2.4,0,1.87,1.35,3.53,2.4,16.28,16.28,15.22,10.45,20.84,0,0,0,10.32,12.9,15.22,17.28,20.9,22.44,28.63,0%,140,141,SAT,71699,85,1115204,
1115314,"PJ Washington",,,DAL,HOU,157416,1067857,,32,13.07,6.67,1.53,1.34,1.82,1.26,1.11,14.6,19.74,21.27,2.37,8.2,7.4,3.42,4.01,3.16,2.23,11.41,4.76,28.66,28.66,28.29,20.88,36.95,0,0,0,20.76,24.92,28.29,31.4,36.85,39.19,49.83,0%,140,141,SAT,69997,86,1115314,
1203483,"Caleb Martin",,,DAL,HOU,157416,842969,,4,0.77,0.51,0.31,0.08,0.09,0.14,0.06,1.08,1.28,1.59,0.2,0.82,0.44,0.19,0.26,0.19,0.13,0.7,0.27,2.36,2.36,2.27,0.35,4.63,0,0,0,0,1.42,2.27,3.12,5.11,5.68,9.08,0%,140,141,SAT,73187,87,1203483,
2484012,"Naji Marshall",,,DAL,HOU,157416,1060704,,27,10.65,4.32,2.72,0.88,1.04,0.93,0.09,13.37,14.97,17.69,1.02,7.04,5.65,3.01,2.81,2.46,1.99,8.46,3.89,21.93,21.93,22.1,15.87,29.5,0,0,0,15.86,19.24,22.1,24.7,29.38,31.46,39,0%,140,141,SAT,70165,88,2484012,
3267960,"Brandon Williams",,,DAL,HOU,157416,1134688,,26,12.23,2.37,4.17,0.77,1.91,1.1,0.32,16.4,14.6,18.77,1.42,6.54,6.97,3.18,3.05,4.38,3.57,10.02,3.95,23.68,23.68,23.73,17.1,30.99,0,0,0,16.91,20.7,23.73,26.51,31.05,32.82,41.4,0%,140,141,SAT,87233,89,3267960,
3588176,"Max Christie",,,DAL,HOU,157416,1340703,,28,8.7,2.72,1.92,1.51,0.72,0.53,0.32,10.62,11.42,13.34,0.85,4.64,3.02,1.36,3.67,1.73,1.46,6.69,2.87,16.67,16.67,17.08,11.2,24.1,0,0,0,11.13,14.49,17.08,19.67,24.33,26.14,34.16,0%,140,141,SAT,179747,91,3588176,
8985575,"Cooper Flagg",,,DAL,HOU,157416,1519128,,34,19.36,5.24,3.47,1.21,2.35,0.96,0.44,22.83,24.6,28.07,1.4,8.71,13.5,6.12,3.5,4.44,3.49,17,7.33,32.7,32.7,33.38,25.42,42.42,0,0,0,25.16,29.79,33.38,37.23,42.62,44.45,54.95,0%,140,141,SAT,458047,93,8985575,
9147605,"Ryan Nembhard",,,DAL,HOU,157416,1323621,,20.5,6.66,1.48,4.62,0.72,0.97,0.79,0.02,11.28,8.14,12.76,0.81,6.1,3.93,1.69,2.07,1.44,1.13,6,2.41,16.83,16.83,16.94,11.21,23.54,0,0,0,11.21,14.59,16.94,19.55,23.72,25.54,33.62,0%,140,141,SAT,179441,95,9147605,
1079,"Stephen Curry",,,GSW,UTA,157417,338365,Q,32,28.85,5.15,4.82,5.33,3.27,0.9,0.61,33.67,34,38.82,1.51,9.97,8.52,3.89,13.44,5.5,5.08,21.96,9.22,43.52,43.52,46.68,36.11,58.29,0,0,0,35.7,41.69,46.68,50.92,58.16,60.66,74.14,0.00%,150,149,SAT,12231,99,1079,
13327,"Jimmy Butler",,,GSW,UTA,157417,458730,Q,31,21.77,6.11,4.86,0.84,1.45,0.93,0.28,26.63,27.88,32.74,1.21,10.97,10.22,5.15,2.24,10.56,8.96,12.46,5.99,38.57,38.57,39.02,31.13,47.66,0,0,0,30.93,35.45,39.02,42.35,47.59,49.73,59.48,0.00%,150,149,SAT,12346,100,13327,
13976,"Draymond Green",,,GSW,UTA,157417,468895,,28,10.83,7.85,4.49,1.52,1.89,1.28,1.17,15.32,18.68,23.17,2.45,12.34,5.14,2.32,4.57,2.38,1.61,9.71,3.84,32.45,32.45,32.37,24.74,41.15,0,0,0,24.67,28.91,32.37,35.83,41.27,43.49,53.62,0.00%,150,149,SAT,12401,101,13976,
35206,"Buddy Hield",,,GSW,UTA,157417,697086,,4,1.71,0.75,0.36,0.38,0.29,0.1,0.02,2.07,2.46,2.82,0.12,1.11,0.51,0.22,1.06,0.13,0.12,1.57,0.6,3.22,3.22,3.47,1.28,7.08,0,0,0,0.58,2.31,3.47,4.92,7.52,8.39,14.17,0.00%,150,149,SAT,27988,102,35206,
3005536,"Moses Moody",,,GSW,UTA,157417,1231366,,26,12.02,3.18,1.62,2.12,0.82,0.68,0.82,13.64,15.2,16.82,1.5,4.8,4.37,1.83,5.79,2.46,1.99,10.16,3.95,21.95,21.95,22.08,15.34,29.73,0,0,0,15.31,19.07,22.08,25.09,29.86,31.87,40.9,0.00%,150,149,SAT,149270,103,3005536,
3588138,"Gui Santos",,,GSW,UTA,157417,1391940,,10,3.09,2.35,0.69,0.5,0.62,0.56,0.03,3.78,5.44,6.13,0.59,3.04,1.06,0.52,1.45,0.77,0.56,2.51,1.02,8.1,8.1,8.18,4.38,12.81,0,0,0,4.49,6.6,8.18,10.03,12.93,14.25,20.58,0.00%,150,149,SAT,195274,105,3588138,
4878333,"Trayce Jackson-Davis",,,GSW,UTA,157417,1187569,,10,3.7,3.87,1.27,0,0.36,0.32,0.59,4.97,7.57,8.84,0.91,5.14,2.4,1.54,0,1.04,0.61,2.4,1.54,12.62,12.62,12.08,7.74,16.84,0,0,0,7.64,10.35,12.08,14.05,17.01,18.24,23.91,0.00%,150,149,SAT,91712,106,4878333,
4878334,"Brandin Podziemski",,,GSW,UTA,157417,1324108,,27,12.32,4.47,4.18,1.9,1.59,0.97,0.12,16.5,16.79,20.97,1.09,8.65,5.75,2.65,4.96,1.83,1.33,10.71,4.55,25.63,25.63,26.55,19.38,34.63,0,0,0,19.11,23.32,26.55,29.53,34.74,36.97,46.65,0.00%,150,149,SAT,179628,107,4878334,
6412896,"Quinten Post",,,GSW,UTA,157417,1193672,,21,10.44,5.83,2.32,1.72,1.27,0.44,0.67,12.76,16.27,18.59,1.11,8.15,2.74,1.54,5.55,3.32,2.19,8.29,3.26,22.98,22.98,23.72,17.03,31.9,0,0,0,16.91,20.69,23.72,26.75,32.05,33.81,42.9,0.00%,150,149,SAT,92403,108,6412896,
8998311,"Will Richard",,,GSW,UTA,157417,1323578,,18,6.8,2.72,1.04,1.02,0.54,0.8,0.24,7.84,9.52,10.56,1.04,3.76,3.07,1.34,2.96,1.26,1.06,6.03,2.36,14.2,14.2,14.08,8.82,20.35,0,0,0,8.87,11.99,14.08,16.69,20.6,22.16,29.72,0.00%,150,149,SAT,180292,111,8998311,
36041,"Gary Payton II",,,GSW,UTA,157417,846407,,10,4.08,2.21,0.98,0.38,0.58,0.53,0.21,5.06,6.29,7.27,0.74,3.19,2.41,1.36,1.17,0.38,0.24,3.58,1.74,9.84,9.84,9.69,5.45,14.53,0,0,0,5.47,7.7,9.69,11.43,14.41,15.65,21.62,0.00%,150,149,SAT,31188,114,36041,
409081,"De'Anthony Melton",,,GSW,UTA,157417,946801,,19,8.16,1.83,2.99,1.35,0.96,1.04,0.44,11.15,9.99,12.98,1.48,4.82,3.51,1.26,5.04,1.96,1.6,8.55,2.61,18.32,18.32,18.09,11.86,24.99,0,0,0,11.97,15.43,18.09,21.02,25.27,26.87,35.12,0.00%,150,149,SAT,75321,115,409081,
3888921,"Pat Spencer",,,GSW,UTA,157417,1176145,,4,2.04,0.49,0.83,0.27,0.29,0.12,0.03,2.87,2.53,3.36,0.15,1.32,1.02,0.44,0.78,0.44,0.35,1.8,0.71,4.03,4.03,4.19,1.47,8.03,0,0,0,1.4,3.07,4.19,5.59,8.1,9.22,13.97,0.00%,150,149,SAT,90408,117,3888921,
1314,"Jeff Green",,,HOU,DAL,157416,266367,,1,0.41,0.18,0.01,0.06,0.02,0,0.01,0.42,0.59,0.6,0.01,0.19,0.15,0.07,0.16,0.11,0.09,0.31,0.13,0.65,0.65,0.69,0.13,1.37,0,0,0,0.3,0.49,0.69,0.89,1.18,1.26,1.31,0%,141,140,SAT,12160,120,1314,
1348,"Kevin Durant",,,HOU,DAL,157416,329525,,34.5,25.24,5.01,4.15,2.32,2.38,0.55,0.74,29.39,30.25,34.4,1.29,9.16,12.1,6.52,5.53,6.1,5.25,17.63,8.84,38.97,38.97,40.31,31.05,50.55,0,0,0,30.87,36.23,40.31,44.39,50.52,53.32,65.31,0%,141,140,SAT,12157,121,1348,
16848,"Steven Adams",,,HOU,DAL,157416,679478,Q,20,6.34,6.99,1.59,0,0.92,0.51,0.46,7.93,13.33,14.92,0.97,8.58,4.33,2.14,0,3.66,2.06,4.33,2.14,19.1,19.1,18.97,13.52,24.93,0,0,0,13.44,16.6,18.97,21.34,25.03,26.61,34.25,0%,141,140,SAT,12478,122,16848,
