PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
18467,"Anthony Duclair",3800,W,NYI,BUF,8405110,743259,1,2,,0.2595,0.3447,1.736,0.5001,0,0,0,0,0.0556,0.1011,0.6042,0.1567,7.56,1.99,6.83,9.77,1,0.48,16.3,0,,18467,0.575,5.54,16,156,2135,30344,1
36584,"Clayton Keller",7000,W,UTA,NSH,8405160,920216,1,1,,0.3945,0.6541,2.589,0.4032,0,0,0,0,0.1174,0.244,1.0486,0.3614,11.83,1.69,9.61,13.94,2,1.87,24.13,0,,36584,0.304,8.31,19,183,2005,32089,0
4200188,"Nick Blankenburg",2800,D,NSH,UTA,8405160,1382727,3,2,,0.0817,0.2907,1.2593,1.0874,0,0,0,0,0.026,0.0907,0.3724,0.1167,5.95,2.13,5.67,8.11,3,0.08,13.21,0,,4200188,1.034,4.58,17.4,173,1959,184512,1
14246,"Casey Cizikas",2500,C,NYI,BUF,8405110,521884,4,,,0.1079,0.1239,0.9168,0.5886,0,0,0,0,0,0,0.2318,0,3.92,1.57,4.99,7.03,4,0,10.31,0,,14246,1.785,3.54,11.1,156,2135,30928,1
1394916,"Noah Ostlund",3100,C,BUF,NYI,8405110,1394916,3,1,,0.1959,0.2962,1.3828,0.4957,0,0,0,0,0.0505,0.092,0.4921,0.1425,6.15,1.98,6.02,8.63,5,0,13.86,0,,1394916,0.413,4.52,14.8,161,2004,204710,0
31735,"Bo Horvat",7600,C,NYI,BUF,8405110,741412,2,1,,0.4044,0.4507,2.8953,0.4496,0,0,0,0,0.0896,0.1192,0.8551,0.2088,11.49,1.51,9.13,12.99,6,2.03,23.18,0,,31735,0.938,8.15,18.7,156,2135,31049,1
35781,"Mikhail Sergachev",5600,D,UTA,NSH,8405160,920218,1,1,,0.1341,0.5607,1.8567,1.8247,0,0,0,0,0.0651,0.2489,0.6948,0.314,10.26,1.83,7.08,10.39,7,2.93,19.32,0,,35781,0.908,7.34,23.8,183,2005,31482,0
14207,"Steven Stamkos",5100,W,NSH,UTA,8405160,456624,2,1,,0.3893,0.3979,2.171,0.4401,0,0,0,0,0.1468,0.1599,0.7872,0.3067,9.69,1.9,8.15,11.65,8,1.25,20.12,0,,14207,0.896,7.14,16.8,173,1959,30516,1
2296308,"Justin Barron",2500,D,NSH,UTA,8405160,1248092,3,,,0.0472,0.1619,0.7636,1.0566,0,0,0,0,0,0,0.2091,0,4.17,1.67,4.74,6.74,9,0,10.24,0,,2296308,1.015,3.26,14.7,173,1959,158708,1
18503,"Jonathan Drouin",2900,W,NYI,BUF,8405110,741406,2,1,,0.1362,0.4158,1.3875,0.333,0,0,0,0,0.0348,0.1268,0.552,0.1616,6.01,2.07,6.08,8.92,10,0,13.79,0,,18503,0.466,4.51,15.6,156,2135,30507,1
34482,"Juuse Saros",7500,G,NSH,UTA,8405160,744805,,,B,0,0,0,0,0.495,23.6236,3.1518,0.0489,0,0,0,0,9.9,1.32,8.6,10.87,11,0.99,20.91,0,,34482,0,7.69,,173,1959,29995,1
17281,"Jason Zucker",4700,W,BUF,NYI,8405110,554508,2,1,,0.2878,0.3499,1.9983,0.3029,0,0,0,0,0.0833,0.1119,0.6377,0.1952,7.97,1.7,7.37,10.47,12,0.33,17.4,0,,17281,1.139,6.09,16,161,2004,30296,0
2299315,"Luke Evangelista",4600,W,NSH,UTA,8405160,1248153,1,1,,0.2297,0.5003,2.226,0.2911,0,0,0,0,0.0742,0.1912,0.73,0.2654,8.64,1.88,7.41,10.72,13,0.96,18.12,0,,2299315,0.49,6.27,17.4,173,1959,158651,1
2295850,"Jack Quinn",3600,W,BUF,NYI,8405110,1248076,2,2,,0.2423,0.329,1.9947,0.3965,0,0,0,0,0.0324,0.0532,0.5713,0.0856,7.61,2.11,6.9,9.82,14,0.46,16.44,0,,2295850,0.69,5.55,15.5,161,2004,158556,0
2296552,"Ozzy Wiesblatt",2500,W,NSH,UTA,8405160,1248098,4,,,0.0711,0.116,0.6914,0.4027,0,0,0,0,0,0,0.1871,0,2.92,1.17,4.42,6.28,15,0,8.58,0,,2296552,1.662,2.82,10.4,173,1959,158722,1
2299078,"Emil Heineman",4300,W,NYI,BUF,8405110,1248154,2,2,,0.2933,0.2545,2.0735,0.5592,0,0,0,0,0.0626,0.0633,0.5478,0.1259,8.07,1.88,7.2,10.16,16,0.61,17.29,0,,2299078,3.057,7,16.7,156,2135,158640,1
