PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",5100,QB,ATL,NOS,147585,,31.92,20.41,207.26,1.63,0.69,0.7,1.52,0.04,0,0,0,0,14.68,2.88,33.76,1.56,1.44%,MAIN,403308,2307,1,13563,14.67,14.67,208.78,1.67,208.78,1.67,1.52,0.04,0,8.46,22.71,1.5,
3491931,"Tyler Allgeier",4700,RB,ATL,NOS,147585,,0,0,0,0,0,9.38,39.93,0.38,0.87,0.69,5.18,0.04,7.71,1.64,16.08,0.3,0.49%,MAIN,1131198,125422,2,3491931,7.67,7.32,45.11,0.42,39.93,0.38,45.11,0.42,0,3.37,17.19,1.42,
4687512,"Bijan Robinson",8700,RB,ATL,NOS,147585,,0,0,0,0,0,17.69,86.3,0.66,7.41,5.39,43.26,0.31,25.58,2.94,70.92,52.24,41.86%,MAIN,1228244,123168,3,4687512,25.49,22.79,129.56,0.97,86.3,0.66,129.56,0.97,0,16.24,37.63,37.94,
982204,"David Sills",3400,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,2.17,1.26,12.65,0.1,3.12,0.92,5.74,0.02,0.00%,MAIN,866973,65587,4,982204,3.11,2.48,12.65,0.1,0,0,12.65,0.1,0,0,8.5,0.1,
1844218,"Darnell Mooney",3900,WR,ATL,NOS,147585,,0,0,0,0,0,0.01,0.04,0,3.52,2.08,24.8,0.16,5.53,1.42,11.98,0.1,0.30%,MAIN,912027,62802,5,1844218,5.52,4.48,24.84,0.16,0.04,0,24.84,0.16,0,1.58,12.91,0.96,
3491928,"Drake London",6900,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,8.26,5.73,60.58,0.49,14.98,2.17,33.02,4.87,6.60%,MAIN,1178741,140160,6,3491928,14.95,12.08,60.58,0.49,0,0,60.58,0.49,0,7.74,25.29,9.04,
4773069,"Dylan Drummond",3000,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,1.76,1.08,9.49,0.08,2.5,0.83,5.28,0.03,0.01%,MAIN,1108534,48414,7,4773069,2.49,1.95,9.49,0.08,0,0,9.49,0.08,0,0,6.71,0.06,
1849814,"Charlie Woerner",2500,TE,ATL,NOS,147585,,0,0,0,0,0,0,0,0,1.13,0.75,6.06,0.07,1.77,0.71,5.82,0.01,0.00%,MAIN,922040,58179,8,1849814,1.77,1.39,6.06,0.07,0,0,6.06,0.07,0,0,3.54,0.14,
2862126,"Kyle Pitts",5500,TE,ATL,NOS,147585,,0,0,0,0,0,0,0,0,6.63,4.37,45.22,0.39,11.29,2.05,25.44,1.93,3.24%,MAIN,1123026,54917,9,2862126,11.25,9.06,45.22,0.39,0,0,45.22,0.39,0,4.89,21.21,6.08,
3491690,"Teagan Quitoriano",2500,TE,ATL,NOS,147585,,0,0,0,0,0,0,0,0,0.16,0.1,1.05,0.01,0.26,0.1,0.86,0,0.00%,MAIN,1128538,63778,10,3491690,0.26,0.21,1.05,0.01,0,0,1.05,0.01,0,0,0.52,0,
36842,"Zane Gonzalez",,K,ATL,NOS,147585,,0,0,0,0,0,0,0,0,0,0,0,0,8.47,21,,0,0.00%,MAIN,732774,33774,11,36842,8.47,8.47,0,0,0,0,0,0,7.5,3.64,14.86,,
18433,"New Orleans Saints",2500,DST,NOS,ATL,147585,,0,0,0,0,0,0,0,0,0,0,0,0,5.18,2.07,33.5,1.31,1.18%,MAIN,350,8482,12,18433,5.18,5.18,0,0,0,0,0,0,0,0.67,11.1,4.58,
35493,"Jacoby Brissett",5600,QB,ARI,LAR,147586,,36.34,22.99,245.6,1.21,0.52,3.38,10.99,0.08,0,0,0,0,16.24,2.9,39.58,3.61,3.99%,MAIN,607047,26395,13,35493,16.21,16.21,256.59,1.29,256.59,1.29,10.99,0.08,0,10.38,24.26,3.24,
2861839,"Michael Carter",5100,RB,ARI,LAR,147586,,0,0,0,0,0,11.13,44.57,0.28,4.05,2.86,21.75,0.07,11.59,2.27,31.52,1.94,2.28%,MAIN,976329,162975,14,2861839,11.54,10.11,66.32,0.35,44.57,0.28,66.32,0.35,0,6.36,19.56,2.96,
4715680,"Emari Demercado",4600,RB,ARI,LAR,147586,,0,0,0,0,0,5.12,21.22,0.13,2.96,2.01,17.66,0.05,6.96,1.51,13.54,0.33,0.12%,MAIN,1116817,92713,15,4715680,6.93,5.92,38.88,0.18,21.22,0.13,38.88,0.18,0,2.96,13.31,0.84,
8268732,"Corey Kiner",4000,RB,ARI,LAR,147586,,0,0,0,0,0,2.5,9.87,0.06,0.14,0.09,0.77,0,1.5,0.38,0.44,0,0.00%,MAIN,1286050,169851,16,8268732,1.49,1.44,10.64,0.06,9.87,0.06,10.64,0.06,0,0.05,4.13,0,
4687487,"Michael Wilson",6600,WR,ARI,LAR,147586,,0,0,0,0,0,0.02,0.09,0,10.21,6.24,76.74,0.4,16.99,2.57,47.1,21.56,20.60%,MAIN,1123529,42545,17,4687487,16.95,13.83,76.83,0.4,0.09,0,76.83,0.4,0,9.75,28.92,16.82,
4687678,"Jalen Brooks",3000,WR,ARI,LAR,147586,,0,0,0,0,0,0,0,0,2.07,1.08,13.81,0.08,2.93,0.98,6.18,0.16,0.04%,MAIN,1223301,171671,18,4687678,2.93,2.39,13.81,0.08,0,0,13.81,0.08,0,0,7.95,0.04,
6227657,"Xavier Weaver",3100,WR,ARI,LAR,147586,,0,0,0,0,0,0,0,0,3.21,1.81,19.42,0.13,4.52,1.46,9.84,0.42,0.19%,MAIN,1180538,128333,19,6227657,4.51,3.6,19.42,0.13,0,0,19.42,0.13,0,0.46,10.83,0.28,
6227658,"Tejhaun Palmer",3000,WR,ARI,LAR,147586,,0,0,0,0,0,0,0,0,0.39,0.23,2.78,0.02,0.63,0.21,0.88,0.02,0.00%,MAIN,1315586,167416,20,6227658,0.63,0.51,2.78,0.02,0,0,2.78,0.02,0,0,1.26,0,
1001771,"Steven Sims",3000,WR,ARI,LAR,147586,,0,0,0,0,0,0,0,0,0.39,0.24,2.15,0.02,0.57,0.19,0.78,0.02,0.00%,MAIN,877596,68246,21,1001771,0.57,0.45,2.15,0.02,0,0,2.15,0.02,0,0,1.14,0,
1844275,"Josiah Deguara",2500,TE,ARI,LAR,147586,,0,0,0,0,0,0,0,0,0.19,0.14,1.27,0.01,0.33,0.13,0.74,0.03,0.01%,MAIN,866149,45301,22,1844275,0.32,0.25,1.27,0.01,0,0,1.27,0.01,0,0,0.66,0,
3492164,"Trey McBride",7500,TE,ARI,LAR,147586,,0,0,0,0,0,0,0,0,10.34,7.16,77.38,0.37,17.85,2.38,42.36,15.1,14.83%,MAIN,1108161,41195,23,3492164,17.78,14.2,77.38,0.37,0,0,77.38,0.37,0,10.1,29.7,19.84,
4687953,"Elijah Higgins",2500,TE,ARI,LAR,147586,,0,0,0,0,0,0,0,0,2.38,1.89,17.3,0.07,4.02,1.61,12.2,0.36,0.16%,MAIN,1161853,132184,24,4687953,4.01,3.06,17.3,0.07,0,0,17.3,0.07,0,0.42,9.37,0.62,
4688002,"Chad Ryland",,K,ARI,LAR,147586,,0,0,0,0,0,0,0,0,0,0,0,0,7.31,21,,0,0.00%,MAIN,1108545,48407,25,4688002,7.31,7.31,0,0,0,0,0,0,6.45,2.57,13.13,,
18442,"Los Angeles Rams",3600,DST,LAR,ARI,147586,,0,0,0,0,0,0,0,0,0,0,0,0,8.97,2.49,39.46,5.81,9.41%,MAIN,343,8491,26,18442,8.97,8.97,0,0,0,0,0,0,0,3.65,16.01,7,
