PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18467,"Anthony Duclair",3800,W,NYI,PIT,8405930,743259,3,2,,0.1979,0.2669,1.3486,0.4796,0,0,0,0,0.0324,0.0608,0.4648,0.0932,5.93,1.56,6.02,8.63,1,0,13.64,0.4,,18467,0.483,4.37,13.4,156,2135,30344,1,
34547,"Nick Jensen",2600,D,OTT,CAR,8405890,733469,2,,,0.0255,0.1827,0.5673,1.4851,0,0,0,0,0,0,0.2082,0,4.58,1.76,4.78,6.79,2,0,10.7,0.1,,34547,0.843,3.36,16.6,163,2050,30618,0,
5274308,"Max Crozier",2500,D,TBL,BUF,8405950,1172319,3,,,0.0387,0.1607,1.0612,0.7824,0,0,0,0,0,0,0.1994,0,4.07,1.63,4.77,6.75,3,0,10.18,0.1,,5274308,1.049,3.24,12.7,167,2218,262433,1,
14246,"Casey Cizikas",2500,C,NYI,PIT,8405930,521884,4,,,0.1046,0.119,0.9028,0.6412,0,0,0,0,0,0,0.2236,0,3.93,1.57,5.01,7.06,4,0,10.34,0.3,,14246,1.816,3.56,11.4,156,2135,30928,1,
16700,"Rasmus Ristolainen",3200,D,PHI,WSH,8405920,741411,1,,,0.0563,0.2301,1.377,1.4437,0,0,0,0,0,0,0.2864,0,6.27,1.96,5.11,7.24,5,0.98,12.81,0.3,,16700,1.673,4.92,17.8,158,2229,31067,1,
37907,"Connor Clifton",2500,D,PIT,NYI,8405930,744943,3,,,0.0369,0.1758,0.9145,1.6339,0,0,0,0,0,0,0.2127,0,5.54,2.22,4.93,6.93,6,0.43,11.85,0.3,,37907,3.328,5.14,17.3,159,1927,82491,0,
16699,"Zemgus Girgensons",2500,W,TBL,BUF,8405950,659858,2,,,0.1572,0.1568,1.5323,0.626,0,0,0,0,0,0,0.314,0,5.55,2.22,5.17,7.19,7,0.19,12.17,2.4,,16699,2.854,5.16,16.4,167,2218,30275,1,
35776,"Danton Heinen",2500,W,CBJ,NJD,8405910,831469,4,,,0.0971,0.1547,0.7722,0.4426,0,0,0,0,0,0,0.2518,0,3.52,1.41,4.94,6.99,8,0,9.84,0.1,,35776,0.84,2.84,9.7,171,2023,31458,0,
5721344,"Cutter Gauthier",6900,W,ANA,SEA,8405980,1394905,3,1,,0.4214,0.4098,3.473,0.4182,0,0,0,0,0.1214,0.1166,0.8312,0.238,12.6,1.83,9.05,12.71,9,3.22,24.18,7.5,,5721344,0.913,8.63,16.5,180,1997,204709,1,
17453,"Jake McCabe",3300,D,TOR,EDM,8406040,660793,1,2,,0.0471,0.3332,0.8082,2.3392,0,0,0,0,0.0092,0.0676,0.3803,0.0768,7.62,2.31,5.76,8.27,10,1.65,14.99,3,,17453,2.082,5.84,23,164,2146,30280,0,
1394916,"Noah Ostlund",3000,C,BUF,TBL,8405950,1394916,3,2,,0.1554,0.2227,1.0406,0.5273,0,0,0,0,0.0262,0.0433,0.3781,0.0695,4.93,1.64,5.35,7.65,11,0,11.78,0.4,,1394916,0.396,3.62,14,161,2004,204710,0,
555386,"Trent Frederic",2500,W,EDM,TOR,8406040,920239,4,,,0.1125,0.1398,1.0375,0.3119,0,0,0,0,0,0,0.2523,0,3.78,1.51,4.99,7.03,12,0,10.17,0.1,,555386,1.937,3.55,9.8,177,1953,82490,1,
2578776,"Justin Brazeau",4000,W,PIT,NYI,8405930,956418,1,2,,0.2599,0.2487,1.8021,0.6281,0,0,0,0,0.0279,0.0313,0.5086,0.0592,7.38,1.85,6.5,9.15,13,0.65,15.7,2.1,,2578776,2.05,6.04,15.5,159,1927,82518,0,
556106,"Jalen Chatfield",2600,D,CAR,OTT,8405890,893575,1,,,0.0791,0.2269,1.2639,0.987,0,0,0,0,0,0,0.306,0,5.46,2.1,5.05,7.17,14,0.23,11.92,1.2,,556106,0.955,4.11,19.3,165,2181,37855,1,
31735,"Bo Horvat",7500,C,NYI,PIT,8405930,741412,1,1,,0.4068,0.3995,3.0505,0.4834,0,0,0,0,0.1099,0.1294,0.8063,0.2393,11.64,1.55,8.92,12.6,15,2.4,23.06,7.2,,31735,0.978,8.18,20,156,2135,31049,1,
18681,"Ryan Pulock",3400,D,NYI,PIT,8405930,741446,1,,,0.0574,0.2514,1.2291,1.863,0,0,0,0,0,0,0.3088,0,7.01,2.06,5.49,7.78,16,1.32,14.04,2.3,,18681,1.329,5.11,20.9,156,2135,30776,1,
34611,"Anthony Mantha",3300,W,PIT,NYI,8405930,741457,3,1,,0.2561,0.3191,1.7795,0.438,0,0,0,0,0.0673,0.0997,0.5752,0.167,7.36,2.23,6.82,9.75,17,0.29,16.09,2.2,,34611,0.89,5.56,15.1,159,1927,30621,0,
18545,"Shayne Gostisbehere",5200,D,CAR,OTT,8405890,680770,3,1,,0.148,0.5554,1.8056,0.8904,0,0,0,0,0.0842,0.2872,0.7034,0.3714,8.5,1.63,6.94,10.24,18,1.31,17.38,1.4,,18545,0.604,6.29,18.6,165,2181,30044,1,
18746,"Anthony Stolarz",7200,G,TOR,EDM,8406040,660794,,,C,0,0,0,0,0.3922,28.8174,3.841,0.0215,0,0,0,0,11.27,1.57,10.01,12.3,19,0.9,24.08,6.6,,18746,0,8.12,,164,2146,30032,0,
