PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18501,"Shea Theodore",4800,D,VGK,LAK,8406100,741466,1,2,,0.0985,0.4254,1.6706,1.6454,0,0,0,0,0.0142,0.0678,0.5239,0.082,8.5,1.77,6.43,9.25,1,1.84,16.73,3.7,,18501,0.408,5.85,22.7,185,180961,30663,1,
17172,"Mark Stone",7200,W,VGK,LAK,8406100,556369,2,1,,0.4206,0.7143,2.1512,0.7293,0,0,0,0,0.1319,0.2576,1.1349,0.3895,12.11,1.68,9.55,13.9,2,2.22,24.33,7.7,,17172,0.663,8.79,19.9,185,180961,31019,1,
34547,"Nick Jensen",2500,D,OTT,PHI,8406090,733469,2,,,0.0336,0.2158,0.6793,1.0972,0,0,0,0,0,0,0.2494,0,4.27,1.71,4.9,7.05,3,0,10.54,0.3,,34547,0.851,3.27,16.8,163,2050,30618,0,
893763,"Will Borgen",2500,D,NYR,CAR,8406030,878229,2,,,0.0428,0.1819,0.8841,1.7029,0,0,0,0,0,0,0.2247,0,5.66,2.26,4.93,6.93,4,0.55,11.97,1.3,,893763,1.892,4.52,18.2,157,2059,83676,1,
4200188,"Nick Blankenburg",2800,D,NSH,WSH,8406110,1382727,3,2,,0.072,0.2599,1.1392,1.1657,0,0,0,0,0.022,0.0781,0.3319,0.1001,5.66,2.02,5.2,7.48,5,0.27,12.32,0.7,,4200188,0.962,4.31,16.7,173,1959,184512,0,
14246,"Casey Cizikas",2500,C,NYI,NJD,8406120,521884,4,,,0.0978,0.1117,0.8593,0.7591,0,0,0,0,0,0,0.2095,0,3.97,1.59,5.01,7.06,6,0,10.38,0,,14246,1.77,3.54,11.6,156,2135,30928,0,40
16700,"Rasmus Ristolainen",3400,D,PHI,OTT,8406090,741411,1,,,0.0545,0.2141,1.2258,1.5363,0,0,0,0,0,0,0.2686,0,6.1,1.79,5.19,7.32,7,0.72,12.74,0,,16700,1.65,4.77,17.6,158,2229,31067,1,40
37907,"Connor Clifton",2500,D,PIT,BUF,8406130,744943,3,,,0.038,0.1904,0.927,1.5612,0,0,0,0,0,0,0.2284,0,5.51,2.2,4.93,6.93,8,0.4,11.82,1,,37907,3.272,5.11,16.9,159,1927,82491,0,
35939,"Jonny Brodzinski",2500,W,NYR,CAR,8406030,744965,3,2,,0.1376,0.1804,1.2739,0.4739,0,0,0,0,0.0193,0.0272,0.318,0.0465,4.83,1.93,5.21,7.36,9,0,11.5,0,,35939,0.711,3.67,11.5,157,2059,31397,1,40
17079,"Brian Dumoulin",2500,D,LAK,VGK,8406100,654336,1,,,0.0435,0.2378,0.9059,1.4897,0,0,0,0,0,0,0.2813,0,5.54,2.22,5.02,7.16,10,0.34,11.97,0.3,,17079,1.027,4.12,20.5,182,2054,30426,0,
