PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18467,"Anthony Duclair",3800,W,NYI,PIT,8405930,743259,3,2,,0.2011,0.2711,1.45,0.4796,0,0,0,0,0.0329,0.0617,0.4722,0.0946,6.15,1.62,6.55,9.34,1,0,14.53,0.4,,18467,0.483,4.51,13.4,156,2135,30344,1,
34547,"Nick Jensen",2600,D,OTT,CAR,8405890,733469,2,,,0.0252,0.1808,0.5665,1.4851,0,0,0,0,0,0,0.206,0,4.57,1.76,4.78,6.79,2,0,10.69,0.1,,34547,0.843,3.35,16.6,163,2050,30618,0,
5274308,"Max Crozier",2500,D,TBL,BUF,8405950,1172319,3,,,0.0383,0.159,1.0678,0.7824,0,0,0,0,0,0,0.1973,0,4.06,1.62,4.6,6.45,3,0,9.95,0.1,,5274308,1.049,3.24,12.7,167,2218,262433,1,
14246,"Casey Cizikas",2500,C,NYI,PIT,8405930,521884,4,,,0.1079,0.1227,0.9707,0.6412,0,0,0,0,0,0,0.2306,0,4.09,1.64,5.01,7.06,4,0,10.5,0.3,,14246,1.816,3.66,11.4,156,2135,30928,1,
16700,"Rasmus Ristolainen",3200,D,PHI,WSH,8405920,741411,1,,,0.057,0.2272,1.4055,1.4437,0,0,0,0,0,0,0.2842,0,6.3,1.97,5.18,7.29,5,0.93,12.93,0.3,,16700,1.673,4.94,17.8,158,2229,31067,1,
37907,"Connor Clifton",2500,D,PIT,NYI,8405930,744943,3,,,0.0378,0.1798,0.9306,1.6339,0,0,0,0,0,0,0.2176,0,5.59,2.24,4.93,6.93,6,0.48,11.9,0.3,,37907,3.328,5.17,17.3,159,1927,82491,0,
16699,"Zemgus Girgensons",2500,W,TBL,BUF,8405950,659858,2,,,0.1548,0.1542,1.5336,0.6228,0,0,0,0,0,0,0.309,0,5.52,2.21,5.17,7.19,7,0.16,12.14,2.2,,16699,2.838,5.12,16.3,167,2218,30275,1,
35776,"Danton Heinen",2500,W,CBJ,NJD,8405910,831469,4,,,0.0958,0.1527,0.7697,0.4426,0,0,0,0,0,0,0.2485,0,3.5,1.4,4.94,6.99,8,0,9.82,0.1,,35776,0.84,2.82,9.7,171,2023,31458,0,
5721344,"Cutter Gauthier",6900,W,ANA,SEA,8405980,1394905,3,1,,0.4214,0.4098,3.466,0.4182,0,0,0,0,0.1214,0.1166,0.8312,0.238,12.59,1.82,9.05,12.71,9,3.21,24.17,7.4,,5721344,0.913,8.63,16.5,180,1997,204709,1,
17453,"Jake McCabe",3300,D,TOR,EDM,8406040,660793,1,2,,0.0467,0.3306,0.8242,2.3392,0,0,0,0,0.0092,0.0671,0.3773,0.0763,7.63,2.31,5.76,8.27,10,1.66,15,3,,17453,2.082,5.85,23,164,2146,30280,0,
1394916,"Noah Ostlund",3000,C,BUF,TBL,8405950,1394916,3,2,,0.151,0.2165,1.0339,0.5273,0,0,0,0,0.0254,0.0421,0.3675,0.0675,4.85,1.62,5.35,7.65,11,0,11.7,0.3,,1394916,0.396,3.56,14,161,2004,204710,0,
555386,"Trent Frederic",2500,W,EDM,TOR,8406040,920239,4,,,0.1136,0.141,1.0482,0.3119,0,0,0,0,0,0,0.2546,0,3.81,1.52,4.99,7.03,12,0,10.2,0.1,,555386,1.937,3.57,9.8,177,1953,82490,1,
2578776,"Justin Brazeau",4000,W,PIT,NYI,8405930,956418,1,2,,0.2657,0.2543,1.8339,0.6281,0,0,0,0,0.0286,0.032,0.52,0.0606,7.52,1.88,7.13,10.1,13,0.13,16.65,2,,2578776,2.05,6.13,15.5,159,1927,82518,0,
556106,"Jalen Chatfield",2600,D,CAR,OTT,8405890,893575,1,,,0.0791,0.2267,1.3107,0.987,0,0,0,0,0,0,0.3058,0,5.53,2.13,5.05,7.17,14,0.3,11.99,1.1,,556106,0.955,4.16,19.3,165,2181,37855,1,
31735,"Bo Horvat",7500,C,NYI,PIT,8405930,741412,1,1,,0.4133,0.406,3.158,0.4834,0,0,0,0,0.1117,0.1315,0.8193,0.2432,11.95,1.59,8.92,12.6,15,2.71,23.37,7.1,,31735,0.978,8.36,20,156,2135,31049,1,
18681,"Ryan Pulock",3400,D,NYI,PIT,8405930,741446,1,,,0.0582,0.2552,1.3215,1.863,0,0,0,0,0,0,0.3134,0,7.19,2.11,5.49,7.78,16,1.5,14.22,2.3,,18681,1.329,5.22,20.9,156,2135,30776,1,
34611,"Anthony Mantha",3300,W,PIT,NYI,8405930,741457,3,1,,0.257,0.3203,1.7949,0.438,0,0,0,0,0.0675,0.1001,0.5773,0.1676,7.4,2.24,6.82,9.75,17,0.33,16.13,2.5,,34611,0.89,5.58,15.1,159,1927,30621,0,
18545,"Shayne Gostisbehere",5200,D,CAR,OTT,8405890,680770,3,1,,0.1487,0.5406,1.8299,0.8904,0,0,0,0,0.0846,0.2795,0.6893,0.3641,8.47,1.63,6.94,10.24,18,1.28,17.35,1.2,,18545,0.604,6.26,18.6,165,2181,30044,1,
18746,"Anthony Stolarz",7200,G,TOR,EDM,8406040,660794,,,C,0,0,0,0,0.3846,29.0232,3.8695,0.0207,0,0,0,0,11.32,1.57,9.99,12.24,19,0.97,24.11,6.7,,18746,0,8.11,,164,2146,30032,0,
2296155,"Yegor Chinakhov",3500,W,PIT,NYI,8405930,1209293,2,2,,0.2475,0.2537,2.1001,0.3964,0,0,0,0,0.0292,0.0321,0.5012,0.0613,7.44,2.13,6.71,9.46,20,0.49,16.03,3.1,,2296155,1.25,5.65,14.1,159,1927,158667,0,
34598,"Noel Acciari",2600,W,PIT,NYI,8405930,873205,4,,,0.1168,0.1153,1.0396,0.9441,0,0,0,0,0,0,0.2321,0,4.75,1.83,5.08,7.12,21,0,11.25,0.1,,34598,1.799,4.05,13.2,159,1927,31008,0,
17150,"Taylor Hall",3500,W,CAR,OTT,8405890,550751,2,2,,0.1999,0.3335,1.6436,0.403,0,0,0,0,0.038,0.0649,0.5334,0.1029,6.66,1.9,6.3,9.07,22,0.13,14.72,1.9,,17150,0.654,4.96,13.8,165,2181,30960,1,
5278036,"Matt Savoie",2900,W,EDM,TOR,8406040,1394907,3,,,0.1566,0.1892,1.3789,0.389,0,0,0,0,0,0,0.3458,0,5.07,1.75,5.2,7.35,23,0,11.73,1.8,,5278036,0.465,3.7,12.6,177,1953,204712,1,
14204,"Alex Killorn",3600,W,ANA,SEA,8405980,651621,1,2,,0.2638,0.3268,1.8939,0.3871,0,0,0,0,0.0342,0.0538,0.5906,0.088,7.62,2.12,7.29,10.4,24,0.07,16.95,4.1,,14204,1.114,5.77,18.9,180,1997,30512,1,
58046,"Connor Ingram",8200,G,EDM,TOR,8406040,893577,,,C,0,0,0,0,0.6491,22.935,3.0249,0.057,0,0,0,0,10.4,1.27,8.14,10.44,25,1.97,20.82,5.9,,58046,0,8.58,,177,1953,40250,1,
14408,"James Reimer",7000,G,OTT,CAR,8405890,446889,,,B,0,0,0,0,0.3922,25.8702,3.5874,0.0295,0,0,0,0,9.82,1.4,9.43,11.69,26,0.05,21.89,6.7,,14408,0,7.11,,163,2050,30203,0,
34841,"Ross Johnston",2500,W,ANA,SEA,8405980,789848,4,,,0.0576,0.1406,0.5537,0.3331,0,0,0,0,0,0,0.1982,0,2.61,1.04,4.41,6.27,27,0,8.25,0.1,,34841,2.576,3.08,9.8,180,1997,30771,1,
1287130,"Brandon Duhaime",2500,W,WSH,PHI,8405920,920429,4,,,0.081,0.1075,0.7693,0.5041,0,0,0,0,0,0,0.1885,0,3.24,1.3,4.95,7.01,28,0,9.58,0.1,,1287130,1.778,3.08,10.5,168,2232,92011,0,
5277871,"Pavel Mintyukov",3500,D,ANA,SEA,8405980,1394908,3,,,0.0676,0.2816,1.1286,1.2817,0,0,0,0,0,0,0.3492,0,5.93,1.69,5.26,7.55,29,0.48,12.66,0.1,,5277871,1.103,4.49,18,180,1997,204737,1,
14155,"Jordan Eberle",4800,W,SEA,ANA,8405980,456834,1,1,,0.3022,0.3907,2.0185,0.5239,0,0,0,0,0.0804,0.1266,0.6929,0.207,8.7,1.81,7.62,10.9,30,0.81,18.45,7.2,,14155,0.651,6.35,18.7,1179,182467,30312,0,
37674,"Mason Marchment",4700,W,CBJ,NJD,8405910,895218,1,1,,0.301,0.4243,1.9949,0.5183,0,0,0,0,0.0596,0.0928,0.7253,0.1524,8.84,1.88,7.62,10.9,31,0.95,18.59,3.2,,37674,1.446,6.82,18.6,171,2023,82868,0,
14516,"Jacob Markstrom",8000,G,NJD,CBJ,8405910,547717,,,B,0,0,0,0,0.5238,23.7481,3.0663,0.0537,0,0,0,0,10.4,1.3,8.6,10.87,32,1.49,21.41,5,,14516,0,8.19,,155,1979,30346,1,
2295911,"Jake Sanderson",6200,D,OTT,CAR,8405890,1248071,1,1,,0.1202,0.5365,1.7335,2.3371,0,0,0,0,0.0585,0.2409,0.6567,0.2994,10.84,1.75,7.27,10.58,33,3.31,20.15,3.7,,2295911,0.666,7.42,24.3,163,2050,158608,0,
2296434,"Jamie Drysdale",3600,D,PHI,WSH,8405920,1207492,2,1,,0.091,0.4346,1.3673,1.2403,0,0,0,0,0.036,0.1693,0.5256,0.2053,7.23,2.01,6.23,9.07,34,0.78,15.2,7.5,,2296434,0.629,5.31,22.6,158,2229,158711,1,
14471,"Erik Gudbranson",2900,D,CBJ,NJD,8405910,550753,3,,,0.0369,0.164,0.8867,1.828,0,0,0,0,0,0,0.2009,0,5.74,1.98,4.93,6.93,35,0.63,12.05,0.1,,14471,1.235,4.21,17.1,171,2023,30006,0,
16738,"Jaden Schwartz",3800,W,SEA,ANA,8405980,550764,3,2,,0.2228,0.2613,1.8245,0.5567,0,0,0,0,0.0452,0.0534,0.4841,0.0986,7.05,1.86,6.64,9.41,36,0.17,15.55,3.1,,16738,0.637,5.13,15.4,1179,182467,30567,0,
16784,"Luke Glendening",2500,C,NJD,CBJ,8405910,656728,4,,,0.0654,0.0754,0.6447,0.6805,0,0,0,0,0,0,0.1408,0,3.05,1.22,4.31,6.05,37,0,8.57,0.1,,16784,1.136,2.59,10.1,155,1979,30617,1,
37731,"Carson Soucy",2500,D,NYI,PIT,8405930,744948,3,,,0.0533,0.1594,0.9052,1.279,0,0,0,0,0,0,0.2127,0,4.83,1.93,4.68,6.54,38,0,10.82,0.3,,37731,1.479,3.88,15.9,156,2135,37877,1,
14202,"Sidney Crosby",8200,C,PIT,NYI,8405930,296786,1,1,,0.3545,0.5787,2.3163,0.4372,0,0,0,0,0.088,0.1466,0.9332,0.2346,10.62,1.3,8.76,12.64,39,1.54,21.83,1.6,,14202,0.999,7.81,19.3,159,1927,30424,0,
18503,"Jonathan Drouin",3200,W,NYI,PIT,8405930,741406,2,2,,0.1241,0.3723,1.2493,0.3437,0,0,0,0,0.0211,0.0776,0.4964,0.0987,5.46,1.71,6.08,8.91,40,0,13.24,0.3,,18503,0.46,4.11,15,156,2135,30507,1,
2299114,"Gage Goncalves",2600,W,TBL,BUF,8405950,1248183,3,2,,0.1573,0.2751,1.1571,0.3453,0,0,0,0,0.0205,0.0417,0.4324,0.0622,5.1,1.96,5.51,7.95,41,0,12.15,1.7,,2299114,1.208,4.18,13.3,167,2218,158693,1,
2295913,"Ridly Greig",3200,W,OTT,CAR,8405890,1248095,2,,,0.1719,0.1797,1.2766,0.7427,0,0,0,0,0,0,0.3516,0,5.58,1.74,5.73,8.08,42,0,12.91,0.6,,2295913,1.52,4.53,15.4,163,2050,158610,0,
18464,"Damon Severson",3500,D,CBJ,NJD,8405910,660810,1,2,,0.0903,0.3313,1.2648,1.6839,0,0,0,0,0.0173,0.0657,0.4216,0.083,7.36,2.1,6.02,8.65,43,1.12,15.07,1.6,,18464,0.783,5.25,21.4,171,2023,29980,0,
34837,"Miles Wood",2600,W,CBJ,NJD,8405910,744806,4,,,0.1715,0.1635,1.6544,0.4432,0,0,0,0,0,0,0.335,0,5.61,2.16,5.84,8.16,44,0,13.09,0.8,,34837,1.232,4.4,12.9,171,2023,31150,0,
2295968,"Seth Jarvis",6700,W,CAR,OTT,8405890,1248085,1,1,,0.4935,0.4811,2.6944,0.5376,0,0,0,0,0.1515,0.159,0.9746,0.3105,12.24,1.83,9.68,13.81,45,2.21,24.63,11,,2295968,1.377,8.96,18.9,165,2181,158546,1,
2295667,"Dawson Mercer",3600,C,NJD,CBJ,8405910,1207495,3,2,,0.2713,0.3096,1.8321,0.6475,0,0,0,0,0.0291,0.0371,0.5809,0.0662,7.9,2.19,7.32,10.44,46,0.32,17.27,6.3,,2295667,0.556,5.66,17.8,155,1979,158585,1,
