PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
13315,"Klay Thompson",4500,SF/PF,DAL,LAL,159396,457611,-,20,10.49,1.97,1.24,2.37,0.65,0.59,0.2,11.73,12.46,13.7,0.79,3.21,3.3,1.35,6.16,0.81,0.69,9.46,3.72,16.43,16.43,17.25,3.83,0.05%,140,152,THURS,12329,1,13315,10.83,24.68,2.53,2.53,2.35,10.65,14.21,17.25,20.04,24.61,26.38,35.01,
13990,"Khris Middleton",4900,PF,DAL,LAL,159396,512053,-,20,9.93,2.59,2.71,1.1,1.15,0.54,0.08,12.64,12.52,15.23,0.62,5.3,5.31,2.39,3.09,2.19,1.86,8.4,3.49,17.81,17.81,18.45,3.77,0.22%,140,152,THURS,12405,3,13990,12.46,25.2,1.43,1.43,1.12,12.38,15.67,18.45,20.98,25.02,26.54,34.37,
18566,"Dwight Powell",3200,C,DAL,LAL,159396,552309,-,1,0.15,0.26,0.07,0,0.02,0.03,0.01,0.22,0.41,0.48,0.04,0.33,0.07,0.04,0,0.1,0.06,0.07,0.04,0.67,0.67,0.65,0.2,0.32%,140,152,THURS,12550,4,18566,0.65,0.65,0,0,0,0.28,0.46,0.65,0.84,1.11,1.18,1.24,
18938,"Tyus Jones",3900,PG,DAL,LAL,159396,842297,,16.5,3.6,1.43,2.6,0.71,0.28,0.42,0.03,6.2,5.03,7.63,0.45,4.03,1.61,0.62,1.94,0.24,0.22,3.55,1.33,10.29,10.29,10.4,2.67,0.05%,140,152,THURS,12049,5,18938,6.03,15.64,0.13,0.13,0.01,6.19,8.42,10.4,12.38,15.6,16.84,22.53,
409321,"Marvin Bagley",4500,C,DAL,LAL,159396,1076209,,23.5,12.6,7.32,1.49,0.31,1.43,0.71,0.86,14.09,19.92,21.41,1.57,8.81,7.86,4.68,0.81,3.38,2.3,8.67,4.99,26.9,26.9,26.79,5.95,29.60%,140,152,THURS,75292,6,409321,20.05,34.49,24.29,24.29,27.99,20.28,24.04,26.79,29.79,34.55,36.55,45.32,
1115204,"Daniel Gafford",4700,C,DAL,LAL,159396,1061647,,21.5,9.25,7.26,1.1,0,1.05,0.86,1.02,10.35,16.51,17.61,1.88,8.36,5.29,3.64,0,2.79,1.96,5.29,3.64,24.2,24.2,23.34,4.97,0.37%,140,152,THURS,71699,7,1115204,17.25,30.26,9.1,9.1,9.15,17.13,20.61,23.34,26.16,30.04,31.78,39.48,
1115314,"PJ Washington",5900,SF/PF,DAL,LAL,159396,1067857,,29.5,14.15,6.14,1.9,1.47,1.75,1.05,0.95,16.05,20.29,22.19,2,8.04,8.25,3.63,4.43,3.58,2.46,12.68,5.1,28.62,28.62,28.65,4.86,24.14%,140,152,THURS,69997,8,1115314,21.2,36.92,19.28,19.28,11.71,21.18,25.16,28.65,31.89,36.87,39.11,48.83,
1203483,"Caleb Martin",4200,PF,DAL,LAL,159396,842969,Q,21,5.59,3.71,2.91,0.67,0.89,0.76,0.37,8.5,9.3,12.21,1.13,6.62,3.06,1.37,1.89,1.28,0.85,4.95,2.04,16.91,16.91,16.74,3.99,0.39%,140,152,THURS,73187,9,1203483,11.33,22.78,1.31,1.31,1.29,11.24,14.49,16.74,19.24,22.99,24.49,31.73,
2484012,"Naji Marshall",6000,SG/SF,DAL,LAL,159396,1060704,Q,33,17.95,5.36,4.28,1.41,1.52,0.7,0.19,22.23,23.31,27.59,0.89,9.64,10.01,5.13,4.55,4.4,3.47,14.56,6.54,31.95,31.95,32.87,5.48,38.39%,140,152,THURS,70165,10,2484012,25.05,41.4,35.62,35.62,24.55,24.97,29.56,32.87,36.18,41.28,43.57,53,
3267960,"Brandon Williams",4800,PG/SG,DAL,LAL,159396,1134688,,22.5,15.06,2.74,3.58,0.86,1.9,1.34,0.09,18.64,17.8,21.38,1.43,6.32,8.37,4.14,3.25,5.28,4.19,11.62,5,26.11,26.11,26.2,5.46,26.96%,140,152,THURS,87233,11,3267960,19.27,33.77,19.95,19.95,19.24,18.89,23.18,26.2,28.97,33.51,35.27,43.83,
3588176,"Max Christie",5000,SG,DAL,LAL,159396,1340703,,31,13.95,3.27,2.72,2.46,1.01,0.64,0.26,16.67,17.22,19.94,0.9,5.99,4.87,2.11,6.13,2.72,2.34,11,4.57,23.64,23.64,24.65,4.93,13.60%,140,152,THURS,179747,12,3588176,17.42,32.85,14.1,14.1,12.57,17.36,21.38,24.65,27.67,32.7,35.21,44.52,
6413040,"AJ Johnson",3000,PG/SG,DAL,LAL,159396,1502175,,0.5,0.19,0.06,0.04,0.02,0.02,0.02,0,0.23,0.25,0.29,0.02,0.1,0.14,0.05,0.08,0.04,0.03,0.22,0.07,0.36,0.36,0.37,0.12,0.05%,140,152,THURS,449000,14,6413040,0.37,0.37,0,0,0,0.16,0.26,0.37,0.48,0.63,0.67,0.7,
1227,"LeBron James",8800,PF,LAL,DAL,159396,214152,,34,26.27,6.44,7.67,2.13,3.17,0.99,0.55,33.94,32.71,40.38,1.54,14.11,14.34,7.31,5.96,6.89,5.26,20.3,9.44,46.95,46.95,48.75,5.54,51.26%,152,140,THURS,12624,22,1227,38.97,59.23,63.04,63.04,30.21,39,44.46,48.75,53.04,59.28,62.14,73.32,
18567,"Marcus Smart",5000,SG/SF,LAL,DAL,159396,697132,,30.5,11.31,3.58,3.33,1.92,1.64,1.14,0.44,14.64,14.89,18.22,1.58,6.91,4.14,1.7,5.63,2.67,2.15,9.77,3.62,23.7,23.7,24.09,4.82,10.38%,152,140,THURS,12548,23,18567,17.16,31.89,14.27,14.27,10.07,17.14,21.11,24.09,27.07,31.79,33.78,42.72,
37814,"Luke Kennard",4500,PG/SG,LAL,DAL,159396,887661,,24.5,9.38,2.67,2.34,1.96,0.55,0.54,0.29,11.72,12.05,14.39,0.83,5.01,2.47,1.32,4.36,0.98,0.88,6.83,3.28,18.03,18.03,18.59,4.13,0.22%,152,140,THURS,38279,24,37814,12.29,25.74,4.1,4.1,3.25,12.06,15.83,18.59,21.35,25.62,27.38,35.42,
37845,"Maxi Kleber",3700,C,LAL,DAL,159396,1072048,,14,2.71,2.91,0.92,0.39,0.47,0.57,0.12,3.63,5.62,6.54,0.69,3.83,1.08,0.49,1.3,0.78,0.56,2.38,0.88,9.18,9.18,9.07,2.45,0.30%,152,140,THURS,38337,25,37845,5.18,13.71,0.03,0.03,0,5.29,7.56,9.07,10.83,13.86,14.86,20.16,
409024,"Jarred Vanderbilt",3900,PF,LAL,DAL,159396,1067852,,16.5,5.37,4.9,1.26,0.47,0.92,1.01,0.44,6.63,10.27,11.53,1.45,6.16,3.09,1.51,1.5,1.5,0.95,4.59,1.98,16.57,16.57,16.06,4.12,0.05%,152,140,THURS,69989,27,409024,10.82,21.93,1.32,1.32,1.58,10.87,13.59,16.06,18.28,21.74,23.23,30.15,
1115368,"Rui Hachimura",4800,SF/PF,LAL,DAL,159396,955893,,28,12.65,3.93,0.97,1.8,0.7,0.54,0.46,13.62,16.58,17.55,1,4.9,5.84,2.97,4.13,1.75,1.31,9.97,4.77,21.12,21.12,21.57,4.49,1.68%,152,140,THURS,72577,29,1115368,14.95,29.16,7.06,7.06,6.2,14.97,18.78,21.57,24.62,29.22,31.21,39.59,
1115443,"Jaxson Hayes",4000,C,LAL,DAL,159396,1140887,,24,12.92,6.09,1.41,0.03,0.77,0.52,0.9,14.33,19.01,20.42,1.42,7.5,6.86,5.13,0.11,3.99,2.55,6.97,5.16,25.83,25.83,25.22,6.31,0.44%,152,140,THURS,71368,30,1115443,18.89,32.45,23.47,23.47,31.43,18.54,22.25,25.22,27.94,32.14,33.87,42.03,
3012783,"Austin Reaves",7700,PG/SG,LAL,DAL,159396,953291,,29,23.85,5.18,4.76,3.13,3.04,0.8,0.49,28.61,29.03,33.79,1.29,9.94,8.61,4.16,8.46,7.08,6.14,17.07,7.29,38.04,38.04,40.17,5.22,39.70%,152,140,THURS,91245,31,3012783,31.19,50.02,47.98,47.98,18.81,31.07,36.13,40.17,43.96,50.02,52.3,62.66,
3587973,"Jake LaRavia",4900,SG/SF,LAL,DAL,159396,1175125,,25,9.54,3.89,1.47,1.26,1.27,1.28,0.74,11.01,13.43,14.9,2.02,5.36,3.96,1.78,3.51,2.92,2.2,7.47,3.04,21.2,21.2,20.65,4.21,0.08%,152,140,THURS,89808,32,3587973,14.36,27.72,5.54,5.54,3.22,14.43,17.91,20.65,23.39,27.87,29.61,37.82,
4878161,"Kobe Bufkin",3600,PG,LAL,DAL,159396,1324350,,3,0.93,0.43,0.21,0.11,0.13,0.05,0.07,1.14,1.36,1.57,0.12,0.64,0.6,0.22,0.47,0.2,0.16,1.07,0.33,1.99,1.99,2.01,0.56,0%,152,140,THURS,180318,33,4878161,0.34,4.06,0,0,0,0,1.34,2.01,3.35,5.69,6.7,11.06,
6412975,"Dalton Knecht",3300,SG/SF,LAL,DAL,159396,1324634,,1,0.54,0.19,0.03,0.1,0.05,0.01,0,0.57,0.73,0.76,0.01,0.22,0.2,0.09,0.29,0.07,0.05,0.49,0.19,0.79,0.79,0.87,0.26,0.05%,152,140,THURS,179854,36,6412975,0.87,0.87,0,0,0,0.37,0.62,0.87,1.12,1.49,1.59,1.66,
4887609,"Drew Timme",3200,PF/C,LAL,DAL,159396,1191176,,10.5,3.91,2.19,0.61,0.41,0.46,0.46,0,4.52,6.1,6.71,0.46,2.8,2.32,1.16,1.24,0.59,0.35,3.56,1.57,8.37,8.37,8.46,2.64,0.05%,152,140,THURS,267104,43,4887609,4.55,13.26,0.02,0.02,0.01,4.61,6.67,8.46,10.25,13.33,14.36,20,
18617,"Gary Harris",3300,SF,MIL,OKC,159394,712593,,1,0.11,0.07,0.07,0.03,0.01,0.04,0.01,0.18,0.18,0.25,0.05,0.14,0.03,0.01,0.08,0.01,0.01,0.11,0.04,0.44,0.44,0.41,0.12,0.05%,134,148,THURS,12531,45,18617,0.41,0.41,0,0,0,0.18,0.29,0.41,0.53,0.7,0.75,0.78,
18909,"Bobby Portis",6800,PF/C,MIL,OKC,159394,750703,,20,10,5.02,1.28,1.12,0.6,0.61,0.35,11.28,15.02,16.3,0.96,6.3,6.24,2.94,2.66,0.98,0.76,8.9,4.06,20.22,20.22,20.39,3,0.25%,134,148,THURS,12075,46,18909,14.19,27.44,0.68,0.68,0.02,14.2,17.55,20.39,23.23,27.87,29.68,38.2,
18915,"Myles Turner",6400,C,MIL,OKC,159394,843762,,27,11.38,6.41,1.5,1.68,1.09,0.56,1.34,12.88,17.79,19.29,1.9,7.91,4.09,2,4.35,3.08,2.34,8.44,3.68,25.93,25.93,25.82,4.03,0.13%,134,148,THURS,12071,47,18915,18.71,33.94,5.79,5.79,1.68,18.66,22.75,25.82,28.89,34,36.3,45.25,
37886,"Kyle Kuzma",6700,SF/PF,MIL,OKC,159394,844476,Q,28.5,11.36,6.13,2.91,1.08,1.87,0.86,0.37,14.27,17.49,20.4,1.23,9.04,6.85,3.1,3.44,2.75,1.93,10.29,4.18,24.9,24.9,25.52,3.81,0.79%,134,148,THURS,38296,51,37886,18.68,33.27,4.36,4.36,0.69,18.63,22.46,25.52,28.33,33.18,34.96,44.15,
1115225,"Kevin Porter Jr.",7800,PG/SG,MIL,OKC,159394,1135158,,35,17.2,5.7,6.8,1.66,3.35,1.49,0.51,24,22.9,29.7,2,12.5,9.53,4.16,5.12,4.71,3.9,14.65,5.82,36.89,36.89,37.89,4.86,23.03%,134,148,THURS,86566,53,1115225,29.26,47.37,30.37,30.37,10.99,29.33,34,37.89,41.52,47.23,49.59,60.47,
3005097,"Cam Thomas",4600,PG/SG,MIL,OKC,159394,1232020,,24,14.08,2.35,3.04,1.5,1.54,0.31,0.16,17.12,16.43,19.47,0.47,5.39,6.98,2.96,4.23,4.21,3.67,11.21,4.46,21.33,21.33,22.5,4.89,9.06%,134,148,THURS,149404,54,3005097,15.92,29.96,9.81,9.81,9.99,16.11,19.69,22.5,25.31,30.17,31.7,40.65,
3005115,"Jericho Sims",4200,PF/C,MIL,OKC,159394,1071933,,28,7.13,7.42,1.35,0,1.08,0.32,0.47,8.48,14.55,15.9,0.79,8.77,4.1,3.09,0,1.46,0.95,4.1,3.09,19.35,19.35,19.54,4.65,1.28%,134,148,THURS,71367,55,3005115,13.96,25.74,3.46,3.46,4.54,13.96,17,19.54,21.82,25.63,27.15,33.75,
3583672,"AJ Green",4900,SG/SF,MIL,OKC,159394,1141111,,31,8.42,2.91,1.56,2.43,0.6,0.54,0.12,9.98,11.33,12.89,0.66,4.47,0.8,0.35,5.65,0.54,0.43,6.45,2.78,15.63,15.63,16.63,3.39,0.15%,134,148,THURS,89684,56,3583672,10.3,23.61,1.59,1.59,0.7,10.13,13.77,16.63,19.49,24.43,26.24,34.56,
3588099,"Ousmane Dieng",3000,PF/C,MIL,OKC,159394,1375876,,12,4.21,1.91,0.88,0.79,0.6,0.27,0.19,5.09,6.12,7,0.46,2.79,1.71,0.75,2.18,0.41,0.35,3.89,1.54,8.6,8.6,8.93,2.98,0.44%,134,148,THURS,195262,57,3588099,4.67,14.09,0.18,0.18,0.1,4.47,6.83,8.93,11.03,14.18,15.5,22.33,
3588137,"Ryan Rollins",8000,PG,MIL,OKC,159394,1232221,Q,32,17.35,5.07,4.06,2.54,2.28,1.22,0.47,21.41,22.42,26.48,1.69,9.13,8.63,3.96,6.25,2.37,1.82,14.88,6.5,32.31,32.31,33.33,4.17,18.11%,134,148,THURS,149956,58,3588137,24.92,42.52,13.1,13.1,2.91,24.87,29.48,33.33,36.66,42.3,44.61,55.89,
5244831,"Pete Nance",3300,PF/C,MIL,OKC,159394,1133861,,1.5,0.47,0.2,0.05,0.1,0.04,0.03,0.03,0.52,0.67,0.72,0.06,0.25,0.14,0.08,0.22,0.01,0,0.36,0.18,0.93,0.93,0.95,0.29,0.05%,134,148,THURS,72363,60,5244831,0.95,0.95,0,0,0,0.41,0.68,0.95,1.22,1.63,1.73,1.81,
37888,"Alex Caruso",4200,SF,OKC,MIL,159394,697644,,24,10.68,2.99,2.93,1.94,0.95,1.42,0.35,13.61,13.67,16.6,1.77,5.92,3.72,1.7,5.45,1.86,1.47,9.17,3.64,23.02,23.02,22.85,5.44,16.57%,148,134,THURS,38264,65,37888,15.9,30.6,12.72,12.72,18.28,15.92,19.77,22.85,25.93,30.81,32.61,41.34,
570179,"Kenrich Williams",3900,PF/C,OKC,MIL,159394,843742,,23,9.88,5.26,2.72,1.58,1.26,1.02,0.12,12.6,15.14,17.86,1.14,7.98,4.48,2.21,4.15,1.08,0.73,8.63,3.79,22.43,22.43,23,5.9,0.49%,148,134,THURS,76838,68,570179,16.28,30.66,15.24,15.24,24.34,16.47,20.13,23,26.14,31.1,32.96,41.82,
1153418,"Lu Dort",4200,SG,OKC,MIL,159394,1134693,,28,9.88,4.31,1.96,2.28,0.71,0.79,0.26,11.84,14.19,16.15,1.05,6.27,2.49,1.05,6.1,1.21,0.93,8.59,3.33,20.43,20.43,21.1,5.02,2.74%,148,134,THURS,87396,69,1153418,14.26,28.9,8.65,8.65,12.56,14.59,18.23,21.1,24.23,29.18,31.26,39.86,
2439149,"Isaiah Joe",4400,SG,OKC,MIL,159394,1134010,,26,15.15,3.25,2.06,3.71,0.67,0.61,0.34,17.21,18.4,20.46,0.95,5.31,2.62,1.18,9.03,1.92,1.66,11.65,4.89,24.32,24.32,25.72,5.85,16.23%,148,134,THURS,87355,70,2439149,17.98,34.51,26.97,26.97,28.15,17.98,22.39,25.72,29.05,34.21,36.46,46.45,
3005501,"Aaron Wiggins",5400,SF/PF,OKC,MIL,159394,1133788,,28,16.36,4.26,2.88,2.59,1.6,1.55,0.56,19.24,20.62,23.5,2.11,7.14,7.34,3.44,6.58,2.2,1.73,13.92,6.03,30.52,30.52,30.74,5.69,31.25%,148,134,THURS,70247,71,3005501,22.68,39.61,33.19,33.19,28.7,22.61,27.44,30.74,34.3,39.63,41.92,51.57,
