PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,SDK,SFD,REFID,OWNERSHIP
1166562,"Fabio Wagner",,D,GER,LAT,,1166562,1,,,0.0543,0.169,1.2075,0,0,0,0,0,0,0,0.2233,0,3.15,0,9.19,0,,1166562,0,2.21,,,,,1,4.72,6.68,127,39
1283476,"Moritz Seider",,D,GER,LAT,,1166563,1,1,,0.1374,0.5656,2.8119,0,0,0,0,0,0.0721,0.2949,0.703,0.367,8.79,1.33,18.01,0,,1283476,2.747,7.46,105.4,,,92082,1,7.2,10.43,128,39
555780,"Dominik Kahun",,W,GER,LAT,,1096972,3,2,,0.132,0.1518,1.1835,0,0,0,0,0,0,0,0.2838,0,3.69,0,10.13,0,,555780,0,2.58,,,,,1,5.03,7.06,129,39
31846,"Leon Draisaitl",,C,GER,LAT,,831068,1,1,,0.6734,1.0089,3.6014,0,0,0,0,0,0.2602,0.323,1.6823,0.5832,17.92,5.22,33.61,0,,31846,0.648,12.29,40,,,30849,1,12.26,17.73,130,39
2298912,"JJ Peterka",,W,GER,LAT,,1207612,2,1,,0.421,0.5357,3.0394,0,0,0,0,0,0.128,0.1971,0.9567,0.3251,11.65,1.93,23.66,0,,2298912,0.491,8.12,31.9,,,158555,1,9.38,13.44,131,39
2295912,"Tim Stuetzle",,C,GER,LAT,,1207614,2,1,,0.4322,0.7306,3.068,0,0,0,0,0,0.1318,0.3733,1.1628,0.5051,12.91,2.87,25.31,0,,2295912,1.552,9.61,36.4,,,158609,1,9.69,14,132,39
10240575,"Wojciech Stachowiak",,W,GER,LAT,,1447405,2,,,0.1419,0.1632,1.2723,0,0,0,0,0,0,0,0.3051,0,3.97,0,10.6,0,,10240575,0,2.78,,,,658740,1,5.18,7.33,133,39
1096961,"Jonas Muller",,D,GER,LAT,,1096961,2,,,0.0429,0.1336,0.9541,0,0,0,0,0,0,0,0.1765,0,2.48,0,8.18,0,,1096961,0,1.75,,,,,1,4.45,6.3,134,39
1510783,"Lukas Kalble",,D,GER,LAT,,1510783,3,2,,0.0386,0.1202,0.8584,0,0,0,0,0,0,0,0.1588,0,2.22,0,7.92,0,,1510783,0,1.57,,,,,1,4.45,6.3,135,39
1057753,"Leon Gawanke",,D,GER,LAT,,1057753,3,2,,0.0012,0.1924,0.2253,0,0,0,0,0,0.0005,0.0397,0.1936,0.0402,1.31,0,7.11,0,,1057753,1.107,1.58,,,,,1,4.53,6.53,136,39
1447406,"Parker Tuomie",,W,GER,LAT,,1447406,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1447406,0,0,,,,,1,1.15,1.15,137,39
10239700,"Josh Samanski",,C,GER,LAT,,1262730,1,2,,0.2297,0.3677,2.1478,0,0,0,0,0,0.0303,0.0574,0.5974,0.0877,7.29,0,16.43,0,,10239700,1.516,5.8,20.2,,,658733,1,7.14,10.24,138,39
878356,"Frederik Tiffels",,W,GER,LAT,,878356,1,2,,0.1747,0.2009,1.5664,0,0,0,0,0,0,0,0.3756,0,4.93,0,12.47,0,,878356,0,3.42,,,,,1,5.89,8.35,139,39
2075138,"Nico Sturm",,C,GER,LAT,,1163937,4,,,0.1467,0.1942,1.3554,0,0,0,0,0,0,0,0.3409,0,4.31,0,10.94,0,,2075138,1.348,3.69,20.1,,,87741,1,5.18,7.33,140,39
18640,"Tobias Rieder",,W,GER,LAT,,610628,4,,,0.0884,0.1017,0.7929,0,0,0,0,0,0,0,0.1901,0,2.46,0,8.74,0,,18640,0,1.73,,,,,1,4.91,6.96,141,39
1364046,"Korbinian Geibel",,D,GER,LAT,,1364046,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1364046,0,0,,,,,1,1.15,1.15,142,39
1385524,"Alexander Ehl",,W,GER,LAT,,1385524,4,,,0.0958,0.1102,0.8593,0,0,0,0,0,0,0,0.206,0,2.66,0,8.98,0,,1385524,0,1.87,,,,,1,4.94,6.99,143,39
1121640,"Justin Schutz",,W,GER,LAT,,1121640,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1121640,0,0,,,,,1,1.15,1.15,144,39
789618,"Mathias Niederberger",,G,GER,LAT,,789618,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,789618,0,0,,,,,1,0.58,0,145,39
1447404,"Maximilian Franzreb",,G,GER,LAT,,1447404,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1447404,0,0,,,,,1,0.58,0,146,39
1385992,"Kai Wissmann",,D,GER,LAT,,1385992,2,,,0.0435,0.1353,0.9663,0,0,0,0,0,0,0,0.1788,0,2.51,0,8.21,0,,1385992,0,1.77,,,,,1,4.45,6.3,147,39
1166565,"Marc Michaelis",,W,GER,LAT,,1166565,3,,,0.1174,0.135,1.0526,0,0,0,0,0,0,0,0.2524,0,3.27,0,9.64,0,,1166565,0,2.3,,,,,1,4.98,7.02,148,39
1096964,"Moritz Muller",,D,GER,LAT,,1096964,4,,,0.0099,0.0308,0.2202,0,0,0,0,0,0,0,0.0407,0,0.57,0,5.96,0,,1096964,0,0.4,,,,,1,4.21,5.95,149,39
17059,"Philipp Grubauer",,G,GER,LAT,,555124,,,B,0,0,0,0,0.726,21.891,2.1063,0.1262,0,0,0,0,13.2,6.03,22.06,0,,17059,0,11.17,,,,30350,1,6.92,9.27,150,39
736309,"Thomas Larkin",2900,D,ITA,FIN,,736309,1,2,,0.0211,0.0755,0.8163,0,0,0,0,0,0,0,0.0966,0,1.79,0,7.26,0,,736309,0,1.24,,,,,1,4.27,6,151,39,0.62
1418395,"Cristiano DiGiacinto",3600,W,ITA,FIN,,1418395,1,2,,0.0904,0.1195,1.41,0,0,0,0,0,0,0,0.2099,0,3.53,0,10.07,0,,1418395,0,2.43,,,,,1,5.11,7.12,152,39,0.98
595856,"Dustin Gazley",4200,W,ITA,FIN,,595856,1,1,,0.0994,0.1315,1.5515,0,0,0,0,0,0,0,0.2309,0,3.9,0,10.44,0,,595856,0,2.67,,,,,1,5.11,7.12,153,39,0.93
1166678,"Alex Trivellato",2800,D,ITA,FIN,,1166678,1,,,0.0192,0.0686,0.7422,0,0,0,0,0,0,0,0.0878,0,1.62,0,7.09,0,,1166678,0,1.13,,,,,1,4.27,6,154,39,0.58
878287,"Matthew Bradley",3500,C,ITA,FIN,,878287,1,1,,0.0994,0.1315,1.5515,0,0,0,0,0,0,0,0.2309,0,3.9,0,10.44,0,,878287,0,2.67,,,,,1,5.11,7.12,155,39,1.11
1636177,"Mikael Frycklund",3000,C,ITA,FIN,,1636177,2,1,,0.0861,0.1139,1.3444,0,0,0,0,0,0,0,0.2,0,3.36,0,9.8,0,,1636177,0,2.32,,,,,1,5.03,7.06,156,39,1.12
1636178,"Alessandro Segafredo",2800,W,ITA,FIN,,1636178,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1636178,0,0,,,,,1,1.15,1.15,157,39,0
1285372,"Phil Pietroniro",2700,D,ITA,FIN,,1285372,2,,,0.0192,0.0686,0.7422,0,0,0,0,0,0,0,0.0878,0,1.62,0,7.09,0,,1285372,0,1.13,,,,,1,4.27,6,158,39,0.6
1166679,"Luca Zanatta",3200,D,ITA,FIN,,1166679,2,,,0.0192,0.0686,0.7422,0,0,0,0,0,0,0,0.0878,0,1.62,0,7.09,0,,1166679,0,1.13,,,,,1,4.27,6,159,39,0.51
915724,"Alex Petan",3400,C,ITA,FIN,,915724,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,915724,0,0,,,,,1,1.15,1.15,160,39,0
1636174,"Gregory Di Tomaso",3500,D,ITA,FIN,,1636174,3,1,,0.0215,0.0768,0.8304,0,0,0,0,0,0,0,0.0983,0,1.82,0,7.29,0,,1636174,0,1.27,,,,,1,4.27,6,161,39,0.52
1635099,"Tommy Purdeller",4600,W,ITA,FIN,,1635099,3,2,,0.0722,0.0954,1.126,0,0,0,0,0,0,0,0.1676,0,2.8,0,8.56,0,,1635099,0,1.94,,,,,1,4.5,6.33,162,39,0.61
1285490,"Luca Frigo",2900,W,ITA,FIN,,1285490,3,1,,0.0812,0.1074,1.2675,0,0,0,0,0,0,0,0.1886,0,3.16,0,9.6,0,,1285490,0,2.18,,,,,1,5.03,7.06,163,39,1.09
1285368,"Daniel Glira",2500,D,ITA,FIN,,1285368,3,,,0.0172,0.0614,0.664,0,0,0,0,0,0,0,0.0786,0,1.45,0,6.86,0,,1285368,0,1.01,,,,,1,4.23,5.97,164,39,0.58
1385945,"Daniel Mantenuto",2600,C,ITA,FIN,,1385945,3,2,,0.0722,0.0954,1.126,0,0,0,0,0,0,0,0.1676,0,2.8,0,8.56,0,,1385945,0,1.94,,,,,1,4.5,6.33,165,39,1.08
1636175,"Jason Seed",2500,D,ITA,FIN,,1636175,4,,,0.0172,0.0614,0.664,0,0,0,0,0,0,0,0.0786,0,1.45,0,6.86,0,,1636175,0,1.01,,,,,1,4.23,5.97,166,39,0.58
1636176,"Tommaso De Luca",2500,C,ITA,FIN,,1636176,2,,,0.0644,0.0851,1.0049,0,0,0,0,0,0,0,0.1495,0,2.49,0,8.25,0,,1636176,0,1.73,,,,,1,4.5,6.33,167,39,1
1636179,"Marco Zanetti",2700,W,ITA,FIN,,1636179,4,,,0.0523,0.0691,0.8159,0,0,0,0,0,0,0,0.1214,0,2.02,0,7.49,0,,1636179,0,1.41,,,,,1,4.27,6,168,39,0.75
1166690,"Diego Kostner",2500,W,ITA,FIN,,1166690,4,2,,0.0596,0.0787,0.9293,0,0,0,0,0,0,0,0.1383,0,2.3,0,7.8,0,,1166690,0,1.6,,,,,1,4.3,6.03,169,39,0.92
1385947,"Dylan Di Perna",2500,D,ITA,FIN,,1385947,4,,,0.0172,0.0614,0.664,0,0,0,0,0,0,0,0.0786,0,1.45,0,6.86,0,,1385947,0,1.01,,,,,1,4.23,5.97,170,39,0.58
915728,"Nick Saracino",3300,W,ITA,FIN,,915728,2,,,0.0556,0.0735,0.8672,0,0,0,0,0,0,0,0.1291,0,2.15,0,7.65,0,,915728,0,1.49,,,,,1,4.3,6.03,171,39,0.65
1166695,"Gianluca Vallini",7000,G,ITA,FIN,,1166695,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1166695,0,0,,,,,1,0.58,0,172,39,0
1166687,"Giovanni Morini",2600,W,ITA,FIN,,1166687,4,,,0.0523,0.0691,0.8159,0,0,0,0,0,0,0,0.1214,0,2.02,0,7.49,0,,1166687,0,1.41,,,,,1,4.27,6,173,39,0.78
1285378,"Damian Clara",7000,G,ITA,FIN,,1285378,,,B,0,0,0,0,0.0323,36,5.4736,0.0016,0,0,0,0,11.33,-0.68,26.17,0,,1285378,0,5.37,,,,,1,11.59,13.73,174,39,1.62
1285489,"Davide Fadani",7000,G,ITA,FIN,,1285489,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1285489,0,0,,,,,1,0.58,0,175,39,0
16699,"Zemgus Girgensons",,W,LAT,GER,,659858,1,1,,0.2148,0.2863,2.343,0,0,0,0,0,0.055,0.0878,0.5011,0.1428,7.09,0.03,15.81,0,,16699,3.264,6.48,60.2,,,30275,1,6.81,9.54,176,39
5273642,"Sandis Vilmanis",,W,LAT,GER,,1395120,1,,,0.2109,0.2932,1.8713,0,0,0,0,0,0,0,0.5041,0,6.24,0,14.69,0,,5273642,1.885,5.25,38.2,,,231612,1,6.6,9.37,177,39
1345115,"Eduards Tralmaks",,W,LAT,GER,,1345115,1,2,,0.141,0.178,1.3049,0,0,0,0,0,0,0,0.319,0,4.09,0,10.72,0,,1345115,0,2.86,,,,,1,5.18,7.33,178,39
5273644,"Uvis Balinskis",,D,LAT,GER,,906398,1,1,,0.1017,0.3541,2.0784,0,0,0,0,0,0.0523,0.1924,0.4558,0.2447,5.97,0,13.68,0,,5273644,1.767,5.11,103.9,,,263498,1,6.02,8.59,179,39
97295,"Rudolfs Balcers",,W,LAT,GER,,878308,2,1,,0.2599,0.2781,2.5238,0,0,0,0,0,0.0816,0.108,0.538,0.1896,7.79,0.73,16.51,0,,97295,1.463,6.02,,,,39342,1,6.81,9.54,180,39
35769,"Teddy Blueger",,C,LAT,GER,,660801,2,2,,0.1996,0.427,2.1235,0,0,0,0,0,0.0253,0.064,0.6266,0.0893,7.3,0.36,15.88,0,,35769,1.848,6,62.5,,,32497,1,6.7,9.64,181,39
1091873,"Rihards Bukarts",,W,LAT,GER,,1091873,2,,,0.1279,0.1614,1.1834,0,0,0,0,0,0,0,0.2893,0,3.7,0,10.33,0,,1091873,0,2.6,,,,,1,5.18,7.33,182,39
1166708,"Janis Jaks",,D,LAT,GER,,1166708,2,2,,0.0435,0.1485,0.9974,0,0,0,0,0,0,0,0.192,0,2.62,0,8.32,0,,1166708,0,1.85,,,,,1,4.45,6.3,183,39
386972,"Kaspars Daugavins",,W,LAT,GER,,386972,3,,,0.1096,0.1383,1.0142,0,0,0,0,0,0,0,0.2479,0,3.16,0,9.53,0,,386972,0,2.23,,,,,1,4.98,7.02,184,39
1395075,"Dans Locmelis",,C,LAT,GER,,1395075,3,1,,0.1391,0.1756,1.287,0,0,0,0,0,0,0,0.3147,0,4.04,0,10.67,0,,1395075,0,2.82,,,,,1,5.18,7.33,185,39
1238977,"Renars Krastenbergs",,W,LAT,GER,,1238977,3,1,,0.1391,0.1756,1.287,0,0,0,0,0,0,0,0.3147,0,4.04,0,10.67,0,,1238977,0,2.82,,,,,1,5.18,7.33,186,39
1136899,"Roberts Mamcics",,D,LAT,GER,,1136899,3,,,0.0327,0.1117,0.7503,0,0,0,0,0,0,0,0.1444,0,1.97,0,7.63,0,,1136899,0,1.39,,,,,1,4.42,6.27,187,39
1634825,"Alberts Smits",,D,LAT,GER,,1634825,3,2,,0.0361,0.1235,0.8296,0,0,0,0,0,0,0,0.1596,0,2.18,0,7.84,0,,1634825,0,1.54,,,,,1,4.42,6.27,188,39
1403693,"Anri Ravinskis",,W,LAT,GER,,1403693,4,,,0.0877,0.1107,0.8113,0,0,0,0,0,0,0,0.1984,0,2.52,0,8.8,0,,1403693,0,1.78,,,,,1,4.91,6.96,189,39
878189,"Martins Dzierkals",,W,LAT,GER,,878189,4,,,0.0877,0.1107,0.8113,0,0,0,0,0,0,0,0.1984,0,2.52,0,8.8,0,,878189,0,1.78,,,,,1,4.91,6.96,190,39
1072015,"Oskars Batna",,C,LAT,GER,,1072015,4,2,,0.1008,0.1272,0.9328,0,0,0,0,0,0,0,0.228,0,2.91,0,9.23,0,,1072015,0,2.05,,,,,1,4.94,6.99,191,39
812950,"Ralfs Freibergs",,D,LAT,GER,,812950,4,,,0.0089,0.0304,0.2041,0,0,0,0,0,0,0,0.0393,0,0.53,0,5.92,0,,812950,0,0.38,,,,,1,4.21,5.95,192,39
1345197,"Haralds Egle",,W,LAT,GER,,1345197,5,,,0.0221,0.028,0.2049,0,0,0,0,0,0,0,0.0501,0,0.64,0,6.03,0,,1345197,0,0.45,,,,,1,4.21,5.95,193,39
744931,"Kristers Gudlevskis",,G,LAT,GER,,744931,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,744931,0,0,,,,,1,0.58,0,194,39
1279401,"Rodrigo Abols",,C,LAT,GER,,920579,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1279401,0,0,10.3,,,92052,1,1.15,1.15,195,39
1279875,"Arturs Silovs",,G,LAT,GER,,1159794,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1279875,0,0,,,,91905,1,0.58,0,196,39
1139856,"Kristians Rubins",,D,LAT,GER,,1139856,1,,,0.0451,0.1542,1.0358,0,0,0,0,0,0,0,0.1993,0,2.72,0,8.48,0,,1139856,0,1.92,,,,,1,4.5,6.33,197,39
880868,"Elvis Merzlikins",,G,LAT,GER,,831382,,,B,0,0,0,0,0.3175,24.7664,3.0697,0.052,0,0,0,0,10.39,1.54,21.32,0,,880868,0,7.56,,,,87660,1,8.54,10.68,198,39
906205,"Roberts Bukarts",,W,LAT,GER,,906205,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,906205,0,0,,,,,1,1.15,1.15,199,39
905843,"Oskars Cibulskis",,D,LAT,GER,,905843,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,905843,0,0,,,,,1,1.15,1.15,200,39
907606,"Kristaps Roberts Zile",,D,LAT,GER,,907606,2,,,0.04,0.1367,0.9182,0,0,0,0,0,0,0,0.1767,0,2.41,0,8.11,0,,907606,0,1.71,,,,,1,4.45,6.3,201,39
1385719,"Andrea Glauser",,D,SUI,TBD,,1385719,1,,,0.0347,0.1086,0.8007,0,0,0,0,0,0,0,0.1433,0,2.04,0,7.7,2,,1385719,0,1.44,,,,,1,4.42,6.27,202,
37639,"Nico Hischier",,C,SUI,TBD,,1057099,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,11.67,,37639,0,0,,,,37901,1,1.15,1.15,203,
920580,"Calvin Thurkauf",,C,SUI,TBD,,920580,3,,,0.1013,0.1171,0.9429,0,0,0,0,0,0,0,0.2184,0,2.88,0,9.2,0,,920580,0,2.02,,,,,1,4.94,6.99,204,39
18784,"Kevin Fiala",,W,SUI,TBD,,831076,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,12,,18784,0,0,,,,29972,1,1.15,1.15,205,
14362,"Roman Josi",,D,SUI,TBD,,547488,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,15.33,,14362,0,0,,,,29957,1,1.15,1.15,206,
,1,,D,SUI,TBD,,872725,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,207,39,"Dean Kukan"
415039,"Philipp Kurashev",,W,SUI,TBD,,1121590,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,9.67,,415039,0,0,,,,75487,1,1.15,1.15,208,
2579014,"Pius Suter",,W,SUI,TBD,,1078254,3,,,0.1735,0.184,1.3985,0,0,0,0,0,0,0,0.3575,0,4.56,0,11.82,5.33,,2579014,0.81,3.58,27.3,,,83293,1,5.67,8.02,209,
18983,"Timo Meier",,W,SUI,TBD,,878040,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,17.33,,18983,0,0,,,,30999,1,1.15,1.15,210,
35820,"Jonas Siegenthaler",,D,SUI,TBD,,878178,2,,,0.0304,0.1758,0.893,0,0,0,0,0,0,0,0.2062,0,2.49,0,8.4,0.33,,35820,1.47,2.51,32.6,,,30881,1,4.62,6.6,211,
17276,"Nino Niederreiter",,W,SUI,TBD,,550755,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,1.33,,17276,0,0,,,,30295,1,1.15,1.15,212,
4200013,"J.J. Moser",,D,SUI,TBD,,1167037,3,,,0.0539,0.1983,0.9586,0,0,0,0,0,0,0,0.2522,0,2.94,0,8.85,1,,4200013,0.803,2.48,37,,,165063,1,4.62,6.6,213,
1120751,"Michael Fora",,D,SUI,TBD,,1120751,4,,,0.0163,0.0511,0.3768,0,0,0,0,0,0,0,0.0674,0,0.96,0,6.35,0.67,,1120751,0,0.68,,,,,1,4.21,5.95,214,
35814,"Denis Malgin",,W,SUI,TBD,,878243,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,1,,35814,0,0,,,,31486,1,1.15,1.15,215,
742112,"Sven Andrighetto",,W,SUI,TBD,,742112,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,742112,0,0,,,,,1,1.15,1.15,216,39
920439,"Damien Riat",,W,SUI,TBD,,920439,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,920439,0,0,,,,,1,1.15,1.15,217,39
681518,"Christoph Bertschy",,C,SUI,TBD,,681518,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,681518,0,0,,,,,1,1.15,1.15,218,39
870183,"Christian Marti",,D,SUI,TBD,,870183,3,,,0.0163,0.0511,0.3768,0,0,0,0,0,0,0,0.0674,0,0.96,0,6.35,0,,870183,0,0.68,,,,,1,4.21,5.95,219,39
1510905,"Ken Jager",,C,SUI,TBD,,1510905,4,,,0.0694,0.0802,0.6456,0,0,0,0,0,0,0,0.1496,0,1.96,0,7.58,2,,1510905,0,1.38,,,,,1,4.39,6.24,220,
1207664,"Sandro Schmid",,C,SUI,TBD,,1207664,5,,,0.0194,0.0224,0.1804,0,0,0,0,0,0,0,0.0418,0,0.55,0,5.94,0,,1207664,0,0.39,,,,,1,4.21,5.95,221,39
732732,"Reto Berra",,G,SUI,TBD,,732732,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,732732,0,0,,,,,1,0.58,0,222,39
1207586,"Simon Knak",,W,SUI,TBD,,1207586,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1207586,0,0,,,,,1,1.15,1.15,223,39
1097648,"Leonardo Genoni",,G,SUI,TBD,,1097648,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1097648,0,0,,,,,1,0.58,0,224,39
414519,"Akira Schmid",,G,SUI,TBD,,1121606,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,36,,414519,0,0,,,,75421,1,0.58,0,225,
415068,"Tim Berni",,D,SUI,TBD,,1121629,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,415068,0.344,0.17,,,,75494,1,1.15,1.15,226,39
4200359,"Juraj Slafkovsky",5900,W,SVK,SWE,,1264222,1,1,,0.2143,0.3216,2.0683,0,0,0,0,0,0.0686,0.0964,0.5359,0.165,6.77,0,15.59,0,,4200359,2.284,5.87,48.8,,,204713,1,6.89,9.8,227,39,1.15
4721423,"Simon Nemec",3400,D,SVK,SWE,,1264202,1,1,,0.0886,0.2731,1.7974,0,0,0,0,0,0.0413,0.1288,0.3617,0.1701,4.94,0,12.22,0,,4721423,0.672,3.84,41.2,,,204716,1,5.69,8.09,228,39,1.45
414966,"Martin Fehervary",4000,D,SVK,SWE,,1121502,1,,,0.0561,0.2018,1.249,0,0,0,0,0,0,0,0.2579,0,3.44,0,9.72,0,,414966,2.199,3.49,38,,,75410,1,4.91,7.02,229,39,0.86
555980,"Adam Ruzicka",3100,C,SVK,SWE,,1057219,1,2,,0.1224,0.1504,1.6012,0,0,0,0,0,0.0176,0.0296,0.2728,0.0472,4.28,0,10.82,0,,555980,1.125,3.52,,,,83368,1,5.11,7.12,230,39,1.38
14239,"Tomas Tatar",3700,W,SVK,SWE,,522267,1,1,,0.1506,0.2334,1.603,0,0,0,0,0,0.0426,0.0839,0.384,0.1265,4.95,0,11.89,0,,14239,1.223,4.11,,,,30813,1,5.42,7.7,231,39,1.34
610858,"Martin Gernat",2600,D,SVK,SWE,,610858,2,2,,0.0272,0.0833,0.8029,0,0,0,0,0,0,0,0.1105,0,1.86,0,7.52,0,,610858,0,1.3,,,,,1,4.42,6.27,232,39,0.72
1058191,"Libor Hudacek",2600,W,SVK,SWE,,1058191,2,1,,0.089,0.1007,1.0601,0,0,0,0,0,0,0,0.1897,0,2.87,0,9.24,0,,1058191,0,2,,,,,1,4.98,7.02,233,39,1.1
1137267,"Adam Liska",2700,W,SVK,SWE,,1137267,2,,,0.0706,0.0799,0.8406,0,0,0,0,0,0,0,0.1505,0,2.27,0,7.77,0,,1137267,0,1.58,,,,,1,4.3,6.03,234,39,0.84
4900970,"Dalibor Dvorsky",3800,C,SVK,SWE,,1364159,2,1,,0.131,0.1721,1.3821,0,0,0,0,0,0.0459,0.0783,0.3031,0.1242,4.1,0,10.73,0,,4900970,1.436,3.64,43.9,,,260559,1,5.18,7.34,235,39,1.08
35941,"Erik Cernak",3800,D,SVK,SWE,,878164,2,,,0.0304,0.1674,1.0336,0,0,0,0,0,0,0,0.1978,0,2.7,0,8.68,0,,35941,2.257,3.01,31.5,,,40248,1,4.67,6.64,236,39,0.71
612967,"Peter Ceresnak",2700,D,SVK,SWE,,612967,3,2,,0.0216,0.0663,0.6396,0,0,0,0,0,0,0,0.0879,0,1.48,0,6.89,0,,612967,0,1.03,,,,,1,4.23,5.97,237,39,0.55
4579470,"Milos Kelemen",2900,W,SVK,SWE,,1156057,3,,,0.0853,0.0816,1.2209,0,0,0,0,0,0,0,0.1669,0,2.99,0,9.43,0,,4579470,1.301,2.71,,,,247071,1,5.03,7.06,238,39,1.03
415196,"Martin Pospisil",4200,C,SVK,SWE,,1121575,3,2,,0.0973,0.2071,1.8692,0,0,0,0,0,0.0144,0.0346,0.3044,0.049,4.8,0,11.85,0,,415196,4.126,5.37,33.5,,,75454,1,5.51,7.76,239,39,1.14
5277877,"Pavol Regenda",4800,W,SVK,SWE,,1372633,3,2,,0.2068,0.1882,2.1085,0,0,0,0,0,0.0318,0.0349,0.395,0.0667,6.08,0,14.27,0,,5277877,1.932,5.1,35.9,,,246353,1,6.4,8.92,240,39,1.27
,1,2500,D,SVK,SWE,,554493,3,,,0.0218,0.0667,0.6432,0,0,0,0,0,0,0,0.0885,0,1.49,,,0,,,,,,,,,,,,241,39,"Martin Marincin",0.6
1207574,"Oliver Okuliar",3200,W,SVK,SWE,,1207574,4,,,0.0569,0.0643,0.6773,0,0,0,0,0,0,0,0.1212,0,1.82,0,7.23,0,,1207574,0,1.28,,,,,1,4.23,5.97,242,39,0.57
969180,"Matus Sukel",2700,C,SVK,SWE,,969180,4,,,0.0569,0.0643,0.6773,0,0,0,0,0,0,0,0.1212,0,1.82,0,7.23,0,,969180,0,1.28,,,,,1,4.23,5.97,243,39,0.67
1139837,"Michal Ivan",2500,D,SVK,SWE,,1139837,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1139837,0,0,,,,,1,1.15,1.15,244,39,0
1372632,"Samuel Takac",2500,W,SVK,SWE,,1372632,4,,,0.0345,0.039,0.4106,0,0,0,0,0,0,0,0.0735,0,1.1,0,6.49,0,,1372632,0,0.77,,,,,1,4.21,5.95,245,39,0.44
6078971,"Samuel Hlavaj",7400,G,SVK,SWE,,1207560,,,B,0,0,0,0,0.1852,28.1802,4.1653,0.0134,0,0,0,0,9.13,-2.2,23.13,0,,6078971,0,5.52,,,,345447,1,10.94,13.13,246,39,1.23
1432388,"Adam Gajan",7400,G,SVK,SWE,,1432388,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1432388,0,0,,,,,1,0.58,0,247,39,0
,1,2800,W,SVK,SWE,,743270,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,248,39,"Peter Cehlarik",0
1166646,"Patrik Koch",2900,D,SVK,SWE,,1166646,4,,,0.0003,0.0323,0.0706,0,0,0,0,0,0,0,0.0326,0,0.27,0,5.66,0,,1166646,0.268,0.34,,,,,1,4.21,5.95,249,39,0.09
1447509,"Stanislav Skorvanek",7400,G,SVK,SWE,,1447509,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1447509,0,0,,,,,1,0.58,0,250,39,0
35895,"Joel Eriksson Ek",5400,C,SWE,SVK,,878051,1,1,,0.4063,0.441,3.1711,0,0,0,0,0,0.1122,0.1221,0.8473,0.2343,11.26,1.82,22.92,0,,35895,1.816,8.4,15.9,,,31428,1,9.11,12.97,251,39,2.09
