PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
18501,"Shea Theodore",5100,D,VGK,LAK,8404380,741466,2,2,,0.1009,0.3595,1.85,1.7672,0,0,0,0,0.0147,0.052,0.4604,0.0667,8.73,1.71,6.16,8.76,1,2.35,16.61,0,,18501,0.413,5.9,22.1,185,180961,30663,0
17172,"Mark Stone",7100,W,VGK,LAK,8404380,556369,1,1,,0.3523,0.5464,2.1493,0.7727,0,0,0,0,0.1059,0.1788,0.8987,0.2847,10.68,1.5,8.69,12.6,2,1.68,21.8,0,,17172,0.685,7.71,19.6,185,180961,31019,0
34547,"Nick Jensen",2500,D,OTT,NYR,8404420,733469,2,,,0.0244,0.1694,0.6309,1.2238,0,0,0,0,0,0,0.1938,0,4.12,1.65,4.78,6.79,3,0,10.24,0,,34547,0.795,3.08,15.4,163,2050,30618,0
893763,"Will Borgen",2500,D,NYR,OTT,8404420,878229,2,,,0.0478,0.1904,1.0177,1.3196,0,0,0,0,0,0,0.2382,0,5.22,2.09,4.88,6.87,4,0.16,11.47,0,,893763,1.861,4.32,17.8,157,2059,83676,1
1279401,"Rodrigo Abols",2600,C,PHI,BUF,8404450,920579,4,,,0.1109,0.1677,1.1633,0.5383,0,0,0,0,0,0,0.2786,0,4.47,1.72,5.18,7.34,5,0,11.1,0,,1279401,1.155,3.62,11.1,158,2229,92052,0
16700,"Rasmus Ristolainen",3600,D,PHI,BUF,8404450,741411,2,2,,0.0729,0.2662,1.7281,1.8277,0,0,0,0,0.0195,0.0434,0.3391,0.0629,7.91,2.2,5.54,7.79,6,2.17,15,0,,16700,1.874,6.03,22.2,158,2229,31067,0
35939,"Jonny Brodzinski",2500,W,NYR,OTT,8404420,744965,4,,,0.1272,0.1582,1.1983,0.3688,0,0,0,0,0,0,0.2854,0,4.34,1.74,5.05,7.08,7,0,10.8,0,,35939,0.586,3.26,10.1,157,2059,31397,1
17079,"Brian Dumoulin",2500,D,LAK,VGK,8404380,654336,3,,,0.0339,0.2066,0.7825,1.3311,0,0,0,0,0,0,0.2405,0,4.81,1.92,4.99,7.14,8,0,11.2,0,,17079,0.95,3.62,18,182,2054,30426,1
1394916,"Noah Ostlund",2500,C,BUF,PHI,8404450,1394916,3,,,0.1522,0.2049,1.0592,0.4689,0,0,0,0,0,0,0.3571,0,4.74,1.9,5.33,7.63,9,0,11.56,0,,1394916,0.463,3.49,12.6,161,2004,204710,1
17077,"Cody Ceci",2500,D,LAK,VGK,8404380,659859,3,,,0.0355,0.1977,0.7816,1.3349,0,0,0,0,0,0,0.2332,0,4.81,1.92,4.81,6.81,10,0,10.97,0,,17077,0.917,3.58,17.2,182,2054,30249,1
31684,"Ben Hutton",3300,D,VGK,LAK,8404380,681485,3,,,0.048,0.1251,1.1698,1.2933,0,0,0,0,0,0,0.1731,0,5.05,1.53,4.72,6.58,11,0.16,11.09,0,,31684,0.736,3.62,14.3,185,180961,30700,0
14408,"James Reimer",7500,G,OTT,NYR,8404420,446889,,,B,0,0,0,0,0.505,23.5456,3.0149,0.0565,0,0,0,0,10.38,1.38,8.6,10.87,12,1.47,21.39,0,,14408,0,8.11,,163,2050,30203,0
14155,"Jordan Eberle",4600,W,SEA,NJD,8404390,456834,1,1,,0.2458,0.3254,1.8669,0.5462,0,0,0,0,0.0602,0.0889,0.5712,0.1491,7.64,1.66,6.83,9.77,13,0.56,16.38,0,,14155,0.641,5.58,17.9,1179,182467,30312,0
14383,"Drew Doughty",4000,D,LAK,VGK,8404380,456625,1,2,,0.0932,0.3789,1.3431,1.4314,0,0,0,0,0.0186,0.0734,0.4721,0.092,7.27,1.82,6.23,9.07,14,0.82,15.24,0,,14383,1.122,5.46,22.4,182,2054,29920,1
2298776,"Will Cuylle",4300,W,NYR,OTT,8404420,1248181,1,2,,0.2577,0.2572,2.0229,0.7371,0,0,0,0,0.0266,0.0308,0.5149,0.0574,7.98,1.86,6.74,9.5,15,1,16.61,0,,2298776,3.486,7.11,16.6,157,2059,158565,1
