PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
8998151,"Amari Williams",,,BOS,NYK,159269,1232028,,0.5,0.19,0.14,0.03,0,0.02,0.01,0.02,0.22,0.33,0.36,0.03,0.17,0.13,0.08,0,0.06,0.04,0.13,0.08,0.47,0.47,0.46,0.12,0.92,0,0,0,0.2,0.33,0.46,0.59,0.79,0.84,0.88,0.00%,125,127,SUN,148717,13,8998151,
3583585,"Ron Harper",,,BOS,NYK,159269,1133934,,0.5,0.16,0.06,0.03,0.04,0.01,0.01,0.03,0.19,0.22,0.25,0.04,0.09,0.04,0.01,0.16,0.01,0.01,0.2,0.05,0.39,0.39,0.38,0.06,0.76,0,0,0,0.16,0.27,0.38,0.49,0.65,0.69,0.72,0.00%,125,127,SUN,69896,15,3583585,
18956,"T.J. McConnell",,,IND,TOR,159272,551787,,16,8.92,1.96,3.48,0.43,1.15,0.98,0.12,12.4,10.88,14.36,1.1,5.44,6.63,3.47,1.17,0.85,0.7,7.8,3.9,18.64,18.64,18.43,12.76,25.15,0,0,3.09,12.62,15.82,18.43,20.95,25.25,26.76,33.83,8.95%,133,129,SUN,22393,18,18956,
35186,"Pascal Siakam",,,IND,TOR,159272,853408,,33,25.81,6.12,3.47,1.86,2.51,0.74,0.48,29.28,31.93,35.4,1.22,9.59,15.02,7.57,4.84,7.23,5.1,19.86,9.43,39.51,39.51,40.94,31.68,50.94,0,0,7.21,31.51,36.97,40.94,44.91,50.86,53.35,65.5,16.81%,133,129,SUN,27998,19,35186,
2439096,"Aaron Nesmith",,,IND,TOR,159272,1134264,Q,30,15.5,4.6,1.84,2.6,1.62,0.44,0.56,17.34,20.1,21.94,1,6.44,5.62,2.53,6.45,3.12,2.63,12.07,5.13,25.16,25.16,26.52,19.07,35.1,0,0,9.55,18.76,23.02,26.52,29.52,35.03,37.03,46.79,14.47%,133,129,SUN,87350,22,2439096,
3028281,"Jay Huff",,,IND,TOR,159272,942843,,24,8.86,4.78,1.34,1.68,0.94,0.69,1.67,10.2,13.64,14.98,2.36,6.12,2.6,1.29,4.78,1.49,1.22,7.38,2.97,22.75,22.75,21.95,15.41,29.36,0,0,4.89,15.12,19.02,21.95,24.63,29.06,30.97,39.75,8.50%,133,129,SUN,70219,24,3028281,
3587792,"Andrew Nembhard",,,IND,TOR,159272,1134158,,32.5,16.95,3.54,6.68,1.78,2.74,0.89,0.26,23.63,20.49,27.17,1.15,10.22,9.02,4.2,4.94,3.98,3.21,13.96,5.98,31.93,31.93,33.41,25,42.86,0,0,5.11,24.93,29.67,33.41,37.15,42.88,45.38,56.85,14.81%,133,129,SUN,87352,25,3587792,
4878371,"Jarace Walker",,,IND,TOR,159272,1402709,,28.5,12.02,5.24,2.43,1.86,1.8,1.23,0.33,14.45,17.26,19.69,1.56,7.67,5.06,2.29,4.87,2.49,1.86,9.93,4.15,24.83,24.83,25.41,18.22,33.43,0,0,5.59,18.11,22.14,25.41,28.43,33.71,35.72,45.04,6.67%,133,129,SUN,245149,27,4878371,
4878372,"Ben Sheppard",,,IND,TOR,159272,1175324,,18.5,5.14,2.11,1.68,0.99,0.55,0.37,0.05,6.82,7.25,8.93,0.42,3.79,1.98,0.81,2.96,0.64,0.54,4.94,1.8,10.9,10.9,11.36,6.52,17.09,0,0,0.37,6.45,9.29,11.36,13.43,17.04,18.59,25.56,1.37%,133,129,SUN,90773,28,4878372,
6412936,"Johnny Furphy",,,IND,TOR,159272,1475759,,28.5,6.14,7.18,1.9,0.92,1.57,0.63,0.34,8.04,13.32,15.22,0.97,9.08,2.86,1.2,2.95,1.7,0.98,5.81,2.12,18.95,18.95,19.64,13.8,26.34,0,0,4.92,13.67,17.15,19.64,22.13,26.35,28.09,36.55,19.94%,133,129,SUN,290766,30,6412936,
8998346,"Kam Jones",,,IND,TOR,159272,1324173,,13,3.14,1.33,1.56,0.39,0.54,0.48,0.07,4.7,4.47,6.03,0.55,2.89,1.76,0.75,1.12,0.71,0.46,2.88,1.14,8.19,8.19,8.17,4.43,12.92,0,0,0,4.34,6.38,8.17,9.96,12.77,14.04,19.4,0.27%,133,129,SUN,179722,31,8998346,
3080545,"Micah Potter",,,IND,TOR,159272,945061,Q,16,5.23,3.27,1.06,1.01,0.81,0.76,0.25,6.29,8.5,9.56,1.01,4.33,1.37,0.59,2.87,1.17,1.02,4.24,1.6,12.96,12.96,13.03,8.01,19.02,0,0,0.92,8.1,10.88,13.03,15.18,18.98,20.75,28.34,1.13%,133,129,SUN,70478,34,3080545,
1315,"Nicolas Batum",,,LAC,MIN,159271,456451,,15.5,3.73,1.96,1.02,1.06,0.67,0.42,0.02,4.75,5.69,6.71,0.44,2.98,0.47,0.19,2.65,0.21,0.17,3.12,1.25,8.26,8.26,8.79,4.3,14.09,0,0,0.07,4.14,6.46,8.79,10.6,13.96,15.51,21.98,0.05%,151,146,SUN,12208,35,1315,
1498,"Brook Lopez",,,LAC,MIN,159271,330047,,29,11.28,4.5,1.56,2.57,1.99,0.82,1.4,12.84,15.78,17.34,2.22,6.06,2.36,1.08,7.04,1.68,1.41,9.4,3.65,23.69,23.69,23.99,16.55,32.2,0,0,16.86,16.49,20.74,23.99,27.24,32.24,34.74,44.73,34.03%,151,146,SUN,12193,36,1498,
13310,"Kawhi Leonard",,,LAC,MIN,159271,512591,,33,29.14,6.25,4.86,2.75,2.65,2.03,0.48,34,35.39,40.25,2.51,11.11,15.13,7.61,6.93,6.37,5.67,22.06,10.36,48.81,48.81,49.48,39.34,59.77,0,0,16.33,39.43,45.21,49.48,53.75,60.03,62.54,75.35,31.20%,151,146,SUN,12333,37,13310,
35215,"Kris Dunn",,,LAC,MIN,159271,698968,,31.5,9.41,3.79,5.9,1.52,1.74,1.61,0.31,15.31,13.2,19.1,1.92,9.69,4.69,2.06,4.35,0.96,0.72,9.04,3.58,26.83,26.83,26.79,19.61,35.15,0,0,21.21,19.65,23.73,26.79,30.36,35.46,37.51,47.97,54.89%,151,146,SUN,28005,39,35215,
36064,"Derrick Jones Jr.",,,LAC,MIN,159271,892925,,26,10.06,3.22,0.86,1.11,0.88,0.78,1.01,10.92,13.28,14.14,1.79,4.08,4.95,2.59,3.23,2.2,1.56,8.18,3.7,19.7,19.7,19.07,12.8,26.04,0,0,14.76,12.8,16.31,19.07,21.83,26.35,28.1,36.13,36.56%,151,146,SUN,31198,40,36064,
37823,"John Collins",,,LAC,MIN,159271,880468,,32.5,17.31,7.17,1.5,1.51,1.8,0.96,0.76,18.81,24.48,25.98,1.72,8.67,8.45,4.85,3.68,3.75,3.06,12.13,6.36,31.52,31.52,32.04,24.25,40.67,0,0,10.13,24.22,28.51,32.04,35.32,40.62,42.89,53.23,27.04%,151,146,SUN,38281,41,37823,
37899,"Bogdan Bogdanovic",,,LAC,MIN,159271,830648,,6,2.44,0.74,0.5,0.45,0.23,0.15,0,2.94,3.18,3.68,0.15,1.24,0.95,0.39,1.27,0.36,0.32,2.22,0.84,4.3,4.3,4.53,1.41,8.61,0,0,0,1.42,3.11,4.53,6.23,8.78,9.91,15.01,0.27%,151,146,SUN,38384,42,37899,
4878391,"Jordan Miller",,,LAC,MIN,159271,1134092,,24,9.98,3.48,1.78,0.74,1.36,0.97,0.18,11.76,13.46,15.24,1.15,5.26,5.19,2.65,2.35,3.13,2.48,7.54,3.39,18.92,18.92,18.99,12.93,25.43,0,0,0.65,12.91,16.2,18.99,21.27,25.32,27.35,35.19,2.16%,151,146,SUN,89573,47,4878391,
6412955,"Cam Christie",,,LAC,MIN,159271,1460155,,7.5,2.7,0.95,0.72,0.28,0.55,0.47,0.01,3.42,3.65,4.37,0.48,1.67,1.31,0.57,1.02,0.99,0.74,2.33,0.85,5.81,5.81,5.79,2.53,9.9,0,0,0,2.37,4.21,5.79,7.37,9.74,11.05,16.05,0.05%,151,146,SUN,289019,48,6412955,
8985681,"Yanic Konan Niederhauser",,,LAC,MIN,159271,1405278,,16,6.44,4.29,0.56,0,1.02,0.23,0.89,7,10.73,11.29,1.12,4.85,3.41,2.28,0,2.78,1.88,3.41,2.28,14.77,14.77,14.38,9.8,19.74,0,0,0.56,9.67,12.15,14.38,16.36,19.59,21.07,27.03,0.36%,151,146,SUN,245826,50,8985681,
8998366,"Kobe Sanders",,,LAC,MIN,159271,1231938,,19,5.76,2.44,1.76,0.9,1.38,0.46,0.04,7.52,8.2,9.96,0.5,4.2,2.55,1.15,2.34,0.93,0.76,4.89,2.05,11.45,11.45,12.21,7.07,17.99,0,0,0.11,7.01,9.87,12.21,14.55,17.93,19.48,26.24,0.08%,151,146,SUN,149027,51,8998366,
18620,"Andrew Wiggins",,,MIA,WAS,159270,794503,,32,16.49,6.01,2.86,2.02,1.57,1.21,0.61,19.35,22.5,25.36,1.82,8.87,8.2,3.83,5.22,3.59,2.78,13.42,5.85,31.88,31.88,32.23,24.44,41.45,0,0,23.05,24.24,28.62,32.23,35.84,41.51,43.57,53.63,36.07%,137,139,SUN,12559,54,18620,
18908,"Norman Powell",,,MIA,WAS,159270,609861,Q,33,24.69,4.32,2.54,3.5,1.94,1.09,0.39,27.23,29.01,31.55,1.48,6.86,10,4.69,8.67,5.87,4.82,18.67,8.19,36.18,36.18,37.65,28.59,47.73,0,0,22.12,28.49,33.58,37.65,41.72,47.83,50.88,62.33,50.51%,137,139,SUN,12083,56,18908,
37835,"Bam Adebayo",,,MIA,WAS,159270,957486,,33,20.5,10.8,3.08,1.76,1.81,1.01,0.96,23.58,31.3,34.38,1.97,13.88,11.75,5.45,5.01,5.62,4.31,16.76,7.21,42.18,42.18,43.37,34.17,53.19,0,0,15.56,34.39,39.26,43.37,47.48,53.64,55.94,66.73,40.14%,137,139,SUN,38289,57,37835,
3005605,"Davion Mitchell",,,MIA,WAS,159270,1061659,,30,9.76,3.61,6.52,1.47,1.85,1.13,0.37,16.28,13.37,19.89,1.5,10.13,4.76,2.22,3.59,1.4,0.92,8.35,3.69,26.52,26.52,26.96,19.62,35.41,0,0,20.37,19.51,23.62,26.96,30.3,35.43,38,47.5,48.21%,137,139,SUN,71674,59,3005605,
3080547,"Dru Smith",,,MIA,WAS,159270,953243,,18,6.63,2.84,2.23,0.83,0.91,1.2,0.68,8.86,9.47,11.7,1.88,5.07,3.13,1.29,2.4,1.88,1.57,5.53,2.12,18.11,18.11,17.25,11.53,23.72,0,0,3.25,11.42,14.71,17.25,19.79,23.85,25.62,32.72,6.67%,137,139,SUN,71988,60,3080547,
3587871,"Nikola Jovic",,,MIA,WAS,159270,1349630,,13,6.22,2.55,2.12,1.05,0.8,0.34,0.24,8.34,8.77,10.89,0.58,4.67,2.52,0.99,3.19,1.46,1.1,5.71,2.04,13.4,13.4,13.87,8.6,20.12,0,0,0.71,8.48,11.3,13.87,15.92,20.03,21.58,28.51,0.53%,137,139,SUN,195263,61,3587871,
3622168,"Simone Fontecchio",,,MIA,WAS,159270,1314104,,16,7.03,3.2,1.34,1.39,0.66,0.42,0.07,8.37,10.23,11.57,0.49,4.54,2.25,0.93,3.81,1.2,0.99,6.06,2.32,13.69,13.69,14.39,8.83,20.94,0,0,0.39,8.79,11.73,14.39,16.79,21.05,22.92,31.18,0.25%,137,139,SUN,231042,62,3622168,
4878449,"Jaime Jaquez",,,MIA,WAS,159270,1176708,,31.5,16.62,6.19,5.07,0.75,2.35,0.82,0.3,21.69,22.81,27.88,1.12,11.26,11.3,5.53,2.55,4.37,3.3,13.85,6.28,32.66,32.66,33.54,25.78,42.04,0,0,11.03,25.86,30.21,33.54,37.12,42.5,44.81,54.28,31.29%,137,139,SUN,90829,63,4878449,
6413020,"Kel'el Ware",,,MIA,WAS,159270,1405458,,14,7.3,5.29,0.5,0.66,0.58,0.37,0.24,7.8,12.59,13.09,0.61,5.79,4.43,2.3,1.79,0.97,0.73,6.22,2.96,15.65,15.65,15.93,10.77,22.2,0,0,0.42,10.67,13.32,15.93,18.28,21.94,23.76,31.08,0.44%,137,139,SUN,244931,65,6413020,
6448152,"Keshad Johnson",,,MIA,WAS,159270,1177278,,1.5,0.79,0.27,0,0.08,0.11,0.02,0.01,0.79,1.06,1.06,0.03,0.27,0.42,0.2,0.24,0.23,0.16,0.66,0.28,1.09,1.09,1.17,0.18,2.34,0,0,0,0,0,1.17,1.95,4.68,5.46,10.14,0.40%,137,139,SUN,90792,66,6448152,
8985737,"Kasparas Jakucionis",,,MIA,WAS,159270,1448788,,6,2.26,0.81,0.75,0.29,0.32,0.16,0.06,3.01,3.07,3.82,0.22,1.56,1.13,0.49,0.84,0.48,0.4,1.97,0.78,4.7,4.7,4.82,1.69,8.77,0,0,0,1.61,3.21,4.82,6.16,8.57,9.64,14.19,0.05%,137,139,SUN,455379,67,8985737,
9458423,"Myron Gardner",,,MIA,WAS,159270,1197462,,12,4.25,3.27,1.3,0.38,0.41,0.72,0.29,5.55,7.52,8.82,1.01,4.57,2.34,1.04,1.1,1.36,1.02,3.44,1.42,12.74,12.74,12.29,7.8,17.51,0,0,0.17,7.84,10.2,12.29,14.38,17.78,19.09,24.84,1.94%,137,139,SUN,93173,69,9458423,
16935,"Rudy Gobert",,,MIN,LAC,159271,739960,,31.5,9.03,10.89,1.25,0,0.92,1.04,1.47,10.28,19.92,21.17,2.51,12.14,5.01,3.31,0,4.15,2.42,5.01,3.31,30.58,30.58,29.49,22.71,37.01,0,0,2.12,22.49,26.49,29.49,32.49,37.24,38.99,47.23,8.22%,146,151,SUN,12475,72,16935,
18632,"Julius Randle",,,MIN,LAC,159271,786412,,34.5,21.05,6.21,5.61,1.72,2.66,1.1,0.44,26.66,27.26,32.87,1.54,11.82,10.62,5.14,5.08,6.84,5.61,15.7,6.86,38.88,38.88,40.05,31.29,49.44,0,0,10.35,31.23,36.27,40.05,43.83,49.62,52.14,63.23,28.26%,146,151,SUN,12553,74,18632,
408950,"Donte DiVincenzo",,,MIN,LAC,159271,887915,,26,9.92,2.75,4.06,2.32,1.25,1.1,0.39,13.98,12.67,16.73,1.49,6.81,2.57,1.08,6,1.05,0.8,8.57,3.4,22.53,22.53,22.97,15.75,31.26,0,0,0.84,15.82,19.65,22.97,26.29,31.65,33.43,43.39,0.49%,146,151,SUN,72401,75,408950,
1151038,"Naz Reid",,,MIN,LAC,159271,1137200,,27,13.49,6.23,2.62,2.29,1.73,1.25,1.14,16.11,19.72,22.34,2.39,8.85,5.52,2.59,5.81,1.94,1.44,11.33,4.88,30.34,30.34,30.36,22.47,39.13,0,0,6.46,22.33,27.1,30.36,33.87,39.39,41.65,51.69,21.22%,146,151,SUN,72075,76,1151038,
2439478,"Anthony Edwards",,,MIN,LAC,159271,1175367,,36.5,28.33,5.15,3.65,3.57,2.71,1.14,0.65,31.98,33.48,37.13,1.79,8.8,11.96,5.6,9.22,7.91,6.41,21.18,9.17,42.65,42.65,44.3,34.36,55.07,0,0,8.51,34.23,39.77,44.3,48.83,55.38,58.14,70.23,25.25%,146,151,SUN,89824,77,2439478,
2439585,"Jaden McDaniels",,,MIN,LAC,159271,1177013,,33.5,13.89,3.74,3.26,1.46,1.86,0.88,0.86,17.15,17.63,20.89,1.74,7,7.69,3.86,3.82,2.16,1.78,11.51,5.32,26.63,26.63,26.74,19.36,35.08,0,0,2.61,19.42,23.46,26.74,30.02,35.32,37.36,46.67,3.87%,146,151,SUN,90781,78,2439585,
3005172,"Ayo Dosunmu",,,MIN,LAC,159271,1133782,,22,11.34,2.44,2.86,1.5,0.92,0.82,0.24,14.2,13.78,16.64,1.06,5.3,5.24,2.7,3.6,1.72,1.44,8.84,4.2,20.82,20.82,21.09,14.59,28.24,0,0,0.43,14.48,18.04,21.09,23.89,28.2,30.24,38.88,0.75%,146,151,SUN,72047,79,3005172,
3005452,"Bones Hyland",,,MIN,LAC,159271,1178199,,12,4.94,1.22,1.74,0.96,0.53,0.48,0.16,6.68,6.16,7.9,0.64,2.96,1.65,0.74,2.63,0.75,0.57,4.28,1.7,10.4,10.4,10.57,5.82,16.61,0,0,0,5.67,8.25,10.57,12.63,16.5,18.05,24.23,0.22%,146,151,SUN,88199,80,3005452,
4878238,"Julian Phillips",,,MIN,LAC,159271,1405696,Q,2,0.4,0.21,0.1,0.06,0.04,0.05,0.02,0.5,0.61,0.71,0.07,0.31,0.16,0.07,0.18,0.09,0.08,0.34,0.13,0.97,0.97,0.96,0.15,1.92,0,0,0,0.41,0.69,0.96,1.23,1.65,1.75,1.83,0.49%,146,151,SUN,244990,82,4878238,
4878487,"Jaylen Clark",,,MIN,LAC,159271,1231198,,11,2.06,1.2,0.58,0.24,0.2,0.56,0.13,2.64,3.26,3.84,0.69,1.78,1.05,0.42,0.75,0.72,0.49,1.8,0.66,6.24,6.24,5.83,2.67,9.77,0,0,0,2.65,4.24,5.83,7.15,9.8,10.87,15.37,0.05%,146,151,SUN,149761,83,4878487,
8998465,"Joan Beringer",,,MIN,LAC,159271,1590552,,4,1.37,1.01,0.24,0.13,0.17,0.08,0.16,1.61,2.38,2.62,0.24,1.25,0.82,0.39,0.37,0.34,0.19,1.19,0.52,3.49,3.49,3.45,1.12,6.63,0,0,0,1.06,2.12,3.45,4.51,6.37,7.17,11.41,0.35%,146,151,SUN,622356,88,8998465,
18631,"Jordan Clarkson",,,NYK,BOS,159269,551975,,3,1.27,0.32,0.13,0.17,0.12,0.19,0.01,1.4,1.59,1.72,0.2,0.45,0.63,0.26,0.51,0.3,0.24,1.14,0.43,2.33,2.33,2.29,0.35,4.35,0,0,0,0,1.15,2.29,3.44,5.2,6.3,10.88,0.00%,127,125,SUN,12525,92,18631,
18937,"Karl-Anthony Towns",,,NYK,BOS,159269,837030,Q,32.5,17.41,11.54,2.65,1.49,2.2,0.66,0.59,20.06,28.95,31.6,1.25,14.19,8.71,4.24,3.86,5.27,4.45,12.57,5.73,36.78,36.78,38.95,30.06,47.8,0,0,0,29.96,34.96,38.95,42.45,47.73,49.94,60.42,0.00%,127,125,SUN,12061,93,18937,
37807,"OG Anunoby",,,NYK,BOS,159269,900535,Q,35,15.44,5.66,2.43,2.06,2.1,1.35,0.69,17.87,21.1,23.53,2.04,8.09,6.7,3.33,5.57,3.26,2.61,12.27,5.39,29.9,29.9,30.29,22.36,39.54,0,0,0,22.4,26.98,30.29,34.11,39.71,42.25,51.93,0.00%,127,125,SUN,38284,95,37807,
37889,"Josh Hart",,,NYK,BOS,159269,741892,Q,35,11.18,7.72,4.27,1.16,2.11,1.07,0.49,15.45,18.9,23.17,1.56,11.99,5.77,2.88,3.24,2.55,1.95,9.01,4.04,29.42,29.42,30.12,22.7,38.65,0,0,0,22.74,26.83,30.12,33.66,38.76,41.26,51.38,0.00%,127,125,SUN,38302,96,37889,
408821,"Mitchell Robinson",,,NYK,BOS,159269,1076265,,23,5.37,9.76,0.93,0,0.77,0.7,1.46,6.3,15.13,16.06,2.16,10.69,3.15,2.11,0,2.7,1.15,3.15,2.11,24.19,24.19,22.97,17.17,29.39,0,0,0,17.23,20.47,22.97,25.47,29.46,31.21,38.2,0.00%,127,125,SUN,75317,97,408821,
408841,"Landry Shamet",,,NYK,BOS,159269,893100,,18,6.96,1.56,1.28,1.54,0.54,0.37,0.25,8.24,8.52,9.8,0.62,2.84,1.86,0.81,3.83,0.95,0.73,5.69,2.35,12.07,12.07,12.57,7.19,18.99,0,0,0,7.07,10.21,12.57,14.93,19.12,20.69,28.81,0.00%,127,125,SUN,75329,98,408841,
408842,"Mikal Bridges",,,NYK,BOS,159269,846400,,35,14.95,3.51,3.4,2.17,1.11,1.14,0.89,18.35,18.46,21.86,2.03,6.91,7.48,3.56,5.81,1.65,1.32,13.29,5.73,29.24,29.24,29.03,21.12,37.71,0,0,0,21.2,25.5,29.03,32.31,37.87,40.39,50.49,0.00%,127,125,SUN,75324,99,408842,
409062,"Jalen Brunson",,,NYK,BOS,159269,887914,,36,25.49,2.93,5.95,2.51,2.29,0.5,0.29,31.44,28.42,34.37,0.79,8.88,13.23,6.13,6.72,6.81,5.72,19.95,8.64,38.01,38.01,39.89,30.59,50.06,0,0,0,30.74,36.08,39.89,43.96,50.31,52.85,65.05,0.00%,127,125,SUN,75309,100,409062,
3015773,"Jose Alvarado",,,NYK,BOS,159269,1060919,,14,4.61,1.9,1.7,0.97,0.44,0.48,0.02,6.31,6.51,8.21,0.5,3.6,1.59,0.63,2.67,0.56,0.45,4.26,1.6,10.5,10.5,10.8,6.03,16.81,0,0,0,6.06,8.69,10.8,13.17,16.86,18.44,25.02,0.00%,127,125,SUN,73382,102,3015773,
6413100,"Tyler Kolek",,,NYK,BOS,159269,1232325,,6.5,2.27,0.77,1.05,0.38,0.6,0.21,0,3.32,3.04,4.09,0.21,1.82,1.2,0.46,1.11,0.29,0.21,2.31,0.84,4.8,4.8,5.12,1.94,7.83,0,0,0,1.62,3.77,5.12,6.74,9.43,10.51,15.9,0.00%,127,125,SUN,148863,106,6413100,
8998505,"Mohamed Diawara",,,NYK,BOS,159269,1437712,,2,0.66,0.36,0.1,0.14,0.1,0.01,0.01,0.76,1.02,1.12,0.02,0.46,0.26,0.11,0.38,0.04,0.02,0.64,0.25,1.2,1.2,1.32,0.19,2.64,0,0,0,0,0,1.32,1.65,4.62,4.62,9.24,0.00%,127,125,SUN,622557,109,8998505,
35187,"Jakob Poeltl",,,TOR,IND,159272,844478,Q,18,7.39,4.9,1.39,0.01,1.09,0.57,0.26,8.78,12.29,13.68,0.83,6.29,4.97,3.22,0.03,1.48,0.94,5,3.23,16.76,16.76,16.73,11.61,22.44,0,0,0.55,11.49,14.48,16.73,18.98,22.72,24.22,30.71,0.13%,129,133,SUN,28050,115,35187,
35227,"Brandon Ingram",,,TOR,IND,159272,887665,,34,22.62,4.79,3.48,1.97,1.95,0.72,0.84,26.1,27.41,30.89,1.56,8.27,13.14,6.21,5.36,5.19,4.28,18.5,8.18,36.32,36.32,37,28.78,46.31,0,0,6.18,28.75,33.5,37,40.5,46.5,48.75,60.5,26.74%,129,133,SUN,28073,116,35227,
1115150,"RJ Barrett",,,TOR,IND,159272,1132031,,27,17.52,4.77,2.85,1.52,1.54,0.67,0.37,20.37,22.29,25.14,1.04,7.62,9.97,4.74,4.38,5.34,3.49,14.35,6.26,29.1,29.1,29.86,22.15,38.18,0,0,11.45,22.08,26.35,29.86,33.37,38.39,40.4,49.18,23.41%,129,133,SUN,70606,117,1115150,
2439514,"Immanuel Quickley",,,TOR,IND,159272,1134175,Q,32,17.01,4.3,5.08,2.59,1.37,1.55,0.04,22.09,21.31,26.39,1.59,9.38,6.59,2.94,6.84,4.02,3.34,13.43,5.53,33.19,33.19,33.87,25.47,43.12,0,0,7.62,25.34,30.11,33.87,37.38,43.15,45.41,56.2,23.55%,129,133,SUN,69988,118,2439514,
3005154,"Scottie Barnes",,,TOR,IND,159272,1251666,,34,17.23,7.33,5.71,1,2.47,0.98,1.44,22.94,24.56,30.27,2.42,13.04,11,5.26,3.52,4.72,3.72,14.52,6.26,39.38,39.38,39.46,30.73,48.95,0,0,3.07,30.58,35.51,39.46,43.16,49.08,51.05,61.16,9.47%,129,133,SUN,150124,119,3005154,
