PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",4100,C,DET,MIN,8405130,744810,2,2,,0.1736,0.3399,1.5146,0.7147,0,0,0,0,0.0211,0.0579,0.5135,0.079,6.77,1.65,6.33,9.1,1,0.21,14.87,0,,31729,0.569,4.95,17.7,172,2075,30594,0
18501,"Shea Theodore",5300,D,VGK,BOS,8405010,741466,1,2,,0.1132,0.4038,1.9976,1.5878,0,0,0,0,0.0162,0.064,0.517,0.0802,8.98,1.69,6.53,9.32,2,2.21,17.34,0,,18501,0.414,6.13,22.7,185,180961,30663,0
16760,"Hampus Lindholm",2800,D,BOS,VGK,8405010,659813,2,,,0.0594,0.2539,1.4896,1.4543,0,0,0,0,0,0,0.3133,0,6.62,2.36,5.38,7.64,3,1.05,13.51,0,,16760,0.75,4.69,21.1,160,2153,31037,1
17172,"Mark Stone",7500,W,VGK,BOS,8405010,556369,1,1,,0.4291,0.6822,2.2855,0.6727,0,0,0,0,0.1344,0.2485,1.1113,0.3829,12.17,1.62,9.55,13.9,4,2.28,24.39,0,,17172,0.665,8.79,19.6,185,180961,31019,0
31746,"Radek Faksa",2500,C,DAL,CBJ,8404960,659857,4,,,0.0762,0.1167,0.7519,0.6404,0,0,0,0,0,0,0.1929,0,3.45,1.38,4.49,6.35,5,0,9.2,0,,31746,1.142,2.89,11.4,181,1954,30523,0
17211,"Marcus Foligno",3000,W,MIN,DET,8405130,522049,3,2,,0.208,0.22,1.2625,0.6152,0,0,0,0,0.0251,0.0289,0.428,0.054,5.87,1.96,6.35,9.02,6,0,14,0,,17211,3.002,5.53,14.6,178,1938,30272,1
34547,"Nick Jensen",2500,D,OTT,NSH,8405020,733469,2,,,0.0306,0.1983,0.7263,1.2997,0,0,0,0,0,0,0.2289,0,4.6,1.84,4.81,6.81,7,0,10.76,0,,34547,0.842,3.42,16.5,163,2050,30618,0
37698,"Alex DeBrincat",7200,W,DET,MIN,8405130,920337,2,1,,0.4188,0.4687,3.1763,0.4454,0,0,0,0,0.107,0.1524,0.8875,0.2594,12.31,1.71,9.13,12.99,8,2.85,24,0,,37698,0.644,8.46,17.7,172,2075,37837,0
2075138,"Nico Sturm",2500,C,MIN,DET,8405130,1163937,4,,,0.1492,0.1755,1.2593,0.5128,0,0,0,0,0,0,0.3247,0,4.95,1.98,5.23,7.38,9,0,11.64,0,,2075138,1.432,4.09,13.9,178,1938,87741,1
35829,"Logan Stanley",2500,D,WPG,FLA,8405030,920227,3,2,,0.0598,0.2795,1.1912,1.4208,0,0,0,0,0.0181,0.0837,0.3393,0.1018,6.21,2.48,5.31,7.59,10,0.71,13.01,0,,35829,1.626,4.95,17.4,169,53599,82920,1
4200188,"Nick Blankenburg",2700,D,NSH,OTT,8405020,1382727,3,2,,0.0814,0.2955,1.2356,1.1512,0,0,0,0,0.0252,0.0897,0.3769,0.1149,6.05,2.24,5.67,8.11,11,0.18,13.31,0,,4200188,1.028,4.63,17.3,173,1959,184512,1
18484,"Adam Lowry",2700,C,WPG,FLA,8405030,607959,3,,,0.1437,0.1934,1.0987,0.7418,0,0,0,0,0,0,0.3371,0,5.13,1.9,5.2,7.36,12,0,11.79,0,,18484,1.86,4.41,14.3,169,53599,30843,1
37907,"Connor Clifton",2500,D,PIT,EDM,8405060,744943,3,,,0.0343,0.1742,0.8631,1.6679,0,0,0,0,0,0,0.2085,0,5.42,2.17,4.93,6.93,13,0.31,11.73,0,,37907,3.229,5.05,16.8,159,1927,82491,0
34585,"Mike Matheson",3700,D,MTL,BUF,8405040,659869,1,,,0.1055,0.3046,1.5482,2.0501,0,0,0,0,0,0,0.4101,0,8.56,2.31,6.18,8.8,14,2.16,16.47,0,,34585,0.934,5.92,24.1,162,2017,30000,1
31745,"Vincent Hinostroza",2500,W,MIN,DET,8405130,681550,3,2,,0.1278,0.2327,1.2771,0.3172,0,0,0,0,0.0187,0.0383,0.3605,0.057,4.77,1.91,5.37,7.65,15,0,11.64,0,,31745,0.814,3.73,11.9,178,1938,30786,1
34514,"Phillip Danault",3300,C,MTL,BUF,8405040,600128,3,,,0.1511,0.2301,1.2344,0.6377,0,0,0,0,0,0,0.3812,0,5.42,1.64,5.41,7.7,16,0,12.34,0,,34514,0.868,4.13,14.4,162,2017,31116,1
1394916,"Noah Ostlund",3100,C,BUF,MTL,8405040,1394916,3,1,,0.2034,0.2983,1.2668,0.5023,0,0,0,0,0.0617,0.1087,0.5017,0.1704,6.05,1.95,6.51,9.31,17,0,14.38,0,,1394916,0.42,4.48,15.3,161,2004,204710,0
9190220,"Isaac Howard",2500,W,EDM,PIT,8405060,1394927,2,2,,0.1733,0.2254,1.5706,0.335,0,0,0,0,0.0132,0.0201,0.3987,0.0333,5.63,2.25,5.91,8.37,18,0,13.19,0,,9190220,0.905,4.32,13.9,177,1953,204733,1
555386,"Trent Frederic",2500,W,EDM,PIT,8405060,920239,4,,,0.1634,0.1992,1.3576,0.4932,0,0,0,0,0,0,0.3626,0,5.32,2.13,5.7,8.05,19,0,12.62,0,,555386,2.672,4.96,13.5,177,1953,82490,1
2578776,"Justin Brazeau",3000,W,PIT,EDM,8405060,956418,3,2,,0.2104,0.2009,1.5707,0.54,0,0,0,0,0.0302,0.0334,0.4113,0.0636,6.17,2.06,6.41,9.07,20,0,14.37,0,,2578776,1.613,5.02,12.4,159,1927,82518,0
556106,"Jalen Chatfield",2500,D,CAR,CHI,8405000,893575,1,,,0.0807,0.2353,1.3824,0.8835,0,0,0,0,0,0,0.316,0,5.53,2.21,5.44,7.74,21,0,12.49,0,,556106,1.003,4.19,20,165,2181,37855,1
34611,"Anthony Mantha",3300,W,PIT,EDM,8405060,741457,3,2,,0.2129,0.266,1.6159,0.4732,0,0,0,0,0.0293,0.047,0.4789,0.0763,6.48,1.96,6.55,9.34,22,0,14.86,0,,34611,0.875,4.91,13.5,159,1927,30621,0
14298,"Sergei Bobrovsky",7600,G,FLA,WPG,8405030,545448,,,B,0,0,0,0,0.5238,22.1601,2.9133,0.0626,0,0,0,0,9.74,1.28,8.12,10.37,23,1.33,20.13,0,,14298,0,7.7,,166,2047,30440,0
17367,"Vladislav Namestnikov",2500,W,WPG,FLA,8405030,600129,3,2,,0.1405,0.251,1.0884,0.5747,0,0,0,0,0.0246,0.0608,0.3915,0.0854,5.1,2.04,5.53,7.98,24,0,12.18,0,,17367,1.146,4.13,13.9,169,53599,30823,1
31684,"Ben Hutton",2700,D,VGK,BOS,8405010,681485,3,,,0.0524,0.1383,1.2409,1.2005,0,0,0,0,0,0,0.1907,0,5.1,1.89,4.77,6.62,25,0.16,11.21,0,,31684,0.767,3.69,14.9,185,180961,30700,0
17033,"Gustav Nyquist",2500,W,WPG,FLA,8405030,593067,4,2,,0.1263,0.2359,1.0353,0.3651,0,0,0,0,0.024,0.0611,0.3622,0.0851,4.47,1.79,5.32,7.62,26,0,11.28,0,,17033,0.508,3.4,12.5,169,53599,30809,1
2296155,"Yegor Chinakhov",2600,W,PIT,EDM,8405060,1209293,2,2,,0.1859,0.2027,1.6499,0.3965,0,0,0,0,0.0254,0.03,0.3886,0.0554,5.85,2.25,5.91,8.37,27,0,13.41,0,,2296155,1.179,4.59,13.1,159,1927,158667,0
34598,"Noel Acciari",2500,W,PIT,EDM,8405060,873205,4,,,0.1086,0.1147,0.9987,1.0599,0,0,0,0,0,0,0.2233,0,4.82,1.93,5.08,7.14,28,0,11.32,0,,34598,1.833,4.09,13.2,159,1927,31008,0
34834,"Jason Dickinson",2800,C,CHI,CAR,8405000,741469,3,,,0.1278,0.1506,1.0603,0.9622,0,0,0,0,0,0,0.2784,0,5.09,1.82,5.08,7.12,29,0,11.59,0,,34834,1.429,4.11,15.2,170,2205,30521,0
17150,"Taylor Hall",3800,W,CAR,CHI,8405000,550751,2,2,,0.2167,0.3572,1.8593,0.3769,0,0,0,0,0.039,0.0666,0.5739,0.1056,7.26,1.91,6.82,9.75,30,0.19,15.99,0,,17150,0.703,5.37,14.7,165,2181,30960,1
5278036,"Matt Savoie",2500,C,EDM,PIT,8405060,1394907,2,2,,0.2113,0.273,1.6932,0.5563,0,0,0,0,0.0138,0.0232,0.4843,0.037,6.78,2.71,6.64,9.41,31,0,15.28,0,,5278036,0.623,4.94,16.6,177,1953,204712,1
14207,"Steven Stamkos",4900,W,NSH,OTT,8405020,456624,2,1,,0.3942,0.4078,2.185,0.4664,0,0,0,0,0.1455,0.1602,0.802,0.3057,9.86,2.01,8.72,12.45,32,0.83,21.02,0,,14207,0.874,7.24,16.6,173,1959,30516,1
14408,"James Reimer",7500,G,OTT,NSH,8405020,446889,,,B,0,0,0,0,0.5283,23.9271,3.1123,0.0512,0,0,0,0,10.38,1.38,8.6,10.87,33,1.47,21.39,0,,14408,0,8.19,,163,2050,30203,0
16904,"Nikita Zadorov",2600,D,BOS,VGK,8405010,741448,2,,,0.073,0.2282,1.1936,1.4352,0,0,0,0,0,0,0.3012,0,6.15,2.37,5.11,7.24,34,0.86,12.69,0,,16904,2.774,5.37,22.1,160,2153,30682,1
2296000,"Anton Lundell",4700,C,FLA,WPG,8405030,1248081,1,2,,0.2565,0.4207,2.2046,0.6378,0,0,0,0,0.0268,0.0747,0.6772,0.1015,8.98,1.91,7.18,10.29,35,1.54,18.17,0,,2296000,1.279,6.75,19,166,2047,158644,0
2296308,"Justin Barron",2500,D,NSH,OTT,8405020,1248092,3,,,0.0478,0.1714,0.7599,1.0829,0,0,0,0,0,0,0.2192,0,4.27,1.71,4.74,6.74,36,0,10.34,0,,2296308,1.025,3.33,14.7,173,1959,158708,1
18811,"Connor Hellebuyck",7800,G,WPG,FLA,8405030,681454,,,B,0,0,0,0,0.5122,24.3319,2.9446,0.0606,0,0,0,0,11.21,1.44,8.6,10.87,37,2.3,22.22,0,,18811,0,8.84,,169,53599,30574,1
6881419,"Justin Hryckowian",2700,C,DAL,CBJ,8404960,1505690,1,,,0.1415,0.1782,1.1189,0.4649,0,0,0,0,0,0,0.3197,0,4.6,1.7,5.16,7.33,38,0,11.2,0,,6881419,1.405,3.85,12.6,181,1954,501678,0
14293,"Jeff Petry",2500,D,FLA,WPG,8405030,542700,3,,,0.0377,0.1696,0.7201,1.1155,0,0,0,0,0,0,0.2073,0,4.17,1.67,4.74,6.74,39,0,10.24,0,,14293,1.225,3.35,13.4,166,2047,30496,0
37674,"Mason Marchment",4400,W,CBJ,DAL,8404960,895218,1,2,,0.237,0.3469,1.8462,0.4085,0,0,0,0,0.0298,0.0498,0.5839,0.0796,7.42,1.69,6.82,9.75,40,0.35,16.15,0,,37674,1.413,5.81,16.6,171,2023,82868,1
31676,"Curtis Lazar",2500,C,EDM,PIT,8405060,741449,3,,,0.08,0.1055,0.6992,0.4315,0,0,0,0,0,0,0.1855,0,3,1.2,4.42,6.28,41,0,8.66,0,,31676,1.908,2.99,9,177,1953,30738,1
2295911,"Jake Sanderson",6700,D,OTT,NSH,8405020,1248071,1,1,,0.1371,0.5396,2.1478,2.0573,0,0,0,0,0.0676,0.245,0.6767,0.3126,11.2,1.67,7.24,10.54,42,3.7,20.47,0,,2295911,0.648,7.67,24.3,163,2050,158608,0
34544,"Esa Lindell",3400,D,DAL,CBJ,8404960,680652,1,2,,0.0673,0.2722,1.1868,2.3768,0,0,0,0,0.0095,0.0411,0.3395,0.0506,8.11,2.39,5.63,7.94,43,2.28,15.32,0,,34544,0.853,5.51,23.5,181,1954,30528,0
14471,"Erik Gudbranson",2500,D,CBJ,DAL,8404960,550753,2,,,0.0427,0.2063,1.1864,1.8036,0,0,0,0,0,0,0.249,0,6.42,2.57,5.19,7.32,44,1.04,13.06,0,,14471,1.553,4.85,20.8,171,2023,30006,1
2299614,"Brock Faber",5600,D,MIN,DET,8405130,1248160,1,2,,0.1705,0.4177,2.2832,1.6305,0,0,0,0,0.0289,0.0762,0.5882,0.1051,10.2,1.82,6.92,9.87,45,3.03,19.06,0,,2299614,0.69,7.01,24.8,178,1938,158522,1
14202,"Sidney Crosby",8200,C,PIT,EDM,8405060,296786,1,1,,0.4078,0.6224,2.3964,0.4832,0,0,0,0,0.1056,0.1642,1.0302,0.2698,11.53,1.41,9.29,13.38,46,1.91,23.42,0,,14202,1,8.45,19.4,159,1927,30424,0
2575649,"Tanner Laczynski",2500,C,VGK,BOS,8405010,920508,4,2,,0.1137,0.1488,1.0687,0.442,0,0,0,0,0.0137,0.0215,0.2625,0.0352,4.09,1.64,5.01,7.05,47,0,10.5,0,,2575649,0.913,3.26,11.2,185,180961,161733,0
17151,"David Perron",2700,W,OTT,NSH,8405020,392970,4,2,,0.182,0.2475,1.2058,0.3078,0,0,0,0,0.0592,0.0823,0.4295,0.1415,5.19,1.92,5.84,8.31,48,0,12.67,0,,17151,1.172,4.25,12,163,2050,30170,0
34482,"Juuse Saros",7900,G,NSH,OTT,8405020,744805,,,B,0,0,0,0,0.5098,24.1933,3.1658,0.0483,0,0,0,0,10.33,1.31,8.6,10.87,49,1.42,21.34,0,,34482,0,8.08,,173,1959,29995,1
35010,"Ryan Graves",2500,D,PIT,EDM,8405060,744817,3,,,0.0401,0.1426,0.8542,1.5826,0,0,0,0,0,0,0.1827,0,5.13,2.05,4.77,6.64,50,0.19,11.24,0,,35010,1.106,3.8,15.4,159,1927,30386,0
2295913,"Ridly Greig",3200,W,OTT,NSH,8405020,1248095,2,2,,0.1964,0.2512,1.5278,0.6304,0,0,0,0,0.0316,0.0578,0.4476,0.0894,6.38,1.99,6.11,8.71,51,0.05,14.2,0,,2295913,1.51,5.14,16.7,163,2050,158610,0
18464,"Damon Severson",3100,D,CBJ,DAL,8404960,660810,1,2,,0.0953,0.368,1.4339,1.5069,0,0,0,0,0.0192,0.0763,0.4633,0.0955,7.53,2.43,6.36,9.19,52,0.94,15.67,0,,18464,0.869,5.47,22.6,171,2023,29980,1
17276,"Nino Niederreiter",2800,W,WPG,FLA,8405030,550755,3,2,,0.2008,0.2025,1.4792,0.4458,0,0,0,0,0.0375,0.0517,0.4033,0.0892,5.78,2.06,6.4,9.06,53,0,13.97,0,,17276,1.439,4.7,13.5,169,53599,30295,1
17253,"Vladimir Tarasenko",4300,W,MIN,DET,8405130,550766,2,1,,0.3078,0.3985,2.2462,0.4338,0,0,0,0,0.0928,0.1264,0.7063,0.2192,9.08,2.11,7.61,10.89,54,1.2,18.82,0,,17253,0.962,6.71,16.6,178,1938,30570,1
14373,"Luke Schenn",2500,D,WPG,FLA,8405030,456628,2,,,0.0419,0.1579,1.2366,1.6673,0,0,0,0,0,0,0.1998,0,5.98,2.39,4.86,6.72,55,0.95,12.2,0,,14373,3.849,5.71,18.3,169,53599,29838,1
18682,"Bryan Rust",6500,W,PIT,EDM,8405060,554539,1,1,,0.3372,0.4386,2.5729,0.8892,0,0,0,0,0.0772,0.1275,0.7758,0.2047,10.94,1.68,8.29,11.77,56,2.35,21.55,0,,18682,0.803,7.74,20,159,1927,30873,0
2295968,"Seth Jarvis",6800,W,CAR,CHI,8405000,1248085,1,1,,0.5074,0.4955,2.8823,0.4923,0,0,0,0,0.1538,0.159,1.0029,0.3128,12.74,1.87,9.77,13.88,57,2.62,25.25,0,,2295968,1.398,9.26,19.2,165,2181,158546,1
34466,"Jaccob Slavin",2900,D,CAR,CHI,8405000,681436,1,,,0.062,0.3092,1.2641,1.2135,0,0,0,0,0,0,0.3712,0,6.19,2.13,5.55,8.02,58,0.44,13.29,0,,34466,0.588,4.38,19.5,165,2181,30416,1
2295666,"Alexander Holtz",2500,W,VGK,BOS,8405010,1207286,4,,,0.1302,0.1401,1.2175,0.3081,0,0,0,0,0,0,0.2703,0,4.21,1.68,5.05,7.07,59,0,10.67,0,,2295666,0.739,3.24,10.9,185,180961,158584,0
14129,"Charlie Coyle",4000,C,CBJ,DAL,8404960,550778,3,1,,0.2128,0.3817,1.7089,0.6437,0,0,0,0,0.0502,0.1064,0.5945,0.1566,7.54,1.89,7.1,10.22,60,0.18,16.63,0,,14129,1.313,5.89,18.1,171,2023,30578,1
