PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18501,"Shea Theodore",4900,D,VGK,ANA,8405780,741466,1,2,,0.101,0.4202,1.7933,1.6596,0,0,0,0,0.0144,0.0661,0.5212,0.0805,8.74,1.78,6.43,9.25,1,2.08,16.97,13,,18501,0.397,5.98,22.6,185,180961,30663,0,
16760,"Hampus Lindholm",3500,D,BOS,TBL,8405870,659813,3,2,,0.0631,0.2696,1.3122,1.5898,0,0,0,0,0.0139,0.0611,0.3327,0.075,6.7,1.91,5.39,7.67,2,1.12,13.6,5,,16760,0.678,4.74,21.1,160,2153,31037,0,
17172,"Mark Stone",7400,W,VGK,ANA,8405780,556369,1,1,,0.4137,0.6706,2.1091,0.705,0,0,0,0,0.1314,0.2467,1.0843,0.3781,11.7,1.58,9.55,13.9,3,1.81,23.92,20.3,,17172,0.622,8.48,19.1,185,180961,31019,0,
1283987,"Michael Eyssimont",2500,W,BOS,TBL,8405870,920469,4,,,0.1061,0.1131,1.4846,0.3327,0,0,0,0,0,0,0.2192,0,4.33,1.73,5.12,7.14,4,0,10.88,0,,1283987,1.212,3.51,10.9,160,2153,83273,0,40
5274308,"Max Crozier",2500,D,TBL,BOS,8405870,1172319,3,,,0.0401,0.1792,1.2079,0.9905,0,0,0,0,0,0,0.2193,0,4.77,1.91,4.87,6.84,5,0,11,1,,5274308,1.231,3.77,14.4,167,2218,262433,1,
17079,"Brian Dumoulin",2500,D,LAK,CAR,8405690,654336,3,,,0.0272,0.1621,0.6635,1.4563,0,0,0,0,0,0,0.1893,0,4.59,1.84,4.78,6.79,6,0,10.71,0,,17079,0.853,3.36,17,182,2054,30426,0,40
16699,"Zemgus Girgensons",2500,W,TBL,BOS,8405870,659858,3,,,0.1273,0.1273,1.3439,0.6213,0,0,0,0,0,0,0.2546,0,4.83,1.93,5.1,7.13,7,0,11.36,2,,16699,2.528,4.5,14.7,167,2218,30275,1,
5721344,"Cutter Gauthier",6800,W,ANA,VGK,8405780,1394905,3,1,,0.3861,0.4352,3.1686,0.4503,0,0,0,0,0.1021,0.1137,0.8213,0.2158,11.83,1.74,8.36,11.82,8,3.17,22.53,16,,5721344,0.918,8.24,16.4,180,1997,204709,1,
556106,"Jalen Chatfield",2700,D,CAR,LAK,8405690,893575,1,,,0.0664,0.1949,1.2706,1.1026,0,0,0,0,0,0,0.2613,0,5.4,2,4.87,6.84,9,0.35,11.63,3.3,,556106,0.976,4.04,19.6,165,2181,37855,1,
18545,"Shayne Gostisbehere",5000,D,CAR,LAK,8405690,680770,3,1,,0.1227,0.5407,1.9408,1.0073,0,0,0,0,0.0704,0.2816,0.6634,0.352,8.61,1.72,6.97,10.28,10,1.39,17.53,12,,18545,0.622,6.33,19.1,165,2181,30044,1,
17077,"Cody Ceci",2500,D,LAK,CAR,8405690,659859,3,,,0.0283,0.1587,0.6708,1.5639,0,0,0,0,0,0,0.187,0,4.81,1.92,4.71,6.59,11,0,10.84,0.7,,17077,0.852,3.47,16.9,182,2054,30249,0,
31684,"Ben Hutton",2500,D,VGK,ANA,8405780,681485,3,,,0.0538,0.134,1.2136,1.2269,0,0,0,0,0,0,0.1878,0,5.09,2.04,4.77,6.62,12,0.15,11.2,3,,31684,0.702,3.65,13.8,185,180961,30700,0,
17150,"Taylor Hall",3600,W,CAR,LAK,8405690,550751,2,2,,0.185,0.3081,1.6178,0.4501,0,0,0,0,0.0361,0.0614,0.4931,0.0975,6.42,1.78,6.3,9.07,13,0,14.48,5,,17150,0.653,4.79,14,165,2181,30960,1,
14204,"Alex Killorn",3500,W,ANA,VGK,8405780,651621,1,2,,0.265,0.3227,1.7488,0.403,0,0,0,0,0.0308,0.048,0.5877,0.0788,7.38,2.11,7.29,10.41,14,0,16.71,7.3,,14204,1.119,5.63,18.9,180,1997,30512,1,
16904,"Nikita Zadorov",2800,D,BOS,TBL,8405870,741448,2,,,0.0672,0.1907,1.1806,1.5218,0,0,0,0,0,0,0.2579,0,6.04,2.16,5.02,7,15,0.84,12.47,3,,16904,2.579,5.16,21.6,160,2153,30682,0,
34841,"Ross Johnston",2500,W,ANA,VGK,8405780,789848,4,,,0.0578,0.1384,0.5268,0.3502,0,0,0,0,0,0,0.1962,0,2.58,1.03,4.41,6.27,16,0,8.22,0,,34841,2.59,3.07,9.9,180,1997,30771,1,40
5277871,"Pavel Mintyukov",3400,D,ANA,VGK,8405780,1394908,3,2,,0.078,0.3676,1.1485,1.3981,0,0,0,0,0.0194,0.0939,0.4456,0.1133,6.71,1.97,5.81,8.52,17,0.69,14.15,2.7,,5277871,1.146,5.11,19.6,180,1997,204737,1,
14383,"Drew Doughty",3200,D,LAK,CAR,8405690,456625,1,2,,0.0679,0.286,1.0436,1.6186,0,0,0,0,0.0158,0.0712,0.3539,0.087,6.46,2.02,5.34,7.63,18,0.93,13.3,2,,14383,1.043,4.78,21.9,182,2054,29920,0,
14230,"Anze Kopitar",3700,C,LAK,CAR,8405690,300789,1,2,,0.1667,0.3487,1.1357,0.8888,0,0,0,0,0.0273,0.0734,0.5154,0.1007,6.44,1.74,6.25,9.04,19,0,14.44,7.3,,14230,0.539,4.74,16.8,182,2054,29924,0,
2299114,"Gage Goncalves",2700,W,TBL,BOS,8405870,1248183,2,2,,0.1323,0.2362,1.0345,0.3433,0,0,0,0,0.0205,0.0423,0.3685,0.0628,4.49,1.66,5.32,7.62,20,0,11.3,0.3,,2299114,1.075,3.69,12.2,167,2218,158693,1,
2296497,"Quinton Byfield",4300,C,LAK,CAR,8405690,1207494,3,2,,0.1978,0.3234,1.7474,0.5198,0,0,0,0,0.0299,0.0494,0.5212,0.0793,6.96,1.62,6.38,9.14,21,0.35,15.13,4,,2296497,0.908,5.24,18.5,182,2054,158524,0,
2295968,"Seth Jarvis",6500,W,CAR,LAK,8405690,1248085,1,1,,0.4408,0.4139,2.6446,0.5866,0,0,0,0,0.1381,0.1396,0.8547,0.2777,11.35,1.75,8.82,12.53,22,2.21,22.64,21,,2295968,1.396,8.37,19.2,165,2181,158546,1,
34466,"Jaccob Slavin",2900,D,CAR,LAK,8405690,681436,1,,,0.0508,0.25,1.1427,1.6142,0,0,0,0,0,0,0.3008,0,6.34,2.19,5.14,7.28,23,1.01,12.92,4,,34466,0.596,4.36,20.3,165,2181,30416,1,
2295666,"Alexander Holtz",2500,W,VGK,ANA,8405780,1207286,4,2,,0.1271,0.1477,1.1138,0.3056,0,0,0,0,0.016,0.0191,0.2748,0.0351,4.05,1.62,4.99,7.03,24,0,10.44,0,,2295666,0.736,3.16,10.6,185,180961,158584,0,40
34560,"Nick Paul",2500,W,TBL,BOS,8405870,744807,4,2,,0.1715,0.1799,1.4166,0.3633,0,0,0,0,0.0254,0.0296,0.3514,0.055,5.17,2.07,5.75,8.09,25,0,12.53,1.7,,34560,0.993,4.05,13.3,167,2218,82903,1,
6894872,"Braeden Bowman",2600,W,VGK,ANA,8405780,1419466,2,2,,0.1681,0.2408,1.2994,0.4983,0,0,0,0,0.0162,0.0277,0.4089,0.0439,5.49,2.11,5.85,8.33,26,0,12.98,7,,6894872,0.662,4.12,13.9,185,180961,502380,0,
2299112,"Jack Finley",2500,C,TBL,BOS,8405870,1248176,4,,,0.0678,0.1001,0.6059,0.2419,0,0,0,0,0,0,0.1679,0,2.42,0.97,4.39,6.25,27,0,8.04,0,,2299112,1.08,2.2,7.9,167,2218,158686,1,40
14130,"Mikael Granlund",5400,C,ANA,VGK,8405780,550759,1,1,,0.2739,0.5521,1.9008,0.7064,0,0,0,0,0.0608,0.1676,0.826,0.2284,9.46,1.75,8.11,11.84,28,1.06,19.84,19.7,,14130,0.881,7.01,20.2,180,1997,30288,1,
14343,"Ryan McDonagh",3100,D,TBL,BOS,8405870,392953,2,,,0.0465,0.2401,0.9888,1.8175,0,0,0,0,0,0,0.2866,0,6.4,2.06,5.11,7.25,29,1.11,12.94,8.3,,14343,0.739,4.42,20.3,167,2218,30857,1,
1280148,"Jonas Rondbjerg",2500,W,VGK,ANA,8405780,1057173,3,,,0.1036,0.1539,1.2261,0.4626,0,0,0,0,0,0,0.2575,0,4.31,1.72,5.06,7.09,30,0,10.79,1,,1280148,0.828,3.34,12.7,185,180961,91948,0,
2298879,"Mason Lohrei",2800,D,BOS,TBL,8405870,1248178,3,2,,0.0575,0.2708,0.9451,1.2724,0,0,0,0,0.0179,0.0833,0.3283,0.1012,5.48,1.96,5.22,7.52,31,0.07,12.16,1.7,,2298879,0.582,3.99,16.6,160,2153,158578,0,
35789,"Trevor Moore",3300,W,LAK,CAR,8405690,925180,1,,,0.182,0.2085,1.7232,0.6105,0,0,0,0,0,0,0.3905,0,6.33,1.92,6,8.45,32,0.11,14.01,2,,35789,0.941,4.73,15.3,182,2054,31532,0,
1286332,"Mark Kastelic",2500,W,BOS,TBL,8405870,1078261,3,,,0.1131,0.1064,1.1046,0.7394,0,0,0,0,0,0,0.2195,0,4.42,1.77,5.05,7.09,33,0,10.88,1,,1286332,2.645,4.27,12.8,160,2153,92008,0,
6417603,"Beckett Sennecke",5900,W,ANA,VGK,8405780,1517414,1,1,,0.3541,0.5029,2.4158,0.371,0,0,0,0,0.0739,0.1264,0.857,0.2003,10.29,1.74,8.47,12.14,34,1.52,21.13,20,,6417603,1.251,7.65,18.5,180,1997,449326,1,
5297439,"Brandt Clarke",4400,D,LAK,CAR,8405690,1321460,2,1,,0.0915,0.3753,1.6474,2.0648,0,0,0,0,0.0406,0.159,0.4668,0.1996,8.97,2.04,6.45,9.29,35,2.29,17.23,17.7,,5297439,0.615,6.17,19.8,182,2054,164942,0,
2299549,"Ian Moore",2500,D,ANA,VGK,8405780,1248200,3,,,0.0479,0.2435,1.0849,1.6182,0,0,0,0,0,0,0.2914,0,6.13,2.45,5.14,7.28,36,0.8,12.71,6.7,,2299549,0.893,4.41,16.7,180,1997,158714,1,
5298406,"Jeff Malott",2500,W,LAK,CAR,8405690,1288571,4,,,0.0696,0.0891,0.7674,0.4309,0,0,0,0,0,0,0.1587,0,2.93,1.17,4.45,6.3,37,0,8.63,0,,5298406,1.599,2.77,7.9,182,2054,165687,0,40
1283122,"Morgan Geekie",5500,W,BOS,TBL,8405870,1057175,1,1,,0.3578,0.3274,2.0711,0.4627,0,0,0,0,0.101,0.1095,0.6852,0.2105,8.87,1.61,7.94,11.27,38,0.64,19.03,4.7,,1283122,1.589,6.89,17.7,160,2153,82840,0,
