PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
37814,"Luke Kennard",3300,PG/SG,ATL,NYK,157044,887661,-,10,3.06,0.91,0.84,0.66,0.38,0.37,0,3.9,3.97,4.81,0.37,1.75,0.8,0.39,1.51,0.35,0.31,2.31,1.05,6.14,6.14,6.34,1.92,0.04%,135,127,SAT,38279,2,37814,2.67,10.84,0,0,0,2.64,4.76,6.34,7.93,10.83,12.15,18.23,
409063,"Trae Young",9000,PG,ATL,NYK,157044,1060978,-,32,22.89,2.04,8.19,2.76,2.79,1.03,0.32,31.08,24.93,33.12,1.35,10.23,8.96,3.83,7.91,8.08,6.96,16.87,6.59,38.88,38.88,40.87,4.54,2.96%,135,127,SAT,75299,3,409063,31.42,51.48,1.86,1.86,7.95,31.22,36.81,40.87,45.19,51.79,54.32,66.77,
1115445,"Nickeil Alexander-Walker",6700,SG/SF,ATL,NYK,157044,1067668,-,30,16.55,2.96,2.25,2.14,1.74,0.85,0.73,18.8,19.51,21.76,1.58,5.21,8.77,3.83,5.6,2.96,2.47,14.37,5.97,26.48,26.48,26.99,4.03,0.65%,135,127,SAT,69666,4,1115445,19.77,35.51,0.52,0.52,1.8,19.42,23.71,26.99,30.27,35.31,37.58,47.67,
2439277,"Onyeka Okongwu",7500,C,ATL,NYK,157044,1185367,,34,15.22,7.36,2.89,1.21,1.43,1.2,1.2,18.11,22.58,25.47,2.4,10.25,8.45,4.38,3.59,3.69,2.81,12.04,5.59,34.16,34.16,33.73,4.5,0.50%,135,127,SAT,91845,5,2439277,25.64,42.56,1.12,1.12,5.18,25.55,30.01,33.73,36.95,42.66,44.89,54.57,
2439347,"Vit Krejci",3600,SG/SF,ATL,NYK,157044,1257428,,21,7.97,2.02,0.91,1.92,0.67,0.62,0.15,8.88,9.99,10.9,0.77,2.93,1.63,0.82,4.3,0.78,0.57,5.93,2.74,13.4,13.4,14.03,3.9,0.20%,135,127,SAT,161284,6,2439347,8.34,20.7,0.34,0.34,2.18,8.16,11.22,14.03,16.33,20.66,22.19,31.38,
3005263,"Jalen Johnson",9700,PF,ATL,NYK,157044,1230356,,36,22.61,9.9,7.49,1.27,3.16,1.06,0.55,30.1,32.51,40,1.61,17.39,14.71,7.35,3.67,5.24,4.09,18.38,8.62,47.4,47.4,49.62,5.12,17.39%,135,127,SAT,165214,7,3005263,39.53,60.24,18.33,18.33,19.56,39.15,44.88,49.62,53.61,60.34,62.59,75.55,
3587993,"Dyson Daniels",7000,PG/SG,ATL,NYK,157044,1357745,,34,13.79,6.27,4.22,0.61,2.11,1.39,0.32,18.01,20.06,24.28,1.71,10.49,11.02,5.31,2.3,2.23,1.35,13.32,5.92,30.66,30.66,30.78,4.4,0.48%,135,127,SAT,195261,9,3587993,23.45,38.92,0.82,0.82,3.3,23.27,27.28,30.78,33.78,39.04,41.04,51.05,
4388493,"Keaton Wallace",3100,PG,ATL,NYK,157044,1063166,,1.5,0.61,0.21,0.16,0.1,0.07,0.05,0.01,0.77,0.82,0.98,0.06,0.37,0.24,0.11,0.29,0.13,0.11,0.53,0.21,1.21,1.21,1.25,0.4,0.36%,135,127,SAT,245561,10,4388493,0.41,2.5,0,0,0,0,0,1.25,1.88,4.06,4.38,8.13,
4878163,"Mouhamed Gueye",3200,PF/C,ATL,NYK,157044,1325101,,10,3.61,2.51,0.54,0.33,0.37,0.27,0.3,4.15,6.12,6.66,0.57,3.05,2.08,0.99,0.93,0.83,0.64,3.01,1.32,8.77,8.77,8.68,2.71,0.04%,135,127,SAT,90129,11,4878163,4.84,13.35,0,0,0.01,4.85,6.89,8.68,10.47,13.28,14.55,19.91,
6412725,"Zaccharie Risacher",4000,SF,ATL,NYK,157044,1432544,,21.5,8.74,2.84,1.35,1.22,0.73,0.76,0.44,10.09,11.58,12.93,1.2,4.19,4.36,2.01,3.56,1.52,1.07,7.92,3.23,17.04,17.04,16.96,4.24,0.35%,135,127,SAT,368366,13,6412725,11.08,23.63,0.47,0.47,3.3,11.14,14.43,16.96,19.74,23.79,25.57,32.91,
