PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6400,PG/SG,ATL,PHO,158376,522878,-,26.5,16.18,3.45,3.03,2.31,1.64,0.51,0.55,19.21,19.63,22.66,1.06,6.48,8.18,3.68,5.93,2.47,1.89,14.11,5.99,26.41,26.41,27.5,4.3,3.62%,135,153,FRI,12451,1,17121,19.77,36.12,2.91,2.91,3.81,19.61,24.19,27.5,30.81,36.16,38.45,48.89,
37814,"Luke Kennard",3700,PG/SG,ATL,PHO,158376,887661,-,17.5,6.26,1.78,1.29,1.33,0.61,0.61,0.05,7.55,8.04,9.33,0.66,3.07,1.59,0.84,2.96,0.67,0.6,4.55,2.17,11.7,11.7,12.1,3.27,0.13%,135,153,FRI,38279,3,37814,6.98,18.37,0.34,0.34,0.44,6.95,9.78,12.1,14.42,18.54,20.08,27.8,
1115445,"Nickeil Alexander-Walker",7100,SG,ATL,PHO,158376,1067668,-,33,17.93,4.09,4.04,2.3,2.32,1.11,0.47,21.97,22.02,26.06,1.58,8.13,9.36,4.09,5.97,3.35,2.83,15.33,6.39,31.32,31.32,32.28,4.55,5.94%,135,153,FRI,69666,4,1115445,24.04,41.96,5.62,5.62,7,23.92,28.5,32.28,35.81,41.86,44.13,55.48,
2439277,"Onyeka Okongwu",7200,C,ATL,PHO,158376,1185367,,33,16.91,8.38,3.28,1.41,2.19,1.7,0.63,20.19,25.29,28.57,2.33,11.66,9.24,4.78,3.93,4.08,3.12,13.17,6.19,36.69,36.69,37.1,5.15,15.16%,135,153,FRI,91845,5,2439277,28.46,46.04,15.6,15.6,15.56,28.44,33.14,37.1,40.81,46.25,48.48,57.88,
2439347,"Vit Krejci",4000,SG/SF,ATL,PHO,158376,1257428,,16.5,6.35,1.61,0.89,1.56,0.47,0.62,0.35,7.24,7.96,8.85,0.97,2.5,1.36,0.59,3.66,0.67,0.5,5.02,2.15,12.06,12.06,12.18,3.05,0.19%,135,153,FRI,161284,6,2439347,6.78,18.38,0.27,0.27,0.24,6.85,9.64,12.18,14.46,18.27,19.82,27.41,
3005263,"Jalen Johnson",10500,PF,ATL,PHO,158376,1230356,,36.5,23.99,10.39,6.23,1.34,3.98,1.28,0.57,30.22,34.38,40.61,1.85,16.62,15.69,7.75,3.91,5.83,4.47,19.6,9.09,47.37,47.37,49.84,4.75,10.66%,135,153,FRI,165214,7,3005263,39.86,59.98,13.03,13.03,10.41,39.77,45.42,49.84,53.77,59.91,62.61,74.15,
3005340,"Corey Kispert",3800,SF/PF,ATL,PHO,158376,1077554,,20,9.72,2.5,1.23,1.8,1.1,0.84,0.09,10.95,12.22,13.45,0.93,3.73,3.28,1.52,4.81,1.65,1.28,8.09,3.32,16.26,16.26,16.9,4.45,4.22%,135,153,FRI,72585,8,3005340,10.77,24.19,4.56,4.56,5.71,10.59,14.13,16.9,19.93,24.47,26.23,33.55,
3587713,"Christian Koloko",3200,C,ATL,PHO,158376,1193674,,1,0.25,0.27,0.05,0,0.03,0.03,0.06,0.3,0.52,0.57,0.09,0.32,0.22,0.11,0,0.04,0.02,0.22,0.11,0.89,0.89,0.83,0.26,0.04%,135,153,FRI,92616,9,3587713,0.22,1.66,0,0,0,0.36,0.59,0.83,1.07,1.42,1.51,1.58,
3587993,"Dyson Daniels",6900,PG,ATL,PHO,158376,1357745,,32.5,11.07,7.09,5.91,0.47,2.14,1.92,0.49,16.98,18.16,24.07,2.41,13,8.61,4.28,1.79,1.82,1.1,10.4,4.75,33.53,33.53,33.06,4.79,12.42%,135,153,FRI,195261,11,3587993,25.58,42.14,10.89,10.89,8.35,25.49,29.78,33.06,36.85,42.4,44.42,54.01,
4388493,"Keaton Wallace",3000,PG,ATL,PHO,158376,1063166,,1,0.47,0.13,0.12,0.09,0.08,0.03,0.01,0.59,0.6,0.72,0.04,0.25,0.21,0.09,0.24,0.04,0.03,0.45,0.18,0.85,0.85,0.9,0.3,0.04%,135,153,FRI,245561,12,4388493,0.3,1.8,0,0,0,0.39,0.64,0.9,1.16,1.54,1.64,1.71,
