PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
1849790,"Cam Akers",,RB,SEA,NEP,158680,,0,0,0,0,0,0.38,1.33,0.02,0.03,0.02,0.16,0,0.29,0.29,0.28,1.49,0.02,1.33,0.02,1.49,0.02,0,0,0.58,,,0,0%,MAIN,976251,63693,18,1849790,
37050,"Cooper Kupp",,WR,SEA,NEP,158680,,0,0,0,0,0,0,0,0,4.31,2.74,34.75,0.26,7.83,7.81,6.44,34.75,0.26,0,0,34.75,0.26,0,2.82,16.53,,,0,0%,MAIN,698227,33786,19,37050,
3492252,"Dareke Young",,WR,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0.06,0.04,0.44,0,0.08,0.08,0.06,0.44,0,0,0,0.44,0,0,0,0.16,,,0,0%,MAIN,1384869,230818,20,3492252,
3503949,"Rashid Shaheed",,WR,SEA,NEP,158680,,0,0,0,0,0,0.8,4.18,0.02,3.23,1.92,27.71,0.2,6.42,6.4,5.44,31.89,0.22,4.18,0.02,31.89,0.22,0,2.08,14.79,,,0,0%,MAIN,923412,62699,21,3503949,
4688187,"Jaxon Smith-Njigba",,WR,SEA,NEP,158680,,0,0,0,0,0,0.22,1.02,0.01,10.86,7.01,91.47,0.66,21.56,21.52,18.01,92.49,0.67,1.02,0.01,92.49,0.67,0,12.01,33.78,,,0,0%,MAIN,1214087,134969,22,4688187,
4716451,"Jake Bobo",,WR,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0.51,0.34,3.67,0.03,0.88,0.88,0.71,3.67,0.03,0,0,3.67,0.03,0,0,1.76,,,0,0%,MAIN,1121050,56416,23,4716451,
36986,"Eric Saubert",,TE,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0.6,0.38,3.52,0.05,1.03,1.02,0.83,3.52,0.05,0,0,3.52,0.05,0,0,2.06,,,0,0%,MAIN,694931,33331,24,36986,
6228551,"AJ Barner",,TE,SEA,NEP,158680,,0,0,0,0,0,1.95,4.88,0.02,4.03,2.77,27.92,0.35,8.26,8.22,6.83,32.8,0.37,4.88,0.02,32.8,0.37,0,2.76,18.45,,,0,0%,MAIN,1229503,134944,25,6228551,
8281271,"Nick Kallerup",,TE,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0.16,0.09,0.92,0.01,0.24,0.25,0.2,0.92,0.01,0,0,0.92,0.01,0,0,0.48,,,0,0%,MAIN,1164736,133215,26,8281271,
18774,"Jason Myers",,K,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,0,0,0,0,0,0,7.54,3.52,14.42,,,0,0%,MAIN,518088,8713,27,18774,
18432,"New England Patriots",,DST,NEP,SEA,158680,,0,0,0,0,0,0,0,0,0,0,0,0,5.48,5.48,5.48,0,0,0,0,0,0,0,0.43,12.27,,,0,0%,MAIN,348,8481,28,18432,
