PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
35181,"Jaylen Brown",9400,SF,BOS,UTA,157181,883436,-,35,30.66,6.86,5.29,2.61,3.7,1.43,0.85,35.95,37.52,42.81,2.28,12.15,16.89,8.4,7.4,7.99,6.02,24.29,11.01,49.97,49.97,51.46,5.47,34.40%,125,149,TUE,28025,1,35181,41.11,62.75,38.75,38.75,30.43,41.07,46.9,51.46,55.77,62.87,65.91,77.32,
37858,"Derrick White",7400,PG/SG,BOS,UTA,157181,796009,-,34,22.28,4.77,5.31,4.18,1.89,1.27,1.22,27.59,27.05,32.36,2.49,10.08,7.75,3.37,11.15,3.47,3.01,18.9,7.55,41.55,41.55,42.41,5.73,38.80%,125,149,TUE,38299,3,37858,32.65,53.46,44.1,44.1,32.96,32.7,38.32,42.41,46.75,53.91,56.46,68.47,
409191,"Anfernee Simons",4100,PG/SG,BOS,UTA,157181,1121307,-,22,11.48,2.33,2.04,1.89,0.78,0.53,0.17,13.52,13.81,15.85,0.7,4.37,4.77,2,5.1,1.99,1.79,9.87,3.89,18.66,18.66,19.41,4.73,14.35%,125,149,TUE,75325,5,409191,13.1,27.09,13.91,13.91,8.52,12.94,16.56,19.41,22.26,26.95,28.73,37.79,
2439093,"Payton Pritchard",6400,PG,BOS,UTA,157181,945610,,33,18.71,4.28,6.09,3.71,1.24,1.13,0.17,24.8,22.99,29.08,1.3,10.37,6.54,2.99,9.81,1.88,1.59,16.35,6.7,35.64,35.64,37.14,5.8,36.01%,125,149,TUE,73477,6,2439093,27.7,47.56,44.63,44.63,31.23,27.6,33.01,37.14,41.27,47.71,50.29,61.64,
3005208,"Luka Garza",4000,C,BOS,UTA,157181,1061057,,18.5,6.72,4.49,1.4,0.61,0.56,0.31,0.6,8.12,11.21,12.61,0.91,5.89,2.94,1.66,1.7,2.09,1.55,4.64,2.27,16.38,16.38,16.28,4.07,6.12%,125,149,TUE,72919,8,3005208,11,22.58,3.27,3.27,1.74,10.85,13.95,16.28,18.86,22.74,24.29,31.01,
3005606,"Neemias Queta",5300,C,BOS,UTA,157181,1142902,,25,11.75,7.88,1.57,0,0.64,0.68,1.26,13.32,19.63,21.2,1.94,9.45,7.53,4.97,0,2.71,1.8,7.53,4.97,28.74,28.74,27.71,5.23,17.73%,125,149,TUE,86307,9,3005606,20.72,35.59,21.52,21.52,16.34,20.72,24.6,27.71,31.08,35.74,37.81,47.13,
3022247,"Sam Hauser",3800,SF/PF,BOS,UTA,157181,922378,,20.5,7.02,3.22,1.15,2.02,0.47,0.41,0.33,8.17,10.24,11.39,0.74,4.37,0.95,0.41,5.06,0.17,0.16,6.01,2.43,14.36,14.36,15.03,3.96,7.06%,125,149,TUE,72761,10,3022247,9.21,22.01,5.15,5.15,2.57,9.23,12.39,15.03,17.93,22.15,24,32.44,
3588057,"Josh Minott",3000,PF/C,BOS,UTA,157181,1324299,,4,0.95,0.53,0.18,0.15,0.11,0.24,0.09,1.13,1.48,1.66,0.33,0.71,0.36,0.18,0.37,0.17,0.14,0.73,0.33,2.74,2.74,2.56,0.85,0.26%,125,149,TUE,179736,11,3588057,0.4,5.22,0.01,0.01,0,0,1.6,2.56,4.16,6.08,7.04,12.16,
4878181,"Jordan Walsh",3900,PF,BOS,UTA,157181,1401388,,21,5.83,5.04,0.68,0.95,0.9,0.85,0.86,6.51,10.87,11.55,1.71,5.72,2.06,1.1,2.58,1,0.78,4.64,2.05,17.13,17.13,16.6,4.26,11.14%,125,149,TUE,245001,12,4878181,11.04,23,13.77,13.77,2.83,10.98,14.05,16.6,18.9,22.98,24.77,31.41,
6412744,"Baylor Scheierman",3100,SG/SF,BOS,UTA,157181,1177129,,8,2.38,0.86,0.54,0.39,0.26,0.23,0.08,2.92,3.24,3.78,0.31,1.4,1,0.44,1.13,0.42,0.34,2.13,0.83,4.89,4.89,4.95,1.6,1.02%,125,149,TUE,90655,13,6412744,1.79,9.02,0.07,0.07,0,1.65,3.58,4.95,6.6,9.07,10.45,15.68,
8998149,"Hugo Gonzalez",4200,SG/SF,BOS,UTA,157181,1590553,,19,5.83,4.4,1.14,0.76,0.78,0.82,0.27,6.97,10.23,11.37,1.09,5.54,2.89,1.26,2.19,1.26,1.05,5.08,2.02,15.31,15.31,15.21,3.62,4.09%,125,149,TUE,622359,14,8998149,9.89,21.36,2.17,2.17,0.64,9.8,12.63,15.21,17.53,21.4,22.94,29.91,
13332,"Tobias Harris",5200,PF,DET,LAL,157182,552523,,28,11.97,4.06,2.54,1.1,0.84,0.61,0.33,14.51,16.03,18.57,0.94,6.6,7,3.25,3.21,2.52,2.17,10.21,4.35,22.63,22.63,22.87,4.4,10.11%,132,152,TUE,12337,21,13332,16.35,30.43,7.21,7.21,4.93,16.19,19.79,22.87,25.7,30.32,31.86,40.6,
555145,"Duncan Robinson",4300,SG,DET,LAL,157182,854591,,28,10.26,2.37,1.79,2.47,0.64,0.61,0.21,12.05,12.63,14.42,0.82,4.16,2.25,0.95,6.36,1.13,0.95,8.61,3.42,17.61,17.61,18.46,4.29,9.49%,132,152,TUE,74104,23,555145,11.79,26.08,6.95,6.95,5.31,11.7,15.34,18.46,21.58,26.26,28.08,37.7,
1193057,"Javonte Green",3200,SF/PF,DET,LAL,157182,624174,,17,5.75,2.25,0.65,0.78,0.57,1.14,0.23,6.4,8,8.65,1.37,2.9,2.53,1.13,2.34,1.52,1.16,4.87,1.91,12.97,12.97,12.38,3.87,7.40%,132,152,TUE,92980,24,1193057,7.4,18.25,4.73,4.73,1.27,7.38,10.01,12.38,14.49,18.44,20.02,26.6,
2439153,"Paul Reed",3000,C,DET,LAL,157182,1076238,,1.5,0.58,0.4,0.07,0.02,0.1,0.06,0.08,0.65,0.98,1.05,0.14,0.47,0.38,0.21,0.05,0.12,0.08,0.43,0.23,1.49,1.49,1.43,0.48,0.30%,132,152,TUE,73899,25,2439153,0.54,2.2,0,0,0,0,0,1.43,2.29,3.72,4,6.86,
2439495,"Isaiah Stewart",4700,PF/C,DET,LAL,157182,1177050,,21.5,7.91,4.75,1,0.7,0.93,0.33,1.32,8.91,12.66,13.66,1.65,5.75,4.23,2.19,1.95,1.93,1.43,6.18,2.89,19.13,19.13,18.54,3.94,5.74%,132,152,TUE,90783,26,2439495,12.73,25.19,3.42,3.42,1.54,12.53,15.78,18.54,21.05,25.05,26.81,34.57,
3005207,"Cade Cunningham",10500,PG,DET,LAL,157182,1232182,,35.5,24.84,5.76,9.4,1.99,3.65,1.77,0.49,34.24,30.6,40,2.26,15.16,14.25,6.73,5.78,6.47,5.42,20.03,8.72,48.98,48.98,50.58,4.82,9.92%,132,152,TUE,122680,27,3005207,40.22,61.77,5.06,5.06,13.43,39.9,46,50.58,54.9,61.76,64.56,76.76,
3587772,"Jalen Duren",7500,C,DET,LAL,157182,1344765,,28,18.88,9.62,1.71,0,1.93,0.72,0.76,20.59,28.5,30.21,1.48,11.33,11.29,7.17,0,6.25,4.54,11.29,7.17,35.5,35.5,36.01,4.8,9.58%,132,152,TUE,179734,28,3587772,27.82,44.68,4.89,4.89,8.64,27.78,32.41,36.01,39.35,44.76,47.07,55.56,
3587774,"Jaden Ivey",3900,PG/SG,DET,LAL,157182,1231418,,24,10.73,2.76,2.73,1.24,1.4,0.98,0.44,13.46,13.49,16.22,1.42,5.49,5.34,2.34,3.34,3.07,2.33,8.68,3.58,21,21,21.04,5.39,25.50%,132,152,TUE,149339,29,3587774,14.54,28.34,33.65,33.65,15.66,14.45,18,21.04,23.83,28.14,29.91,38.02,
4874246,"Ausar Thompson",5600,SF,DET,LAL,157182,1429338,,27,12.98,5.48,2.47,0.35,1.46,1.59,0.6,15.45,18.46,20.93,2.19,7.95,9.15,4.7,1.5,4.35,2.53,10.65,5.05,28.37,28.37,27.39,4.89,17.64%,132,152,TUE,266068,30,4874246,20.51,35.1,19.06,19.06,10.59,20.48,24.32,27.39,30.46,35.07,37.12,46.08,
4878314,"Marcus Sasser",3000,PG/SG,DET,LAL,157182,1174920,,1,0.43,0.1,0.22,0.07,0.07,0.02,0,0.65,0.53,0.75,0.02,0.32,0.2,0.09,0.19,0.07,0.06,0.39,0.16,0.87,0.87,0.93,0.31,0.41%,132,152,TUE,90129,31,4878314,0.31,1.86,0,0,0,0.4,0.66,0.93,1.2,1.59,1.69,1.77,
6412876,"Ronald Holland II",3400,SF/PF,DET,LAL,157182,1501942,,19,6.85,3.88,1.16,0.53,1.43,1.1,0.2,8.01,10.73,11.89,1.3,5.04,3.94,1.75,2.21,2.22,1.74,6.15,2.28,15.72,15.72,15.59,4.59,14.04%,132,152,TUE,368369,33,6412876,10.17,22.11,15.2,15.2,4.85,10.04,12.95,15.59,18.23,21.93,23.52,30.65,
6447997,"Daniss Jenkins",3000,PG,DET,LAL,157182,1182387,,9.5,4.23,1.04,1.38,0.54,0.57,0.33,0.07,5.61,5.27,6.65,0.4,2.42,2.08,0.9,1.56,0.95,0.79,3.64,1.44,8.18,8.18,8.39,2.8,2.21%,132,152,TUE,91330,34,6447997,4.31,13.53,0.69,0.69,0.05,4.2,6.55,8.39,10.23,13.37,14.68,20.45,
1037,"James Harden",9100,PG,LAC,SAC,157183,395388,,37.5,28.71,5.02,8.16,3.88,3.47,1.42,0.36,36.87,33.73,41.89,1.78,13.18,9.02,3.8,10.66,10.76,9.47,19.68,7.68,48.84,48.84,51.47,5.66,35.91%,151,154,TUE,12228,41,1037,40.91,63.27,36.28,36.28,35.92,40.82,46.65,51.47,56.03,63.39,66.43,81.13,
