PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3300,C,DET,CAR,8402950,744810,2,2,,0.1444,0.2817,1.2261,0.8234,0,0,0,0,0.0198,0.0479,0.4261,0.0677,5.93,1.8,5.63,8.06,1,0.1,13.14,1,,31729,0.51,4.33,16.6,172,2075,30594,0,
31730,"Alexander Wennberg",3800,C,SJS,VAN,8403020,741444,2,1,,0.1889,0.3946,1.2675,1.057,0,0,0,0,0.0502,0.1093,0.5835,0.1595,7.38,1.94,6.59,9.59,2,0.55,15.82,1.7,,31730,0.559,5.4,20.3,184,1950,30199,0,
16760,"Hampus Lindholm",3400,D,BOS,BUF,8402960,659813,2,2,,0.0758,0.3539,1.4596,1.5313,0,0,0,0,0.0203,0.0648,0.4297,0.0851,7.37,2.17,5.69,8.15,3,1.48,14.65,2.3,,16760,0.749,5.28,22.3,160,2153,31037,0,
17172,"Mark Stone",6200,W,VGK,COL,8403160,556369,1,1,,0.3571,0.6673,2.2643,0.6989,0,0,0,0,0.1107,0.2254,1.0244,0.3361,11.41,1.84,9.03,13.19,4,2.05,22.97,4.7,,17172,0.651,8.27,18.1,185,180961,31019,1,
31746,"Radek Faksa",2500,C,DAL,CHI,8402990,659857,4,,,0.0792,0.1244,0.7603,0.4838,0,0,0,0,0,0,0.2036,0,3.27,1.31,4.45,6.3,5,0,8.97,0,,31746,1.175,2.8,11.4,181,1954,30523,1,40
17211,"Marcus Foligno",2500,W,MIN,WPG,8402970,522049,4,,,0.1267,0.1415,0.8422,0.5815,0,0,0,0,0,0,0.2682,0,4.05,1.62,4.99,7.03,6,0,10.44,0,,17211,2.666,4.08,12.6,178,1938,30272,0,40
34547,"Nick Jensen",2500,D,OTT,TOR,8402930,733469,3,,,0.0271,0.1769,0.6779,0.9912,0,0,0,0,0,0,0.204,0,3.83,1.53,4.71,6.72,7,0,9.86,0.3,,34547,0.773,2.93,14.9,163,2050,30618,0,
37698,"Alex DeBrincat",8100,W,DET,CAR,8402950,920337,2,1,,0.3989,0.447,2.9865,0.5646,0,0,0,0,0.1129,0.1508,0.8459,0.2637,11.83,1.46,9.14,13,8,2.36,23.53,1.7,,37698,0.646,8.19,17.8,172,2075,37837,0,
2075138,"Nico Sturm",2500,C,MIN,WPG,8402970,1163937,4,,,0.1007,0.1108,0.8831,0.4744,0,0,0,0,0,0,0.2115,0,3.55,1.42,4.97,7.02,9,0,9.91,0,,2075138,1.104,2.96,11.3,178,1938,87741,0,40
35829,"Logan Stanley",2600,D,WPG,MIN,8402970,920227,3,,,0.0382,0.1782,1.0179,1.1157,0,0,0,0,0,0,0.2164,0,4.67,1.8,4.82,6.8,10,0,10.84,0,,35829,1.445,3.8,14.2,169,53599,82920,1,40
1283987,"Michael Eyssimont",2800,W,BOS,BUF,8402960,920469,3,,,0.1339,0.1372,1.6759,0.3278,0,0,0,0,0,0,0.2711,0,5,1.79,5.21,7.21,11,0,11.67,0,,1283987,1.196,3.95,10.7,160,2153,83273,0,40
4200188,"Nick Blankenburg",3100,D,NSH,STL,8403000,1382727,3,2,,0.083,0.2371,1.3418,1.1538,0,0,0,0,0.0272,0.0428,0.3201,0.07,5.94,1.92,5.49,7.78,12,0.25,12.97,0,,4200188,1.013,4.48,17.9,173,1959,184512,0,40
5274308,"Max Crozier",2600,D,TBL,FLA,8402980,1172319,3,,,0.055,0.1942,1.5676,1.27,0,0,0,0,0,0,0.2492,0,6.06,2.33,5.01,6.97,13,0.87,12.47,0.7,,5274308,1.419,4.65,17.3,167,2218,262433,0,
