PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
8998151,"Amari Williams",,,BOS,NYK,159269,1232028,,0.5,0.19,0.14,0.03,0,0.02,0.01,0.02,0.22,0.33,0.36,0.03,0.17,0.13,0.08,0,0.06,0.04,0.13,0.08,0.47,0.47,0.46,0.12,0.92,0,0,0,0.2,0.33,0.46,0.59,0.79,0.84,0.88,0.00%,125,127,SUN,148717,13,8998151,
3583585,"Ron Harper",,,BOS,NYK,159269,1133934,,0.5,0.16,0.06,0.03,0.04,0.01,0.01,0.03,0.19,0.22,0.25,0.04,0.09,0.04,0.01,0.16,0.01,0.01,0.2,0.05,0.39,0.39,0.38,0.06,0.76,0,0,0,0.16,0.27,0.38,0.49,0.65,0.69,0.72,0.00%,125,127,SUN,69896,15,3583585,
18956,"T.J. McConnell",,,IND,TOR,159272,551787,,16,8.92,1.96,3.48,0.43,1.15,0.98,0.12,12.4,10.88,14.36,1.1,5.44,6.63,3.47,1.17,0.85,0.7,7.8,3.9,18.64,18.64,18.43,12.58,24.99,0,0,3.11,12.62,15.91,18.43,20.95,24.99,26.76,34.59,8.95%,133,129,SUN,22393,18,18956,
35186,"Pascal Siakam",,,IND,TOR,159272,853408,,33,25.81,6.13,3.47,1.86,2.51,0.74,0.48,29.28,31.94,35.41,1.22,9.6,15.02,7.57,4.84,7.23,5.1,19.86,9.43,39.52,39.52,40.97,32.03,50.94,0,0,6.89,31.98,37.22,40.97,44.97,50.96,53.71,65.2,16.81%,133,129,SUN,27998,19,35186,
2439096,"Aaron Nesmith",,,IND,TOR,159272,1134264,Q,30,15.5,4.6,1.84,2.6,1.62,0.44,0.56,17.34,20.1,21.94,1,6.44,5.62,2.53,6.45,3.12,2.63,12.07,5.13,25.16,25.16,26.53,19.06,34.83,0,0,9.21,19.02,23.28,26.53,29.78,35.04,37.29,47.3,14.47%,133,129,SUN,87350,22,2439096,
3028281,"Jay Huff",,,IND,TOR,159272,942843,,24,8.86,4.78,1.34,1.68,0.94,0.69,1.67,10.2,13.64,14.98,2.36,6.12,2.6,1.29,4.78,1.49,1.22,7.38,2.97,22.75,22.75,21.95,15.64,29.5,0,0,4.78,15.54,19.24,21.95,24.91,29.6,31.32,39.71,8.50%,133,129,SUN,70219,24,3028281,
3587792,"Andrew Nembhard",,,IND,TOR,159272,1134158,,32.5,16.95,3.54,6.68,1.78,2.74,0.89,0.26,23.63,20.49,27.17,1.15,10.22,9.02,4.2,4.94,3.98,3.21,13.96,5.98,31.93,31.93,33.41,25.21,42.76,0,0,4.82,25.12,29.89,33.41,37.18,42.96,45.72,57.53,14.81%,133,129,SUN,87352,25,3587792,
4878371,"Jarace Walker",,,IND,TOR,159272,1402709,,28.5,12.02,5.24,2.43,1.86,1.8,1.23,0.33,14.45,17.26,19.69,1.56,7.67,5.06,2.29,4.87,2.49,1.86,9.93,4.15,24.83,24.83,25.42,18.25,33.63,0,0,5.81,18.19,22.18,25.42,28.66,33.89,35.89,44.86,6.67%,133,129,SUN,245149,27,4878371,
4878372,"Ben Sheppard",,,IND,TOR,159272,1175324,,18.5,5.14,2.11,1.68,0.99,0.55,0.37,0.05,6.82,7.25,8.93,0.42,3.79,1.98,0.81,2.96,0.64,0.54,4.94,1.8,10.9,10.9,11.36,6.52,17.17,0,0,0.4,6.45,9.29,11.36,13.68,17.3,19.11,26.33,1.37%,133,129,SUN,90773,28,4878372,
6412936,"Johnny Furphy",,,IND,TOR,159272,1475759,,28.5,6.14,7.19,1.9,0.92,1.57,0.63,0.34,8.04,13.33,15.23,0.97,9.09,2.86,1.2,2.95,1.7,0.98,5.81,2.12,18.96,18.96,19.66,13.91,26.61,0,0,5.17,13.69,16.92,19.66,22.15,26.63,28.37,36.83,19.94%,133,129,SUN,290766,30,6412936,
8998346,"Kam Jones",,,IND,TOR,159272,1324173,,13,3.14,1.33,1.56,0.39,0.54,0.48,0.07,4.7,4.47,6.03,0.55,2.89,1.76,0.75,1.12,0.71,0.46,2.88,1.14,8.19,8.19,8.17,4.3,12.75,0,0,0,4.3,6.38,8.17,9.96,12.77,14.04,19.91,0.27%,133,129,SUN,179722,31,8998346,
3080545,"Micah Potter",,,IND,TOR,159272,945061,Q,16,5.23,3.27,1.06,1.01,0.81,0.76,0.25,6.29,8.5,9.56,1.01,4.33,1.37,0.59,2.87,1.17,1.02,4.24,1.6,12.96,12.96,13.03,7.88,18.99,0,0,0.98,7.92,10.73,13.03,15.33,19.42,20.69,28.1,1.13%,133,129,SUN,70478,34,3080545,
1315,"Nicolas Batum",,,LAC,MIN,159271,456451,,15.5,3.72,1.96,1.01,1.06,0.67,0.42,0.02,4.73,5.68,6.69,0.44,2.97,0.47,0.19,2.65,0.21,0.17,3.12,1.25,8.24,8.24,8.76,4.38,14.38,0,0,0.08,4.25,6.64,8.76,10.88,14.33,15.93,22.83,0.05%,151,146,SUN,12208,35,1315,
1498,"Brook Lopez",,,LAC,MIN,159271,330047,,29,11.28,4.5,1.56,2.57,1.99,0.82,1.4,12.84,15.78,17.34,2.22,6.06,2.35,1.08,7.04,1.68,1.41,9.39,3.65,23.69,23.69,23.98,16.73,32.54,0,0,17.07,16.79,20.84,23.98,27.37,32.64,34.65,44.44,34.03%,151,146,SUN,12193,36,1498,
13310,"Kawhi Leonard",,,LAC,MIN,159271,512591,,33,29.14,6.25,4.86,2.75,2.66,2.04,0.48,34,35.39,40.25,2.52,11.11,15.12,7.61,6.93,6.39,5.68,22.05,10.36,48.83,48.83,49.5,39.57,60.6,0,0,17.08,39.2,44.98,49.5,53.77,60.56,63.32,74.63,31.20%,151,146,SUN,12333,37,13310,
35215,"Kris Dunn",,,LAC,MIN,159271,698968,,31.5,9.41,3.8,5.9,1.52,1.74,1.61,0.31,15.31,13.21,19.11,1.92,9.7,4.69,2.06,4.35,0.96,0.73,9.04,3.58,26.84,26.84,26.8,19.18,35.19,0,0,21.93,19.22,23.26,26.8,29.83,35.14,37.42,47.03,54.89%,151,146,SUN,28005,39,35215,
36064,"Derrick Jones Jr.",,,LAC,MIN,159271,892925,,26,10.06,3.22,0.86,1.11,0.88,0.78,1.01,10.92,13.28,14.14,1.79,4.08,4.94,2.59,3.23,2.2,1.56,8.17,3.7,19.7,19.7,19.07,13.12,25.74,0,0,13.6,12.88,16.35,19.07,21.55,25.51,27.49,35.42,36.56%,151,146,SUN,31198,40,36064,
37823,"John Collins",,,LAC,MIN,159271,880468,,32.5,17.31,7.18,1.5,1.51,1.8,0.96,0.76,18.81,24.49,25.99,1.72,8.68,8.45,4.85,3.68,3.76,3.07,12.13,6.36,31.54,31.54,32.07,24.19,40.75,0,0,10.39,23.99,28.79,32.07,35.35,40.91,43.18,53.03,27.04%,151,146,SUN,38281,41,37823,
37899,"Bogdan Bogdanovic",,,LAC,MIN,159271,830648,,6,2.44,0.74,0.5,0.45,0.23,0.15,0,2.94,3.18,3.68,0.15,1.24,0.94,0.38,1.27,0.36,0.32,2.21,0.83,4.3,4.3,4.53,1.46,8.61,0,0,0,1.42,3.11,4.53,6.23,9.06,10.19,15.29,0.27%,151,146,SUN,38384,42,37899,
4878391,"Jordan Miller",,,LAC,MIN,159271,1134092,,24,9.98,3.48,1.77,0.74,1.36,0.97,0.18,11.75,13.46,15.23,1.15,5.25,5.19,2.65,2.35,3.13,2.49,7.54,3.39,18.9,18.9,18.98,13.08,25.88,0,0,0.77,13.08,16.42,18.98,21.54,25.91,27.7,35.4,2.16%,151,146,SUN,89573,47,4878391,
6412955,"Cam Christie",,,LAC,MIN,159271,1460155,,7.5,2.7,0.95,0.72,0.28,0.55,0.47,0.01,3.42,3.65,4.37,0.48,1.67,1.31,0.57,1.02,0.99,0.74,2.33,0.85,5.81,5.81,5.79,2.49,9.86,0,0,0,2.37,4.21,5.79,7.11,9.74,10.53,15.79,0.05%,151,146,SUN,289019,48,6412955,
8985681,"Yanic Konan Niederhauser",,,LAC,MIN,159271,1405278,,16,6.44,4.29,0.56,0,1.02,0.23,0.89,7,10.73,11.29,1.12,4.85,3.41,2.28,0,2.79,1.89,3.41,2.28,14.77,14.77,14.38,9.57,19.68,0,0,0.63,9.42,12.15,14.38,16.36,19.59,21.07,27.02,0.36%,151,146,SUN,245826,50,8985681,
8998366,"Kobe Sanders",,,LAC,MIN,159271,1231938,,19,5.75,2.44,1.75,0.9,1.38,0.46,0.04,7.5,8.19,9.94,0.5,4.19,2.55,1.15,2.34,0.93,0.76,4.89,2.05,11.42,11.42,12.19,7.14,18.04,0,0,0.1,7,10.12,12.19,14.52,18.16,19.71,26.71,0.08%,151,146,SUN,149027,51,8998366,
18620,"Andrew Wiggins",,,MIA,WAS,159270,794503,,32,16.5,6.01,2.86,2.02,1.57,1.21,0.61,19.36,22.51,25.37,1.82,8.87,8.2,3.83,5.22,3.6,2.79,13.42,5.85,31.89,31.89,32.24,24.18,41.06,0,0,22.91,24.05,28.66,32.24,35.57,41.2,43.24,52.97,36.07%,137,139,SUN,12559,54,18620,
18908,"Norman Powell",,,MIA,WAS,159270,609861,Q,33,24.71,4.32,2.54,3.5,1.94,1.09,0.39,27.25,29.03,31.57,1.48,6.86,10,4.69,8.67,5.89,4.84,18.67,8.19,36.2,36.2,37.67,28.53,47.8,0,0,22.34,28.44,33.83,37.67,41.51,47.92,50.48,61.25,50.51%,137,139,SUN,12083,56,18908,
37835,"Bam Adebayo",,,MIA,WAS,159270,957486,,33,20.52,10.78,3.08,1.76,1.81,1.01,0.95,23.6,31.3,34.38,1.96,13.86,11.75,5.45,5.01,5.64,4.32,16.76,7.21,42.15,42.15,43.32,34.29,53.34,0,0,15.47,33.95,39.27,43.32,46.95,53.2,55.73,67.13,40.14%,137,139,SUN,38289,57,37835,
3005605,"Davion Mitchell",,,MIA,WAS,159270,1061659,,30,9.76,3.6,6.52,1.47,1.86,1.13,0.36,16.28,13.36,19.88,1.49,10.12,4.76,2.22,3.59,1.41,0.92,8.35,3.69,26.47,26.47,26.93,19.42,35.55,0,0,20.76,19.24,23.6,26.93,30.26,35.65,37.96,48.47,48.21%,137,139,SUN,71674,59,3005605,
3080547,"Dru Smith",,,MIA,WAS,159270,953243,,18,6.63,2.84,2.23,0.83,0.91,1.2,0.68,8.86,9.47,11.7,1.88,5.07,3.13,1.29,2.4,1.89,1.57,5.53,2.12,18.11,18.11,17.25,11.37,23.67,0,0,3.37,11.16,14.46,17.25,19.53,23.59,25.37,32.47,6.67%,137,139,SUN,71988,60,3080547,
3587871,"Nikola Jovic",,,MIA,WAS,159270,1349630,,13,6.23,2.55,2.12,1.05,0.8,0.34,0.24,8.35,8.78,10.9,0.58,4.67,2.52,0.99,3.19,1.47,1.11,5.71,2.04,13.41,13.41,13.88,8.71,20.24,0,0,0.72,8.64,11.52,13.88,15.98,20.17,21.74,29.07,0.53%,137,139,SUN,195263,61,3587871,
3622168,"Simone Fontecchio",,,MIA,WAS,159270,1314104,,16,7.03,3.2,1.34,1.39,0.66,0.42,0.07,8.37,10.23,11.57,0.49,4.54,2.25,0.93,3.81,1.21,0.99,6.06,2.32,13.69,13.69,14.39,8.98,21.08,0,0,0.39,8.9,12.04,14.39,16.83,21.19,22.76,31.13,0.25%,137,139,SUN,231042,62,3622168,
4878449,"Jaime Jaquez",,,MIA,WAS,159270,1176708,,31.5,16.63,6.18,5.07,0.75,2.36,0.82,0.3,21.7,22.81,27.88,1.12,11.25,11.3,5.53,2.55,4.38,3.31,13.85,6.28,32.65,32.65,33.54,25.58,41.98,0,0,11.23,25.6,30.21,33.54,36.87,42.25,44.55,55.05,31.29%,137,139,SUN,90829,63,4878449,
6413020,"Kel'el Ware",,,MIA,WAS,159270,1405458,,14,7.3,5.28,0.5,0.66,0.58,0.37,0.24,7.8,12.58,13.08,0.61,5.78,4.43,2.3,1.79,0.97,0.73,6.22,2.96,15.64,15.64,15.92,10.36,21.74,0,0,0.4,10.44,13.57,15.92,18.27,22.18,23.75,31.32,0.44%,137,139,SUN,244931,65,6413020,
6448152,"Keshad Johnson",,,MIA,WAS,159270,1177278,,1.5,0.79,0.27,0,0.08,0.11,0.02,0.01,0.79,1.06,1.06,0.03,0.27,0.42,0.2,0.24,0.23,0.16,0.66,0.28,1.09,1.09,1.17,0.18,2.34,0,0,0,0,0,1.17,1.46,3.51,4.1,7.61,0.40%,137,139,SUN,90792,66,6448152,
8985737,"Kasparas Jakucionis",,,MIA,WAS,159270,1448788,,6,2.27,0.81,0.75,0.29,0.32,0.16,0.06,3.02,3.08,3.83,0.22,1.56,1.13,0.49,0.84,0.48,0.4,1.97,0.78,4.71,4.71,4.83,1.7,8.86,0,0,0,1.7,3.41,4.83,6.25,9.09,10.23,15.06,0.05%,137,139,SUN,455379,67,8985737,
9458423,"Myron Gardner",,,MIA,WAS,159270,1197462,,12,4.25,3.27,1.3,0.38,0.41,0.73,0.29,5.55,7.52,8.82,1.02,4.57,2.34,1.04,1.1,1.37,1.03,3.44,1.42,12.77,12.77,12.31,7.67,17.64,0,0,0.22,7.6,10.21,12.31,14.41,17.81,19.38,25.41,1.94%,137,139,SUN,93173,69,9458423,
16935,"Rudy Gobert",,,MIN,LAC,159271,739960,,31.5,9.04,10.88,1.25,0,0.92,1.04,1.47,10.29,19.92,21.17,2.51,12.13,5.02,3.31,0,4.15,2.42,5.02,3.31,30.58,30.58,29.47,22.75,37.57,0,0,2.49,22.67,26.45,29.47,32.74,37.78,39.8,48.36,8.22%,146,151,SUN,12475,72,16935,
18632,"Julius Randle",,,MIN,LAC,159271,786412,,34.5,21.06,6.2,5.61,1.72,2.66,1.1,0.44,26.67,27.26,32.87,1.54,11.81,10.63,5.14,5.08,6.84,5.62,15.71,6.86,38.88,38.88,40.04,31.21,49.79,0,0,10.87,31.42,36.24,40.04,44.09,50.21,52.71,64.37,28.26%,146,151,SUN,12553,74,18632,
408950,"Donte DiVincenzo",,,MIN,LAC,159271,887915,,26,9.93,2.74,4.07,2.32,1.25,1.1,0.39,14,12.67,16.74,1.49,6.81,2.57,1.08,6,1.05,0.8,8.57,3.4,22.54,22.54,22.98,15.84,31,0,0,0.73,15.83,19.66,22.98,26.04,31.41,33.7,43.66,0.49%,146,151,SUN,72401,75,408950,
1151038,"Naz Reid",,,MIN,LAC,159271,1137200,,27,13.5,6.22,2.63,2.29,1.73,1.25,1.14,16.13,19.72,22.35,2.39,8.85,5.52,2.6,5.81,1.94,1.44,11.33,4.89,30.35,30.35,30.38,22.26,38.95,0,0,6.52,22.35,26.86,30.38,33.9,39.42,41.43,51.47,21.22%,146,151,SUN,72075,76,1151038,
2439478,"Anthony Edwards",,,MIN,LAC,159271,1175367,,36.5,28.35,5.15,3.65,3.58,2.71,1.14,0.65,32,33.5,37.15,1.79,8.8,11.97,5.61,9.25,7.91,6.41,21.22,9.19,42.67,42.67,44.33,34.62,54.72,0,0,7.93,34.51,40.05,44.33,48.36,54.91,57.18,68.76,25.25%,146,151,SUN,89824,77,2439478,
2439585,"Jaden McDaniels",,,MIN,LAC,159271,1177013,,33.5,13.9,3.74,3.26,1.46,1.86,0.88,0.85,17.16,17.64,20.9,1.73,7,7.69,3.87,3.82,2.16,1.78,11.51,5.33,26.61,26.61,26.73,19.41,34.92,0,0,2.45,19.24,23.48,26.73,29.73,34.97,37.22,46.96,3.87%,146,151,SUN,90781,78,2439585,
3005172,"Ayo Dosunmu",,,MIN,LAC,159271,1133782,,22,11.34,2.43,2.86,1.5,0.93,0.82,0.24,14.2,13.77,16.63,1.06,5.29,5.24,2.7,3.6,1.72,1.44,8.84,4.2,20.8,20.8,21.07,14.45,28.41,0,0,0.51,14.38,18.17,21.07,23.97,28.51,30.28,38.86,0.75%,146,151,SUN,72047,79,3005172,
3005452,"Bones Hyland",,,MIN,LAC,159271,1178199,,12,4.95,1.22,1.74,0.96,0.53,0.48,0.16,6.69,6.17,7.91,0.64,2.96,1.65,0.74,2.63,0.75,0.57,4.28,1.7,10.41,10.41,10.58,5.85,16.35,0,0,0,5.82,8.46,10.58,12.7,16.13,17.99,25.39,0.22%,146,151,SUN,88199,80,3005452,
4878238,"Julian Phillips",,,MIN,LAC,159271,1405696,Q,2,0.4,0.2,0.1,0.06,0.04,0.05,0.02,0.5,0.6,0.7,0.07,0.3,0.16,0.07,0.18,0.09,0.08,0.34,0.13,0.96,0.96,0.95,0.15,1.9,0,0,0,0.41,0.68,0.95,1.22,1.63,1.73,1.81,0.49%,146,151,SUN,244990,82,4878238,
4878487,"Jaylen Clark",,,MIN,LAC,159271,1231198,,11,2.06,1.2,0.58,0.24,0.2,0.56,0.13,2.64,3.26,3.84,0.69,1.78,1.05,0.42,0.75,0.72,0.49,1.8,0.66,6.24,6.24,5.83,2.6,9.81,0,0,0,2.65,4.24,5.83,7.42,9.8,11.13,15.9,0.05%,146,151,SUN,149761,83,4878487,
8998465,"Joan Beringer",,,MIN,LAC,159271,1590552,,4,1.37,1.01,0.24,0.13,0.17,0.08,0.16,1.61,2.38,2.62,0.24,1.25,0.82,0.39,0.37,0.34,0.19,1.19,0.52,3.49,3.49,3.45,1.04,6.64,0,0,0,1.06,2.12,3.45,4.51,6.63,7.43,11.94,0.35%,146,151,SUN,622356,88,8998465,
18631,"Jordan Clarkson",,,NYK,BOS,159269,551975,,3,1.27,0.32,0.13,0.17,0.12,0.19,0.01,1.4,1.59,1.72,0.2,0.45,0.63,0.26,0.51,0.3,0.24,1.14,0.43,2.33,2.33,2.29,0.35,4.35,0,0,0,0,1.15,2.29,3.44,5.44,6.3,10.88,0.00%,127,125,SUN,12525,92,18631,
18937,"Karl-Anthony Towns",,,NYK,BOS,159269,837030,Q,32.5,17.41,11.55,2.65,1.49,2.2,0.66,0.59,20.06,28.96,31.61,1.25,14.2,8.7,4.24,3.86,5.28,4.46,12.56,5.73,36.8,36.8,38.97,30.5,47.79,0,0,0,30.23,35.47,38.97,42.47,47.96,49.96,60.21,0.00%,127,125,SUN,12061,93,18937,
37807,"OG Anunoby",,,NYK,BOS,159269,900535,Q,35,15.44,5.67,2.43,2.06,2.1,1.35,0.69,17.87,21.11,23.54,2.04,8.1,6.7,3.32,5.57,3.26,2.61,12.27,5.38,29.91,29.91,30.31,22,38.97,0,0,0,22.04,26.55,30.31,33.57,39.08,41.33,51.35,0.00%,127,125,SUN,38284,95,37807,
37889,"Josh Hart",,,NYK,BOS,159269,741892,Q,35,11.18,7.73,4.27,1.16,2.11,1.07,0.49,15.45,18.91,23.18,1.56,12,5.76,2.88,3.24,2.56,1.95,9,4.04,29.43,29.43,30.13,22.53,38.58,0,0,0,22.35,26.61,30.13,33.39,38.67,40.68,49.97,0.00%,127,125,SUN,38302,96,37889,
408821,"Mitchell Robinson",,,NYK,BOS,159269,1076265,,23,5.37,9.76,0.93,0,0.77,0.7,1.46,6.3,15.13,16.06,2.16,10.69,3.15,2.11,0,2.71,1.15,3.15,2.11,24.19,24.19,22.98,17.25,29.43,0,0,0,17.24,20.48,22.98,25.48,29.47,31.47,39.47,0.00%,127,125,SUN,75317,97,408821,
408841,"Landry Shamet",,,NYK,BOS,159269,893100,,18,6.96,1.56,1.28,1.54,0.54,0.37,0.25,8.24,8.52,9.8,0.62,2.84,1.85,0.81,3.83,0.95,0.73,5.68,2.35,12.07,12.07,12.57,7.29,19.01,0,0,0,7.07,10.21,12.57,15.19,19.12,20.95,27.76,0.00%,127,125,SUN,75329,98,408841,
408842,"Mikal Bridges",,,NYK,BOS,159269,846400,,35,14.94,3.51,3.4,2.16,1.11,1.14,0.89,18.34,18.45,21.85,2.03,6.91,7.48,3.56,5.78,1.66,1.33,13.26,5.72,29.23,29.23,29.02,21.03,37.73,0,0,0,21.01,25.52,29.02,32.27,37.78,39.78,49.29,0.00%,127,125,SUN,75324,99,408842,
409062,"Jalen Brunson",,,NYK,BOS,159269,887914,,36,25.49,2.93,5.95,2.5,2.29,0.5,0.29,31.44,28.42,34.37,0.79,8.88,13.22,6.12,6.7,6.82,5.73,19.92,8.62,38.01,38.01,39.87,30.58,49.8,0,0,0,30.53,35.83,39.87,43.66,49.96,52.99,64.35,0.00%,127,125,SUN,75309,100,409062,
3015773,"Jose Alvarado",,,NYK,BOS,159269,1060919,,14,4.61,1.9,1.7,0.97,0.44,0.48,0.02,6.31,6.51,8.21,0.5,3.6,1.59,0.62,2.67,0.56,0.45,4.26,1.59,10.5,10.5,10.8,6.14,16.35,0,0,0,6.06,8.69,10.8,13.17,16.6,18.18,25.02,0.00%,127,125,SUN,73382,102,3015773,
6413100,"Tyler Kolek",,,NYK,BOS,159269,1232325,,6.5,2.27,0.77,1.05,0.38,0.6,0.21,0,3.32,3.04,4.09,0.21,1.82,1.2,0.46,1.11,0.3,0.21,2.31,0.84,4.8,4.8,5.12,1.9,7.83,0,0,0,1.62,3.5,5.12,6.74,9.43,10.24,15.63,0.00%,127,125,SUN,148863,106,6413100,
8998505,"Mohamed Diawara",,,NYK,BOS,159269,1437712,,2,0.66,0.36,0.1,0.14,0.1,0.01,0.01,0.76,1.02,1.12,0.02,0.46,0.26,0.11,0.38,0.04,0.02,0.64,0.25,1.2,1.2,1.32,0.19,2.64,0,0,0,0,0,1.32,1.58,3.7,3.7,7.39,0.00%,127,125,SUN,622557,109,8998505,
35187,"Jakob Poeltl",,,TOR,IND,159272,844478,Q,18,7.39,4.9,1.4,0.01,1.1,0.57,0.26,8.79,12.29,13.69,0.83,6.3,4.97,3.22,0.03,1.48,0.94,5,3.23,16.76,16.76,16.74,11.62,22.45,0,0,0.55,11.49,14.49,16.74,18.99,22.49,23.74,29.98,0.13%,129,133,SUN,28050,115,35187,
35227,"Brandon Ingram",,,TOR,IND,159272,887665,,34,22.62,4.79,3.51,1.97,1.95,0.72,0.84,26.13,27.41,30.92,1.56,8.3,13.15,6.21,5.36,5.19,4.28,18.51,8.18,36.36,36.36,37.04,28.62,46.81,0,0,6.94,28.47,33.26,37.04,40.82,46.87,49.16,59.97,26.74%,129,133,SUN,28073,116,35227,
1115150,"RJ Barrett",,,TOR,IND,159272,1132031,,27,17.52,4.77,2.88,1.52,1.54,0.67,0.37,20.4,22.29,25.17,1.04,7.65,9.97,4.74,4.38,5.35,3.49,14.35,6.26,29.14,29.14,29.9,22.5,38.26,0,0,11.16,22.36,26.63,29.9,33.17,38.19,39.95,50,23.41%,129,133,SUN,70606,117,1115150,
2439514,"Immanuel Quickley",,,TOR,IND,159272,1134175,Q,32,17.01,4.3,5.12,2.6,1.37,1.56,0.04,22.13,21.31,26.43,1.6,9.42,6.59,2.94,6.87,4.02,3.34,13.46,5.54,33.28,33.28,33.95,25.38,43.13,0,0,7.87,25.59,30.4,33.95,37.75,43.58,46.11,56.5,23.55%,129,133,SUN,69988,118,2439514,
3005154,"Scottie Barnes",,,TOR,IND,159272,1251666,,34,17.23,7.33,5.76,0.99,2.47,0.99,1.44,22.99,24.56,30.32,2.43,13.09,11,5.26,3.49,4.72,3.72,14.49,6.25,39.49,39.49,39.56,31.06,49.15,0,0,3.05,30.8,35.55,39.56,43.07,49.32,51.83,62.85,9.47%,129,133,SUN,150124,119,3005154,
