PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
13296,"Nikola Vucevic",8000,C,CHI,LAC,158234,457598,-,32,18.89,8.78,3.49,1.81,1.32,0.42,0.92,22.38,27.67,31.16,1.34,12.27,11.35,5.9,4.97,2.09,1.68,16.32,7.71,37.36,37.36,38.47,4.81,3.64%,130,151,TUE,12334,1,13296,29.66,48.09,5.23,5.23,10.54,29.36,34.42,38.47,42.27,48.34,50.62,61.25,
408969,"Kevin Huerter",4800,SG/SF,CHI,LAC,158234,944785,-,19.5,7.01,2.78,1.4,1.14,0.7,0.44,0.27,8.41,9.79,11.19,0.71,4.18,3.47,1.51,3.47,0.73,0.56,6.94,2.65,13.88,13.88,14.23,2.96,0.12%,130,151,TUE,70259,3,408969,8.82,20.69,0.02,0.02,0.1,8.76,11.64,14.23,16.56,20.44,22.25,29.5,
1115205,"Coby White",6800,SG,CHI,LAC,158234,1138387,-,30,18.12,3.7,3.2,2.49,2.71,0.84,0.14,21.32,21.82,25.02,0.98,6.9,7.53,3.41,7.07,4.56,3.85,14.6,5.9,27.59,27.59,29.4,4.32,1.27%,130,151,TUE,86731,5,1115205,21.16,38.34,1.78,1.78,4.46,21.04,25.85,29.4,32.95,38.27,40.55,50.94,
2439190,"Patrick Williams",3700,PF/C,CHI,LAC,158234,1174904,Q,12,3.95,1.84,0.64,0.7,0.35,0.3,0.07,4.59,5.79,6.43,0.37,2.48,1.79,0.68,1.87,0.64,0.46,3.66,1.38,7.88,7.88,8.13,2.2,0.25%,130,151,TUE,91367,6,2439190,4.06,13.13,0,0,0,4.07,6.23,8.13,10.3,13.55,14.63,21.68,
2439210,"Isaac Okoro",4300,SF,CHI,LAC,158234,1193432,,25,6.75,2.62,1.32,1,0.4,0.78,0.4,8.07,9.37,10.69,1.18,3.94,2.83,1.33,2.77,1.47,1.07,5.6,2.33,15.01,15.01,14.67,3.41,0.43%,130,151,TUE,92179,7,2439210,9.04,20.93,0.26,0.26,0.5,9.01,12.1,14.67,17.24,21.1,22.65,31.14,
2439441,"Tre Jones",5600,PG,CHI,LAC,158234,1132030,,24,9.14,2.07,4.55,0.6,0.88,1.3,0.02,13.69,11.21,15.76,1.32,6.62,4.98,2.69,1.74,2.3,1.95,6.72,3.29,21.53,21.53,21.06,3.76,0.38%,130,151,TUE,161288,8,2439441,14.8,27.96,0.19,0.19,0.95,14.9,18.23,21.06,23.89,28.25,30.05,38.27,
2439601,"Jalen Smith",6300,PF/C,CHI,LAC,158234,1133792,,21.5,9.91,8.02,1.84,1.42,0.86,0.52,1.03,11.75,17.93,19.77,1.55,9.86,4.24,2.03,4.15,2.15,1.6,8.39,3.45,26.08,26.08,26.24,4.17,0.44%,130,151,TUE,70255,9,2439601,19.39,34.49,1.29,1.29,2.16,19.29,23.15,26.24,29.58,34.73,37.04,46.31,
3005172,"Ayo Dosunmu",5700,PG/SG,CHI,LAC,158234,1133782,,24,12.22,2.11,2.59,1.59,0.9,1.08,0.25,14.81,14.33,16.92,1.33,4.7,5.8,2.96,3.91,1.82,1.53,9.71,4.55,21.73,21.73,21.75,3.82,0.17%,130,151,TUE,72047,10,3005172,15.02,29.63,0.52,0.52,1.84,15.1,18.94,21.75,24.82,29.68,31.73,40.43,
3007077,"Josh Giddey",8500,PG,CHI,LAC,158234,1323503,Q,24.5,13.7,6.02,5.91,1.13,2.3,0.55,0.13,19.61,19.72,25.63,0.68,11.93,8.19,3.83,3.03,3.42,2.66,11.22,4.96,29.53,29.53,31.03,3.65,0.11%,130,151,TUE,165223,11,3007077,23.15,39.21,0.26,0.26,0.38,23.15,27.72,31.03,34.08,39.42,41.71,51.89,
3587732,"Dalen Terry",3100,SF,CHI,LAC,158234,1239611,,0.5,0.13,0.05,0.01,0.02,0.02,0.03,0.01,0.14,0.18,0.19,0.04,0.06,0.07,0.03,0.06,0.03,0.02,0.13,0.05,0.31,0.31,0.29,0.09,0.15%,130,151,TUE,149208,12,3587732,0.05,0.58,0,0,0,0.12,0.21,0.29,0.37,0.5,0.53,0.55,
4878238,"Julian Phillips",3000,SF/PF,CHI,LAC,158234,1405696,,0.5,0.1,0.07,0,0.02,0.01,0.02,0.01,0.1,0.17,0.17,0.03,0.07,0.04,0.02,0.06,0.02,0.02,0.1,0.04,0.26,0.26,0.25,0.08,0.25%,130,151,TUE,244990,13,4878238,0.04,0.5,0,0,0,0.11,0.18,0.25,0.32,0.43,0.46,0.48,
6412799,"Matas Buzelis",6100,PF,CHI,LAC,158234,1501940,,26.5,14.08,4.22,1.57,1.48,1.31,0.35,1.44,15.65,18.3,19.87,1.79,5.79,7.78,3.62,4.2,3.04,2.4,11.98,5.1,25.56,25.56,25.38,4.16,1.64%,130,151,TUE,368367,14,6412799,18.04,33.39,1.89,1.89,3.8,18.09,22.36,25.38,28.65,33.67,35.43,44.48,
16879,"Tim Hardaway Jr.",4800,SF/PF,DEN,LAL,158237,551771,,29.5,13.83,2.38,1.41,2.78,0.49,0.5,0.09,15.24,16.21,17.62,0.59,3.79,3.89,1.68,7.32,2.47,2.14,11.21,4.46,20.08,20.08,21.25,4.43,5.00%,145,152,TUE,12479,22,16879,14.21,29.03,4.8,4.8,6.45,14.17,18.21,21.25,24.29,29.35,31.37,40.22,
18601,"Aaron Gordon",6700,PF/C,DEN,LAL,158237,748788,,31,20.37,7.9,3.33,2.26,1.77,0.68,0.17,23.7,28.27,31.6,0.85,11.23,8.28,4.32,5.68,6.41,4.97,13.96,6.58,35.63,35.63,37.57,5.61,27.09%,145,152,TUE,12545,23,18601,28.8,46.92,28.98,28.98,25.64,28.8,33.56,37.57,41.08,46.84,49.09,59.36,
35211,"Jamal Murray",9700,PG,DEN,LAL,158237,891352,,37,28.99,4.11,7.39,3.45,2.76,1.15,0.42,36.38,33.1,40.49,1.57,11.5,14.31,6.87,8.21,5.57,4.89,22.52,10.32,46.96,46.96,49.02,5.05,11.79%,145,152,TUE,28062,25,35211,38.13,60.47,11.15,11.15,19.8,38.02,44.27,49.02,53.52,60.56,63.53,78.03,
408913,"Bruce Brown",4300,PG/SG,DEN,LAL,158237,941834,,23.5,6.34,3.4,2.43,0.45,0.94,1.07,0.44,8.77,9.74,12.17,1.51,5.83,4.23,1.91,1.36,1.46,1.17,5.59,2.36,17.66,17.66,17.01,3.96,1.02%,145,152,TUE,75331,26,408913,11.64,23.12,1.03,1.03,1.18,11.68,14.73,17.01,19.55,23.36,24.88,31.99,
2439457,"Zeke Nnaji",4300,C,DEN,LAL,158237,1193676,,21,6.36,4.95,1.08,0.48,0.69,0.52,0.61,7.44,11.31,12.39,1.13,6.03,3.51,1.65,1.7,2.24,1.64,5.21,2.13,16.62,16.62,16.33,3.8,0.54%,145,152,TUE,92620,28,2439457,10.97,22.35,0.9,0.9,0.81,10.97,13.95,16.33,18.63,22.45,23.98,30.87,
3588036,"Peyton Watson",7600,SF/PF,DEN,LAL,158237,1326502,,35,19.65,5.56,2.62,1.89,2.5,1.25,1.18,22.27,25.21,27.83,2.43,8.18,10.38,5.04,5.26,5.53,3.9,15.64,6.93,35.04,35.04,35.16,4.63,4.01%,145,152,TUE,180124,29,3588036,27.03,44.58,5.04,5.04,7.17,26.68,31.42,35.16,38.65,44.64,46.63,56.11,
