PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3600,C,DET,BOS,8404340,744810,2,2,,0.172,0.3197,1.3197,0.7043,0,0,0,0,0.0266,0.0609,0.4917,0.0875,6.31,1.75,6.27,9.05,1,0,14.34,3,,31729,0.524,4.64,16.4,172,2075,30594,0,
31746,"Radek Faksa",2500,C,DAL,ANA,8404430,659857,4,,,0.0762,0.1167,0.7183,0.6602,0,0,0,0,0,0,0.1929,0,3.43,1.37,4.49,6.35,2,0,9.18,0.3,,31746,1.105,2.86,11.2,181,1954,30523,0,
18467,"Anthony Duclair",2900,W,NYI,WPG,8404350,743259,1,2,,0.1838,0.233,1.3572,0.5132,0,0,0,0,0.022,0.0409,0.4168,0.0629,5.7,1.97,5.86,8.34,3,0,13.2,1.7,,18467,0.572,4.22,15,156,2135,30344,0,
34547,"Nick Jensen",2500,D,OTT,VAN,8404320,733469,2,,,0.0301,0.2076,0.7131,1.0724,0,0,0,0,0,0,0.2377,0,4.21,1.68,4.93,7.07,4,0,10.52,0.3,,34547,0.811,3.2,15.2,163,2050,30618,1,
36584,"Clayton Keller",7500,W,UTA,TOR,8404400,920216,1,1,,0.414,0.6853,2.8573,0.3663,0,0,0,0,0.1226,0.2134,1.0993,0.336,12.63,1.68,9.7,14.01,5,2.58,25.05,6,,36584,0.33,8.78,19.4,183,2005,32089,1,
37698,"Alex DeBrincat",7400,W,DET,BOS,8404340,920337,2,1,,0.4248,0.436,3.1073,0.4367,0,0,0,0,0.1336,0.1613,0.8608,0.2949,12.08,1.63,8.92,12.6,6,2.84,23.5,5,,37698,0.607,8.29,17.2,172,2075,37837,0,
35829,"Logan Stanley",2500,D,WPG,NYI,8404350,920227,3,,,0.0347,0.1769,0.93,1.156,0,0,0,0,0,0,0.2116,0,4.57,1.83,4.78,6.77,7,0,10.69,0.3,,35829,1.471,3.74,14.6,169,53599,82920,1,
4200188,"Nick Blankenburg",2700,D,NSH,EDM,8404370,1382727,3,2,,0.0918,0.2789,1.3758,1.099,0,0,0,0,0.0332,0.0559,0.3707,0.0891,6.18,2.29,5.67,8.11,8,0.31,13.44,3,,4200188,1.03,4.7,18,173,1959,184512,1,
5274308,"Max Crozier",2800,D,TBL,PIT,8404310,1172319,3,,,0.0508,0.2102,1.2985,1.2329,0,0,0,0,0,0,0.261,0,5.6,2,5.11,7.24,9,0.31,12.14,0,,5274308,1.31,4.33,16,167,2218,262433,0,40
18484,"Adam Lowry",2700,C,WPG,NYI,8404350,607959,3,,,0.1469,0.2042,1.336,0.729,0,0,0,0,0,0,0.3511,0,5.56,2.06,5.41,7.7,10,0,12.48,0.3,,18484,2.001,4.76,15.3,169,53599,30843,1,
14246,"Casey Cizikas",2800,C,NYI,WPG,8404350,521884,4,,,0.0978,0.1078,0.8746,0.6514,0,0,0,0,0,0,0.2056,0,3.79,1.35,5.01,7.06,11,0,10.2,0.3,,14246,1.787,3.44,11.3,156,2135,30928,0,
37907,"Connor Clifton",2500,D,PIT,TBL,8404310,744943,3,,,0.037,0.1804,0.9351,1.5926,0,0,0,0,0,0,0.2174,0,5.44,2.18,4.93,6.93,12,0.33,11.75,0.3,,37907,3.175,5.06,15.9,159,1927,82491,1,
16699,"Zemgus Girgensons",2500,W,TBL,PIT,8404310,659858,3,,,0.1362,0.1246,1.2325,0.7088,0,0,0,0,0,0,0.2608,0,4.86,1.94,5.1,7.13,13,0,11.39,1,,16699,2.425,4.47,14.5,167,2218,30275,0,
