PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
18899,"Kristaps Porzingis",5700,PF/C,ATL,NOP,157598,877869,-,21,16.42,4.4,1.93,1.76,1.02,0.55,1.09,18.35,20.82,22.75,1.64,6.33,6.97,3.33,4.69,5.33,4.46,11.66,5.09,28.5,28.5,28.49,5,0.82%,135,143,WED,12577,1,18899,21.29,36.93,8.28,8.28,13.82,21.11,25.18,28.49,31.8,36.92,39.17,48.33,
37814,"Luke Kennard",3600,PG/SG,ATL,NOP,157598,887661,-,21,7.9,2.32,3.04,1.68,0.75,0.78,0.01,10.94,10.22,13.26,0.79,5.36,2.03,1.03,3.78,0.88,0.8,5.81,2.71,16.86,16.86,17.41,4.84,0.25%,135,143,WED,38279,2,37814,11.53,24.63,6.09,6.09,8.26,11.52,14.85,17.41,20.23,24.83,26.63,35.08,
1115445,"Nickeil Alexander-Walker",6900,SG/SF,ATL,NOP,157598,1067668,-,33,20.82,3.52,3.27,2.71,2.13,0.93,0.37,24.09,24.34,27.61,1.3,6.79,10.91,4.78,6.98,3.77,3.15,17.89,7.49,31.72,31.72,33.03,4.79,0.45%,135,143,WED,69666,4,1115445,25.04,42.44,9.03,9.03,9.37,24.83,29.55,33.03,36.51,42.47,44.95,55.14,
2439277,"Onyeka Okongwu",7100,C,ATL,NOP,157598,1185367,Q,31,16.84,8.43,3.74,1.39,1.55,1.52,1.03,20.58,25.27,29.01,2.55,12.17,9.18,4.82,3.92,3.99,3.04,13.1,6.21,38.67,38.67,38.57,5.43,4.60%,135,143,WED,91845,5,2439277,30.21,48.07,18.42,18.42,21.89,29.92,34.86,38.57,42.03,48.46,50.68,61.81,
2439347,"Vit Krejci",4200,SG/SF,ATL,NOP,157598,1257428,,25,8.71,2.37,1.48,2.12,0.81,1.22,0.2,10.19,11.08,12.56,1.42,3.85,1.76,0.87,4.75,0.82,0.62,6.51,2.99,17.22,17.22,17.39,4.14,0.30%,135,143,WED,161284,6,2439347,11.11,24.61,1.74,1.74,3.64,11.09,14.62,17.39,20.25,24.7,26.72,35.03,
3005263,"Jalen Johnson",10600,PF,ATL,NOP,157598,1230356,,36,25.84,10.32,9.39,1.44,3.82,1.07,0.57,35.23,36.16,45.55,1.64,19.71,16.66,8.41,4.17,6.07,4.7,20.83,9.85,53.41,53.41,56.59,5.34,15.86%,135,143,WED,165214,7,3005263,45.76,67.76,26.59,26.59,28,45.72,51.89,56.59,61.04,67.96,70.68,82.78,
3587993,"Dyson Daniels",6800,PG/SG,ATL,NOP,157598,1357745,,34,12.43,6.17,7.45,0.54,2.09,1.47,0.74,19.88,18.6,26.05,2.21,13.62,9.64,4.78,2.02,2.05,1.25,11.66,5.32,35.55,35.55,35.33,5.2,8.55%,135,143,WED,195261,9,3587993,27.42,44.38,16.33,16.33,15.33,27.37,31.85,35.33,39.06,44.54,47.02,56.48,
4388493,"Keaton Wallace",3100,PG,ATL,NOP,157598,1063166,,5,2.39,0.72,0.66,0.39,0.34,0.16,0.05,3.05,3.11,3.77,0.21,1.38,0.94,0.41,1.13,0.51,0.41,2.07,0.8,4.53,4.53,4.73,1.53,0.00%,135,143,WED,245561,10,4388493,1.61,8.74,0,0,0,1.58,3.15,4.73,6.04,8.67,9.72,14.98,
4878163,"Mouhamed Gueye",3400,PF/C,ATL,NOP,157598,1325101,,6,1.96,1.69,0.4,0.18,0.22,0.16,0.19,2.36,3.65,4.05,0.35,2.09,1.13,0.54,0.51,0.45,0.35,1.64,0.72,5.42,5.42,5.35,1.57,0.27%,135,143,WED,180180,11,4878163,2.51,9.02,0,0,0,2.55,4.08,5.35,6.62,8.92,9.94,14.78,
6412725,"Zaccharie Risacher",4600,SF,ATL,NOP,157598,1432544,,24,10.84,4.11,1.5,1.52,0.8,0.56,0.46,12.34,14.95,16.45,1.02,5.61,5.46,2.48,4.47,1.92,1.32,9.93,4,20.28,20.28,20.64,4.49,0.51%,135,143,WED,368366,13,6412725,14.35,27.86,2.47,2.47,5.4,14.1,17.87,20.64,23.66,27.94,29.95,38.51,
8985462,"Asa Newell",3100,PF/C,ATL,NOP,157598,1524332,,4,1.28,0.9,0.26,0.15,0.14,0.11,0.07,1.54,2.18,2.44,0.18,1.16,0.69,0.31,0.43,0.28,0.22,1.12,0.46,3.15,3.15,3.16,1.02,0.04%,135,143,WED,457543,15,8985462,1.03,6.26,0,0,0,1.05,2.11,3.16,4.21,6.06,7.11,10.8,
409154,"Michael Porter Jr.",8700,SF,BKN,ORL,157597,1061724,,33,23,7.19,3.29,3.62,2.53,0.82,0.25,26.29,30.19,33.48,1.07,10.48,9.47,4.7,9.06,3.39,2.74,18.53,8.32,37.24,37.24,39.88,4.58,4.96%,126,138,WED,75295,18,409154,30.6,50.44,2.5,2.5,8.49,30.29,35.59,39.88,44.17,50.48,53.26,65.63,
1115132,"Nic Claxton",6200,C,BKN,ORL,157597,1061682,,29.5,12.54,7.87,3.54,0.04,1.36,0.78,1.16,16.08,20.41,23.95,1.94,11.41,8.65,5.16,0.24,3.53,2.1,8.89,5.2,31.75,31.75,31.17,5.03,8.04%,126,138,WED,71024,20,1115132,23.76,39.02,4.77,4.77,13.75,23.88,27.9,31.17,34.19,39.21,41.22,50.53,
1115590,"Terance Mann",3900,SG,BKN,ORL,157597,879504,,23.5,5.69,3.1,3.67,0.69,0.81,0.77,0.49,9.36,8.79,12.46,1.26,6.77,2.88,1.38,1.93,1.04,0.86,4.81,2.07,17.89,17.89,17.53,4.49,6.64%,126,138,WED,74628,21,1115590,11.72,23.95,1.5,1.5,4.34,11.86,15.21,17.53,20.11,23.97,25.78,33.77,
3005094,"Day'Ron Sharpe",5300,C,BKN,ORL,157597,1243725,,18,7.31,5.57,2.91,0.16,1.1,0.93,0.48,10.22,12.88,15.79,1.41,8.48,4.68,2.68,0.64,2.22,1.47,5.32,2.84,21.49,21.49,21.01,3.96,0.14%,126,138,WED,148967,22,3005094,15.21,27.66,0.16,0.16,1.23,14.93,18.48,21.01,23.79,27.84,29.36,36.96,
3005097,"Cam Thomas",6700,SG,BKN,ORL,157597,1232020,,23,17.61,2.31,2.22,1.83,1.84,0.33,0.07,19.83,19.92,22.14,0.4,4.53,8.8,3.85,5.04,5.1,4.4,13.84,5.68,23.07,23.07,24.62,3.67,0.26%,126,138,WED,149404,23,3005097,17.63,32.87,0.18,0.18,0.66,17.6,21.43,24.62,28.06,32.95,34.95,44.39,
