PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31730,"Alexander Wennberg",3300,C,SWE,ITA,,741444,4,,,-0.0378,-0.0838,0.1537,0,0,0,0,0,0,0,-0.1216,0,-0.51,-0.15,1.28,1.29,1,0,1.13,0,,31730,0.353,-0.23,14.1,,,30199,1
16719,"Olli Maatta",2600,D,FIN,SVK,,659868,3,,,0.0098,0.0669,0.3996,0,0,0,0,0,0,0,0.0767,0,1.02,0.39,4.21,5.95,2,0,6.41,0,,16719,0.465,0.96,12.7,,,30432,1
915728,"Nick Saracino",3300,W,ITA,SWE,,915728,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,3,0,1.47,0,,915728,0,0,,,,,1
16700,"Rasmus Ristolainen",3700,D,FIN,SVK,,741411,2,,,0.0268,0.1,1.0943,0,0,0,0,0,0,0,0.1268,0,2.39,0.65,4.5,6.33,4,0,8.15,0,,16700,1.613,2.46,18.5,,,31067,1
736309,"Thomas Larkin",2900,D,ITA,SWE,,736309,1,2,,-0.036,-0.1317,0.5265,0,0,0,0,0,0,0,-0.1677,0,-0.17,-0.06,1.37,1.4,5,0,1.58,0,,736309,0,-0.22,,,,,1
612967,"Peter Ceresnak",2700,D,SVK,FIN,,612967,3,2,,0.0164,0.0512,0.5553,0,0,0,0,0,0,0,0.0676,0,1.23,0.46,4.23,5.97,6,0,6.64,0,,612967,0,0.86,,,,,1
2296000,"Anton Lundell",4500,C,FIN,SVK,,1248081,3,,,0.1137,0.1412,1.5252,0,0,0,0,0,0,0,0.2549,0,4.03,0.9,5.11,7.12,7,0,10.57,0,,2296000,1.102,3.32,14.8,,,158644,1
14516,"Jacob Markstrom",8400,G,SWE,ITA,,547717,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,8,-0.6,0.74,0,,14516,0,0,,,,30346,1
34544,"Esa Lindell",4100,D,FIN,SVK,,680652,1,,,0.0322,0.1184,0.9042,0,0,0,0,0,0,0,0.1506,0,2.23,0.54,4.45,6.3,9,0,7.93,0,,34544,0.921,2.03,21.6,,,30528,1
1418395,"Cristiano DiGiacinto",3600,W,ITA,SWE,,1418395,1,2,,-0.111,-0.1502,0.6553,0,0,0,0,0,0,0,-0.2612,0,-0.71,-0.2,1.37,1.4,10,0,1.04,0,,1418395,0,-0.61,,,,,1
4784123,"Nikolas Matinpalo",2800,D,FIN,SVK,,1447084,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,11,0,1.47,0,,4784123,0.904,0.45,13.8,,,265876,1
1636174,"Gregory Di Tomaso",3500,D,ITA,SWE,,1636174,3,1,,-0.0281,-0.103,0.4118,0,0,0,0,0,0,0,-0.1311,0,-0.14,-0.04,1.28,1.29,12,0,1.5,0,,1636174,0,-0.17,,,,,1
34482,"Juuse Saros",8000,G,FIN,SVK,,744805,,,B,0,0,0,0,0.5366,9.149,-1.7786,0.1661,0,0,0,0,16.2,2.03,3.32,6.55,13,12.76,20.45,0,,34482,0,14.04,,,,29995,1
610858,"Martin Gernat",2600,D,SVK,FIN,,610858,2,2,,0.0206,0.0642,0.6956,0,0,0,0,0,0,0,0.0848,0,1.54,0.59,4.23,5.97,14,0,6.95,0,,610858,0,1.08,,,,,1
6078971,"Samuel Hlavaj",7400,G,SVK,FIN,,1207560,,,B,0,0,0,0,0.4634,10.4155,-1.3886,0.2026,0,0,0,0,15.53,2.1,3.54,6.7,15,11.86,20.06,0,,6078971,0,13.2,,,,345447,1
1636175,"Jason Seed",2500,D,ITA,SWE,,1636175,4,,,-0.0059,-0.0216,0.0864,0,0,0,0,0,0,0,-0.0275,0,-0.03,-0.01,1.28,1.29,16,0,1.61,0,,1636175,0,-0.04,,,,,1
1058191,"Libor Hudacek",2600,W,SVK,FIN,,1058191,2,1,,0.0756,0.087,1.0299,0,0,0,0,0,0,0,0.1626,0,2.64,1.02,4.5,6.33,17,0,8.4,0,,1058191,0,1.83,,,,,1
595856,"Dustin Gazley",4200,W,ITA,SWE,,595856,1,1,,-0.1225,-0.1658,0.7232,0,0,0,0,0,0,0,-0.2883,0,-0.78,-0.19,1.47,1.51,18,0,1.1,0,,595856,0,-0.68,,,,,1
1636176,"Tommaso De Luca",2500,C,ITA,SWE,,1636176,4,,,-0.0641,-0.0867,0.3781,0,0,0,0,0,0,0,-0.1508,0,-0.41,-0.16,1.28,1.29,19,0,1.23,0,,1636176,0,-0.35,,,,,1
14456,"Erik Karlsson",4900,D,SWE,ITA,,456827,3,2,,-0.0471,-0.1839,0.3757,0,0,0,0,0,-0.015,-0.0552,-0.231,-0.0702,-0.76,-0.16,1.28,1.29,20,0,0.88,0,,14456,0.347,-0.5,15.3,,,30218,1
16681,"Elias Lindholm",4300,C,SWE,ITA,,741408,2,1,,-0.1249,-0.2067,0.4757,0,0,0,0,0,-0.0367,-0.0693,-0.3316,-0.106,-1.38,-0.32,1.28,1.29,21,0,0.26,0,,16681,1.151,-0.58,15.5,,,30409,1
1636177,"Mikael Frycklund",3000,C,ITA,SWE,,1636177,2,1,,-0.1097,-0.1484,0.6475,0,0,0,0,0,0,0,-0.2581,0,-0.7,-0.23,1.37,1.4,22,0,1.05,0,,1636177,0,-0.6,,,,,1
1635099,"Tommy Purdeller",4600,W,ITA,SWE,,1635099,3,2,,-0.0887,-0.1201,0.5237,0,0,0,0,0,0,0,-0.2088,0,-0.57,-0.12,1.37,1.4,23,0,1.18,0,,1635099,0,-0.49,,,,,1
1207574,"Oliver Okuliar",3200,W,SVK,FIN,,1207574,4,,,0.0465,0.0535,0.6334,0,0,0,0,0,0,0,0.1,0,1.62,0.51,4.23,5.97,24,0,7.03,0,,1207574,0,1.13,,,,,1
1636178,"Alessandro Segafredo",2800,W,ITA,SWE,,1636178,2,2,,-0.0982,-0.1329,0.5796,0,0,0,0,0,0,0,-0.2311,0,-0.63,-0.23,1.37,1.4,25,0,1.12,0,,1636178,0,-0.54,,,,,1
14130,"Mikael Granlund",6200,C,FIN,SVK,,550759,1,1,,0.1203,0.2562,1.4934,0,0,0,0,0,0.0354,0.0987,0.3765,0.1341,4.62,0.75,5.61,8.03,26,0,11.8,0,,14130,0.804,3.71,18.1,,,30288,1
1283126,"Eetu Luostarinen",3400,W,FIN,SVK,,1057150,3,,,0.0756,0.1252,1.0005,0,0,0,0,0,0,0,0.2008,0,2.78,0.82,4.5,6.33,27,0,8.54,0,,1283126,1.724,2.82,14,,,91962,1
1636179,"Marco Zanetti",2700,W,ITA,SWE,,1636179,4,,,-0.0641,-0.0867,0.3781,0,0,0,0,0,0,0,-0.1508,0,-0.41,-0.15,1.28,1.29,28,0,1.23,0,,1636179,0,-0.35,,,,,1
2033165,"Philip Broberg",3000,D,SWE,ITA,,1172190,3,,,-0.0271,-0.083,0.2274,0,0,0,0,0,0,0,-0.1101,0,-0.3,-0.1,1.28,1.29,29,0,1.34,0,,2033165,0.562,0.01,17.7,,,112788,1
922135,"Kevin Lankinen",8000,G,FIN,SVK,,1117047,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,30,-0.6,0.74,0,,922135,0,0,,,,81323,1
1285490,"Luca Frigo",2900,W,ITA,SWE,,1285490,3,2,,-0.0887,-0.1201,0.5237,0,0,0,0,0,0,0,-0.2088,0,-0.57,-0.2,1.37,1.4,31,0,1.18,0,,1285490,0,-0.49,,,,,1
969180,"Matus Sukel",2700,C,SVK,FIN,,969180,4,,,0.0465,0.0535,0.6334,0,0,0,0,0,0,0,0.1,0,1.62,0.6,4.23,5.97,32,0,7.03,0,,969180,0,1.13,,,,,1
1166690,"Diego Kostner",2500,W,ITA,SWE,,1166690,4,,,-0.0641,-0.0867,0.3781,0,0,0,0,0,0,0,-0.1508,0,-0.41,-0.16,1.28,1.29,33,0,1.23,0,,1166690,0,-0.35,,,,,1
7005309,"Oliver Kapanen",3700,C,FIN,SVK,,1321692,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,34,0,1.47,0,,7005309,0.067,0.03,14.1,,,165003,1
1137267,"Adam Liska",2700,W,SVK,FIN,,1137267,2,,,0.0564,0.0649,0.7681,0,0,0,0,0,0,0,0.1213,0,1.96,0.73,4.27,6,35,0,7.43,0,,1137267,0,1.37,,,,,1
1285372,"Phil Pietroniro",2700,D,ITA,SWE,,1285372,2,,,-0.0301,-0.1102,0.4405,0,0,0,0,0,0,0,-0.1403,0,-0.15,-0.06,1.28,1.29,36,0,1.49,0,,1285372,0,-0.18,,,,,1
1144519,"Kaapo Kakko",3500,W,FIN,SVK,,1166551,3,,,0.073,0.0984,0.9255,0,0,0,0,0,0,0,0.1714,0,2.51,0.72,4.45,6.3,37,0,8.21,0,,1144519,0.636,2.08,10.8,,,88355,1
37747,"Miro Heiskanen",5700,D,FIN,SVK,,1057101,1,1,,0.0684,0.3036,1.6477,0,0,0,0,0,0.0317,0.131,0.372,0.1627,4.67,0.82,5.43,7.88,38,0,11.62,0,,37747,0.682,3.69,24.4,,,82268,1
4579470,"Milos Kelemen",2900,W,SVK,FIN,,1156057,3,,,0.0698,0.0679,1.1416,0,0,0,0,0,0,0,0.1377,0,2.67,0.92,4.35,6.06,39,0,8.24,0,,4579470,1.283,2.47,,,,247071,1
37746,"Roope Hintz",6700,C,FIN,SVK,,878170,1,1,,0.2112,0.2658,1.8989,0,0,0,0,0,0.0618,0.0987,0.477,0.1605,6.15,0.92,6.6,9.37,40,0,14.6,0,,37746,0.889,4.75,15.3,,,37812,1
1432388,"Adam Gajan",7400,G,SVK,FIN,,1432388,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,41,-0.6,0.74,0,,1432388,0,0,,,,,1
2296188,"Lucas Raymond",5800,W,SWE,ITA,,1207659,2,1,,-0.1603,-0.2773,0.5273,0,0,0,0,0,-0.0426,-0.1192,-0.4376,-0.1618,-1.96,-0.34,1.37,1.4,42,0,0,0,,2296188,0.663,-1.29,15.2,,,158681,1
1283920,"Joel Kiviranta",2500,W,FIN,SVK,,1166552,5,,,0.0054,0.0059,0.0741,0,0,0,0,0,0,0,0.0113,0,0.19,0.08,4.21,5.95,43,0,5.58,0,,1283920,0.137,0.2,10.9,,,92104,1
1166695,"Gianluca Vallini",7000,G,ITA,SWE,,1166695,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,44,-0.6,0.74,0,,1166695,0,0,,,,,1
4200359,"Juraj Slafkovsky",5900,W,SVK,FIN,,1264222,1,1,,0.1757,0.2681,1.9384,0,0,0,0,0,0.0569,0.0813,0.4438,0.1382,5.92,1,6.13,8.72,45,0,13.77,0,,4200359,2.257,5.26,48.8,,,204713,1
341532,"Elias Pettersson",5000,C,SWE,ITA,,1057103,3,,,-0.0985,-0.121,0.3265,0,0,0,0,0,0,0,-0.2195,0,-0.95,-0.19,1.28,1.29,46,0,0.69,0,,341532,0.891,-0.3,12.8,,,40137,1
35895,"Joel Eriksson Ek",5400,C,SWE,ITA,,878051,1,1,,-0.156,-0.1642,0.6926,0,0,0,0,0,-0.0451,-0.0476,-0.3202,-0.0927,-1.11,-0.21,1.37,1.4,47,0,0.64,0,,35895,1.676,-0.11,15.9,,,31428,1
415196,"Martin Pospisil",4200,C,SVK,FIN,,1121575,3,2,,0.0797,0.1725,1.7503,0,0,0,0,0,0.012,0.0292,0.2522,0.0412,4.27,1.02,4.9,6.82,48,0,10.54,0,,415196,4.074,4.98,33.5,,,75454,1
14266,"Mika Zibanejad",7700,C,SWE,ITA,,600082,3,2,,-0.1252,-0.1551,0.4531,0,0,0,0,0,-0.0259,-0.038,-0.2803,-0.0639,-1.16,-0.15,1.28,1.29,49,0,0.48,0,,14266,0.787,-0.56,16.4,,,30240,1
18978,"Mikko Rantanen",8000,W,FIN,SVK,,878041,1,1,,0.2344,0.3474,2.1005,0,0,0,0,0,0.0647,0.1156,0.5818,0.1803,7.14,0.89,6.89,9.8,50,0,15.96,0,,18978,0.691,5.33,17.5,,,30679,1
555945,"Niko Mikkola",3100,D,FIN,SVK,,878283,2,,,0.0254,0.0831,0.8323,0,0,0,0,0,0,0,0.1085,0,1.89,0.61,4.42,6.27,51,0,7.55,0,,555945,1.861,2.25,20.9,,,82506,1
4721423,"Simon Nemec",3400,D,SVK,FIN,,1264202,1,1,,0.0679,0.213,1.5758,0,0,0,0,0,0.0343,0.1086,0.2809,0.1429,4.08,1.2,4.98,7.08,52,0,10.45,0,,4721423,0.621,3.22,41.2,,,204716,1
1166687,"Giovanni Morini",2600,W,ITA,SWE,,1166687,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,53,0,1.47,0,,1166687,0,0,,,,,1
555781,"Henri Jokiharju",2500,D,FIN,SVK,,1057138,3,,,0.0131,0.0596,0.5087,0,0,0,0,0,0,0,0.0727,0,1.17,0.47,4.23,5.97,54,0,6.58,0,,555781,0.677,1.16,15.6,,,82822,1
,1,2800,W,SVK,FIN,,743270,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55,,,0,,,,,,,,,,"Peter Cehlarik"
4900970,"Dalibor Dvorsky",3800,C,SVK,FIN,,1364159,2,1,,0.1217,0.1626,1.4677,0,0,0,0,0,0.0381,0.066,0.2843,0.1041,4.11,1.08,5.26,7.39,56,0,10.84,0,,4900970,1.608,3.7,43.9,,,260559,1
36543,"Rasmus Andersson",5200,D,SWE,ITA,,878174,2,,,-0.042,-0.1065,0.4023,0,0,0,0,0,0,0,-0.1485,0,-0.29,-0.06,1.28,1.29,57,0,1.35,0,,36543,0.626,0.04,16.3,,,30906,1
1285378,"Damian Clara",7000,G,ITA,SWE,,1285378,,,B,0,0,0,0,0.5366,19.0155,1.2514,0.2026,0,0,0,0,13.51,1.93,5.39,8.15,58,7.93,20.41,0,,1285378,0,10.87,,,,,1
194540,"Eeli Tolvanen",3900,W,FIN,SVK,,1057139,4,2,,0.0979,0.1024,1.1292,0,0,0,0,0,0.0188,0.0282,0.2003,0.047,3.06,0.78,4.98,7.02,59,0,9.43,0,,194540,2.051,3.18,13.2,,,39768,1
1139837,"Michal Ivan",2500,D,SVK,FIN,,1139837,4,,,0.016,0.0498,0.5398,0,0,0,0,0,0,0,0.0658,0,1.2,0.48,4.23,5.97,60,0,6.61,0,,1139837,0,0.84,,,,,1
34592,"William Nylander",7500,W,SWE,ITA,,831073,1,1,,-0.2183,-0.2924,0.7273,0,0,0,0,0,-0.0625,-0.1113,-0.5107,-0.1738,-2.22,-0.3,1.47,1.51,61,0,0,0,,34592,0.314,-1.68,15.4,,,30259,1
