PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
36584,"Clayton Keller",7000,W,UTA,STL,8404060,920216,1,1,,0.3961,0.6196,2.6258,0.4023,0,0,0,0,0.1102,0.1815,1.0157,0.2917,11.7,1.67,9.29,13.38,1,2.08,23.59,0,,36584,0.33,8.19,19,183,2005,32089,1
35829,"Logan Stanley",2500,D,WPG,LAK,8404040,920227,3,,,0.033,0.1646,0.8331,1.2376,0,0,0,0,0,0,0.1976,0,4.5,1.8,4.81,6.81,2,0,10.66,0,,35829,1.409,3.63,14.1,169,53599,82920,1
18484,"Adam Lowry",2800,C,WPG,LAK,8404040,607959,3,,,0.1336,0.1872,1.1364,0.784,0,0,0,0,0,0,0.3208,0,5.14,1.84,5.23,7.4,3,0,11.83,0,,18484,1.89,4.42,14.5,169,53599,30843,1
17079,"Brian Dumoulin",2500,D,LAK,WPG,8404040,654336,3,,,0.0394,0.2085,0.9175,1.225,0,0,0,0,0,0,0.2479,0,4.88,1.95,5.02,7.16,4,0,11.31,0,,17079,0.921,3.67,18,182,2054,30426,0
17076,"Dylan McIlrath",2500,D,WSH,CHI,8403940,550760,3,,,0.01,0.1319,0.4004,0.6886,0,0,0,0,0,0,0.1419,0,2.51,1,4.43,6.3,5,0,8.18,0,,17076,1.177,2.27,10.4,168,2232,30103,0
17077,"Cody Ceci",2500,D,LAK,WPG,8404040,659859,3,,,0.0408,0.1961,0.91,1.2052,0,0,0,0,0,0,0.2369,0,4.8,1.92,4.84,6.84,6,0,11,0,,17077,0.883,3.59,17,182,2054,30249,0
35781,"Mikhail Sergachev",5600,D,UTA,STL,8404060,920218,1,1,,0.1252,0.582,1.8713,1.7406,0,0,0,0,0.0571,0.1611,0.7072,0.2182,10.13,1.81,7.08,10.38,7,2.8,19.19,0,,35781,0.985,7.29,23.9,183,2005,31482,1
34834,"Jason Dickinson",3100,C,CHI,WSH,8403940,741469,2,,,0.144,0.1774,1.1732,0.7601,0,0,0,0,0,0,0.3214,0,5.19,1.67,5.2,7.36,8,0,11.85,0,,34834,1.548,4.28,15.5,170,2205,30521,1
16667,"Cam Fowler",2700,D,STL,UTA,8404060,550762,3,1,,0.0777,0.325,1.2432,1.2789,0,0,0,0,0.0282,0.1094,0.4027,0.1376,6.42,2.38,5.55,8.02,9,0.67,13.52,0,,16667,0.374,4.54,20.7,174,1944,30980,0
1287130,"Brandon Duhaime",2500,W,WSH,CHI,8403940,920429,3,,,0.1145,0.145,1.0821,0.5636,0,0,0,0,0,0,0.2595,0,4.3,1.72,5.02,7.07,10,0,10.73,0,,1287130,2.185,4.01,12.7,168,2232,92011,0
