PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
328331,"Josh Allen",7100,QB,BUF,DEN,158061,,29.33,19.44,219.34,1.52,0.66,9.14,40.43,0.5,0,0,0,0,21.55,3.04,56.28,19.81,18.55%,MAIN,868199,58465,1,328331,21.47,21.47,259.77,2.02,259.77,2.02,40.43,0.5,0,14.09,31.74,9.58,
3491576,"James Cook",7300,RB,BUF,DEN,158061,,0,0,0,0,0,17.2,79.26,0.44,3.8,2.72,24.32,0.2,17.78,2.44,44.92,32.02,26.10%,MAIN,1131012,58170,2,3491576,17.69,16.33,103.58,0.64,79.26,0.44,103.58,0.64,0,10.21,28.13,12.74,
6227751,"Frank Gore",4000,RB,BUF,DEN,158061,,0,0,0,0,0,0.08,0.28,0,0.03,0.02,0.17,0,0.06,0.02,,0.03,0.13%,MAIN,1233127,150197,3,6227751,0.06,0.05,0.45,0,0.28,0,0.45,0,0,0,0.12,,
6227753,"Ray Davis",4600,RB,BUF,DEN,158061,,0,0,0,0,0,2.71,10.45,0.07,1.3,0.99,9.97,0.07,3.86,0.84,4.9,1.29,1.01%,MAIN,1165229,93411,4,6227753,3.84,3.34,20.42,0.14,10.45,0.07,20.42,0.14,0,0.65,10.62,0.1,
36991,"Curtis Samuel",3200,WR,BUF,DEN,158061,,0,0,0,0,0,0,0,0,1.48,0.99,10.24,0.08,2.49,0.78,5.5,1.09,1.06%,MAIN,821389,33239,5,36991,2.49,1.99,10.24,0.08,0,0,10.24,0.08,0,0,6.68,0.02,
3491575,"Khalil Shakir",5100,WR,BUF,DEN,158061,,0,0,0,0,0,0.08,0.43,0,5.76,4.11,48.47,0.32,11.17,2.19,38.88,22.88,22.30%,MAIN,1130603,55222,6,3491575,11.15,9.09,48.9,0.32,0.43,0,48.9,0.32,0,5.41,20.11,9.62,
6227754,"Keon Coleman",3500,WR,BUF,DEN,158061,,0,0,0,0,0,0,0,0,2.85,1.64,22.18,0.16,4.82,1.38,12.9,3.53,3.70%,MAIN,1322431,170256,7,6227754,4.81,3.99,22.18,0.16,0,0,22.18,0.16,0,0.48,12.04,0.68,
982694,"Mecole Hardman",3000,WR,BUF,DEN,158061,,0,0,0,0,0,0,0,0,0.46,0.31,3.73,0.03,0.86,0.29,1.6,0.32,0.66%,MAIN,922026,58212,8,982694,0.87,0.71,3.73,0.03,0,0,3.73,0.03,0,0,1.72,0.02,
18281,"Brandin Cooks",4000,WR,BUF,DEN,158061,,0,0,0,0,0,0,0,0,4.51,2.81,33,0.25,7.62,1.91,23.68,8.07,7.32%,MAIN,607864,2255,9,18281,7.61,6.2,33,0.25,0,0,33,0.25,0,3.03,15.67,2.46,
982202,"Dawson Knox",3300,TE,BUF,DEN,158061,,0,0,0,0,0,0,0,0,3.19,2.09,23.3,0.14,5.24,1.59,14.72,4.46,2.10%,MAIN,884083,61345,10,982202,5.23,4.18,23.3,0.14,0,0,23.3,0.14,0,1.26,12.15,2.12,
4687560,"Dalton Kincaid",4300,TE,BUF,DEN,158061,,0,0,0,0,0,0,0,0,5.3,3.59,39.07,0.23,8.91,2.07,25.46,10.75,8.29%,MAIN,1135513,170729,11,4687560,8.88,7.08,39.07,0.23,0,0,39.07,0.23,0,3.74,17.1,6.74,
8228372,"Jackson Hawes",2500,TE,BUF,DEN,158061,,0,0,0,0,0,0,0,0,0.63,0.44,4.77,0.03,1.09,0.44,2.88,0.69,0.27%,MAIN,1182649,146678,12,8228372,1.09,0.87,4.77,0.03,0,0,4.77,0.03,0,0,2.18,0.12,
11559,"Matt Prater",,K,BUF,DEN,158061,,0,0,0,0,0,0,0,0,0,0,0,0,8.35,21,,0,0.00%,MAIN,218237,6014,13,11559,8.35,8.35,0,0,0,0,0,0,7.24,3.56,14.73,,
18423,"Denver Broncos",2800,DST,DEN,BUF,158061,,0,0,0,0,0,0,0,0,0,0,0,0,6.24,2.23,37.22,14.14,11.66%,MAIN,332,8472,14,18423,6.24,6.24,0,0,0,0,0,0,0,1.03,13.18,6,
6227816,"Caleb Williams",6100,QB,CHI,LAR,158064,,33.8,20.29,233.58,1.6,0.39,3.73,14.38,0.15,0,0,0,0,18.08,2.96,43.6,8.27,11.22%,MAIN,1286445,171060,15,6227816,18.03,18.03,247.96,1.75,247.96,1.75,14.38,0.15,0,11.55,27.37,5.44,
982875,"Travis Homer",4000,RB,CHI,LAR,158064,,0,0,0,0,0,0.11,0.63,0,0.03,0.02,0.21,0,0.1,0.03,,0.02,0.13%,MAIN,922484,52386,16,982875,0.1,0.09,0.84,0,0.63,0,0.84,0,0,0,0.2,,
1844244,"D'Andre Swift",6000,RB,CHI,LAR,158064,,0,0,0,0,0,13.62,59.43,0.44,2.58,1.82,13.84,0.08,12.5,2.08,28.24,13.35,14.49%,MAIN,1069808,58120,17,1844244,12.43,11.52,73.27,0.52,59.43,0.44,73.27,0.52,0,6.68,22.33,4.12,
8228422,"Kyle Monangai",5000,RB,CHI,LAR,158064,,0,0,0,0,0,8.65,39.39,0.28,2.16,1.35,11.32,0.06,8.46,1.69,18.72,6.82,5.01%,MAIN,1250886,136192,18,8228422,8.4,7.72,50.71,0.34,39.39,0.28,50.71,0.34,0,4.09,16.75,1.56,
328733,"D.J. Moore",5200,WR,CHI,LAR,158064,,0,0,0,0,0,0.1,0.53,0,5.69,3.27,38.42,0.27,8.89,1.71,21.92,7.58,5.68%,MAIN,877790,75269,19,328733,8.88,7.24,38.95,0.27,0.53,0,38.95,0.27,0,3.55,17.32,4.1,
982543,"Olamide Zaccheaus",3300,WR,CHI,LAR,158064,,0,0,0,0,0,0.05,0.26,0,1.29,0.79,8.56,0.06,2.03,0.62,3.72,0.6,0.64%,MAIN,883976,53868,20,982543,2.03,1.63,8.82,0.06,0.26,0,8.82,0.06,0,0,4.06,0.04,
