PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
34834,"Jason Dickinson",3900,C,CHI,CBJ,8405570,741469,2,,,0.1506,0.1832,1.2244,0.8128,0,0,0,0,0,0,0.3338,0,5.45,1.4,5.28,7.43,1,0,12.21,0,,34834,1.532,4.44,15.7,170,2205,30521,1
37674,"Mason Marchment",12600,W,CBJ,CHI,8405570,895218,1,1,,0.2952,0.4246,2.1228,0.3609,0,0,0,0,0.0615,0.0977,0.7198,0.1592,8.78,0.7,7.6,10.88,2,0.91,18.51,0,,37674,1.468,6.77,18.8,171,2023,82868,0
14471,"Erik Gudbranson",5400,D,CBJ,CHI,8405570,550753,3,,,0.0348,0.1768,0.8952,1.3641,0,0,0,0,0,0,0.2116,0,4.9,0.91,4.84,6.84,3,0,11.1,0,,14471,1.273,3.81,17.5,171,2023,30006,0
18464,"Damon Severson",8700,D,CBJ,CHI,8405570,660810,1,2,,0.0848,0.3743,1.1961,1.2121,0,0,0,0,0.017,0.0775,0.4591,0.0945,6.53,0.75,6.23,9.07,4,0.08,14.5,0,,18464,0.79,4.86,21.4,171,2023,29980,0
34837,"Miles Wood",3000,W,CBJ,CHI,8405570,744806,4,,,0.1534,0.1423,1.5784,0.2728,0,0,0,0,0,0,0.2957,0,4.94,1.65,5.12,7.13,5,0,11.49,0,,34837,1.056,3.87,11.1,171,2023,31150,0
14129,"Charlie Coyle",12300,C,CBJ,CHI,8405570,550778,3,1,,0.232,0.407,1.7565,0.5628,0,0,0,0,0.0498,0.1024,0.639,0.1522,7.79,0.63,7.08,10.21,6,0.46,16.85,0,,14129,1.323,6.08,18.5,171,2023,30578,0
16684,"Sean Monahan",11400,C,CBJ,CHI,8405570,741409,2,2,,0.2236,0.3448,1.6612,0.4149,0,0,0,0,0.0321,0.0567,0.5684,0.0888,6.97,0.61,6.82,9.75,7,0,15.7,0,,16684,0.547,5.11,16.3,171,2023,29892,0
6417759,"Artyom Levshunov",9300,D,CHI,CBJ,8405570,1517413,2,1,,0.0731,0.3748,1.4876,1.2437,0,0,0,0,0.0339,0.1573,0.4479,0.1912,6.96,0.75,5.92,8.6,8,0.83,14.54,0,,6417759,1.363,5.45,20.5,170,2205,449323,1
36270,"Matt Grzelcyk",3000,D,CHI,CBJ,8405570,680847,3,2,,0.0393,0.2644,1.0064,1.044,0,0,0,0,0.0094,0.0645,0.3037,0.0739,4.97,1.66,5.2,7.48,9,0,11.63,0,,36270,0.682,3.72,17.3,170,2205,31824,1
5250013,"Colton Dach",3000,W,CHI,CBJ,8405570,1321681,4,,,0.0969,0.1359,0.9971,0.4915,0,0,0,0,0,0,0.2328,0,3.85,1.28,4.97,7.02,10,0,10.21,0,,5250013,2.781,4,10.9,170,2205,165087,1
4712483,"Dmitri Voronkov",7800,W,CBJ,CHI,8405570,1159069,4,2,,0.2203,0.2129,1.4822,0.3306,0,0,0,0,0.0384,0.0396,0.4332,0.078,5.82,0.75,6.39,9.05,11,0,14,0,,4712483,0.936,4.49,11.2,171,2023,264236,0
4904463,"Connor Bedard",15900,C,CHI,CBJ,8405570,1362196,1,1,,0.4497,0.5789,3.2191,0.4178,0,0,0,0,0.1242,0.199,1.0286,0.3232,13.22,0.83,9.52,13.56,12,3.36,25.41,0,,4904463,0.658,9.14,19.2,170,2205,260544,1
