PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
893763,"Will Borgen",2200,D,NYR,WSH,8403230,878229,2,,,0.0435,0.1503,0.9967,1.4076,0,0,0,0,0,0,0.1938,0,5.11,2.32,4.68,6.54,1,0.26,11.1,0,,893763,1.791,4.16,17.4,157,2059,83676,0
35939,"Jonny Brodzinski",3000,W,NYR,WSH,8403230,744965,4,,,0.1152,0.1292,1.1673,0.3862,0,0,0,0,0,0,0.2444,0,4.07,1.36,5,7.04,2,0,10.47,0,,35939,0.568,3.05,10.2,157,2059,31397,0
1287130,"Brandon Duhaime",2000,W,WSH,NYR,8403230,920429,4,,,0.0961,0.1261,0.9664,0.6419,0,0,0,0,0,0,0.2222,0,4,2,5.01,7.06,3,0,10.41,0,,1287130,2.074,3.73,11.6,168,2232,92011,1
2298776,"Will Cuylle",7200,W,NYR,WSH,8403230,1248181,2,2,,0.225,0.208,1.8814,0.7806,0,0,0,0,0.0235,0.0252,0.433,0.0487,7.26,1.01,6.52,9.17,4,0.51,15.61,0,,2298776,3.336,6.54,16.5,157,2059,158565,0
37731,"Carson Soucy",2000,D,NYR,WSH,8403230,744948,2,,,0.0493,0.1242,0.8448,1.4356,0,0,0,0,0,0,0.1735,0,4.82,2.41,4.68,6.54,5,0,10.81,0,,37731,1.454,3.8,16.5,157,2059,37877,0
2295722,"Alexis Lafreniere",6400,W,NYR,WSH,8403230,1207493,1,1,,0.3003,0.3365,2.2778,0.4786,0,0,0,0,0.0731,0.0963,0.6368,0.1694,8.81,1.38,7.38,10.48,6,1.16,18.26,0,,2295722,1.391,6.68,18.8,157,2059,158562,0
34830,"Sam Carrick",2000,C,NYR,WSH,8403230,555803,4,,,0.083,0.1028,0.9293,0.4719,0,0,0,0,0,0,0.1858,0,3.43,1.72,4.97,7.02,7,0,9.79,0,,34830,1.442,3.03,10.5,157,2059,30262,0
14465,"John Carlson",7600,D,WSH,NYR,8403230,456839,1,2,,0.1016,0.4337,1.6155,1.7463,0,0,0,0,0.0311,0.0935,0.5353,0.1246,8.69,1.14,6.36,9.19,8,2.1,16.83,0,,14465,0.756,6.15,21,168,2232,30360,1
2295723,"Braden Schneider",5600,D,NYR,WSH,8403230,1248088,3,,,0.0637,0.2021,1.2765,2.2009,0,0,0,0,0,0,0.2658,0,7.56,1.35,5.31,7.44,9,2.06,14.36,0,,2295723,2.235,5.79,21.4,157,2059,158563,0
1283254,"Logan Thompson",10400,G,WSH,NYR,8403230,1139760,,,B,0,0,0,0,0.6,22.7058,2.5901,0.0853,0,0,0,0,11.59,1.11,7.43,9.73,10,3.89,21.1,0,,1283254,0,9.45,,168,2232,82970,1
