PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
36584,"Clayton Keller",7000,W,UTA,STL,8404060,920216,1,1,,0.3961,0.6196,2.6764,0.4023,0,0,0,0,0.1102,0.1815,1.0157,0.2917,11.79,1.68,9.29,13.38,1,2.17,23.68,23.3,,36584,0.33,8.24,19,183,2005,32089,1,
35829,"Logan Stanley",2500,D,WPG,LAK,8404040,920227,3,,,0.033,0.1646,0.8331,1.2376,0,0,0,0,0,0,0.1976,0,4.5,1.8,4.81,6.81,2,0,10.66,0,,35829,1.409,3.63,14.1,169,53599,82920,1,40
18484,"Adam Lowry",2800,C,WPG,LAK,8404040,607959,3,,,0.1336,0.1872,1.1364,0.784,0,0,0,0,0,0,0.3208,0,5.14,1.84,5.23,7.4,3,0,11.83,1.7,,18484,1.89,4.42,14.5,169,53599,30843,1,
17079,"Brian Dumoulin",2500,D,LAK,WPG,8404040,654336,3,,,0.0394,0.2085,0.9175,1.225,0,0,0,0,0,0,0.2479,0,4.88,1.95,5.02,7.16,4,0,11.31,1,,17079,0.921,3.67,18,182,2054,30426,0,
17077,"Cody Ceci",2500,D,LAK,WPG,8404040,659859,3,,,0.0408,0.1961,0.91,1.2052,0,0,0,0,0,0,0.2369,0,4.8,1.92,4.84,6.84,5,0,11,0,,17077,0.883,3.59,17,182,2054,30249,0,40
35781,"Mikhail Sergachev",5600,D,UTA,STL,8404060,920218,1,1,,0.1301,0.577,1.9128,1.7406,0,0,0,0,0.0593,0.1598,0.7071,0.2191,10.22,1.83,7.08,10.38,6,2.89,19.28,15.7,,35781,0.985,7.34,23.9,183,2005,31482,1,
34834,"Jason Dickinson",3100,C,CHI,WSH,8403940,741469,2,,,0.144,0.1774,1.1791,0.7601,0,0,0,0,0,0,0.3214,0,5.2,1.68,5.2,7.36,7,0,11.86,4,,34834,1.548,4.29,15.5,170,2205,30521,1,
16667,"Cam Fowler",2700,D,STL,UTA,8404060,550762,3,1,,0.0768,0.3214,1.2353,1.2789,0,0,0,0,0.0279,0.1082,0.3982,0.1361,6.38,2.36,5.55,8.02,8,0.63,13.48,14.3,,16667,0.374,4.52,20.7,174,1944,30980,0,
1287130,"Brandon Duhaime",2500,W,WSH,CHI,8403940,920429,3,,,0.1143,0.1458,1.0779,0.5636,0,0,0,0,0,0,0.2601,0,4.3,1.72,5.02,7.07,9,0,10.73,1,,1287130,2.185,4,12.7,168,2232,92011,0,
14383,"Drew Doughty",4100,D,LAK,WPG,8404040,456625,1,2,,0.1019,0.3696,1.5945,1.285,0,0,0,0,0.0225,0.0786,0.4715,0.1011,7.44,1.81,6.29,9.12,10,0.92,15.49,4,,14383,1.066,5.55,22,182,2054,29920,0,
2296243,"Jake Neighbours",4000,W,STL,UTA,8404060,1248093,1,2,,0.2551,0.2099,1.5599,0.6885,0,0,0,0,0.0562,0.0485,0.465,0.1047,6.83,1.71,6.43,9.09,11,0.17,15.06,5,,2296243,2.144,5.74,16.3,174,1944,158699,0,
37718,"Alexander Kerfoot",2500,C,UTA,STL,8404060,681488,4,,,0.1259,0.222,1.1626,0.7244,0,0,0,0,0,0,0.3479,0,5.19,2.08,5.37,7.67,12,0,12.06,2.3,,37718,0.794,3.93,13.6,183,2005,37927,1,
