PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",4800,QB,ATL,ARI,147554,,32.49,20.75,212.28,1.69,0.63,0.7,1.85,0.05,0,0,0,0,15.31,3.19,41.16,3.39,2.23%,MAIN,n/a,2307,1,13563,15.3,15.3,214.13,1.74,214.13,1.74,1.85,0.05,0,8.99,23.1,2.18,
3491931,"Tyler Allgeier",4700,RB,ATL,ARI,147554,,0,0,0,0,0,7.84,38.28,0.35,1.22,0.97,6.54,0.06,7.91,1.68,20.96,0.54,0.50%,MAIN,n/a,125422,2,3491931,7.88,7.39,44.82,0.41,38.28,0.35,44.82,0.41,0,3.58,16.08,1.84,
4687512,"Bijan Robinson",8700,RB,ATL,ARI,147554,,0,0,0,0,0,18.38,100.12,0.75,5.49,4.04,31.63,0.25,24.6,2.83,62.32,19.56,27.23%,MAIN,n/a,123168,3,4687512,24.51,22.49,131.75,1,100.12,0.75,131.75,1,0,14.91,36.16,30.92,
982204,"David Sills",3700,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,2.77,1.62,16.1,0.14,4.06,1.1,8.74,0.16,0.16%,MAIN,n/a,65587,4,982204,4.05,3.24,16.1,0.14,0,0,16.1,0.14,0,0.11,11.17,0.32,
1844218,"Darnell Mooney",4000,WR,ATL,ARI,147554,,0,0,0,0,0,0.03,0.15,0,4.62,2.74,32.39,0.24,7.46,1.87,21.96,0.96,1.13%,MAIN,n/a,62802,5,1844218,7.44,6.07,32.54,0.24,0.15,0,32.54,0.24,0,2.66,16.17,2.62,
3491928,"Drake London",7000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,9.08,6.38,65.18,0.46,16.11,2.3,40,2.62,10.21%,MAIN,n/a,140160,6,3491928,16.07,12.88,65.18,0.46,0,0,65.18,0.46,0,8.89,27.1,12.5,
4773069,"Dylan Drummond",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.8,0.49,4.3,0.04,1.16,0.39,2.5,0.05,0.01%,MAIN,n/a,48414,7,4773069,1.16,0.91,4.3,0.04,0,0,4.3,0.04,0,0,2.32,0,
3515974,"Deven Thompkins",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.1,0.06,0.43,0.01,0.16,0.05,0.1,0.02,0.01%,MAIN,n/a,49660,8,3515974,0.16,0.13,0.43,0.01,0,0,0.43,0.01,0,0,0.32,0,
2595531,"Chris Blair",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.4,0.24,2.42,0.02,0.6,0.2,,0.09,0.03%,MAIN,n/a,44825,9,2595531,0.6,0.48,2.42,0.02,0,0,2.42,0.02,0,0,1.2,,
1849814,"Charlie Woerner",2500,TE,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.7,0.49,3.79,0.04,1.1,0.44,3.06,0.02,0.01%,MAIN,n/a,58179,10,1849814,1.1,0.85,3.79,0.04,0,0,3.79,0.04,0,0,2.2,0.04,
2862126,"Kyle Pitts",5000,TE,ATL,ARI,147554,,0,0,0,0,0,0,0,0,7.28,4.82,49.6,0.43,12.48,2.5,36.32,1.8,11.00%,MAIN,n/a,54917,11,2862126,12.43,10.02,49.6,0.43,0,0,49.6,0.43,0,5.74,22.71,8.3,
3491690,"Teagan Quitoriano",2500,TE,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.04,0.02,0.26,0,0.05,0.02,,0,0.00%,MAIN,n/a,63778,12,3491690,0.05,0.04,0.26,0,0,0,0.26,0,0,0,0.1,,
36842,"Zane Gonzalez",,K,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0,0,0,0,8.9,21,,0,0.00%,MAIN,n/a,33774,13,36842,8.9,8.9,0,0,0,0,0,0,7.89,3.94,15.34,,
