PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3700,C,DET,SJS,8404500,744810,2,2,,0.2157,0.4032,1.6581,0.6566,0,0,0,0,0.0337,0.0775,0.6189,0.1112,7.61,2.06,7.1,10.22,1,0.25,16.7,0,,31729,0.553,5.55,16.8,172,2075,30594,1
31730,"Alexander Wennberg",4200,C,SJS,DET,8404500,741444,2,1,,0.1694,0.4269,1.1508,1.0724,0,0,0,0,0.0428,0.1128,0.5963,0.1556,7.21,1.72,6.56,9.55,2,0.41,15.61,0,,31730,0.523,5.29,19.7,184,1950,30199,0
37698,"Alex DeBrincat",7200,W,DET,SJS,8404500,920337,2,1,,0.5514,0.5263,3.3465,0.3936,0,0,0,0,0.1778,0.1989,1.0777,0.3767,14.12,1.96,10.77,15.31,3,2.96,27.91,0,,37698,0.625,9.65,17.3,172,2075,37837,1
4200188,"Nick Blankenburg",2700,D,NSH,COL,8404570,1382727,3,2,,0.0663,0.2133,1.1924,1.4152,0,0,0,0,0.0199,0.0351,0.2796,0.055,5.92,2.19,5.11,7.24,4,0.63,12.46,0,,4200188,1,4.39,17.5,173,1959,184512,0
5274308,"Max Crozier",2800,D,TBL,STL,8404560,1172319,3,,,0.046,0.2044,1.2106,1.034,0,0,0,0,0,0,0.2504,0,5.03,1.8,5.05,7.17,5,0,11.49,0,,5274308,1.316,4,16.2,167,2218,262433,0
17079,"Brian Dumoulin",2500,D,LAK,ANA,8404590,654336,3,,,0.0419,0.2213,0.9137,1.287,0,0,0,0,0,0,0.2632,0,5.08,2.03,5.02,7.16,6,0,11.51,0,,17079,0.877,3.78,16.7,182,2054,30426,1
16699,"Zemgus Girgensons",2500,W,TBL,STL,8404560,659858,3,,,0.1326,0.1235,1.2346,0.596,0,0,0,0,0,0,0.2561,0,4.64,1.86,5.08,7.11,7,0,11.14,0,,16699,2.457,4.35,14.7,167,2218,30275,0
5721344,"Cutter Gauthier",6600,W,ANA,LAK,8404590,1394905,3,2,,0.3391,0.3175,2.923,0.5716,0,0,0,0,0.0651,0.0602,0.6566,0.1253,10.46,1.58,8.16,11.45,8,2.01,20.9,0,,5721344,0.891,7.31,16.5,180,1997,204709,0
556106,"Jalen Chatfield",2600,D,CAR,FLA,8404550,893575,2,,,0.0845,0.2047,1.3745,1.0942,0,0,0,0,0,0,0.2892,0,5.76,2.22,5.49,7.78,9,0.07,12.79,0,,556106,0.955,4.27,18.9,165,2181,37855,1
14298,"Sergei Bobrovsky",7500,G,FLA,CAR,8404550,545448,,,C,0,0,0,0,0.4115,24.4742,3.3638,0.0384,0,0,0,0,9.53,1.27,8.58,10.8,10,0.64,20.51,0,,14298,0,7.06,,166,2047,30440,0
18545,"Shayne Gostisbehere",5500,D,CAR,FLA,8404550,680770,3,1,,0.1331,0.5259,1.8557,1.0881,0,0,0,0,0.076,0.2503,0.659,0.3263,8.64,1.57,6.97,10.28,11,1.42,17.56,0,,18545,0.642,6.33,19.6,165,2181,30044,1
17077,"Cody Ceci",2500,D,LAK,ANA,8404590,659859,3,,,0.0432,0.2113,0.8935,1.2888,0,0,0,0,0,0,0.2545,0,5.03,2.01,5.02,7.16,12,0,11.46,0,,17077,0.845,3.71,16,182,2054,30249,1
