PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
1115132,"Nic Claxton",6600,C,BKN,UTA,158708,1061682,-,29,12.91,7.52,3.24,0.05,1.14,0.95,1.78,16.15,20.43,23.67,2.73,10.76,9.13,5.33,0.27,3.61,2.11,9.4,5.38,33.84,33.84,32.46,4.92,6.57%,126,149,FRI,71024,3,1115132,25.12,40.46,7.66,7.66,8.47,25.01,29.09,32.46,35.59,40.64,42.8,50.97,
1115590,"Terance Mann",3900,SG/SF,BKN,UTA,158708,879504,-,26,9.9,3.06,2.93,1.21,1.24,0.82,0.26,12.83,12.96,15.89,1.08,5.99,4.96,2.43,3.21,1.75,1.4,8.17,3.64,19.97,19.97,20.27,5.2,15.76%,126,149,FRI,74628,4,1115590,14.08,26.94,10,10,11.46,14.05,17.55,20.27,22.99,27.19,28.92,36.58,
3005094,"Day'Ron Sharpe",4600,C,BKN,UTA,158708,1243725,-,18.5,8.72,6.88,2.14,0.19,1.22,1.15,0.34,10.86,15.6,17.74,1.49,9.02,5.55,3.18,0.82,2.64,1.81,6.37,3.37,23.44,23.44,23.15,5.03,4.24%,126,149,FRI,148967,5,3005094,17.24,30.15,5.46,5.46,9.79,17.3,20.47,23.15,25.83,30.22,32.17,39.96,
3005097,"Cam Thomas",4600,SG,BKN,UTA,158708,1232020,,24.5,19.75,2.06,3.05,2.1,1.68,0.08,0.05,22.8,21.81,24.86,0.13,5.11,10.07,4.11,6.05,6.06,5.23,16.12,6.21,25.51,25.51,27.37,5.95,33.62%,126,149,FRI,149404,6,3005097,19.8,35.31,23.14,23.14,29.72,19.66,23.89,27.37,30.6,35.33,37.57,47.78,
3005396,"Ziaire Williams",4200,SG/SF,BKN,UTA,158708,1231313,Q,18,8.48,2.18,0.81,1.43,0.72,1.13,0.59,9.29,10.66,11.47,1.72,2.99,2.98,1.23,4.48,2.05,1.73,7.46,2.66,16.75,16.75,16.22,3.86,0.05%,126,149,FRI,149033,7,3005396,10.78,22.76,0.78,0.78,1.33,10.73,13.97,16.22,18.72,22.96,24.45,32.44,
3587834,"Tyrese Martin",3400,PG/SG,BKN,UTA,158708,1134107,,9,3.78,1.17,0.98,0.76,0.32,0.3,0.04,4.76,4.95,5.93,0.34,2.15,1.45,0.58,2.2,0.45,0.34,3.65,1.34,7.35,7.35,7.61,2.24,0.50%,126,149,FRI,89873,9,3587834,3.56,12.6,0,0,0,3.41,5.77,7.61,9.45,12.6,13.91,19.68,
4878198,"Jalen Wilson",3300,SF/PF,BKN,UTA,158708,1174884,,2,0.91,0.2,0.11,0.15,0.05,0.07,0.06,1.02,1.11,1.22,0.13,0.31,0.34,0.14,0.44,0.23,0.18,0.78,0.29,1.66,1.66,1.64,0.5,0.50%,126,149,FRI,90541,13,4878198,0.25,3.12,0,0,0,0,0,1.64,2.62,4.59,5.9,10.17,
8985497,"Drake Powell",3600,SG,BKN,UTA,158708,1542179,,24,8.7,1.94,2.1,1.21,1.48,0.87,0.13,10.8,10.64,12.74,1,4.04,3.82,1.61,3.94,2.05,1.85,7.76,2.82,15.7,15.7,16.14,4.48,1.70%,126,149,FRI,503267,16,8985497,10.62,23.03,1.43,1.43,4.75,10.59,13.37,16.14,18.66,22.95,24.71,32.28,
8985498,"Egor Demin",4800,PG,BKN,UTA,158708,1523978,,29,13.99,3.08,4.67,2.69,1.87,0.73,0.32,18.66,17.07,21.74,1.05,7.75,5.55,2.28,6.78,1.58,1.36,12.33,4.97,25.97,25.97,27.38,5.7,23.72%,126,149,FRI,455367,17,8985498,19.39,36.32,18.58,18.58,27.26,19.34,23.86,27.38,30.9,36.42,38.68,48.48,
8985499,"Danny Wolf",4500,PF/C,BKN,UTA,158708,1415928,,24,10.73,6.22,2.46,1.58,0.76,0.81,0.71,13.19,16.95,19.41,1.52,8.68,5.43,2.12,4.69,2.08,1.73,10.12,3.7,25.68,25.68,25.78,5.73,37.27%,126,149,FRI,247158,18,8985499,18.82,37.38,26.68,26.68,28.69,18.73,22.62,25.78,28.7,33.81,35.75,44.51,
8998169,"Ben Saraf",3700,PG,BKN,UTA,158708,1590554,,18,7.38,1.53,2.82,1.06,1.44,1.13,0.35,10.2,8.91,11.73,1.48,4.35,3.8,1.4,3.82,1.75,1.4,7.62,2.46,16.45,16.45,16.29,4.4,0.10%,126,149,FRI,622358,19,8998169,10.39,22.93,1.14,1.14,4.38,10.28,13.78,16.29,18.8,23.06,24.56,32.58,
8998170,"Nolan Traore",4000,PG,BKN,UTA,158708,1590550,,18,7.17,0.99,2.71,1.07,1.13,0.42,0.21,9.88,8.16,10.87,0.63,3.7,3.81,1.37,3.36,1.56,1.23,7.17,2.44,13.18,13.18,13.7,3.43,0.05%,126,149,FRI,622357,20,8998170,8.38,19.86,0.07,0.07,0.5,8.37,11.42,13.7,16.24,20.04,21.82,28.92,
37858,"Derrick White",7700,PG/SG,BOS,SAC,158703,796009,,35,24.24,5.38,5.59,4.27,2.94,1.02,1.58,29.83,29.62,35.21,2.6,10.97,9.79,3.98,11.96,3.99,3.48,21.75,8.25,43.94,43.94,45.35,5.89,35.59%,125,154,FRI,38299,24,37858,35.48,56.34,46.01,46.01,38.13,35.24,40.91,45.35,49.54,56.44,59.4,72.21,
409191,"Anfernee Simons",4700,PG/SG,BOS,SAC,158703,1121307,,26,16.06,2.77,2.9,2.73,1.54,0.87,0.33,18.96,18.83,21.73,1.2,5.67,6.37,2.78,7.19,2.59,2.32,13.56,5.51,25.79,25.79,26.87,5.72,24.82%,125,154,FRI,75325,26,409191,19.27,35.37,18.56,18.56,26.2,19.27,23.57,26.87,30.42,35.74,37.77,48.67,
