PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
408896,"Collin Sexton",4900,PG/SG,CHA,ORL,158324,1061642,-,19,11.61,1.56,2.96,1.03,1.65,0.75,0.2,14.57,13.17,16.13,0.95,4.52,5.85,2.85,2.6,3.24,2.79,8.45,3.88,19.12,19.12,19.59,4,1.82%,136,138,THURS,75326,4,408896,13.45,26.71,1.86,1.86,2.16,13.4,17.01,19.59,22.43,26.85,28.61,36.6,
409262,"Miles Bridges",6800,PF,CHA,ORL,158324,957479,-,33,16.1,6.41,3.31,2.14,1.15,0.55,0.5,19.41,22.51,25.82,1.05,9.72,7.55,3.45,6.45,3.27,2.77,14,5.59,30.76,30.76,31.76,4.67,7.65%,136,138,THURS,75304,5,409262,23.59,40.87,5.13,5.13,7.83,23.31,28.17,31.76,35.09,40.72,43.03,52.76,
2439295,"LaMelo Ball",8000,PG,CHA,ORL,158324,1257420,Q,25,17.33,4.07,6.42,2.82,2.7,1.27,0.16,23.75,21.4,27.82,1.43,10.49,7.14,2.89,8.15,3.59,3.1,15.29,5.71,33.43,33.43,35.1,4.39,1.52%,136,138,THURS,161285,8,2439295,26.08,45.44,2.54,2.54,6.19,26.07,30.97,35.1,39.23,45.42,48,59.1,
2439366,"Josh Green",3200,SG/SF,CHA,ORL,158324,1193670,,13.5,3.32,1.87,0.7,0.63,0.56,0.35,0.13,4.02,5.19,5.89,0.48,2.57,1.26,0.55,1.62,0.48,0.33,2.88,1.18,7.49,7.49,7.7,2.41,0.04%,136,138,THURS,92617,9,2439366,4.19,11.86,0,0,0,4.06,5.99,7.7,9.2,11.98,13.26,19.04,
3588157,"Moussa Diabate",5200,C,CHA,ORL,158324,1324359,,27.5,7.86,9.07,1.91,0,0.92,0.69,1.18,9.77,16.93,18.84,1.87,10.98,4.91,2.96,0,3.09,1.93,4.91,2.96,26.3,26.3,25.51,4.91,10.53%,136,138,THURS,179227,11,3588157,19.23,32.88,5.58,5.58,9.39,19.13,22.7,25.51,28.32,32.91,34.72,43.11,
4878218,"Brandon Miller",7000,SF,CHA,ORL,158324,1401381,,33,20.64,4.43,2.86,3.37,2.66,0.82,0.99,23.5,25.07,27.93,1.81,7.29,8.79,3.8,9.33,3.46,2.92,18.12,7.17,33.02,33.02,34.47,4.92,20.16%,136,138,THURS,244988,12,4878218,25.82,43.79,22.06,22.06,12.06,25.73,30.59,34.47,38.11,43.94,46.36,57.77,
6412779,"Tidjane Salaun",3500,PF,CHA,ORL,158324,1504463,,15.5,4.48,4.09,0.91,0.76,0.66,0.23,0.23,5.39,8.57,9.48,0.46,5,1.67,0.7,2.26,1.16,0.82,3.93,1.46,11.47,11.47,11.93,3.41,0.04%,136,138,THURS,448015,14,6412779,6.04,18.98,0,0,1.48,5.76,9.05,11.93,14.4,18.51,20.57,29.62,
8985519,"Kon Knueppel",6600,SG,CHA,ORL,158324,1519132,,33,18.57,5.26,3.2,3.42,2.01,0.51,0.4,21.77,23.83,27.03,0.91,8.46,5.79,2.84,8,2.93,2.63,13.79,6.26,30.4,30.4,32.51,4.93,13.66%,136,138,THURS,458104,17,8985519,23.68,42.1,12.46,12.46,12.74,23.55,28.93,32.51,36.35,42.24,44.8,55.8,
8998193,"Ryan Kalkbrenner",4700,C,CHA,ORL,158324,1236052,,19.5,5.81,4.97,0.97,0,0.65,0.47,0.73,6.78,10.78,11.75,1.2,5.94,3.08,2.3,0,1.67,1.2,3.08,2.3,16.18,16.18,15.56,3.31,0.06%,136,138,THURS,149525,19,8998193,10.55,21.13,0.1,0.1,0.09,10.54,13.55,15.56,17.82,21.08,22.59,29.36,
8998194,"Sion James",3800,SG/SF,CHA,ORL,158324,1232338,,21,5.35,3.09,2.28,0.93,0.58,0.4,0.33,7.63,8.44,10.72,0.73,5.37,1.73,0.62,2.59,1.53,1.32,4.32,1.55,14.09,14.09,14.27,3.76,4.08%,136,138,THURS,148709,20,8998194,9.23,20.03,2.51,2.51,0.71,9.28,11.89,14.27,16.41,20.22,21.64,28.06,
