PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
16760,"Hampus Lindholm",3500,D,BOS,OTT,8402700,659813,2,2,,0.0765,0.353,1.4702,1.4825,0,0,0,0,0.0207,0.0653,0.4295,0.086,7.29,2.08,5.62,8.08,1,1.47,14.48,2.8,,16760,0.782,5.26,22.2,160,2153,31037,1,
17172,"Mark Stone",6100,W,VGK,EDM,8402760,556369,3,1,,0.3473,0.6825,2.1855,0.6419,0,0,0,0,0.101,0.2167,1.0298,0.3177,11.16,1.83,9.03,13.19,2,1.8,22.72,5.4,,17172,0.637,8.12,18,185,180961,31019,0,
31746,"Radek Faksa",2500,C,DAL,TOR,8402660,659857,4,,,0.0758,0.1178,0.7459,0.49,0,0,0,0,0,0,0.1936,0,3.19,1.28,4.45,6.3,3,0,8.89,0.3,,31746,1.117,2.72,11,181,1954,30523,1,
17211,"Marcus Foligno",2600,W,MIN,COL,8402620,522049,4,,,0.1288,0.142,0.8983,0.6902,0,0,0,0,0,0,0.2708,0,4.34,1.67,5.01,7.06,4,0,10.75,0.1,,17211,2.733,4.3,12.7,178,1938,30272,1,
34547,"Nick Jensen",2500,D,OTT,BOS,8402700,733469,2,,,0.0263,0.1745,0.6444,1.0984,0,0,0,0,0,0,0.2008,0,3.95,1.58,4.71,6.72,5,0,9.98,0.1,,34547,0.768,2.98,14.8,163,2050,30618,0,
893763,"Will Borgen",2500,D,NYR,NSH,8402670,878229,2,,,0.0495,0.1881,0.9774,1.3778,0,0,0,0,0,0,0.2376,0,5.27,2.11,4.84,6.84,6,0.26,11.47,1,,893763,1.746,4.28,16.9,157,2059,83676,0,
36584,"Clayton Keller",7400,W,UTA,WPG,8402800,920216,1,1,,0.3823,0.5989,2.6251,0.4126,0,0,0,0,0.111,0.218,0.9812,0.329,11.48,1.55,8.76,12.65,7,2.4,22.69,3,,36584,0.34,8.06,19.6,183,2005,32089,1,
2075138,"Nico Sturm",2500,C,MIN,COL,8402620,1163937,4,,,0.1016,0.11,0.9386,0.5556,0,0,0,0,0,0,0.2116,0,3.78,1.51,4.99,7.03,8,0,10.17,0.1,,2075138,1.155,3.12,11.2,178,1938,87741,1,
35829,"Logan Stanley",2600,D,WPG,UTA,8402800,920227,3,,,0.0332,0.1648,0.8208,1.283,0,0,0,0,0,0,0.198,0,4.57,1.76,4.81,6.81,9,0,10.73,0.1,,35829,1.372,3.65,14,169,53599,82920,0,
1283987,"Michael Eyssimont",2800,W,BOS,OTT,8402700,920469,4,,,0.1245,0.1251,1.7612,0.3049,0,0,0,0,0,0,0.2496,0,4.97,1.78,5.21,7.21,10,0,11.64,0.8,,1283987,1.181,3.9,10.2,160,2153,83273,1,
