PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6500,PG/SG,ATL,HOU,158653,522878,-,27,15.74,2.81,3.2,2.25,1.22,0.72,0.49,18.94,18.55,21.75,1.21,6.01,7.86,3.6,5.71,2.35,1.8,13.57,5.85,26.32,26.32,26.99,4.15,0.05%,135,141,THURS,12451,1,17121,19.5,35.41,0.88,0.88,2.56,19.42,23.71,26.99,30.27,35.57,37.84,47.67,
37814,"Luke Kennard",4200,PG/SG,ATL,HOU,158653,887661,-,23,7.78,2.5,2.17,1.65,0.58,0.71,0.21,9.95,10.28,12.45,0.92,4.67,1.95,1.04,3.67,0.83,0.75,5.62,2.69,16.22,16.22,16.54,3.94,0.48%,135,141,THURS,38279,3,37814,10.56,23.43,1.24,1.24,2.2,10.6,13.7,16.54,19.12,23.52,25.33,34.37,
1115445,"Nickeil Alexander-Walker",6800,SG,ATL,HOU,158653,1067668,-,33,17.58,2.89,3.4,2.82,1.78,1.16,0.6,20.98,20.47,23.87,1.76,6.29,7.32,3.18,7.31,3.25,2.76,14.63,6,29.65,29.65,30.34,4.46,0.71%,135,141,THURS,69666,4,1115445,22.36,39.43,2.34,2.34,5.47,22.07,26.58,30.34,33.85,39.37,41.37,52.41,
2439277,"Onyeka Okongwu",7500,C,ATL,HOU,158653,1185367,Q,33,16.69,7.93,2.94,1.63,1.9,1.05,0.68,19.63,24.62,27.56,1.73,10.87,8.42,4.38,4.52,3.97,3.04,12.94,6.01,33.91,33.91,34.64,4.62,0.44%,135,141,THURS,91845,5,2439277,26.11,43.79,2.45,2.45,7.29,25.98,30.82,34.64,38.21,44.06,46.36,55.53,
2439347,"Vit Krejci",3500,SG/SF,ATL,HOU,158653,1257428,,12,4.43,1.05,0.8,1.09,0.24,0.28,0.1,5.23,5.48,6.28,0.38,1.85,0.95,0.41,2.56,0.47,0.35,3.51,1.5,7.79,7.79,8.13,2.32,0.45%,135,141,THURS,161284,6,2439347,3.57,13.54,0,0,0.02,3.67,5.77,8.13,10.23,13.38,14.95,22.03,
3005263,"Jalen Johnson",10000,PF,ATL,HOU,158653,1230356,,36.5,22.56,9.97,6.41,1.7,3.22,1.09,0.53,28.97,32.53,38.94,1.62,16.38,13.64,6.59,5.01,5.57,4.25,18.65,8.29,45.78,45.78,47.96,4.8,7.34%,135,141,THURS,165214,7,3005263,38.15,58.61,5.1,5.1,11.96,38.16,43.51,47.96,52.16,58.77,61.57,73.78,
3005340,"Corey Kispert",4000,SF/PF,ATL,HOU,158653,1077554,,17,8.18,1.57,1.35,1.51,0.67,0.54,0.03,9.53,9.75,11.1,0.57,2.92,2.81,1.27,4.08,1.4,1.11,6.89,2.78,13.13,13.13,13.73,3.43,0.19%,135,141,THURS,72585,8,3005340,8.25,20.21,0.48,0.48,0.68,8.19,11.35,13.73,16.37,20.33,22.18,30.1,
3587713,"Christian Koloko",3300,C,ATL,HOU,158653,1193674,,12,3.34,2.26,0.4,0.03,0.4,0.41,0.72,3.74,5.6,6,1.13,2.66,2.72,1.48,0.13,0.51,0.27,2.85,1.51,9.64,9.64,8.84,2.68,0.05%,135,141,THURS,92616,9,3587713,5.07,13.34,0,0,0,5.05,7.07,8.84,10.61,13.39,14.4,19.45,
3587993,"Dyson Daniels",6700,PG,ATL,HOU,158653,1357745,,33.5,11.43,6.25,6,0.48,1.64,1.92,0.39,17.43,17.68,23.68,2.31,12.25,8.71,4.45,1.81,1.79,1.08,10.52,4.93,33.22,33.22,32.44,4.84,8.51%,135,141,THURS,195261,11,3587993,24.8,41.23,7.62,7.62,8.91,24.78,29.12,32.44,35.76,41.38,43.68,53.39,
4878163,"Mouhamed Gueye",3600,PF/C,ATL,HOU,158653,1325101,,13,2.94,2.98,0.96,0.36,0.24,0.79,0.13,3.9,5.92,6.88,0.92,3.94,1.66,0.68,1.3,0.78,0.51,2.96,1.04,10.48,10.48,10.01,2.78,0.28%,135,141,THURS,180180,13,4878163,5.89,14.93,0,0,0.01,6.06,8.17,10.01,12.12,15.28,16.6,22.65,
