PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18467,"Anthony Duclair",3800,W,NYI,PIT,8405930,743259,3,2,,0.1979,0.2669,1.4401,0.4796,0,0,0,0,0.0324,0.0608,0.4648,0.0932,6.08,1.6,6.08,8.68,1,0,13.86,0.4,,18467,0.483,4.46,13.4,156,2135,30344,1,
34547,"Nick Jensen",2600,D,OTT,CAR,8405890,733469,2,,,0.0255,0.1827,0.5673,1.4851,0,0,0,0,0,0,0.2082,0,4.58,1.76,4.78,6.79,2,0,10.7,0.1,,34547,0.843,3.36,16.6,163,2050,30618,0,
5274308,"Max Crozier",2500,D,TBL,BUF,8405950,1172319,3,,,0.0387,0.1607,1.0327,0.7824,0,0,0,0,0,0,0.1994,0,4.02,1.61,4.77,6.75,3,0,10.13,0.1,,5274308,1.049,3.21,12.7,167,2218,262433,1,
14246,"Casey Cizikas",2500,C,NYI,PIT,8405930,521884,4,,,0.1046,0.119,0.9641,0.6412,0,0,0,0,0,0,0.2236,0,4.03,1.61,5.01,7.06,4,0,10.44,0.3,,14246,1.816,3.62,11.4,156,2135,30928,1,
16700,"Rasmus Ristolainen",3200,D,PHI,WSH,8405920,741411,1,,,0.0563,0.2301,1.377,1.4437,0,0,0,0,0,0,0.2864,0,6.27,1.96,5.11,7.24,5,0.98,12.81,0.3,,16700,1.673,4.92,17.8,158,2229,31067,1,
37907,"Connor Clifton",2500,D,PIT,NYI,8405930,744943,3,,,0.0369,0.1758,0.9145,1.6339,0,0,0,0,0,0,0.2127,0,5.54,2.22,4.93,6.93,6,0.43,11.85,0.3,,37907,3.328,5.14,17.3,159,1927,82491,0,
16699,"Zemgus Girgensons",2500,W,TBL,BUF,8405950,659858,2,,,0.1572,0.1568,1.4912,0.626,0,0,0,0,0,0,0.314,0,5.49,2.2,5.17,7.19,7,0.13,12.11,2.2,,16699,2.854,5.11,16.4,167,2218,30275,1,
35776,"Danton Heinen",2500,W,CBJ,NJD,8405910,831469,4,,,0.0971,0.1547,0.7722,0.4426,0,0,0,0,0,0,0.2518,0,3.52,1.41,4.94,6.99,8,0,9.84,0.1,,35776,0.84,2.84,9.7,171,2023,31458,0,
5721344,"Cutter Gauthier",6900,W,ANA,SEA,8405980,1394905,3,1,,0.4214,0.4098,3.473,0.4182,0,0,0,0,0.1214,0.1166,0.8312,0.238,12.6,1.83,9.05,12.71,9,3.22,24.18,7.4,,5721344,0.913,8.63,16.5,180,1997,204709,1,
17453,"Jake McCabe",3300,D,TOR,EDM,8406040,660793,1,2,,0.0471,0.3332,0.8258,2.3392,0,0,0,0,0.0092,0.0676,0.3803,0.0768,7.65,2.32,5.76,8.27,10,1.68,15.02,3,,17453,2.082,5.86,23,164,2146,30280,0,
1394916,"Noah Ostlund",3000,C,BUF,TBL,8405950,1394916,3,2,,0.1554,0.2227,1.0406,0.5273,0,0,0,0,0.0262,0.0433,0.3781,0.0695,4.93,1.64,5.35,7.65,11,0,11.78,0.3,,1394916,0.396,3.62,14,161,2004,204710,0,
555386,"Trent Frederic",2500,W,EDM,TOR,8406040,920239,4,,,0.1125,0.1398,1.0375,0.3119,0,0,0,0,0,0,0.2523,0,3.78,1.51,4.99,7.03,12,0,10.17,0.1,,555386,1.937,3.55,9.8,177,1953,82490,1,
