PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3600,C,DET,VAN,8403890,744810,2,2,,0.1855,0.3522,1.3351,0.5962,0,0,0,0,0.029,0.0679,0.5377,0.0969,6.43,1.79,6.25,9.03,1,0,14.43,1,,31729,0.528,4.77,15.9,172,2075,30594,1,
17172,"Mark Stone",6300,W,VGK,CBJ,8404000,556369,1,1,,0.4153,0.7122,2.3782,0.6868,0,0,0,0,0.1216,0.2269,1.1275,0.3485,12.45,1.98,9.63,13.96,2,2.47,24.78,7.7,,17172,0.714,8.94,19.6,185,180961,31019,1,
17211,"Marcus Foligno",2500,W,MIN,SEA,8403950,522049,4,,,0.131,0.143,0.8436,0.5939,0,0,0,0,0,0,0.274,0,4.11,1.64,4.99,7.03,3,0,10.5,0,,17211,2.391,3.99,11.5,178,1938,30272,0,40
18467,"Anthony Duclair",2800,W,NYI,NSH,8403930,743259,3,2,,0.1795,0.2293,1.2414,0.5093,0,0,0,0,0.0265,0.0487,0.4088,0.0752,5.45,1.95,5.86,8.34,4,0,12.95,0.3,,18467,0.5,4.03,13.1,156,2135,30344,0,
34547,"Nick Jensen",2500,D,OTT,COL,8403960,733469,2,,,0.0225,0.1586,0.6092,1.4326,0,0,0,0,0,0,0.1811,0,4.4,1.76,4.62,6.49,5,0,10.31,0.7,,34547,0.818,3.22,15.8,163,2050,30618,0,
821533,"Riley Stillman",2500,D,EDM,WPG,8403970,920436,3,,,0.018,0.1166,0.6149,0.9301,0,0,0,0,0,0,0.1346,0,3.24,1.3,4.5,6.36,6,0,9,0,,821533,1.297,2.77,12.7,177,1953,82240,0,40
893763,"Will Borgen",2500,D,NYR,BUF,8403910,878229,2,,,0.0483,0.1894,1.029,1.301,0,0,0,0,0,0,0.2377,0,5.2,2.08,4.88,6.87,7,0.14,11.45,0.7,,893763,1.928,4.34,18.2,157,2059,83676,1,
37698,"Alex DeBrincat",7400,W,DET,VAN,8403890,920337,2,1,,0.4391,0.5063,3.1773,0.4036,0,0,0,0,0.1335,0.1818,0.9454,0.3153,12.7,1.72,9.13,12.99,8,3.24,24.39,5.7,,37698,0.647,8.72,17.4,172,2075,37837,1,
1279401,"Rodrigo Abols",2600,C,PHI,TOR,8403850,920579,4,,,0.1215,0.1835,1.1978,0.497,0,0,0,0,0,0,0.305,0,4.63,1.78,5.21,7.36,9,0,11.3,0.3,,1279401,1.157,3.74,11,158,2229,92052,1,
2075138,"Nico Sturm",2500,C,MIN,SEA,8403950,1163937,4,,,0.1065,0.1185,0.8988,0.4782,0,0,0,0,0,0,0.225,0,3.67,1.47,4.97,7.02,10,0,10.03,0.3,,2075138,1.085,3.03,10.8,178,1938,87741,0,
35829,"Logan Stanley",2500,D,WPG,EDM,8403970,920227,3,,,0.0365,0.1907,0.8259,1.1107,0,0,0,0,0,0,0.2272,0,4.42,1.77,4.74,6.74,11,0,10.49,0.3,,35829,1.417,3.63,14.1,169,53599,82920,1,
4200188,"Nick Blankenburg",2800,D,NSH,NYI,8403930,1382727,3,2,,0.0891,0.2526,1.3904,1.0545,0,0,0,0,0.0323,0.0507,0.3417,0.083,5.97,2.13,5.67,8.11,12,0.1,13.23,2,,4200188,0.963,4.51,16.8,173,1959,184512,1,
18484,"Adam Lowry",2700,C,WPG,EDM,8403970,607959,3,,,0.1558,0.2158,1.1917,0.705,0,0,0,0,0,0,0.3716,0,5.43,2.01,5.41,7.7,13,0,12.35,0.3,,18484,1.89,4.64,14.5,169,53599,30843,1,
34619,"Scott Wedgewood",8500,G,COL,OTT,8403960,554543,,,C,0,0,0,0,0.726,23.179,2.7151,0.0774,0,0,0,0,11.94,1.4,7.46,9.81,14,4.21,21.49,7.7,,34619,0,10.12,,176,2155,29973,1,
14246,"Casey Cizikas",2800,C,NYI,NSH,8403930,521884,3,,,0.1041,0.1174,0.89,0.7507,0,0,0,0,0,0,0.2215,0,4.09,1.46,5.01,7.06,15,0,10.5,0.3,,14246,1.799,3.63,11.3,156,2135,30928,0,
16700,"Rasmus Ristolainen",3100,D,PHI,TOR,8403850,741411,2,2,,0.0821,0.3015,1.8685,1.6599,0,0,0,0,0.0225,0.0504,0.3836,0.0729,8.09,2.61,6.16,8.76,16,1.71,15.97,3,,16700,1.972,6.25,22.3,158,2229,31067,1,
35939,"Jonny Brodzinski",2500,W,NYR,BUF,8403910,744965,3,2,,0.1488,0.1947,1.3845,0.3786,0,0,0,0,0.0205,0.0306,0.3435,0.0511,5.03,2.01,5.2,7.35,17,0,11.69,1,,35939,0.643,3.78,11.7,157,2059,31397,1,
34585,"Mike Matheson",4300,D,MTL,FLA,8403880,659869,1,,,0.1045,0.2767,1.5288,2.4093,0,0,0,0,0,0,0.3812,0,9.1,2.12,6.09,8.54,18,2.79,16.9,0.3,,34585,0.921,6.13,23.8,162,2017,30000,1,
31745,"Vincent Hinostroza",2500,W,MIN,SEA,8403950,681550,3,,,0.0984,0.1691,0.9928,0.367,0,0,0,0,0,0,0.2675,0,3.82,1.53,5.11,7.28,19,0,10.36,0,,31745,0.816,3.03,10.9,178,1938,30786,0,40
34514,"Phillip Danault",3000,C,MTL,FLA,8403880,600128,3,,,0.1473,0.2373,1.2052,0.7788,0,0,0,0,0,0,0.3846,0,5.61,1.87,5.41,7.7,20,0.01,12.53,0,,34514,0.951,4.29,15.3,162,2017,31116,1,40
5721344,"Cutter Gauthier",7100,W,ANA,CAR,8403860,1394905,2,2,,0.3593,0.338,3.0752,0.6587,0,0,0,0,0.0638,0.0592,0.6973,0.123,11.21,1.58,8.18,11.46,21,2.74,21.68,2.3,,5721344,0.921,7.76,17.1,180,1997,204709,0,
1394916,"Noah Ostlund",2500,C,BUF,NYR,8403910,1394916,4,,,0.1365,0.1717,0.992,0.4714,0,0,0,0,0,0,0.3082,0,4.33,1.73,5.12,7.29,22,0,10.88,0,,1394916,0.398,3.17,11.3,161,2004,204710,0,40
9190220,"Isaac Howard",2500,W,EDM,WPG,8403970,1394927,3,2,,0.1008,0.1158,0.9528,0.2157,0,0,0,0,0.0105,0.0143,0.2166,0.0248,3.27,1.31,4.95,6.99,23,0,9.61,0,,9190220,0.614,2.56,9.6,177,1953,204733,0,40
555386,"Trent Frederic",2500,W,EDM,WPG,8403970,920239,4,,,0.0945,0.1128,0.8662,0.3491,0,0,0,0,0,0,0.2073,0,3.28,1.31,4.96,7.01,24,0,9.63,0,,555386,1.852,3.16,9.7,177,1953,82490,0,40
2578776,"Justin Brazeau",3700,W,PIT,NJD,8403920,956418,3,2,,0.2138,0.2172,1.6075,0.616,0,0,0,0,0.0318,0.041,0.431,0.0728,6.48,1.75,6.41,9.07,25,0,14.68,1,,2578776,1.82,5.32,12.9,159,1927,82518,1,
556106,"Jalen Chatfield",2600,D,CAR,ANA,8403860,893575,2,,,0.0916,0.245,1.4877,1.0769,0,0,0,0,0,0,0.3366,0,6.19,2.38,5.55,7.84,26,0.44,13.29,2,,556106,1.001,4.59,19.5,165,2181,37855,1,
18681,"Ryan Pulock",3900,D,NYI,NSH,8403930,741446,1,,,0.0629,0.2704,1.3649,2.2689,0,0,0,0,0,0,0.3333,0,8.19,2.1,5.49,7.78,27,2.5,15.22,2,,18681,1.393,5.79,21.8,156,2135,30776,0,
34611,"Anthony Mantha",3900,W,PIT,NJD,8403920,741457,3,2,,0.2279,0.279,1.5152,0.5104,0,0,0,0,0.0345,0.0538,0.5069,0.0883,6.57,1.68,6.57,9.35,28,0,14.98,0.7,,34611,0.883,4.99,13.2,159,1927,30621,1,
14298,"Sergei Bobrovsky",8000,G,FLA,MTL,8403880,545448,,,C,0,0,0,0,0.5238,21.1618,3.0085,0.057,0,0,0,0,8.67,1.08,8.12,10.37,29,0.26,19.06,0.3,,14298,0,6.81,,166,2047,30440,0,
18545,"Shayne Gostisbehere",4900,D,CAR,ANA,8403860,680770,2,1,,0.1414,0.6133,1.922,1.0811,0,0,0,0,0.0784,0.3033,0.7547,0.3817,9.3,1.9,6.97,10.28,30,2.08,18.22,5.3,,18545,0.7,6.85,20.8,165,2181,30044,1,
31684,"Ben Hutton",3100,D,VGK,CBJ,8404000,681485,3,,,0.0701,0.1905,1.6285,1.4138,0,0,0,0,0,0,0.2606,0,6.54,2.11,5.01,6.97,31,1.35,12.95,2.7,,31684,0.883,4.67,16.7,185,180961,30700,1,
