PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31730,"Alexander Wennberg",4000,C,SJS,NYR,8405140,741444,2,1,,0.1941,0.4422,1.3042,1.0635,0,0,0,0,0.056,0.119,0.6363,0.175,7.76,1.94,6.88,10.09,1,0.63,16.57,0,,31730,0.536,5.66,20.1,184,1950,30199,1
18501,"Shea Theodore",5300,D,VGK,TOR,8405050,741466,1,2,,0.1115,0.378,2.0024,1.4063,0,0,0,0,0.0147,0.0553,0.4895,0.07,8.49,1.6,6.46,9.25,2,1.8,16.76,0,,18501,0.407,5.83,22.3,185,180961,30663,0
17172,"Mark Stone",7600,W,VGK,TOR,8405050,556369,1,1,,0.3755,0.5882,2.2392,0.6184,0,0,0,0,0.1072,0.1964,0.9637,0.3036,11.03,1.45,8.68,12.58,3,2.04,22.14,0,,17172,0.677,7.95,19.6,185,180961,31019,0
31746,"Radek Faksa",2500,C,DAL,STL,8405120,659857,4,,,0.0841,0.1309,0.7787,0.5903,0,0,0,0,0,0,0.215,0,3.54,1.42,4.95,7.01,4,0,9.88,0,,31746,1.245,3.02,11.9,181,1954,30523,1
893763,"Will Borgen",2500,D,NYR,SJS,8405140,878229,2,,,0.0506,0.1934,1.0849,1.3893,0,0,0,0,0,0,0.244,0,5.5,2.2,4.88,6.87,5,0.44,11.75,0,,893763,1.818,4.46,18,157,2059,83676,0
5274308,"Max Crozier",2600,D,TBL,CHI,8405070,1172319,3,,,0.0461,0.2105,1.2379,0.8971,0,0,0,0,0,0,0.2566,0,4.86,1.87,5,7.12,6,0,11.26,0,,5274308,1.296,3.9,16,167,2218,262433,0
35939,"Jonny Brodzinski",2500,W,NYR,SJS,8405140,744965,4,,,0.1262,0.1531,1.2017,0.3775,0,0,0,0,0,0,0.2793,0,4.32,1.73,5.05,7.08,7,0,10.78,0,,35939,0.633,3.27,9.9,157,2059,31397,0
16699,"Zemgus Girgensons",2500,W,TBL,CHI,8405070,659858,3,,,0.1437,0.1319,1.3775,0.5232,0,0,0,0,0,0,0.2756,0,4.89,1.96,5.08,7.11,8,0,11.39,0,,16699,2.454,4.52,14.6,167,2218,30275,0
5721344,"Cutter Gauthier",6800,W,ANA,SEA,8405090,1394905,3,1,,0.4089,0.3626,3.2487,0.4625,0,0,0,0,0.1134,0.0975,0.7715,0.2109,11.8,1.74,9.05,12.71,9,2.42,23.38,0,,5721344,0.848,8.14,16,180,1997,204709,0
17453,"Jake McCabe",3400,D,TOR,VGK,8405050,660793,1,,,0.0462,0.2947,0.8456,2.0852,0,0,0,0,0,0,0.3409,0,6.96,2.05,5.41,7.72,10,1.36,13.88,0,,17453,2.14,5.46,22.1,164,2146,30280,1
18560,"Barclay Goodrow",2500,W,SJS,NYR,8405140,790352,4,,,0.1098,0.1379,0.9108,0.7548,0,0,0,0,0,0,0.2477,0,4.28,1.71,5.01,7.06,11,0,10.69,0,,18560,1.617,3.68,11.9,184,1950,30687,1
31684,"Ben Hutton",2700,D,VGK,TOR,8405050,681485,3,,,0.052,0.1313,1.2495,1.0624,0,0,0,0,0,0,0.1833,0,4.82,1.79,4.71,6.55,12,0,10.85,0,,31684,0.753,3.53,14.6,185,180961,30700,0
6082975,"Liam Ohgren",2700,W,VAN,NJD,8405100,1394917,3,2,,0.1509,0.1736,1.636,0.5665,0,0,0,0,0.0224,0.029,0.3245,0.0514,5.66,2.1,5.3,7.44,13,0.17,12.44,0,,6082975,1.424,4.54,14,179,2129,204718,1
37780,"Dylan Coghlan",2500,D,VGK,TOR,8405050,956419,3,,,0.0432,0.1384,1.1494,1.0443,0,0,0,0,0,0,0.1816,0,4.59,1.84,4.65,6.5,14,0,10.54,0,,37780,1.056,3.53,14.2,185,180961,82963,0
17113,"Valeri Nichushkin",5400,W,COL,PHI,8405080,741413,2,2,,0.3507,0.3396,2.041,0.3681,0,0,0,0,0.024,0.0462,0.6903,0.0702,8.67,1.61,7.93,11.26,15,0.45,18.82,0,,17113,1.057,6.44,16.6,176,2155,30530,1
2296274,"Connor Zary",3400,W,CGY,WSH,8405150,1248091,1,2,,0.2582,0.3589,1.9413,0.4117,0,0,0,0,0.0612,0.122,0.6171,0.1832,7.84,2.31,6.82,9.75,16,0.77,16.57,0,,2296274,0.706,5.78,16.8,175,2134,158630,1
896240,"Victor Olofsson",3600,W,COL,PHI,8405080,831548,1,1,,0.3289,0.353,2.0216,0.2924,0,0,0,0,0.1235,0.1425,0.6819,0.266,8.39,2.33,7.93,11.26,17,0.17,18.54,0,,896240,0.523,6.09,17.1,176,2155,81307,1
16667,"Cam Fowler",3000,D,STL,DAL,8405120,550762,3,2,,0.0715,0.2845,1.1923,1.1247,0,0,0,0,0.0121,0.0517,0.356,0.0638,5.79,1.93,5.25,7.52,18,0.35,12.51,0,,16667,0.359,4.1,19.7,174,1944,30980,0
14204,"Alex Killorn",3300,W,ANA,SEA,8405090,651621,2,2,,0.2827,0.3212,1.9299,0.4031,0,0,0,0,0.036,0.0525,0.6039,0.0885,7.82,2.37,7.29,10.41,19,0.27,17.15,0,,14204,1.06,5.89,18.3,180,1997,30512,0
37715,"Ryan Lomberg",2500,W,CGY,WSH,8405150,894479,4,,,0.0877,0.1054,1.0161,0.2832,0,0,0,0,0,0,0.1931,0,3.31,1.32,4.99,7.03,20,0,9.7,0,,37715,1.729,3.11,9.3,175,2134,31513,1
34841,"Ross Johnston",2500,W,ANA,SEA,8405090,789848,4,,,0.0715,0.1564,0.7242,0.4489,0,0,0,0,0,0,0.2279,0,3.25,1.3,4.45,6.3,21,0,8.95,0,,34841,3.047,3.75,12.1,180,1997,30771,0
1287130,"Brandon Duhaime",2500,W,WSH,CGY,8405150,920429,4,,,0.0885,0.1178,0.8711,0.6632,0,0,0,0,0,0,0.2063,0,3.78,1.51,5.01,7.06,22,0,10.19,0,,1287130,1.834,3.45,10.7,168,2232,92011,0
6881419,"Justin Hryckowian",2600,C,DAL,STL,8405120,1505690,3,2,,0.163,0.2201,1.1963,0.4076,0,0,0,0,0.0183,0.032,0.3831,0.0503,5.03,1.93,5.85,8.33,23,0,12.52,0,,6881419,1.466,4.22,13.4,181,1954,501678,1
5277871,"Pavel Mintyukov",2900,D,ANA,SEA,8405090,1394908,2,2,,0.0752,0.3345,1.2657,1.3645,0,0,0,0,0.0199,0.0901,0.4097,0.11,6.64,2.29,5.55,8.02,24,0.89,13.74,0,,5277871,1.112,5.03,19.4,180,1997,204737,0
14155,"Jordan Eberle",4700,W,SEA,ANA,8405090,456834,1,1,,0.2993,0.3964,2.1961,0.5203,0,0,0,0,0.0841,0.137,0.6957,0.2211,9.04,1.92,7.62,10.9,25,1.15,18.79,0,,14155,0.677,6.55,18.7,1179,182467,30312,1
16668,"Nathan MacKinnon",10200,C,COL,PHI,8405080,741404,1,1,,0.6063,1.0842,4.1974,0.5992,0,0,0,0,0.1918,0.4117,1.6905,0.6035,19.96,1.96,11.8,17.01,26,7.74,35.06,0,,16668,0.773,13.46,22.1,176,2155,30677,1
14516,"Jacob Markstrom",8100,G,NJD,VAN,8405100,547717,,,B,0,0,0,0,0.5918,22.9462,2.7004,0.0772,0,0,0,0,11.34,1.4,7.43,9.73,27,3.64,20.85,0,,14516,0,9.22,,155,1979,30346,0
2298776,"Will Cuylle",4300,W,NYR,SJS,8405140,1248181,3,2,,0.2382,0.2223,1.8611,0.6687,0,0,0,0,0.027,0.0276,0.4605,0.0546,7.23,1.68,6.5,9.15,28,0.5,15.55,0,,2298776,2.969,6.36,14.8,157,2059,158565,0
2296243,"Jake Neighbours",3700,W,STL,DAL,8405120,1248093,2,1,,0.2621,0.2376,1.6132,0.5989,0,0,0,0,0.0682,0.0619,0.4997,0.1301,6.98,1.89,6.91,9.77,29,0,15.82,0,,2296243,2.123,5.86,16.5,174,1944,158699,0
34544,"Esa Lindell",3400,D,DAL,STL,8405120,680652,1,2,,0.0708,0.2943,1.1613,2.0998,0,0,0,0,0.0121,0.0527,0.3651,0.0648,7.66,2.25,5.45,7.75,30,2.01,14.64,0,,34544,0.886,5.34,23.7,181,1954,30528,1
2296434,"Jamie Drysdale",3300,D,PHI,COL,8405080,1207492,2,1,,0.0684,0.3151,1.1811,1.6383,0,0,0,0,0.0246,0.1129,0.3835,0.1375,6.87,2.08,5.63,8.1,31,1.04,14.08,0,,2296434,0.603,4.86,21.9,158,2229,158711,0
16738,"Jaden Schwartz",3800,W,SEA,ANA,8405090,550764,3,2,,0.2357,0.2855,1.8719,0.5444,0,0,0,0,0.0518,0.063,0.5212,0.1148,7.34,1.93,6.64,9.41,32,0.46,15.84,0,,16738,0.658,5.36,15.3,1179,182467,30567,1
18556,"Josh Manson",3700,D,COL,PHI,8405080,612926,2,,,0.0822,0.2796,1.4041,1.3259,0,0,0,0,0,0,0.3618,0,6.61,1.79,5.79,8.22,33,0.61,14.02,0,,18556,2.455,5.57,19,176,2155,30652,1
37731,"Carson Soucy",2500,D,NYR,SJS,8405140,744948,2,,,0.0596,0.1588,0.9602,1.4266,0,0,0,0,0,0,0.2184,0,5.24,2.1,4.68,6.54,34,0.39,11.23,0,,37731,1.514,4.14,17,157,2059,37877,0
2298811,"Emil Andrae",2500,D,PHI,COL,8405080,1248171,2,,,0.0294,0.1612,0.773,1.4324,0,0,0,0,0,0,0.1906,0,4.72,1.89,4.81,6.81,35,0,10.88,0,,2298811,1.229,3.64,17.2,158,2229,158533,0
2295722,"Alexis Lafreniere",4000,W,NYR,SJS,8405140,1207493,2,2,,0.2814,0.3171,2.0301,0.4234,0,0,0,0,0.0293,0.038,0.5985,0.0673,8,2,7.38,10.48,36,0.35,17.45,0,,2295722,1.244,6.07,15.9,157,2059,158562,0
2575649,"Tanner Laczynski",2500,C,VGK,TOR,8405050,920508,4,2,,0.1079,0.1425,1.03,0.4012,0,0,0,0,0.0117,0.0186,0.2504,0.0303,3.88,1.55,5.01,7.05,37,0,10.29,0,,2575649,0.919,3.12,11.2,185,180961,161733,0
34830,"Sam Carrick",2500,C,NYR,SJS,8405140,555803,4,,,0.086,0.1066,0.8848,0.385,0,0,0,0,0,0,0.1926,0,3.26,1.3,4.96,7.01,38,0,9.61,0,,34830,1.258,2.84,9,157,2059,30262,0
