PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6500,PG/SG,ATL,BOS,158580,522878,-,27,17.17,3.05,3.11,2.45,1.3,0.64,0.51,20.28,20.22,23.33,1.15,6.16,8.57,3.93,6.22,2.56,1.97,14.79,6.38,27.65,27.65,28.53,4.39,1.78%,135,125,WED,12451,1,17121,20.64,37.13,2.54,2.54,4.51,20.48,25.12,28.53,31.94,37.31,39.26,48.28,
37814,"Luke Kennard",4200,PG/SG,ATL,BOS,158580,887661,-,23,7.9,2.6,2.27,1.67,0.58,0.63,0.22,10.17,10.5,12.77,0.85,4.87,1.98,1.06,3.71,0.85,0.77,5.69,2.73,16.4,16.4,16.8,4,0.05%,135,125,WED,38279,3,37814,10.83,23.97,1.4,1.4,2.66,10.6,13.96,16.8,19.38,23.78,25.59,33.34,
1115445,"Nickeil Alexander-Walker",6800,SG,ATL,BOS,158580,1067668,-,33,17.87,2.99,3.55,2.87,1.76,1.02,0.63,21.42,20.86,24.41,1.65,6.54,7.44,3.23,7.44,3.31,2.81,14.88,6.1,29.97,29.97,30.79,4.53,0.89%,135,125,WED,69666,4,1115445,22.39,39.61,2.63,2.63,6.25,22.21,27,30.79,34.32,39.62,41.89,53.25,
2439277,"Onyeka Okongwu",7500,C,ATL,BOS,158580,1185367,,33,16.97,8.2,3.11,1.66,1.89,0.93,0.71,20.08,25.17,28.28,1.64,11.31,8.56,4.46,4.6,4.03,3.09,13.16,6.12,34.51,34.51,35.44,4.73,0.89%,135,125,WED,91845,5,2439277,26.89,44.58,2.38,2.38,8.64,26.58,31.64,35.44,38.98,44.55,47.08,56.96,
2439347,"Vit Krejci",3500,SG/SF,ATL,BOS,158580,1257428,,12,4.5,1.1,0.85,1.1,0.24,0.24,0.11,5.35,5.6,6.45,0.35,1.95,0.96,0.42,2.58,0.48,0.35,3.54,1.52,7.91,7.91,8.28,2.37,0.05%,135,125,WED,161284,6,2439347,2.95,14.16,0,0,0.08,2.48,5.8,8.28,11.18,15.73,17.8,26.5,
3005263,"Jalen Johnson",10000,PF,ATL,BOS,158580,1230356,,36.5,21.79,10.23,6.57,1.65,3.03,0.83,0.47,28.36,32.02,38.59,1.3,16.8,13.18,6.37,4.87,5.38,4.11,18.05,8.02,44.79,44.79,47.31,4.73,1.52%,135,125,WED,165214,7,3005263,37.75,57.64,1.3,1.3,10.1,37.44,43.26,47.31,51.1,57.68,60.21,72.1,
3005340,"Corey Kispert",4000,SF/PF,ATL,BOS,158580,1077554,,17,8.31,1.63,1.41,1.54,0.66,0.46,0.03,9.72,9.94,11.35,0.49,3.04,2.86,1.29,4.16,1.43,1.12,7.02,2.83,13.19,13.19,13.88,3.47,0.36%,135,125,WED,72585,8,3005340,8.4,20.59,0.73,0.73,0.82,8.18,11.4,13.88,16.36,20.57,22.08,30.24,
3587713,"Christian Koloko",3300,C,ATL,BOS,158580,1193674,,12,3.4,2.37,0.42,0.03,0.39,0.35,0.77,3.82,5.77,6.19,1.12,2.79,2.77,1.51,0.13,0.52,0.28,2.9,1.54,9.84,9.84,9.05,2.74,0.31%,135,125,WED,92616,9,3587713,5.2,13.58,0,0,0.01,5.14,7.34,9.05,10.76,13.45,14.68,19.33,
3587993,"Dyson Daniels",6700,PG,ATL,BOS,158580,1357745,,33.5,10.78,6.46,6.4,0.45,1.51,1.18,0.42,17.18,17.24,23.64,1.6,12.86,8.22,4.2,1.7,1.69,1.02,9.92,4.65,31.42,31.42,31.3,4.67,2.41%,135,125,WED,195261,11,3587993,23.97,39.52,2.11,2.11,5.83,23.86,27.96,31.3,34.64,39.51,42.08,51.82,
4878163,"Mouhamed Gueye",3600,PF/C,ATL,BOS,158580,1325101,,13,2.99,3.12,1.02,0.36,0.24,0.68,0.14,4.01,6.11,7.13,0.82,4.14,1.68,0.69,1.3,0.79,0.52,2.98,1.05,10.48,10.48,10.12,2.81,0.39%,135,125,WED,180180,13,4878163,6,14.82,0,0,0.01,6.07,8.35,10.12,11.89,14.93,16.45,22.01,
