PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
409154,"Michael Porter Jr.",8700,SF,BKN,DAL,157864,1061724,-,33,26.46,6.61,2.93,4.18,2.28,1.39,0.26,29.39,33.07,36,1.65,9.54,10.96,5.36,10.57,3.93,3.2,21.53,9.54,41.46,41.46,43.55,5.01,23.13%,126,140,MON,75295,1,409154,33.47,54.52,22.01,22.01,17.22,33.36,39.22,43.55,48.13,54.76,57.33,69.02,
1115132,"Nic Claxton",5700,C,BKN,DAL,157864,1061682,-,28.5,12.64,7.53,3.38,0.05,1.3,0.87,1.32,16.02,20.17,23.55,2.19,10.91,8.68,5.21,0.27,3.56,2.1,8.95,5.26,32.02,32.02,31.1,5.46,19.53%,126,140,MON,71024,3,1115132,23.88,39.12,24.59,24.59,21.94,23.77,28.07,31.1,34.39,39.44,41.21,51.07,
1115590,"Terance Mann",3900,SG,BKN,DAL,157864,879504,-,26,7.72,3.37,3.83,0.92,1.01,1.05,0.48,11.55,11.09,14.92,1.53,7.2,3.95,1.9,2.61,1.4,1.14,6.56,2.82,21.09,21.09,20.7,5.31,12.43%,126,140,MON,74628,4,1115590,14.53,27.62,12.4,12.4,13.23,14.39,17.92,20.7,23.22,27.52,29.54,37.11,
3005094,"Day'Ron Sharpe",4800,C,BKN,DAL,157864,1243725,,21,7.94,6.55,3.14,0.18,1.53,1.1,0.48,11.08,14.49,17.63,1.58,9.69,5.08,2.92,0.74,2.38,1.58,5.82,3.1,23.72,23.72,23.37,4.87,9.00%,126,140,MON,148967,5,3005094,16.99,30.13,6,6,8.23,17.02,20.58,23.37,25.91,30.23,32.01,39.88,
3587834,"Tyrese Martin",3000,PG,BKN,DAL,157864,1134107,,20,8.43,2.98,2.16,1.68,1.21,0.56,0.01,10.59,11.41,13.57,0.57,5.14,3.19,1.31,4.83,1.02,0.77,8.02,2.99,15.75,15.75,16.77,5.59,10.90%,126,140,MON,89873,9,3587834,10.83,23.99,12.57,12.57,15.32,10.84,13.93,16.77,19.35,23.99,26.06,34.06,
4878197,"Noah Clowney",5200,PF,BKN,DAL,157864,1401380,,30,14.01,4.21,1.97,2.5,1.93,1.24,0.89,15.98,18.22,20.19,2.13,6.18,4.23,1.6,7.61,4.19,3.31,11.84,4.1,26.48,26.48,26.78,5.15,18.01%,126,140,MON,244975,12,4878197,19.21,35.37,21.43,21.43,16.97,19.02,23.28,26.78,30.03,35.29,37.54,47.05,
4878198,"Jalen Wilson",3000,SF/PF,BKN,DAL,157864,1174884,,15.5,6.36,1.1,0.29,1.04,0.4,0.71,0,6.65,7.46,7.75,0.71,1.39,2.37,0.96,3.01,1.62,1.31,5.38,2,9.85,9.85,9.91,3.3,1.63%,126,140,MON,90541,13,4878198,5.23,15.37,0.9,0.9,0.37,5.22,7.82,9.91,12,15.39,16.95,22.95,
8985497,"Drake Powell",3100,SG/SF,BKN,DAL,157864,1542179,,19,6.68,2.27,0.9,1.02,0.78,0.69,0.21,7.58,8.95,9.85,0.9,3.17,3.07,1.34,2.96,1.29,0.95,6.03,2.36,12.67,12.67,12.79,4.13,5.36%,126,140,MON,503267,16,8985497,7.58,18.92,3.58,3.58,2.4,7.42,10.23,12.79,15.09,18.67,20.46,28.14,
8985499,"Danny Wolf",4000,PF/C,BKN,DAL,157864,1415928,,25,11.12,5.64,2.71,1.26,1.3,0.76,0.36,13.83,16.76,19.47,1.12,8.35,5.95,2.7,3.65,2.48,1.95,9.6,3.96,24.01,24.01,24.5,6.13,26.46%,126,140,MON,247158,18,8985499,17.58,31.88,40.57,40.57,28.79,17.61,21.44,24.5,27.56,32.41,34.45,43.13,
8998170,"Nolan Traore",3300,PG,BKN,DAL,157864,1590550,,22,7.69,2.35,3.67,1,1.22,0.48,0.25,11.36,10.04,13.71,0.73,6.02,3.82,1.66,2.88,1.66,1.38,6.7,2.66,16.99,16.99,17.48,5.3,9.53%,126,140,MON,622357,20,8998170,11.64,24.4,9.78,9.78,11.93,11.4,14.95,17.48,20.01,24.32,26.09,33.7,
