PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
34491,"Mike Reilly",2600,D,CAR,PIT,8403280,610577,3,,,0.0465,0.1914,1.4941,0.9296,0,0,0,0,0,0,0.2379,0,5.24,2.02,4.9,6.85,1,0.16,11.51,0.7,,34491,0.754,3.85,14.4,165,2181,30298,0,
18467,"Anthony Duclair",2800,W,NYI,CHI,8403210,743259,4,2,,0.1731,0.233,1.2289,0.3835,0,0,0,0,0.0264,0.051,0.4061,0.0774,5.19,1.85,5.84,8.32,2,0,12.67,0.7,,18467,0.485,3.86,12.5,156,2135,30344,0,
1279401,"Rodrigo Abols",2500,C,PHI,VAN,8403290,920579,4,,,0.1051,0.1481,1.034,0.4614,0,0,0,0,0,0,0.2532,0,3.99,1.6,5.01,7.05,3,0,10.4,0,,1279401,1.101,3.27,10.3,158,2229,92052,0,40
14246,"Casey Cizikas",2500,C,NYI,CHI,8403210,521884,4,,,0.1032,0.1211,0.8983,0.5617,0,0,0,0,0,0,0.2243,0,3.79,1.52,4.99,7.03,4,0,10.18,0.3,,14246,1.751,3.44,10.9,156,2135,30928,0,
16700,"Rasmus Ristolainen",2800,D,PHI,VAN,8403290,741411,3,,,0.051,0.2014,1.3153,1.5327,0,0,0,0,0,0,0.2524,0,6.14,2.19,5.19,7.32,5,0.76,12.78,1.3,,16700,1.718,4.82,18.7,158,2229,31067,0,
34585,"Mike Matheson",4300,D,MTL,FLA,8403200,659869,1,,,0.108,0.2871,1.6649,2.3346,0,0,0,0,0,0,0.3951,0,9.26,2.15,6.17,8.6,6,2.87,17.16,6.3,,34585,0.907,6.25,24.2,162,2017,30000,0,
34514,"Phillip Danault",3300,C,MTL,FLA,8403200,600128,3,,,0.146,0.23,1.2415,0.7103,0,0,0,0,0,0,0.376,0,5.5,1.67,5.41,7.7,7,0,12.42,0,,34514,0.887,4.19,14.6,162,2017,31116,0,40
17453,"Jake McCabe",3200,D,TOR,NJD,8403170,660793,2,,,0.0496,0.2735,0.9204,2.295,0,0,0,0,0,0,0.3231,0,7.41,2.32,5.41,7.72,8,1.81,14.33,3.3,,17453,2.168,5.69,21.7,164,2146,30280,1,
2578776,"Justin Brazeau",3400,W,PIT,CAR,8403280,956418,2,2,,0.2311,0.2399,1.6343,0.715,0,0,0,0,0.0366,0.048,0.471,0.0846,6.95,2.04,6.43,9.09,9,0.29,15.18,3.3,,2578776,1.882,5.68,13.1,159,1927,82518,1,
556106,"Jalen Chatfield",2500,D,CAR,PIT,8403280,893575,1,,,0.0835,0.2182,1.4265,1.2206,0,0,0,0,0,0,0.3017,0,6.14,2.46,5.61,7.9,10,0.33,13.32,0.7,,556106,1,4.52,20,165,2181,37855,0,
31735,"Bo Horvat",7800,C,NYI,CHI,8403210,741412,1,1,,0.4557,0.458,3.1816,0.4336,0,0,0,0,0.1283,0.1472,0.9137,0.2755,12.56,1.61,9.13,12.99,11,3.1,24.25,20.3,,31735,0.923,8.78,19.9,156,2135,31049,0,
18681,"Ryan Pulock",3900,D,NYI,CHI,8403210,741446,1,,,0.06,0.2859,1.3244,1.8016,0,0,0,0,0,0,0.3459,0,7.25,1.86,5.39,7.67,12,1.67,14.15,4,,18681,1.429,5.34,22,156,2135,30776,0,
