PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3700,C,DET,CAR,8404230,744810,2,2,,0.1656,0.3128,1.2826,0.8033,0,0,0,0,0.0254,0.0593,0.4784,0.0847,6.32,1.71,6.29,9.08,1,0,14.37,0,,31729,0.539,4.64,16.1,172,2075,30594,1
31746,"Radek Faksa",2500,C,DAL,LAK,8404290,659857,4,,,0.0676,0.1012,0.6901,0.6893,0,0,0,0,0,0,0.1688,0,3.29,1.32,4.46,6.32,2,0,9,0,,31746,1.125,2.75,11.3,181,1954,30523,0
17211,"Marcus Foligno",2700,W,MIN,NJD,8404270,522049,3,,,0.1414,0.1561,0.9058,0.6204,0,0,0,0,0,0,0.2975,0,4.41,1.63,5.01,7.06,3,0,10.82,0,,17211,2.574,4.29,11.9,178,1938,30272,1
893763,"Will Borgen",2600,D,NYR,SEA,8404220,878229,2,,,0.0502,0.1939,1.1004,1.2941,0,0,0,0,0,0,0.2441,0,5.34,2.05,4.88,6.87,4,0.28,11.59,0,,893763,1.917,4.43,18.2,157,2059,83676,1
37698,"Alex DeBrincat",7300,W,DET,CAR,8404230,920337,2,1,,0.4129,0.4264,2.8091,0.5102,0,0,0,0,0.1265,0.1542,0.8393,0.2807,11.39,1.56,8.92,12.61,5,2.15,22.81,0,,37698,0.642,7.96,17.3,172,2075,37837,1
1279401,"Rodrigo Abols",2500,C,PHI,TBL,8404250,920579,4,,,0.1134,0.1771,1.1283,0.5719,0,0,0,0,0,0,0.2905,0,4.54,1.82,5.18,7.34,6,0,11.17,0,,1279401,1.188,3.68,11.3,158,2229,92052,1
2075138,"Nico Sturm",2500,C,MIN,NJD,8404270,1163937,3,,,0.1139,0.1309,0.9517,0.4836,0,0,0,0,0,0,0.2448,0,3.89,1.56,4.97,7.02,7,0,10.25,0,,2075138,1.176,3.23,11.3,178,1938,87741,1
5274308,"Max Crozier",2600,D,TBL,PHI,8404250,1172319,3,,,0.0448,0.1997,1.2146,1.0453,0,0,0,0,0,0,0.2445,0,5.02,1.93,4.87,6.84,8,0,11.25,0,,5274308,1.338,4,16.1,167,2218,262433,0
34619,"Scott Wedgewood",8400,G,COL,TOR,8404280,554543,,,B,0,0,0,0,0.7143,22.4367,2.6038,0.0854,0,0,0,0,11.79,1.4,7.46,9.81,9,4.06,21.34,0,,34619,0,9.94,,176,2155,29973,1
16700,"Rasmus Ristolainen",3600,D,PHI,TBL,8404250,741411,2,1,,0.0808,0.2939,1.795,1.893,0,0,0,0,0.028,0.0625,0.3747,0.0905,8.37,2.33,6.04,8.46,10,2.11,16.1,0,,16700,1.974,6.38,23,158,2229,31067,1
