PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
37794,"Jarrett Allen",6500,C,CLE,NYK,156896,956574,-,27.5,13.9,8.38,1.88,0.01,1.5,0.8,0.97,15.78,22.28,24.16,1.77,10.26,8.38,5.37,0.11,4.15,3.13,8.49,5.38,30.59,30.59,30.45,4.68,13.14%,131,127,THURS,38286,2,37794,23.28,38.41,11.83,11.83,5.56,23.2,27.31,30.45,33.59,38.67,40.36,49.3,
37875,"Donovan Mitchell",9400,SG,CLE,NYK,156896,879707,-,34,28.56,3.88,4.65,3.87,2.75,1.19,0.23,33.21,32.44,37.09,1.42,8.53,11.5,5.38,10.42,7.45,6.18,21.92,9.25,41.7,41.7,43.83,4.66,4.03%,131,127,THURS,38278,3,37875,34.31,54.7,5.29,5.29,9.82,34.06,39.57,43.83,48.09,54.6,57.35,70.13,
37885,"Lonzo Ball",4800,PG/SG,CLE,NYK,156896,946714,-,21,4.79,4,3.41,1.23,0.93,1.13,0.26,8.2,8.79,12.2,1.39,7.41,0.98,0.33,4.06,0.62,0.46,5.04,1.56,17.95,17.95,17.84,3.72,3.08%,131,127,THURS,38269,4,37885,11.97,24.42,1.92,1.92,0.93,12.06,15.33,17.84,20.6,24.62,26.38,33.92,
1115224,"Darius Garland",7900,PG,CLE,NYK,156896,1134262,,32,18.9,3,6.19,2.68,2.52,0.86,0.22,25.09,21.9,28.09,1.08,9.19,8.77,3.82,7.22,3.66,3.2,15.99,6.5,32.51,32.51,34.32,4.34,1.22%,131,127,THURS,86449,5,1115224,25.9,43.83,3.22,3.22,4.52,25.74,30.53,34.32,38.11,44.16,46.69,58.55,
1115296,"De'Andre Hunter",5400,SF/PF,CLE,NYK,156896,942857,,26,12.49,3.61,1.07,1.72,0.99,0.69,0.23,13.56,16.1,17.17,0.92,4.68,4.88,2.17,4.68,3.52,2.99,9.56,3.89,20.2,20.2,20.82,3.86,2.44%,131,127,THURS,70224,6,1115296,14.45,28.26,1.88,1.88,1.68,14.3,18.06,20.82,23.58,28.09,30.1,38.88,
1144092,"Dean Wade",4300,PF/C,CLE,NYK,156896,880677,,20.5,4.56,4.35,1.34,1.18,0.23,0.49,0.27,5.9,8.91,10.25,0.76,5.69,0.78,0.32,3.37,0.56,0.39,4.15,1.5,13.84,13.84,14,3.26,0.65%,131,127,THURS,72850,7,1144092,8.92,20.36,0.52,0.52,0.26,8.81,11.67,14,16.33,20.22,21.78,29.82,
2439420,"Sam Merrill",4000,SG/SF,CLE,NYK,156896,953106,,26,10.41,2.83,2.5,2.97,0.69,0.61,0.32,12.91,13.24,15.74,0.93,5.33,1,0.42,7.39,0.7,0.65,8.39,3.39,19.66,19.66,20.7,5.18,25.71%,131,127,THURS,72801,9,2439420,13.89,28.81,33.6,33.6,14.79,13.63,17.42,20.7,23.73,28.78,31.05,40.39,
3005190,"Evan Mobley",8600,PF/C,CLE,NYK,156896,1231862,,25,13.69,7.53,2.58,0.93,1.3,0.48,1.21,16.27,21.22,23.8,1.69,10.11,7.52,4.06,2.5,4,2.78,10.02,4.99,30.37,30.37,30.44,3.54,0.40%,131,127,THURS,149666,10,3005190,22.96,38.73,0.1,0.1,0.21,22.95,27.2,30.44,33.68,38.67,41.17,50.4,
4934240,"Craig Porter",3200,PG,CLE,NYK,156896,1236197,,1,0.27,0.17,0.13,0.02,0.04,0.07,0.03,0.4,0.44,0.57,0.1,0.3,0.16,0.08,0.05,0.05,0.03,0.21,0.1,0.93,0.93,0.87,0.27,0.04%,131,127,THURS,180209,13,4934240,0.29,1.74,0,0,0,0.37,0.62,0.87,1.12,1.49,1.59,1.66,
6412819,"Jaylon Tyson",6400,SG/SF,CLE,NYK,156896,1342747,,21,9.62,3.35,1.67,1.41,0.99,0.64,0.33,11.29,12.97,14.64,0.97,5.02,4.09,1.82,4.1,2.24,1.75,8.19,3.23,18.07,18.07,18.47,2.89,0.30%,131,127,THURS,180082,14,6412819,12.46,25.52,0.08,0.08,0.02,12.4,15.94,18.47,21.25,25.81,27.58,35.42,
7796671,"Nae'Qwan Tomlin",3300,SF/PF,CLE,NYK,156896,1403628,,1,0.37,0.16,0.04,0.03,0.01,0.06,0.05,0.41,0.53,0.57,0.11,0.2,0.23,0.1,0.13,0.11,0.08,0.36,0.13,0.94,0.94,0.86,0.26,0.40%,131,127,THURS,245036,15,7796671,0.19,1.7,0,0,0,0.37,0.61,0.86,1.11,1.47,1.57,1.64,
8998236,"Tyrese Proctor",3400,PG,CLE,NYK,156896,1403594,,1,0.31,0.15,0.05,0.05,0.03,0.03,0.02,0.36,0.46,0.51,0.05,0.2,0.14,0.06,0.15,0.06,0.04,0.29,0.11,0.69,0.69,0.68,0.2,0.24%,131,127,THURS,245535,17,8998236,0.11,1.36,0,0,0,0.29,0.49,0.68,0.87,1.17,1.24,1.3,
37884,"Thomas Bryant",3500,C,CLE,NYK,156896,896601,,4,1.51,1.03,0.15,0.16,0.18,0.06,0.11,1.66,2.54,2.69,0.17,1.18,0.69,0.37,0.47,0.33,0.28,1.16,0.53,3.3,3.3,3.35,0.96,0.04%,131,127,THURS,38313,18,37884,1.01,6.74,0,0,0,1.03,2.06,3.35,4.38,6.44,7.22,11.34,
13315,"Klay Thompson",3900,SF/PF,DAL,GSW,156898,457611,,22,11.68,2.28,1.02,2.56,0.91,0.51,0.28,12.7,13.96,14.98,0.79,3.3,3.79,1.55,6.73,1.06,0.91,10.52,4.11,17.41,17.41,18.47,4.74,15.87%,140,150,THURS,12329,21,13315,11.77,26.12,21.45,21.45,9.21,11.48,15.47,18.47,21.22,26.21,27.95,36.2,
13895,"Anthony Davis",9500,PF/C,DAL,GSW,156898,603096,,34,25.67,12.84,2.88,0.92,2.39,1.49,1.33,28.55,38.51,41.39,2.82,15.72,15.4,8.2,3.14,8.36,6.51,18.54,9.12,51.47,51.47,52.25,5.5,36.30%,140,150,THURS,12369,23,13895,42.96,62.13,48.19,48.19,29.19,42.84,48.54,52.25,56.46,62.4,64.88,76.02,
18947,"D'Angelo Russell",3100,PG/SG,DAL,GSW,156898,844038,,4,1.51,0.44,0.65,0.25,0.26,0.15,0.01,2.16,1.95,2.6,0.16,1.09,0.62,0.26,0.72,0.3,0.23,1.34,0.51,3.23,3.23,3.35,1.08,0.24%,140,150,THURS,12060,26,18947,1.1,6.77,0,0,0,0.56,1.68,3.35,4.47,6.98,7.82,12,
1115204,"Daniel Gafford",3600,C,DAL,GSW,156898,1061647,,15.5,4.94,4.36,0.6,0,0.88,0.71,0.88,5.54,9.3,9.9,1.59,4.96,2.95,1.92,0,1.54,1.11,2.95,1.92,14.96,14.96,14.03,3.9,4.93%,140,150,THURS,71699,27,1115204,9.37,19.27,2.53,2.53,0.59,9.35,12.06,14.03,16.25,19.45,20.68,26.34,
1115314,"PJ Washington",6400,PF,DAL,GSW,156898,1067857,Q,32,13.81,7.12,1.75,1.45,2.51,1.42,1.3,15.56,20.93,22.68,2.72,8.87,7.86,3.55,4.25,3.38,2.36,12.11,5,30.63,30.63,30.51,4.77,18.37%,140,150,THURS,69997,28,1115314,22.68,38.88,18.82,18.82,7.8,22.64,27.31,30.51,33.95,39.12,41.34,50.93,
2484012,"Naji Marshall",5300,SG/SF,DAL,GSW,156898,1060704,,30.5,11.46,4.58,3.27,0.96,1.42,1.15,0.19,14.73,16.04,19.31,1.34,7.85,5.93,3.22,3.05,2.65,2.14,8.98,4.18,24.46,24.46,24.56,4.63,14.58%,140,150,THURS,70165,30,2484012,17.89,31.97,13.4,13.4,6.9,17.72,21.77,24.56,27.35,32.16,33.93,42.54,
3267960,"Brandon Williams",4100,PG,DAL,GSW,156898,1134688,,20,8.9,1.81,3.74,0.61,1.68,0.76,0.24,12.64,10.71,14.45,1,5.55,5.2,2.23,2.42,3.24,2.61,7.62,2.84,18,18,18.24,4.45,10.86%,140,150,THURS,87233,31,3267960,12.66,24.77,9.21,9.21,3.78,12.41,15.71,18.24,20.77,24.83,26.6,33.69,
3587932,"Jaden Hardy",3000,PG/SG,DAL,GSW,156898,1357748,,1,0.43,0.12,0.06,0.07,0.05,0.01,0,0.49,0.55,0.61,0.01,0.18,0.2,0.08,0.19,0.07,0.06,0.39,0.15,0.64,0.64,0.7,0.23,0.28%,140,150,THURS,194859,32,3587932,0.19,1.33,0,0,0,0.3,0.5,0.7,0.9,1.2,1.28,1.33,
3588176,"Max Christie",4000,SG/SF,DAL,GSW,156898,1340703,,21,6,2.11,1.13,1.04,0.64,0.43,0.28,7.13,8.11,9.24,0.71,3.24,2.06,0.94,2.57,1.2,1.01,4.63,1.98,11.72,11.72,11.95,2.99,0.76%,140,150,THURS,179747,33,3588176,7.06,17.78,0.4,0.4,0.1,7.12,9.66,11.95,14.24,17.8,19.32,26.19,
8985575,"Cooper Flagg",7300,SF,DAL,GSW,156898,1519128,,35,17.66,7.33,3.61,1.1,2.42,1.09,0.55,21.27,24.99,28.6,1.64,10.94,12.32,5.58,3.18,4.05,3.19,15.5,6.68,34.37,34.37,35.18,4.82,13.96%,140,150,THURS,458047,35,8985575,26.96,44.06,17.38,17.38,9.28,26.95,31.44,35.18,38.67,44.16,46.41,57.89,
9147605,"Ryan Nembhard",4400,PG,DAL,GSW,156898,1323621,,25,8.04,2.32,6.14,0.87,1.52,0.98,0.03,14.18,10.36,16.5,1.01,8.46,4.75,2.03,2.5,1.74,1.37,7.25,2.9,21.54,21.54,21.9,4.98,17.99%,140,150,THURS,179441,37,9147605,15.5,29.15,22.24,22.24,10.38,15.36,18.88,21.9,24.67,29.2,30.96,39.77,
13301,"Jonas Valanciunas",3400,C,DEN,MIN,156900,599780,,14.5,9.64,4.35,1.12,0.18,1.27,0.32,0.41,10.76,13.99,15.11,0.73,5.47,6.25,3.62,0.69,2.29,1.84,6.94,3.8,17.46,17.46,17.68,5.2,15.07%,145,146,THURS,12323,41,13301,12.17,23.91,17.86,17.86,9.14,12.12,15.15,17.68,19.95,23.74,25.26,32.83,
16879,"Tim Hardaway Jr.",4000,SG/SF,DEN,MIN,156900,551771,,30.5,13.16,2.53,1.36,2.63,0.48,0.65,0.13,14.52,15.69,17.05,0.78,3.89,3.83,1.66,6.97,2.26,1.95,10.8,4.29,20.1,20.1,21,5.25,26.12%,145,146,THURS,12479,42,16879,13.89,29.13,31.55,31.55,16.25,13.74,17.89,21,24.11,29.3,31.4,40.7,
31812,"Nikola Jokic",12500,C,DEN,MIN,156900,830650,,36,29.63,11.61,9.54,2.22,3.35,1.35,0.6,39.17,41.24,50.78,1.95,21.15,14.29,8.23,5.43,7.97,6.53,19.72,10.45,60.37,60.37,63.52,5.08,8.46%,145,146,THURS,12576,44,31812,52.02,75.31,5.45,5.45,22.03,52.13,58.71,63.52,68.33,75.67,78.7,90.85,
