PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
3492164,"Trey McBride",,TE,ARI,CIN,147571,,0,0,0,0,0,0,0,0,11.47,8.04,88.91,0.67,22.02,21.94,17.92,88.91,0.67,0,0,88.91,0.67,0,12.35,34.92,36.24,59.1,0,0.00%,SUN,1108161,41195,26,3492164,
4687953,"Elijah Higgins",,TE,ARI,CIN,147571,,0,0,0,0,0,0,0,0,2.06,1.67,15.61,0.1,3.82,3.8,2.96,15.61,0.1,0,0,15.61,0.1,0,0.07,10.02,0.72,12.02,0,0.00%,SUN,1161853,132184,27,4687953,
37028,"Pharaoh Brown",,TE,ARI,CIN,147571,,0,0,0,0,0,0,0,0,0.07,0.05,0.46,0,0.1,0.1,0.07,0.46,0,0,0,0.46,0,0,0,0.2,,,0,0.00%,SUN,689689,33627,28,37028,
4688002,"Chad Ryland",,K,ARI,CIN,147571,,0,0,0,0,0,0,0,0,0,0,0,0,8.06,8.06,8.06,0,0,0,0,0,0,7.16,3.14,14.11,,,0,0.00%,SUN,1108545,48407,29,4688002,
18420,"Cincinnati Bengals",,DST,CIN,ARI,147571,,0,0,0,0,0,0,0,0,0,0,0,0,6.78,6.78,6.78,0,0,0,0,0,0,0,2.08,13.54,5.36,34.46,0,0.00%,SUN,327,8469,30,18420,
328097,"Lamar Jackson",,QB,BAL,GBP,147569,,29.04,19.07,223.15,1.1,0.55,4.94,23.28,0.21,0,0,0,0,16.66,16.62,16.62,246.43,1.31,246.43,1.31,23.28,0.21,0,10.66,24.59,4.38,37.7,0,0.00%,SAT,877745,62084,31,328097,
35530,"Derrick Henry",,RB,BAL,GBP,147569,,0,0,0,0,0,16.09,74.59,0.66,1.43,1.1,8.34,0.03,14.45,14.38,13.83,82.93,0.69,74.59,0.66,82.93,0.69,0,7.08,24.78,9.34,36.68,0,0.00%,SAT,732145,26360,32,35530,
4744211,"Keaton Mitchell",,RB,BAL,GBP,147569,,0,0,0,0,0,4.19,20.67,0.09,2.69,1.91,17.12,0.07,6.65,6.63,5.67,37.79,0.16,20.67,0.09,37.79,0.16,0,2.68,13.07,0.86,15,0,0.00%,SAT,1222789,140482,33,4744211,
6227728,"Rasheen Ali",,RB,BAL,GBP,147569,,0,0,0,0,0,0.52,2.17,0.01,2.62,1.73,14.6,0.05,3.76,3.75,2.88,16.77,0.06,2.17,0.01,16.77,0.06,0,0.21,9.02,0.12,4.04,0,0.00%,SAT,1229133,148325,34,6227728,
16563,"DeAndre Hopkins",,WR,BAL,GBP,147569,,0,0,0,0,0,0,0,0,2.26,1.38,17.75,0.12,3.87,3.86,3.17,17.75,0.12,0,0,17.75,0.12,0,0.08,10.64,0.34,10.28,0,0.00%,SAT,560241,3873,35,16563,
2861521,"Rashod Bateman",,WR,BAL,GBP,147569,,0,0,0,0,0,0,0,0,2.95,1.8,23.76,0.1,4.78,4.77,3.87,23.76,0.1,0,0,23.76,0.1,0,0.49,11.23,0.42,11.78,0,0.00%,SAT,1108208,44328,36,2861521,
4687538,"Zay Flowers",,WR,BAL,GBP,147569,,0,0,0,0,0,0.62,3.41,0.02,7.59,5.05,65.15,0.28,14.15,14.12,11.59,68.56,0.3,3.41,0.02,68.56,0.3,0,7.56,24.34,10.72,36.14,0,0.00%,SAT,1177053,136555,37,4687538,
6227729,"Devontez Walker",,WR,BAL,GBP,147569,,0,0,0,0,0,0,0,0,0.22,0.14,1.76,0.01,0.38,0.37,0.3,1.76,0.01,0,0,1.76,0.01,0,0,0.76,0,0.12,0,0.00%,SAT,1277914,140381,38,6227729,
8228348,"LaJohntay Wester",,WR,BAL,GBP,147569,,0,0,0,0,0,0,0,0,0.06,0.04,0.45,0,0.08,0.08,0.06,0.45,0,0,0,0.45,0,0,0,0.16,,,0,0.00%,SAT,1231033,136011,39,8228348,
328096,"Mark Andrews",,TE,BAL,GBP,147569,,0,0,0,0,0,1.12,1.27,0.02,4.49,3.01,34.56,0.21,7.98,7.95,6.44,35.83,0.23,1.27,0.02,35.83,0.23,0,2.7,16.55,7.36,25.58,0,0.00%,SAT,820699,40601,40,328096,
3491347,"Charlie Kolar",,TE,BAL,GBP,147569,,0,0,0,0,0,0,0,0,0.83,0.6,7.58,0.04,1.59,1.59,1.29,7.58,0.04,0,0,7.58,0.04,0,0,3.18,0.04,3.98,0,0.00%,SAT,1058648,63283,41,3491347,
3491355,"Isaiah Likely",,TE,BAL,GBP,147569,,0,0,0,0,0,0,0,0,3.89,2.63,29.9,0.19,6.75,6.73,5.41,29.9,0.19,0,0,29.9,0.19,0,2.34,14.55,4.36,22.7,0,0.00%,SAT,1125111,126944,42,3491355,
8228349,"Tyler Loop",,K,BAL,GBP,147569,,0,0,0,0,0,0,0,0,0,0,0,0,7.12,7.12,7.12,0,0,0,0,0,0,6.26,2.65,12.75,,,0,0.00%,SAT,1239342,147914,43,8228349,
18425,"Green Bay Packers",,DST,GBP,BAL,147569,,0,0,0,0,0,0,0,0,0,0,0,0,7.03,7.03,7.03,0,0,0,0,0,0,0,2.16,13.48,5.56,36.48,0,0.00%,SAT,335,8474,44,18425,
328331,"Josh Allen",,QB,BUF,PHI,147572,,29.66,19.46,210.53,1.55,0.64,7.16,32.17,0.39,0,0,0,0,19.71,19.65,19.65,242.7,1.94,242.7,1.94,32.17,0.39,0,12.42,28.97,5.42,47.2,0,0.00%,SUN,868199,58465,45,328331,
982111,"Ty Johnson",,RB,BUF,PHI,147572,,0,0,0,0,0,2.97,12.65,0.09,2.8,1.9,18.57,0.11,6.21,6.19,5.24,31.22,0.2,12.65,0.09,31.22,0.2,0,2.2,13.65,0.7,12.54,0,0.00%,SUN,877784,68741,46,982111,
3491576,"James Cook",,RB,BUF,PHI,147572,,0,0,0,0,0,17.29,80.92,0.63,3.61,2.58,22.13,0.15,18.39,18.29,17,103.05,0.78,80.92,0.63,103.05,0.78,0,10.19,28.87,13.12,43.06,0,0.00%,SUN,1131012,58170,47,3491576,
6227753,"Ray Davis",,RB,BUF,PHI,147572,,0,0,0,0,0,0.8,2.88,0.01,0.51,0.37,3.53,0.02,1.19,1.19,1,6.41,0.03,2.88,0.01,6.41,0.03,0,0,3.27,0,0.8,0,0.00%,SUN,1165229,93411,48,6227753,
2862340,"Josh Palmer",,WR,BUF,PHI,147572,,0,0,0,0,0,0,0,0,2.49,1.65,18.06,0.15,4.35,4.34,3.51,18.06,0.15,0,0,18.06,0.15,0,0.25,11.55,0.32,11.54,0,0.00%,SUN,1059612,66181,49,2862340,
3491575,"Khalil Shakir",,WR,BUF,PHI,147572,,0,0,0,0,0,0.13,0.71,0,5.48,3.85,39.72,0.32,9.94,9.92,7.99,40.43,0.32,0.71,0,40.43,0.32,0,4.38,19,6.5,31.22,0,0.00%,SUN,1130603,55222,50,3491575,
4744237,"Tyrell Shavers",,WR,BUF,PHI,147572,,0,0,0,0,0,0,0,0,3.05,1.88,21.1,0.18,5.07,5.06,4.12,21.1,0.18,0,0,21.1,0.18,0,0.95,12.57,1.38,21.16,0,0.00%,SUN,973949,63556,51,4744237,
982694,"Mecole Hardman",,WR,BUF,PHI,147572,,0,0,0,0,0,0.26,1.41,0,0.83,0.56,6.35,0.05,1.63,1.63,1.35,7.76,0.05,1.41,0,7.76,0.05,0,0,3.26,0.06,3.7,0,0.00%,SUN,922026,58212,52,982694,
18281,"Brandin Cooks",,WR,BUF,PHI,147572,,0,0,0,0,0,0,0,0,2.57,1.58,17.5,0.15,4.22,4.22,3.43,17.5,0.15,0,0,17.5,0.15,0,0.11,11.47,0.32,12.46,0,0.00%,SUN,607864,2255,53,18281,
982202,"Dawson Knox",,TE,BUF,PHI,147572,,0,0,0,0,0,0,0,0,2.95,1.89,20.34,0.15,4.81,4.8,3.85,20.34,0.15,0,0,20.34,0.15,0,0.44,12.03,1.52,13.52,0,0.00%,SUN,884083,61345,54,982202,
4687560,"Dalton Kincaid",,TE,BUF,PHI,147572,,0,0,0,0,0,0,0,0,3.67,2.51,25.26,0.19,6.16,6.14,4.88,25.26,0.19,0,0,25.26,0.19,0,2.03,13.96,1.7,12.04,0,0.00%,SUN,1135513,170729,55,4687560,
8228372,"Jackson Hawes",,TE,BUF,PHI,147572,,0,0,0,0,0,0,0,0,1.71,1.17,12.44,0.09,2.94,2.94,2.35,12.44,0.09,0,0,12.44,0.09,0,0,8.09,0.58,9.56,0,0.00%,SUN,1182649,146678,56,8228372,
328489,"Michael Badgley",,K,BUF,PHI,147572,,0,0,0,0,0,0,0,0,0,0,0,0,7.89,7.89,7.89,0,0,0,0,0,0,6.99,3.36,14.14,,,0,0.00%,SUN,830894,40281,57,328489,
18437,"Philadelphia Eagles",,DST,PHI,BUF,147572,,0,0,0,0,0,0,0,0,0,0,0,0,5.54,5.54,5.54,0,0,0,0,0,0,0,0.89,12.19,4.72,33.62,0,0.00%,SUN,354,8486,58,18437,
4687580,"Bryce Young",,QB,CAR,SEA,147566,,31.8,19.45,197.95,1.23,0.64,4.66,16,0.08,0,0,0,0,14.37,14.32,14.32,213.95,1.31,213.95,1.31,16,0.08,0,8.65,21.81,1.86,36.66,0,0.00%,SUN,1213257,116811,59,4687580,
1844583,"Rico Dowdle",,RB,CAR,SEA,147566,,0,0,0,0,0,11.59,49.45,0.33,4.14,2.88,20.13,0.1,12.43,12.38,10.94,69.58,0.43,49.45,0.33,69.58,0.43,0,6.67,20.89,3.1,28.14,0,0.00%,SUN,933480,53384,60,1844583,
2862163,"Chuba Hubbard",,RB,CAR,SEA,147566,,0,0,0,0,0,7.88,30.93,0.22,2.45,1.72,11.3,0.06,7.6,7.58,6.72,42.23,0.28,30.93,0.22,42.23,0.28,0,3.5,15.43,1.06,18.12,0,0.00%,SUN,1062047,46456,61,2862163,
8228396,"Trevor Etienne",,RB,CAR,SEA,147566,,0,0,0,0,0,0.31,1.37,0.01,0.3,0.2,1.38,0.01,0.59,0.59,0.49,2.75,0.02,1.37,0.01,2.75,0.02,0,0,1.18,0,0.04,0,0.00%,SUN,1394803,238273,62,8228396,
4716517,"Brycen Tremayne",,WR,CAR,SEA,147566,,0,0,0,0,0,0,0,0,0.71,0.47,4.49,0.03,1.1,1.1,0.86,4.49,0.03,0,0,4.49,0.03,0,0,2.2,0,1.4,0,0.00%,SUN,1123525,132163,63,4716517,
6227778,"Jalen Coker",,WR,CAR,SEA,147566,,0,0,0,0,0,0,0,0,5.67,3.63,41.42,0.23,9.29,9.27,7.45,41.42,0.23,0,0,41.42,0.23,0,3.98,17.46,6.94,31.02,0,0.00%,SUN,1218753,134299,64,6227778,
6227782,"Xavier Legette",,WR,CAR,SEA,147566,,0,0,0,0,0,0.08,0.26,0,3.18,1.79,21.27,0.13,4.72,4.72,3.82,21.53,0.13,0.26,0,21.53,0.13,0,0.43,11.57,0.68,13.04,0,0.00%,SUN,1180321,138501,65,6227782,
8216948,"Tetairoa McMillan",,WR,CAR,SEA,147566,,0,0,0,0,0,0,0,0,7.83,4.77,57.43,0.41,13.27,13.24,10.85,57.43,0.41,0,0,57.43,0.41,0,6.44,24.18,10.1,35.22,0,0.00%,SUN,1380576,239536,66,8216948,
8228394,"Jimmy Horn",,WR,CAR,SEA,147566,,0,0,0,0,0,0.65,3.58,0.01,1.35,0.84,8.17,0.05,2.37,2.36,1.94,11.75,0.06,3.58,0.01,11.75,0.06,0,0,6.52,0,3.66,0,0.00%,SUN,1322393,168229,67,8228394,
2862165,"Tommy Tremble",,TE,CAR,SEA,147566,,0,0,0,0,0,0,0,0,2.07,1.3,11.15,0.08,2.88,2.87,2.22,11.15,0.08,0,0,11.15,0.08,0,0,7.5,0.28,6.76,0,0.00%,SUN,1130555,138593,68,2862165,
6227780,"Ja'Tavion Sanders",,TE,CAR,SEA,147566,,0,0,0,0,0,0,0,0,2.93,2.13,16.71,0.11,4.44,4.42,3.35,16.71,0.11,0,0,16.71,0.11,0,0.36,10.57,0.6,10.26,0,0.00%,SUN,1326628,170968,69,6227780,
8228395,"Mitchell Evans",,TE,CAR,SEA,147566,,0,0,0,0,0,0,0,0,1.16,0.82,7.13,0.04,1.76,1.76,1.35,7.13,0.04,0,0,7.13,0.04,0,0,3.52,0.06,2.96,0,0.00%,SUN,1289471,169321,70,8228395,
8250519,"Ryan Fitzgerald",,K,CAR,SEA,147566,,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6.8,6.8,0,0,0,0,0,0,6.07,2.2,13.1,,,0,0.00%,SUN,1176373,171446,71,8250519,
18441,"Seattle Seahawks",,DST,SEA,CAR,147566,,0,0,0,0,0,0,0,0,0,0,0,0,7.57,7.57,7.57,0,0,0,0,0,0,0,2.72,14,5.74,36.04,0,0.00%,SUN,361,8490,72,18441,
6227816,"Caleb Williams",,QB,CHI,SFO,147573,,33.57,20.24,228.14,1.84,0.35,4.59,17.05,0.2,0,0,0,0,19.37,19.32,19.32,245.19,2.04,245.19,2.04,17.05,0.2,0,11.99,28.38,9.24,54.78,0,0.00%,SNF,1286445,171060,73,6227816,
982875,"Travis Homer",,RB,CHI,SFO,147573,,0,0,0,0,0,0.2,0.99,0.01,0.03,0.02,0.21,0,0.2,0.2,0.19,1.2,0.01,0.99,0.01,1.2,0.01,0,0,0.4,0,0.02,0,0.00%,SNF,922484,52386,74,982875,
1844244,"D'Andre Swift",,RB,CHI,SFO,147573,,0,0,0,0,0,12.57,58.66,0.44,2.58,1.87,14.1,0.1,12.78,12.73,11.79,72.76,0.54,58.66,0.44,72.76,0.54,0,6.39,22.11,6.02,36.02,0,0.00%,SNF,1069808,58120,75,1844244,
8228422,"Kyle Monangai",,RB,CHI,SFO,147573,,0,0,0,0,0,9.76,45.42,0.34,2.83,1.7,15.36,0.11,10.52,10.45,9.6,60.78,0.45,45.42,0.34,60.78,0.45,0,5.09,19.36,4.6,31.8,0,0.00%,SNF,1250886,136192,76,8228422,
328733,"D.J. Moore",,WR,CHI,SFO,147573,,0,0,0,0,0,0.35,1.95,0.02,6.84,3.84,47.18,0.46,11.9,11.88,9.96,49.13,0.48,1.95,0.02,49.13,0.48,0,5.13,22.12,9.86,36.88,0,0.00%,SNF,877790,75269,77,328733,
982543,"Olamide Zaccheaus",,WR,CHI,SFO,147573,,0,0,0,0,0,0.17,0.92,0.01,4.31,2.58,27.58,0.26,7.09,7.07,5.78,28.5,0.27,0.92,0.01,28.5,0.27,0,2.42,15.55,3.34,27.98,0,0.00%,SNF,883976,53868,78,982543,
1844099,"Devin Duvernay",,WR,CHI,SFO,147573,,0,0,0,0,0,0,0,0,1.03,0.67,6.51,0.06,1.68,1.68,1.34,6.51,0.06,0,0,6.51,0.06,0,0,3.36,0,2.36,0,0.00%,SNF,920756,51057,79,1844099,
8222949,"Luther Burden",,WR,CHI,SFO,147573,Q,0,0,0,0,0,0.35,1.95,0.02,5.57,3.72,38.61,0.34,10.05,10.03,8.17,40.56,0.36,1.95,0.02,40.56,0.36,0,4.28,18.87,7.56,32.16,0,0.00%,SNF,1377732,235652,80,8222949,
8268095,"Jahdae Walker",,WR,CHI,SFO,147573,,0,0,0,0,0,0,0,0,0.52,0.31,3.21,0.03,0.81,0.81,0.65,3.21,0.03,0,0,3.21,0.03,0,0,1.62,0,0.42,0,0.00%,SNF,1465213,282939,81,8268095,
328366,"Durham Smythe",,TE,CHI,SFO,147573,,0,0,0,0,0,0,0,0,0.32,0.22,2.06,0.02,0.54,0.54,0.43,2.06,0.02,0,0,2.06,0.02,0,0,1.08,0,1.58,0,0.00%,SNF,749968,75120,82,328366,
1844217,"Cole Kmet",,TE,CHI,SFO,147573,,0,0,0,0,0,0,0,0,3.41,2.25,22.74,0.17,5.53,5.51,4.38,22.74,0.17,0,0,22.74,0.17,0,1.07,13.05,2.28,16.36,0,0.00%,SNF,1066765,53643,83,1844217,
8216973,"Colston Loveland",,TE,CHI,SFO,147573,,0,0,0,0,0,0,0,0,6.14,4.3,45.32,0.31,10.74,10.7,8.55,45.32,0.31,0,0,45.32,0.31,0,4.5,20.02,12.5,34.6,0,0.00%,SNF,1378821,238444,84,8216973,
18324,"Cairo Santos",,K,CHI,SFO,147573,,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,7.91,3.94,15.64,,,0,0.00%,SNF,546669,6543,85,18324,
18440,"San Francisco 49ers",,DST,SFO,CHI,147573,,0,0,0,0,0,0,0,0,0,0,0,0,5.25,5.25,5.25,0,0,0,0,0,0,0,-0.46,12.58,2.88,22.86,0,0.00%,SNF,359,8489,86,18440,
1844126,"Joe Burrow",,QB,CIN,ARI,147571,,36.4,24.84,266.31,2.22,0.59,2.43,7.15,0.1,0,0,0,0,21.09,21.07,21.07,273.46,2.32,273.46,2.32,7.15,0.1,0,13.54,30.37,9.48,57.28,0,0.00%,SUN,878785,64500,87,1844126,
36977,"Samaje Perine",,RB,CIN,ARI,147571,,0,0,0,0,0,7.48,34.79,0.35,1.93,1.52,11.58,0.1,8.83,8.8,8.04,46.37,0.45,34.79,0.35,46.37,0.45,0,3.64,19.21,2.12,19.54,0,0.00%,SUN,820734,33673,88,36977,
4687629,"Chase Brown",,RB,CIN,ARI,147571,,0,0,0,0,0,10.48,52.13,0.49,5.1,3.92,26.32,0.25,16.4,16.34,14.38,78.45,0.74,52.13,0.49,78.45,0.74,0,9.09,26.04,13.16,44.06,0,0.00%,SUN,1123379,56372,89,4687629,
8228448,"Tahj Brooks",,RB,CIN,ARI,147571,,0,0,0,0,0,1.46,6.78,0.07,0.04,0.03,0.21,0,1.14,1.14,1.12,6.99,0.07,6.78,0.07,6.99,0.07,0,0,3.14,0,0.32,0,0.00%,SUN,1228730,139774,90,8228448,
1844128,"Tee Higgins",,WR,CIN,ARI,147571,,0,0,0,0,0,0,0,0,7.44,4.82,62.62,0.42,13.94,13.92,11.51,62.62,0.42,0,0,62.62,0.42,0,6.98,24.87,10.32,34.96,0,0.00%,SUN,978579,50520,91,1844128,
2861551,"Ja'Marr Chase",,WR,CIN,ARI,147571,,0,0,0,0,0,0.31,1.18,0.01,11.66,7.86,97.49,0.66,23.06,23.02,19.09,98.67,0.67,1.18,0.01,98.67,0.67,0,13.08,34.73,31.08,61.94,0,0.00%,SUN,1109979,64586,92,2861551,
4687628,"Andrei Iosivas",,WR,CIN,ARI,147571,,0,0,0,0,0,0.01,0.05,0,1.84,1.12,13.24,0.1,3.04,3.03,2.47,13.29,0.1,0.05,0,13.29,0.1,0,0,8.36,0.12,5.6,0,0.00%,SUN,1124851,146589,93,4687628,
4688248,"Mitchell Tinsley",,WR,CIN,ARI,147571,,0,0,0,0,0,0,0,0,1.04,0.47,6.23,0.06,1.45,1.45,1.21,6.23,0.06,0,0,6.23,0.06,0,0,2.9,0,2.14,0,0.00%,SUN,1215305,142727,94,4688248,
8251126,"Ke'Shawn Williams",,WR,CIN,ARI,147571,,0,0,0,0,0,0,0,0,0.09,0.05,0.66,0.01,0.18,0.18,0.15,0.66,0.01,0,0,0.66,0.01,0,0,0.36,0,0.36,0,0.00%,SUN,1232057,132567,95,8251126,
328364,"Mike Gesicki",,TE,CIN,ARI,147571,,0,0,0,0,0,0,0,0,4.67,3.31,31.31,0.4,8.83,8.8,7.14,31.31,0.4,0,0,31.31,0.4,0,3.36,18.32,11.24,34.94,0,0.00%,SUN,836152,75263,96,328364,
981992,"Drew Sample",,TE,CIN,ARI,147571,,0,0,0,0,0,0,0,0,1.13,0.87,6.03,0.1,2.06,2.06,1.62,6.03,0.1,0,0,6.03,0.1,0,0,4.12,0.84,11.5,0,0.00%,SUN,837824,49309,97,981992,
328798,"Tanner Hudson",,TE,CIN,ARI,147571,,0,0,0,0,0,0,0,0,1.38,1.01,9.23,0.12,2.64,2.64,2.13,9.23,0.12,0,0,9.23,0.12,0,0,7.26,0.92,12.28,0,0.00%,SUN,1115394,40467,98,328798,
6227843,"Cam Grandy",,TE,CIN,ARI,147571,,0,0,0,0,0,0,0,0,0.08,0.06,0.46,0.01,0.17,0.16,0.13,0.46,0.01,0,0,0.46,0.01,0,0,0.34,0.04,1.28,0,0.00%,SUN,1251513,260291,99,6227843,
2861548,"Evan McPherson",,K,CIN,ARI,147571,,0,0,0,0,0,0,0,0,0,0,0,0,9.67,9.67,9.67,0,0,0,0,0,0,8.52,4.44,15.82,,,0,0.00%,SUN,1122995,54850,100,2861548,
