PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
16760,"Hampus Lindholm",3500,D,BOS,OTT,8402700,659813,2,2,,0.0783,0.3526,1.4704,1.4825,0,0,0,0,0.0212,0.0652,0.4309,0.0864,7.31,2.09,5.62,8.08,1,1.49,14.5,2.8,,16760,0.782,5.27,22.2,160,2153,31037,1,
17172,"Mark Stone",6100,W,VGK,EDM,8402760,556369,3,1,,0.3473,0.6825,2.1855,0.6419,0,0,0,0,0.101,0.2167,1.0298,0.3177,11.16,1.83,9.03,13.19,2,1.8,22.72,5.4,,17172,0.637,8.12,18,185,180961,31019,0,
31746,"Radek Faksa",2500,C,DAL,TOR,8402660,659857,4,,,0.077,0.1199,0.7603,0.5026,0,0,0,0,0,0,0.1969,0,3.26,1.3,4.47,6.32,3,0,8.98,0.3,,31746,1.151,2.78,11.3,181,1954,30523,1,
17211,"Marcus Foligno",2600,W,MIN,COL,8402620,522049,4,,,0.1288,0.142,0.8983,0.6902,0,0,0,0,0,0,0.2708,0,4.34,1.67,5.01,7.06,4,0,10.75,0.1,,17211,2.733,4.3,12.7,178,1938,30272,1,
34547,"Nick Jensen",2500,D,OTT,BOS,8402700,733469,2,,,0.0265,0.1746,0.6461,1.0984,0,0,0,0,0,0,0.2011,0,3.95,1.58,4.71,6.72,5,0,9.98,0.1,,34547,0.768,2.99,14.8,163,2050,30618,0,
821533,"Riley Stillman",2500,D,EDM,VGK,8402760,920436,3,,,0.022,0.1554,0.7708,1.1604,0,0,0,0,0,0,0.1774,0,4.12,1.65,4.58,6.44,6,0,9.98,0.1,,821533,1.55,3.46,15,177,1953,82240,1,
893763,"Will Borgen",2500,D,NYR,NSH,8402670,878229,2,,,0.0541,0.2037,1.1191,1.4806,0,0,0,0,0,0,0.2578,0,5.81,2.32,5.06,7.2,7,0.57,12.29,1,,893763,1.879,4.68,18.1,157,2059,83676,0,
36584,"Clayton Keller",7400,W,UTA,WPG,8402800,920216,1,1,,0.3823,0.5989,2.6518,0.4126,0,0,0,0,0.111,0.218,0.9812,0.329,11.53,1.56,8.76,12.65,8,2.45,22.74,3,,36584,0.34,8.09,19.6,183,2005,32089,1,
2075138,"Nico Sturm",2500,C,MIN,COL,8402620,1163937,4,,,0.1016,0.11,0.9386,0.5556,0,0,0,0,0,0,0.2116,0,3.78,1.51,4.99,7.03,9,0,10.17,0.1,,2075138,1.155,3.12,11.2,178,1938,87741,1,
35829,"Logan Stanley",2600,D,WPG,UTA,8402800,920227,3,,,0.0332,0.1648,0.8268,1.283,0,0,0,0,0,0,0.198,0,4.57,1.76,4.81,6.81,10,0,10.73,0.1,,35829,1.372,3.65,14,169,53599,82920,0,
