PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18467,"Anthony Duclair",3800,W,NYI,PIT,8405930,743259,3,2,,0.2151,0.2896,1.4777,0.4813,0,0,0,0,0.0349,0.0654,0.5047,0.1003,6.42,1.69,6.55,9.34,1,0,14.8,0.2,,18467,0.483,4.7,13.5,156,2135,30344,1,
34547,"Nick Jensen",2600,D,OTT,CAR,8405890,733469,2,,,0.0235,0.169,0.5661,1.4792,0,0,0,0,0,0,0.1925,0,4.49,1.73,4.78,6.79,2,0,10.61,0.1,,34547,0.842,3.28,16.5,163,2050,30618,0,
5274308,"Max Crozier",2500,D,TBL,BUF,8405950,1172319,3,,,0.0355,0.1547,0.9946,0.6937,0,0,0,0,0,0,0.1902,0,3.75,1.5,4.53,6.38,3,0,9.55,0,,5274308,0.952,3,11.1,167,2218,262433,1,40
14246,"Casey Cizikas",2500,C,NYI,PIT,8405930,521884,4,,,0.1105,0.128,0.9557,0.6404,0,0,0,0,0,0,0.2385,0,4.11,1.64,5.01,7.06,4,0,10.52,0.1,,14246,1.825,3.68,11.4,156,2135,30928,1,
16700,"Rasmus Ristolainen",3200,D,PHI,WSH,8405920,741411,1,,,0.0573,0.228,1.4101,1.4461,0,0,0,0,0,0,0.2853,0,6.32,1.98,5.18,7.29,5,0.95,12.95,0,,16700,1.673,4.95,17.8,158,2229,31067,1,40
37907,"Connor Clifton",2500,D,PIT,NYI,8405930,744943,3,,,0.0384,0.1814,0.9488,1.6366,0,0,0,0,0,0,0.2198,0,5.64,2.26,4.93,6.93,6,0.53,11.95,0.1,,37907,3.337,5.21,17.5,159,1927,82491,0,
16699,"Zemgus Girgensons",2500,W,TBL,BUF,8405950,659858,3,,,0.1453,0.1494,1.4178,0.5888,0,0,0,0,0,0,0.2947,0,5.16,2.06,5.15,7.17,7,0,11.75,0,,16699,2.667,4.81,15.4,167,2218,30275,1,40
5721344,"Cutter Gauthier",6900,W,ANA,SEA,8405980,1394905,3,1,,0.4466,0.435,3.3673,0.4167,0,0,0,0,0.129,0.1241,0.8816,0.2531,12.71,1.84,9.05,12.71,8,3.33,24.29,0,,5721344,0.91,8.79,16.4,180,1997,204709,1,40
17453,"Jake McCabe",3300,D,TOR,EDM,8406040,660793,1,2,,0.0456,0.3211,0.8268,2.3299,0,0,0,0,0.009,0.0654,0.3667,0.0744,7.55,2.29,5.76,8.27,9,1.58,14.92,0,,17453,2.093,5.8,23,164,2146,30280,0,40
1394916,"Noah Ostlund",3000,C,BUF,TBL,8405950,1394916,3,2,,0.1473,0.2095,1.0366,0.5332,0,0,0,0,0.0249,0.0409,0.3568,0.0658,4.79,1.6,5.35,7.65,10,0,11.64,0.1,,1394916,0.401,3.53,14,161,2004,204710,0,
555386,"Trent Frederic",2500,W,EDM,TOR,8406040,920239,4,,,0.1103,0.1359,1.0213,0.3046,0,0,0,0,0,0,0.2462,0,3.7,1.48,4.99,7.03,11,0,10.09,0,,555386,1.896,3.48,9.6,177,1953,82490,1,40
2578776,"Justin Brazeau",4000,W,PIT,NYI,8405930,956418,1,2,,0.2687,0.2558,1.867,0.6237,0,0,0,0,0.029,0.0323,0.5245,0.0613,7.6,1.9,7.13,10.1,12,0.21,16.73,0,,2578776,2.057,6.19,15.5,159,1927,82518,0,40
556106,"Jalen Chatfield",2600,D,CAR,OTT,8405890,893575,1,,,0.0804,0.2312,1.319,0.9895,0,0,0,0,0,0,0.3116,0,5.59,2.15,5.49,7.78,13,0,12.62,0,,556106,0.958,4.19,19.3,165,2181,37855,1,40
31735,"Bo Horvat",7500,C,NYI,PIT,8405930,741412,1,1,,0.4462,0.4375,3.1039,0.4867,0,0,0,0,0.1204,0.1414,0.8837,0.2618,12.3,1.64,8.92,12.6,14,3.06,23.72,0,,31735,0.982,8.64,19.9,156,2135,31049,1,40
18681,"Ryan Pulock",3400,D,NYI,PIT,8405930,741446,1,,,0.0606,0.2638,1.343,1.864,0,0,0,0,0,0,0.3244,0,7.29,2.14,5.49,7.78,15,1.6,14.32,0,,18681,1.333,5.29,20.8,156,2135,30776,1,40
34611,"Anthony Mantha",3300,W,PIT,NYI,8405930,741457,3,1,,0.2472,0.3106,1.7694,0.4306,0,0,0,0,0.065,0.0971,0.5578,0.1621,7.21,2.18,6.82,9.75,16,0.14,15.94,0,,34611,0.895,5.45,15,159,1927,30621,0,40
