PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
17211,"Marcus Foligno",2600,W,MIN,BUF,8404580,522049,3,2,,0.1804,0.1965,1.1557,0.7188,0,0,0,0,0.0231,0.029,0.3769,0.0521,5.51,2.12,5.68,8.05,1,0,12.78,0,,17211,2.919,5.23,14.7,178,1938,30272,0
18467,"Anthony Duclair",3000,W,NYI,CGY,8404630,743259,1,2,,0.214,0.267,1.5131,0.6525,0,0,0,0,0.0266,0.0485,0.481,0.0751,6.63,2.21,6.58,9.37,2,0,15.05,0,,18467,0.565,4.84,15.1,156,2135,30344,0
893763,"Will Borgen",2600,D,NYR,PHI,8404600,878229,2,,,0.0507,0.1877,1.0326,1.3244,0,0,0,0,0,0,0.2384,0,5.27,2.03,4.88,6.87,3,0.21,11.52,0,,893763,1.89,4.36,18.6,157,2059,83676,0
1279401,"Rodrigo Abols",2500,C,PHI,NYR,8404600,920579,4,,,0.1371,0.1965,1.2253,0.5528,0,0,0,0,0,0,0.3336,0,4.96,1.98,5.23,7.38,4,0,11.65,0,,1279401,1.189,3.98,11,158,2229,92052,1
2075138,"Nico Sturm",2500,C,MIN,BUF,8404580,1163937,4,,,0.1405,0.1545,1.2062,0.6026,0,0,0,0,0,0,0.295,0,4.83,1.93,5.08,7.11,5,0,11.33,0,,2075138,1.421,3.98,14.1,178,1938,87741,0
14246,"Casey Cizikas",2600,C,NYI,CGY,8404630,521884,4,,,0.1095,0.1221,0.95,0.8137,0,0,0,0,0,0,0.2316,0,4.36,1.68,5.04,7.09,6,0,10.81,0,,14246,1.775,3.8,11.2,156,2135,30928,0
35939,"Jonny Brodzinski",2500,W,NYR,PHI,8404600,744965,4,,,0.1263,0.1532,1.1399,0.3646,0,0,0,0,0,0,0.2795,0,4.21,1.68,5,7.04,7,0,10.61,0,,35939,0.593,3.17,10.4,157,2059,31397,0
31745,"Vincent Hinostroza",2500,W,MIN,BUF,8404580,681550,3,2,,0.1167,0.2098,1.1689,0.3782,0,0,0,0,0.0175,0.0378,0.3265,0.0553,4.48,1.79,5.32,7.62,8,0,11.29,0,,31745,0.829,3.53,12.3,178,1938,30786,0
1394916,"Noah Ostlund",2700,C,BUF,MIN,8404580,1394916,3,1,,0.1921,0.3036,1.3307,0.5109,0,0,0,0,0.0525,0.0927,0.4957,0.1452,6.1,2.26,6.25,9.03,9,0,14.1,0,,1394916,0.461,4.51,15.1,161,2004,204710,1
18681,"Ryan Pulock",3600,D,NYI,CGY,8404630,741446,1,,,0.0619,0.2743,1.4061,2.4848,0,0,0,0,0,0,0.3362,0,8.7,2.42,5.7,7.99,10,2.79,16,0,,18681,1.363,6.04,21.5,156,2135,30776,0
2296274,"Connor Zary",3200,W,CGY,NYI,8404630,1248091,1,2,,0.2237,0.2983,1.7207,0.3959,0,0,0,0,0.0384,0.0673,0.522,0.1057,6.8,2.13,6.62,9.39,11,0,15.27,0,,2296274,0.665,5.04,15.1,175,2134,158630,1
37715,"Ryan Lomberg",2500,W,CGY,NYI,8404630,894479,4,,,0.082,0.101,0.973,0.2743,0,0,0,0,0,0,0.183,0,3.16,1.26,4.95,7,12,0,9.5,0,,37715,1.652,2.97,8.8,175,2134,31513,1
