PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",4000,C,SJS,NYR,8405140,741444,2,1,,0.2015,0.4597,1.2969,1.0308,0,0,0,0,0.0586,0.1249,0.6612,0.1835,7.84,1.96,7.3,10.66,1,0.28,17.18,6.4,,31730,0.53,5.73,19.9,184,1950,30199,1,
18501,"Shea Theodore",5300,D,VGK,TOR,8405050,741466,1,2,,0.1182,0.403,2.0939,1.4534,0,0,0,0,0.0153,0.058,0.5212,0.0733,8.94,1.69,6.46,9.25,2,2.25,17.21,1.7,,18501,0.414,6.11,22.8,185,180961,30663,0,
17172,"Mark Stone",7600,W,VGK,TOR,8405050,556369,1,1,,0.4013,0.6887,2.2285,0.6117,0,0,0,0,0.1161,0.2331,1.09,0.3492,11.73,1.54,9.54,13.89,3,1.85,23.94,3.1,,17172,0.661,8.51,19.3,185,180961,31019,0,
31746,"Radek Faksa",2500,C,DAL,STL,8405120,659857,4,,,0.0723,0.114,0.7123,0.5644,0,0,0,0,0,0,0.1863,0,3.21,1.28,4.47,6.32,4,0,8.93,0.1,,31746,1.189,2.76,11.4,181,1954,30523,1,
893763,"Will Borgen",2500,D,NYR,SJS,8405140,878229,2,,,0.0514,0.1967,1.0892,1.3864,0,0,0,0,0,0,0.2481,0,5.52,2.21,4.88,6.87,5,0.46,11.77,0.7,,893763,1.813,4.48,18,157,2059,83676,0,
5274308,"Max Crozier",2600,D,TBL,CHI,8405070,1172319,3,,,0.0462,0.211,1.2371,0.8906,0,0,0,0,0,0,0.2572,0,4.85,1.87,5,7.12,6,0,11.25,0.6,,5274308,1.294,3.9,16,167,2218,262433,0,
35939,"Jonny Brodzinski",2500,W,NYR,SJS,8405140,744965,4,,,0.1276,0.1547,1.1993,0.3743,0,0,0,0,0,0,0.2823,0,4.34,1.74,5.05,7.08,7,0,10.8,0.1,,35939,0.628,3.27,9.8,157,2059,31397,0,
16699,"Zemgus Girgensons",2500,W,TBL,CHI,8405070,659858,3,,,0.1442,0.1323,1.3776,0.5196,0,0,0,0,0,0,0.2765,0,4.89,1.96,5.08,7.11,8,0,11.39,0.7,,16699,2.452,4.52,14.6,167,2218,30275,0,
5721344,"Cutter Gauthier",6800,W,ANA,SEA,8405090,1394905,3,1,,0.3947,0.3496,3.4461,0.4553,0,0,0,0,0.1108,0.0951,0.7443,0.2059,12.03,1.77,8.86,12.36,9,2.85,23.37,7.9,,5721344,0.834,8.19,15.8,180,1997,204709,0,
17453,"Jake McCabe",3400,D,TOR,VGK,8405050,660793,1,,,0.0466,0.2965,0.8501,2.0942,0,0,0,0,0,0,0.3431,0,7,2.06,5.41,7.72,10,1.4,13.92,1.4,,17453,2.139,5.48,22.1,164,2146,30280,1,
