PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
1279401,"Rodrigo Abols",2500,C,PHI,VAN,8402740,920579,4,,,0.113,0.1461,1.0427,0.4323,0,0,0,0,0,0,0.2591,0,4.01,1.6,5.01,7.05,1,0,10.42,0,,1279401,1.164,3.32,10.4,158,2229,92052,1
5274308,"Max Crozier",2700,D,TBL,STL,8402730,1172319,3,,,0.049,0.2,1.3844,0.9148,0,0,0,0,0,0,0.249,0,5.1,1.89,4.82,6.79,2,0.11,11.27,0,,5274308,1.297,4.04,14.7,167,2218,262433,1
16700,"Rasmus Ristolainen",2800,D,PHI,VAN,8402740,741411,3,,,0.0558,0.216,1.3726,1.6306,0,0,0,0,0,0,0.2718,0,6.54,2.34,5.19,7.32,3,1.16,13.18,0,,16700,1.852,5.13,19.2,158,2229,31067,1
17079,"Brian Dumoulin",2500,D,LAK,CBJ,8402780,654336,3,,,0.0393,0.2118,0.8989,1.4772,0,0,0,0,0,0,0.2511,0,5.34,2.14,5.02,7.16,4,0.14,11.77,0,,17079,1.001,3.96,18.3,182,2054,30426,1
16699,"Zemgus Girgensons",2700,W,TBL,STL,8402730,659858,3,,,0.1436,0.1292,1.4228,0.6531,0,0,0,0,0,0,0.2728,0,5.16,1.91,5.17,7.19,5,0,11.78,0,,16699,2.657,4.78,15.1,167,2218,30275,1
5721344,"Cutter Gauthier",7200,W,ANA,SEA,8402770,1394905,2,2,,0.3907,0.4699,3.1099,0.5191,0,0,0,0,0.0653,0.0775,0.8606,0.1428,12.05,1.67,9.14,12.99,6,2.58,23.75,0,,5721344,0.986,8.42,16.9,180,1997,204709,1
17077,"Cody Ceci",2500,D,LAK,CBJ,8402780,659859,3,,,0.041,0.2018,0.9014,1.4676,0,0,0,0,0,0,0.2428,0,5.31,2.12,5.02,7.16,7,0.11,11.74,0,,17077,0.949,3.9,17.4,182,2054,30249,1
6082975,"Liam Ohgren",2600,W,VAN,PHI,8402740,1394917,4,,,0.0961,0.1111,0.9811,0.3476,0,0,0,0,0,0,0.2072,0,3.46,1.33,4.96,7.01,8,0,9.81,0,,6082975,1.081,2.89,9.4,179,2129,204718,0
2296155,"Yegor Chinakhov",2800,W,CBJ,LAK,8402780,1209293,4,,,0.1059,0.1239,1.0367,0.3444,0,0,0,0,0,0,0.2298,0,3.69,1.32,5,7.04,9,0,10.09,0,,2296155,0.812,2.92,9.4,171,2023,158667,0
16667,"Cam Fowler",3500,D,STL,TBL,8402730,550762,3,1,,0.0839,0.3233,1.4598,1.2687,0,0,0,0,0.0283,0.0946,0.4072,0.1229,6.79,1.94,6.01,8.62,10,0.56,14.48,0,,16667,0.387,4.78,21.2,174,1944,30980,0
14204,"Alex Killorn",2800,W,ANA,SEA,8402770,651621,4,,,0.2167,0.2541,1.3877,0.358,0,0,0,0,0,0,0.4708,0,5.9,2.11,6.49,9.29,11,0,14.21,0,,14204,0.898,4.51,14.4,180,1997,30512,1
34841,"Ross Johnston",2500,W,ANA,SEA,8402770,789848,4,,,0.062,0.1428,0.5722,0.3965,0,0,0,0,0,0,0.2048,0,2.78,1.11,4.41,6.27,12,0,8.42,0,,34841,2.504,3.16,9.8,180,1997,30771,1
5277871,"Pavel Mintyukov",2900,D,ANA,SEA,8402770,1394908,2,,,0.0568,0.2949,1.0046,1.2805,0,0,0,0,0,0,0.3517,0,5.71,1.97,5.26,7.55,13,0.26,12.44,0,,5277871,1.131,4.37,16.9,180,1997,204737,1
14155,"Jordan Eberle",4900,W,SEA,ANA,8402770,456834,1,1,,0.3015,0.3737,2.3642,0.5464,0,0,0,0,0.0795,0.1097,0.6752,0.1892,9.29,1.9,7.72,10.98,14,1.29,19.17,0,,14155,0.671,6.64,18.9,1179,182467,30312,0
14383,"Drew Doughty",3800,D,LAK,CBJ,8402780,456625,1,1,,0.0867,0.4703,1.559,1.5843,0,0,0,0,0.0341,0.1465,0.557,0.1806,8.35,2.2,6.66,9.71,15,1.45,16.87,0,,14383,1.162,6.22,23.5,182,2054,29920,1
37674,"Mason Marchment",3900,W,CBJ,LAK,8402780,895218,1,2,,0.1954,0.2957,1.7193,0.4974,0,0,0,0,0.0222,0.0397,0.4911,0.0619,6.71,1.72,6.16,8.74,16,0.33,14.59,0,,37674,1.403,5.3,16.6,171,2023,82868,0
34423,"Frank Vatrano",3100,W,ANA,SEA,8402770,866948,3,,,0.1835,0.1679,1.6847,0.6155,0,0,0,0,0,0,0.3514,0,6.08,1.96,5.85,8.18,17,0.02,13.57,0,,34423,1.47,4.81,11.7,180,1997,30382,1
2296243,"Jake Neighbours",4500,W,STL,TBL,8402730,1248093,2,1,,0.2781,0.2217,1.5741,0.6163,0,0,0,0,0.0713,0.0597,0.4998,0.131,6.98,1.55,6.91,9.77,18,0,15.82,0,,2296243,2.036,5.83,16.2,174,1944,158699,0
2296434,"Jamie Drysdale",3600,D,PHI,VAN,8402740,1207492,2,1,,0.0741,0.3286,1.0886,1.2674,0,0,0,0,0.0264,0.0999,0.4027,0.1263,6.14,1.71,5.51,7.99,19,0.43,13.19,0,,2296434,0.619,4.49,20.8,158,2229,158711,1
14230,"Anze Kopitar",4500,C,LAK,CBJ,8402780,300789,1,1,,0.223,0.521,1.5729,0.8833,0,0,0,0,0.0585,0.1497,0.744,0.2082,8.57,1.9,7.65,11.24,20,0.64,18.36,0,,14230,0.631,6.3,19.5,182,2054,29924,1
2298811,"Emil Andrae",3000,D,PHI,VAN,8402740,1248171,2,,,0.0419,0.2097,0.9466,1.0563,0,0,0,0,0,0,0.2516,0,4.65,1.55,4.96,7.1,21,0,11,0,,2298811,1.195,3.69,16.4,158,2229,158533,1
14453,"Tyler Myers",3100,D,VAN,PHI,8402740,456704,2,,,0.0426,0.1992,0.9956,1.8122,0,0,0,0,0,0,0.2418,0,6.14,1.98,4.93,6.93,22,1.03,12.45,0,,14453,1.409,4.56,21.6,179,2129,31072,0
31680,"Colton Parayko",4100,D,STL,TBL,8402730,680852,1,,,0.0742,0.2002,1.4631,2.2839,0,0,0,0,0,0,0.2744,0,8.09,1.97,5.38,7.5,23,2.52,14.98,0,,31680,1.23,5.61,21.4,174,1944,30565,0
2299114,"Gage Goncalves",2500,W,TBL,STL,8402730,1248183,4,2,,0.0935,0.1801,0.7149,0.2871,0,0,0,0,0.0086,0.0199,0.2736,0.0285,3.28,1.31,5.08,7.25,24,0,9.78,0,,2299114,0.937,2.77,9.8,167,2218,158693,1
18464,"Damon Severson",2900,D,CBJ,LAK,8402780,660810,2,2,,0.0574,0.2481,0.9272,1.502,0,0,0,0,0.0114,0.0368,0.3055,0.0482,5.77,1.99,5.11,7.25,25,0.48,12.31,0,,18464,0.752,4.17,19,171,2023,29980,0
2296497,"Quinton Byfield",4400,C,LAK,CBJ,8402780,1207494,2,2,,0.2492,0.4305,2.1299,0.4707,0,0,0,0,0.0349,0.0651,0.6797,0.1,8.57,1.95,7.16,10.26,26,1.15,17.73,0,,2296497,1.002,6.37,19.2,182,2054,158524,1
16678,"Brendan Smith",2500,D,CBJ,LAK,8402780,392971,3,,,0.024,0.0906,0.549,1.0197,0,0,0,0,0,0,0.1146,0,3.22,1.29,4.55,6.42,27,0,9.04,0,,16678,1.024,2.59,10.5,171,2023,30628,0
14129,"Charlie Coyle",3000,C,CBJ,LAK,8402780,550778,2,2,,0.1544,0.2847,1.2264,0.8026,0,0,0,0,0.0166,0.0376,0.4391,0.0542,5.99,2,5.63,8.06,28,0.16,13.2,0,,14129,1.327,4.78,17.2,171,2023,30578,0
34560,"Nick Paul",3400,W,TBL,STL,8402730,744807,2,2,,0.2242,0.2425,1.662,0.4094,0,0,0,0,0.0283,0.0364,0.4667,0.0647,6.43,1.89,6.47,9.12,29,0,14.71,0,,34560,1.144,4.99,14.7,167,2218,82903,1
5241875,"Max Sasson",2500,C,VAN,PHI,8402740,1443094,4,,,0.1176,0.1166,0.8894,0.4352,0,0,0,0,0,0,0.2342,0,3.67,1.47,4.97,7.02,30,0,10.03,0,,5241875,0.665,2.83,10.2,179,2129,289518,0
16684,"Sean Monahan",4200,C,CBJ,LAK,8402780,741409,3,1,,0.209,0.3388,1.5502,0.5895,0,0,0,0,0.0542,0.1007,0.5478,0.1549,6.91,1.65,6.76,9.71,31,0,15.56,0,,16684,0.563,5.11,17.3,171,2023,29892,0
2299112,"Jack Finley",2500,C,TBL,STL,8402730,1248176,4,,,0.092,0.1177,0.7754,0.2308,0,0,0,0,0,0,0.2097,0,2.96,1.18,4.92,6.97,32,0,9.26,0,,2299112,1.018,2.54,8.2,167,2218,158686,1
31743,"Chandler Stephenson",3500,C,SEA,ANA,8402770,680757,2,1,,0.2249,0.4752,1.5618,0.7422,0,0,0,0,0.0581,0.1502,0.7001,0.2083,8.08,2.31,7.3,10.65,33,0.52,17.42,0,,31743,0.527,5.92,19.7,1179,182467,30369,0
14130,"Mikael Granlund",3900,C,ANA,SEA,8402770,550759,3,1,,0.2008,0.4999,1.7297,0.5808,0,0,0,0,0.0601,0.2061,0.7007,0.2662,8.03,2.06,7.35,10.68,34,0.42,17.44,0,,14130,0.721,6.01,16.6,180,1997,30288,1
14343,"Ryan McDonagh",3700,D,TBL,STL,8402730,392953,2,,,0.0525,0.2889,1.0538,1.8639,0,0,0,0,0,0,0.3414,0,6.9,1.86,5.45,7.75,35,1.25,13.88,0,,14343,0.786,4.78,21.4,167,2218,30857,1
4904965,"Denver Barkey",2500,W,PHI,VAN,8402740,1453172,2,2,,0.2154,0.2856,1.733,0.5509,0,0,0,0,0.0447,0.0677,0.501,0.1124,6.94,2.78,6.64,9.41,36,0.06,15.44,0,,4904965,1.372,5.46,15.9,158,2229,260542,1
2296373,"Marco Rossi",5000,C,VAN,PHI,8402740,1248078,1,1,,0.2293,0.4262,1.8588,0.5643,0,0,0,0,0.0542,0.1196,0.6555,0.1738,8.05,1.61,7.08,10.21,37,0.72,17.11,0,,2296373,0.857,6.02,20.5,179,2129,158616,0
4904968,"Matvei Michkov",3800,W,PHI,VAN,8402740,1338014,3,2,,0.2538,0.3467,2.0846,0.2818,0,0,0,0,0.0729,0.0922,0.6005,0.1651,7.81,2.06,6.9,9.81,38,0.66,16.64,0,,4904968,0.542,5.63,14.6,158,2229,260577,1
2033165,"Philip Broberg",3700,D,STL,TBL,8402730,1172190,1,,,0.0753,0.2314,1.453,1.7365,0,0,0,0,0,0,0.3067,0,7.12,1.92,5.27,7.38,39,1.66,13.87,0,,2033165,0.81,4.97,22.1,174,1944,112788,0
35789,"Trevor Moore",3400,W,LAK,CBJ,8402780,925180,3,,,0.2191,0.2506,2.018,0.5737,0,0,0,0,0,0,0.4697,0,7.32,2.15,6.73,9.48,40,0.35,15.93,0,,35789,0.915,5.37,15.1,182,2054,31532,1
