PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
1394916,"Noah Ostlund",3000,C,BUF,CAR,8404730,1394916,3,1,,0.1657,0.2538,1.1677,0.6067,0,0,0,0,0.0492,0.0835,0.4195,0.1327,5.51,1.84,5.99,8.61,1,0,13.18,0,,1394916,0.422,4.06,14.8,161,2004,204710,0
556106,"Jalen Chatfield",2400,D,CAR,BUF,8404730,893575,2,,,0.0852,0.2369,1.4106,0.9638,0,0,0,0,0,0,0.3221,0,5.76,2.4,5.51,7.79,2,0.05,12.81,0,,556106,0.992,4.33,19.6,165,2181,37855,1
17150,"Taylor Hall",5400,W,CAR,BUF,8404730,550751,2,2,,0.2132,0.3641,1.7842,0.4163,0,0,0,0,0.0385,0.0939,0.5773,0.1324,7.2,1.33,7.07,10.19,3,0,16.25,0,,17150,0.685,5.34,14.5,165,2181,30960,1
2295968,"Seth Jarvis",9600,W,CAR,BUF,8404730,1248085,1,1,,0.45,0.4946,2.6869,0.5404,0,0,0,0,0.1368,0.148,0.9446,0.2848,11.93,1.24,9.03,12.91,4,2.57,23.49,0,,2295968,1.351,8.72,18.9,165,2181,158546,1
34466,"Jaccob Slavin",3200,D,CAR,BUF,8404730,681436,2,,,0.0679,0.337,1.3434,1.382,0,0,0,0,0,0,0.4049,0,6.83,2.13,5.55,8.02,5,1.08,13.93,0,,34466,0.605,4.78,20,165,2181,30416,1
17281,"Jason Zucker",7600,W,BUF,CAR,8404730,554508,2,1,,0.2678,0.317,1.8143,0.3616,0,0,0,0,0.0883,0.1098,0.5848,0.1981,7.39,0.97,7.29,10.4,6,0,16.72,0,,17281,1.102,5.7,15.9,161,2004,30296,0
2295850,"Jack Quinn",5000,W,BUF,CAR,8404730,1248076,2,2,,0.2158,0.284,1.7295,0.4708,0,0,0,0,0.035,0.0573,0.4998,0.0923,6.8,1.36,6.62,9.4,7,0,15.27,0,,2295850,0.656,5.01,14.8,161,2004,158556,0
555421,"Ukko-Pekka Luukkonen",9000,G,BUF,CAR,8404730,1057162,,,B,0,0,0,0,0.3704,26.7793,3.6677,0.0266,0,0,0,0,10.19,1.13,9.41,11.63,8,0.44,22.23,0,,555421,0,7.29,,161,2004,82846,0
18683,"Jordan Martinook",2800,W,CAR,BUF,8404730,660807,3,,,0.1615,0.2301,1.4241,0.5247,0,0,0,0,0,0,0.3916,0,5.62,2.01,5.93,8.39,9,0,13.21,0,,18683,1.165,4.42,14.4,165,2181,30721,1
186959,"Eric Robinson",2000,W,CAR,BUF,8404730,1111033,4,,,0.1569,0.182,1.2337,0.2093,0,0,0,0,0,0,0.3389,0,4.52,2.26,5.19,7.34,10,0,11.16,0,,186959,1.449,3.84,11.8,165,2181,39785,1
6417673,"Konsta Helenius",2000,W,BUF,CAR,8404730,1498355,3,,,0.1328,0.1649,1.1431,0.5336,0,0,0,0,0,0,0.2977,0,4.6,2.3,5.18,7.34,11,0,11.23,0,,6417673,0.922,3.59,11.7,161,2004,449341,0
415262,"Ryan McLeod",6400,C,BUF,CAR,8404730,1121496,2,2,,0.2021,0.3119,1.2462,0.5439,0,0,0,0,0.0288,0.0572,0.514,0.086,6.15,0.96,6.71,9.67,12,0,14.74,0,,415262,0.433,4.51,17.3,161,2004,75458,0
4900339,"Zach Benson",6800,W,BUF,CAR,8404730,1453003,1,2,,0.1689,0.2959,1.5568,0.5474,0,0,0,0,0.0297,0.0498,0.4648,0.0795,6.28,0.92,6.09,8.69,13,0,14.08,0,,4900339,0.597,4.64,15.9,161,2004,260545,0
414868,"Andrei Svechnikov",8600,W,CAR,BUF,8404730,1121431,1,1,,0.3592,0.5477,2.6495,0.2736,0,0,0,0,0.1189,0.1973,0.9069,0.3162,10.9,1.27,8.75,12.64,14,1.84,22.1,0,,414868,1.953,8.4,17.2,165,2181,75375,1
