PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
17211,"Marcus Foligno",2600,W,MIN,BUF,8404580,522049,2,,,0.1673,0.1737,1.0977,0.7313,0,0,0,0,0,0,0.341,0,5.21,2,5.68,8.04,1,0,12.48,0,,17211,2.927,4.99,13.8,178,1938,30272,0
18467,"Anthony Duclair",3000,W,NYI,CGY,8404630,743259,1,2,,0.218,0.2721,1.5128,0.6525,0,0,0,0,0.0271,0.0494,0.4901,0.0765,6.69,2.23,6.58,9.37,2,0,15.11,0,,18467,0.565,4.88,15.1,156,2135,30344,0
893763,"Will Borgen",2600,D,NYR,PHI,8404600,878229,2,,,0.0509,0.1884,1.0366,1.3244,0,0,0,0,0,0,0.2393,0,5.28,2.03,4.88,6.87,3,0.22,11.53,0,,893763,1.89,4.37,18.6,157,2059,83676,0
1279401,"Rodrigo Abols",2500,C,PHI,NYR,8404600,920579,4,,,0.1376,0.198,1.2352,0.5546,0,0,0,0,0,0,0.3356,0,4.99,2,5.23,7.38,4,0,11.68,0,,1279401,1.193,4,11.1,158,2229,92052,1
2075138,"Nico Sturm",2500,C,MIN,BUF,8404580,1163937,3,,,0.1396,0.1529,1.2127,0.5889,0,0,0,0,0,0,0.2925,0,4.8,1.92,5.08,7.11,5,0,11.3,0,,2075138,1.386,3.94,13.8,178,1938,87741,0
14246,"Casey Cizikas",2600,C,NYI,CGY,8404630,521884,4,,,0.1095,0.1221,0.9498,0.8137,0,0,0,0,0,0,0.2316,0,4.36,1.68,5.04,7.09,6,0,10.81,0,,14246,1.775,3.8,11.2,156,2135,30928,0
35939,"Jonny Brodzinski",2500,W,NYR,PHI,8404600,744965,4,,,0.1257,0.1524,1.1335,0.3611,0,0,0,0,0,0,0.2781,0,4.18,1.67,5,7.04,7,0,10.58,0,,35939,0.588,3.15,10.3,157,2059,31397,0
31745,"Vincent Hinostroza",2500,W,MIN,BUF,8404580,681550,3,2,,0.1175,0.2109,1.1916,0.3739,0,0,0,0,0.0178,0.0383,0.3284,0.0561,4.52,1.81,5.37,7.66,8,0,11.39,0,,31745,0.82,3.55,12.2,178,1938,30786,0
1394916,"Noah Ostlund",2700,C,BUF,MIN,8404580,1394916,3,1,,0.1921,0.3036,1.3508,0.5109,0,0,0,0,0.0525,0.0927,0.4957,0.1452,6.13,2.27,6.25,9.03,9,0,14.13,0,,1394916,0.461,4.53,15.1,161,2004,204710,1
18681,"Ryan Pulock",3600,D,NYI,CGY,8404630,741446,1,,,0.0601,0.2664,1.4058,2.4848,0,0,0,0,0,0,0.3265,0,8.65,2.4,5.7,7.99,10,2.74,15.95,0,,18681,1.363,6,21.5,156,2135,30776,0
2296274,"Connor Zary",3200,W,CGY,NYI,8404630,1248091,1,2,,0.2392,0.3118,1.7521,0.3962,0,0,0,0,0.041,0.0704,0.551,0.1114,7.06,2.21,6.82,9.75,11,0,15.79,0,,2296274,0.666,5.22,15.1,175,2134,158630,1
