PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
409154,"Michael Porter Jr.",8900,SF,BKN,CHI,158041,1061724,-,32.5,25.13,7.23,2.74,3.99,2.46,1.26,0.3,27.87,32.36,35.1,1.56,9.97,10.35,5.05,10.05,3.74,3.06,20.4,9.04,40.14,40.14,42.43,4.77,13.23%,126,130,FRI,75295,1,409154,32.73,53.09,9.23,9.23,11.79,32.39,38.16,42.43,46.45,53.01,55.76,67.79,
1115132,"Nic Claxton",6100,C,BKN,CHI,158041,1061682,-,29,14.53,7.1,4,0.05,1.09,0.57,1.49,18.53,21.63,25.63,2.06,11.1,10.07,5.98,0.27,4.14,2.41,10.34,6.03,34.14,34.14,33.16,5.44,20.68%,126,130,FRI,71024,3,1115132,25.57,41.48,27.32,27.32,23.14,25.53,30,33.16,36.58,41.58,43.69,54.21,
1115590,"Terance Mann",3900,SG,BKN,CHI,158041,879504,-,19.5,4.7,2.37,2.98,0.56,0.51,0.79,0.34,7.68,7.07,10.05,1.13,5.35,2.4,1.17,1.57,0.85,0.68,3.97,1.73,14.89,14.89,14.42,3.7,5.77%,126,130,FRI,74628,4,1115590,9.41,20.17,2.73,2.73,0.58,9.36,12.14,14.42,16.7,20.49,21.76,28.84,
3005094,"Day'Ron Sharpe",5000,C,BKN,CHI,158041,1243725,,19,9.35,7.11,2.3,0.2,1.48,0.86,0.45,11.65,16.46,18.76,1.31,9.41,5.91,3.41,0.81,2.85,1.92,6.72,3.61,23.78,23.78,23.77,4.75,15.35%,126,130,FRI,148967,5,3005094,17.25,30.58,13.14,13.14,7.22,17.01,21.02,23.77,26.27,30.53,32.28,40.53,
3005097,"Cam Thomas",5800,SG,BKN,CHI,158041,1232020,,24,16,2.17,2.57,1.66,1.43,0.38,0.26,18.57,18.17,20.74,0.64,4.74,8.01,3.49,4.62,4.65,4.02,12.63,5.15,22.95,22.95,23.96,4.13,5.43%,126,130,FRI,149404,6,3005097,16.92,32.1,3.29,3.29,3.72,16.57,20.65,23.96,26.76,31.86,33.65,42.57,
4878197,"Noah Clowney",5100,PF,BKN,CHI,158041,1401380,,29.5,12.26,4.13,2.2,2.17,1.41,0.99,0.79,14.46,16.39,18.59,1.78,6.33,3.75,1.41,6.7,3.68,2.92,10.45,3.58,24.45,24.45,24.67,4.84,18.46%,126,130,FRI,244975,12,4878197,17.83,32.86,19.69,19.69,10.72,17.44,21.43,24.67,27.41,32.89,34.64,43.36,
8985497,"Drake Powell",3600,SG/SF,BKN,CHI,158041,1542179,,23.5,8.65,2.76,1.27,1.32,0.88,0.64,0.34,9.92,11.41,12.68,0.98,4.03,3.98,1.74,3.83,1.66,1.23,7.81,3.06,15.93,15.93,16.19,4.5,13.99%,126,130,FRI,503267,16,8985497,10.38,22.71,18,18,4.72,10.37,13.66,16.19,18.97,23.02,24.54,32.89,
8985498,"Egor Demin",5400,PG,BKN,CHI,158041,1523978,,28,10.21,2.77,4.08,1.72,1.1,0.82,0.22,14.29,12.98,17.06,1.04,6.85,4.04,1.73,4.95,2.02,1.6,8.99,3.45,21.67,21.67,22.19,4.11,6.14%,126,130,FRI,455367,17,8985498,15.59,29.89,4.25,4.25,3.13,15.38,19.42,22.19,25.22,30.01,31.77,41.36,
8985499,"Danny Wolf",4000,PF/C,BKN,CHI,158041,1415928,,16.5,5.82,3.38,1.41,0.66,0.48,0.53,0.31,7.23,9.2,10.61,0.84,4.79,3.12,1.41,1.91,1.3,1.02,5.03,2.07,14.03,14.03,13.93,3.48,1.14%,126,130,FRI,247158,18,8985499,8.71,20.06,0.77,0.77,0.51,8.57,11.52,13.93,16.07,20.09,21.43,28.13,
8998170,"Nolan Traore",3200,PG,BKN,CHI,158041,1590550,,18.5,6.29,1.45,2.48,0.82,0.76,0.56,0.23,8.77,7.74,10.22,0.79,3.93,3.12,1.36,2.36,1.36,1.13,5.48,2.18,13.36,13.36,13.43,4.2,8.49%,126,130,FRI,622357,20,8998170,7.95,19.65,5.46,5.46,2.92,7.83,10.91,13.43,15.95,19.87,21.54,29.1,
13296,"Nikola Vucevic",8200,C,CHI,BKN,158041,457598,,32,18.38,9.71,4.03,1.78,1.53,0.65,0.85,22.41,28.09,32.12,1.5,13.74,10.94,5.71,4.81,2.04,1.63,15.75,7.49,39.05,39.05,40.48,4.94,16.44%,130,126,FRI,12334,22,13296,31.83,50,15.23,15.23,12.34,31.73,36.48,40.48,44.23,49.98,52.22,62.72,
