PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",4100,C,SJS,VGK,8404180,741444,2,1,,0.1923,0.4407,1.1461,1.0513,0,0,0,0,0.0467,0.1119,0.633,0.1586,7.43,1.81,6.84,10.06,1,0.34,16.19,8.7,,31730,0.554,5.47,20,184,1950,30199,1,
18501,"Shea Theodore",4800,D,VGK,SJS,8404180,741466,2,2,,0.1215,0.4454,2.0655,1.4735,0,0,0,0,0.0188,0.0682,0.5669,0.087,9.18,1.91,6.75,9.77,2,2.19,17.82,14,,18501,0.398,6.29,21.2,185,180961,30663,0,
17172,"Mark Stone",6400,W,VGK,SJS,8404180,556369,1,1,,0.4571,0.718,2.4195,0.6526,0,0,0,0,0.1394,0.2377,1.1751,0.3771,12.87,2.01,9.63,13.96,3,2.89,25.2,29.7,,17172,0.675,9.21,19.4,185,180961,31019,0,
36584,"Clayton Keller",7300,W,UTA,CBJ,8404160,920216,1,1,,0.4104,0.6904,2.8381,0.4292,0,0,0,0,0.1215,0.2149,1.1008,0.3364,12.71,1.74,9.71,14.02,4,2.65,25.14,17,,36584,0.328,8.82,19.2,183,2005,32089,1,
35829,"Logan Stanley",2500,D,WPG,NJD,8404100,920227,3,,,0.0404,0.1815,0.9975,1.2796,0,0,0,0,0,0,0.2219,0,4.98,1.99,4.84,6.84,5,0,11.18,0,,35829,1.463,3.98,14.5,169,53599,82920,1,40
1283987,"Michael Eyssimont",2500,W,BOS,PIT,8404170,920469,3,2,,0.1526,0.1817,1.853,0.3079,0,0,0,0,0.0238,0.0428,0.3343,0.0666,5.66,2.26,5.36,7.48,6,0.11,12.52,0,,1283987,1.232,4.45,11.7,160,2153,83273,1,40
4200188,"Nick Blankenburg",2700,D,NSH,WSH,8404190,1382727,3,2,,0.0928,0.2591,1.4591,1.1426,0,0,0,0,0.0356,0.0553,0.3519,0.0909,6.3,2.33,5.73,8.16,7,0.36,13.63,4.3,,4200188,1.036,4.76,18.1,173,1959,184512,1,
18484,"Adam Lowry",2800,C,WPG,NJD,8404100,607959,3,,,0.146,0.2052,1.2176,0.7999,0,0,0,0,0,0,0.3512,0,5.49,1.96,5.44,7.74,8,0,12.45,0,,18484,1.95,4.69,15,169,53599,30843,1,40
37907,"Connor Clifton",2500,D,PIT,BOS,8404170,744943,3,,,0.0373,0.1762,0.8812,1.5072,0,0,0,0,0,0,0.2135,0,5.17,2.07,4.93,6.93,9,0.06,11.48,0,,37907,3.008,4.82,15.7,159,1927,82491,0,40
35776,"Danton Heinen",2500,W,CBJ,UTA,8404160,831469,4,,,0.0961,0.1568,0.8876,0.5116,0,0,0,0,0,0,0.2529,0,3.81,1.52,4.99,7.03,10,0,10.2,1,,35776,0.907,3.06,11.1,171,2023,31458,0,
