PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18467,"Anthony Duclair",3800,W,NYI,NYR,8405460,743259,1,1,,0.2709,0.3658,1.692,0.5838,0,0,0,0,0.0601,0.1094,0.6367,0.1695,7.85,2.07,7.54,10.84,1,0.04,17.5,11.7,,18467,0.57,5.73,16.1,156,2135,30344,1,
34547,"Nick Jensen",2600,D,OTT,COL,8405410,733469,2,,,0.0286,0.2006,0.679,1.3659,0,0,0,0,0,0,0.2292,0,4.65,1.79,4.96,7.12,2,0,11,0.1,,34547,0.867,3.45,16.5,163,2050,30618,1,
893763,"Will Borgen",2500,D,NYR,NYI,8405460,878229,2,,,0.0558,0.2026,1.1013,1.461,0,0,0,0,0,0,0.2584,0,5.75,2.3,5.06,7.2,3,0.51,12.23,3.3,,893763,1.889,4.65,18.8,157,2059,83676,0,
14246,"Casey Cizikas",2500,C,NYI,NYR,8405460,521884,4,,,0.1208,0.1367,0.9412,0.6742,0,0,0,0,0,0,0.2575,0,4.28,1.71,5.01,7.06,4,0,10.69,1.8,,14246,1.812,3.79,11.3,156,2135,30928,1,
16700,"Rasmus Ristolainen",3200,D,PHI,CBJ,8405400,741411,1,,,0.0607,0.2212,1.4265,1.824,0,0,0,0,0,0,0.2819,0,7.07,2.21,5.27,7.38,5,1.61,13.82,5.7,,16700,1.723,5.36,19.4,158,2229,31067,0,
35939,"Jonny Brodzinski",2500,W,NYR,NYI,8405460,744965,4,,,0.1362,0.1653,1.2235,0.3939,0,0,0,0,0,0,0.3015,0,4.53,1.81,5.2,7.35,6,0,11.19,0,,35939,0.679,3.44,10.6,157,2059,31397,0,40
31735,"Bo Horvat",7600,C,NYI,NYR,8405460,741412,2,1,,0.4428,0.4119,2.904,0.5029,0,0,0,0,0.0973,0.1082,0.8547,0.2055,11.78,1.55,8.92,12.61,7,2.54,23.2,11.8,,31735,0.972,8.3,19,156,2135,31049,1,
18681,"Ryan Pulock",3700,D,NYI,NYR,8405460,741446,1,2,,0.0837,0.4313,1.5139,2.0535,0,0,0,0,0.0276,0.1396,0.515,0.1672,9.05,2.45,6.45,9.29,8,2.37,17.31,0,,18681,1.415,6.59,23.5,156,2135,30776,1,40
17113,"Valeri Nichushkin",5100,W,COL,OTT,8405410,741413,2,2,,0.3467,0.3248,2.0977,0.4236,0,0,0,0,0.023,0.0424,0.6715,0.0654,8.74,1.71,7.94,11.27,9,0.51,18.9,8.2,,17113,1.038,6.45,16.6,176,2155,30530,0,
896240,"Victor Olofsson",4300,W,COL,OTT,8405410,831548,1,1,,0.3521,0.3568,2.1974,0.3928,0,0,0,0,0.1084,0.1186,0.7089,0.227,9.09,2.11,7.93,11.26,10,0.87,19.24,20.1,,896240,0.566,6.53,18.7,176,2155,81307,0,
14408,"James Reimer",7100,G,OTT,COL,8405410,446889,,,C,0,0,0,0,0.4255,25.5844,3.6407,0.0278,0,0,0,0,9.5,1.34,9.43,11.69,11,-0.27,21.57,21.5,,14408,0,6.98,,163,2050,30203,1,
16668,"Nathan MacKinnon",10000,C,COL,OTT,8405410,741404,1,1,,0.5788,1.0702,4.3109,0.6595,0,0,0,0,0.1829,0.4051,1.649,0.588,19.93,1.99,11.8,17.02,12,7.71,35.03,38.3,,16668,0.732,13.38,21.6,176,2155,30677,0,
37674,"Mason Marchment",4600,W,CBJ,PHI,8405400,895218,1,2,,0.2823,0.4077,1.9195,0.3852,0,0,0,0,0.0324,0.0532,0.69,0.0856,8.24,1.79,7.52,10.82,13,0.45,17.87,8.6,,37674,1.506,6.43,17.6,171,2023,82868,1,
2298776,"Will Cuylle",4000,W,NYR,NYI,8405460,1248181,2,2,,0.2548,0.2334,1.8349,0.771,0,0,0,0,0.0209,0.0209,0.4882,0.0418,7.56,1.89,6.5,9.15,14,0.83,15.88,5.4,,2298776,3.567,6.87,17.3,157,2059,158565,0,
2295911,"Jake Sanderson",6300,D,OTT,COL,8405410,1248071,1,1,,0.134,0.5501,2.0406,2.1661,0,0,0,0,0.0652,0.2468,0.6841,0.312,11.25,1.79,7.24,10.54,15,3.75,20.52,10.6,,2295911,0.673,7.7,24.2,163,2050,158608,1,
2296434,"Jamie Drysdale",3400,D,PHI,CBJ,8405400,1207492,2,1,,0.0848,0.3782,1.3039,1.4344,0,0,0,0,0.0298,0.1328,0.463,0.1626,7.15,2.1,6.23,9.07,16,0.7,15.12,8.3,,2296434,0.606,5.14,22.3,158,2229,158711,0,
14471,"Erik Gudbranson",2800,D,CBJ,PHI,8405400,550753,3,,,0.0349,0.1769,0.8591,1.4444,0,0,0,0,0,0,0.2118,0,5,1.79,4.84,6.84,17,0,11.2,0.6,,14471,1.302,3.87,17.3,171,2023,30006,1,
18556,"Josh Manson",3800,D,COL,OTT,8405410,612926,2,,,0.0771,0.2627,1.3689,1.5093,0,0,0,0,0,0,0.3398,0,6.77,1.78,5.39,7.67,18,1.19,13.67,1.7,,18556,2.361,5.57,18.8,176,2155,30652,0,
