PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
34491,"Mike Reilly",2600,D,CAR,PIT,8403280,610577,3,,,0.0465,0.1914,1.4941,0.9296,0,0,0,0,0,0,0.2379,0,5.24,2.02,4.9,6.85,1,0.16,11.51,0,,34491,0.754,3.85,14.4,165,2181,30298,0
18467,"Anthony Duclair",2800,W,NYI,CHI,8403210,743259,3,2,,0.1823,0.2431,1.3116,0.3989,0,0,0,0,0.0269,0.0515,0.4254,0.0784,5.48,1.96,5.84,8.32,2,0,12.96,0,,18467,0.504,4.07,13,156,2135,30344,0
1279401,"Rodrigo Abols",2500,C,PHI,VAN,8403290,920579,4,,,0.1056,0.1488,1.035,0.4614,0,0,0,0,0,0,0.2544,0,4,1.6,5.01,7.05,3,0,10.41,0,,1279401,1.101,3.28,10.3,158,2229,92052,0
14246,"Casey Cizikas",2500,C,NYI,CHI,8403210,521884,4,,,0.1049,0.1223,0.9244,0.5609,0,0,0,0,0,0,0.2272,0,3.85,1.54,4.99,7.03,4,0,10.24,0,,14246,1.748,3.48,10.9,156,2135,30928,0
16700,"Rasmus Ristolainen",2800,D,PHI,VAN,8403290,741411,3,,,0.0512,0.2024,1.3165,1.5327,0,0,0,0,0,0,0.2536,0,6.15,2.2,5.19,7.32,5,0.77,12.79,0,,16700,1.718,4.83,18.7,158,2229,31067,0
34585,"Mike Matheson",4300,D,MTL,FLA,8403200,659869,1,,,0.1087,0.2882,1.666,2.3249,0,0,0,0,0,0,0.3969,0,9.25,2.15,6.17,8.6,6,2.86,17.15,0,,34585,0.903,6.25,24.1,162,2017,30000,0
34514,"Phillip Danault",3300,C,MTL,FLA,8403200,600128,3,,,0.145,0.2278,1.248,0.7103,0,0,0,0,0,0,0.3728,0,5.49,1.66,5.41,7.7,7,0,12.41,0,,34514,0.887,4.18,14.6,162,2017,31116,0
17453,"Jake McCabe",3200,D,TOR,NJD,8403170,660793,2,,,0.0499,0.2754,0.9574,2.295,0,0,0,0,0,0,0.3253,0,7.48,2.34,5.41,7.72,8,1.88,14.4,0,,17453,2.168,5.74,21.7,164,2146,30280,1
2578776,"Justin Brazeau",3400,W,PIT,CAR,8403280,956418,2,2,,0.2311,0.2399,1.6343,0.715,0,0,0,0,0.0366,0.048,0.471,0.0846,6.95,2.04,6.43,9.09,9,0.29,15.18,0,,2578776,1.882,5.68,13.1,159,1927,82518,1
556106,"Jalen Chatfield",2500,D,CAR,PIT,8403280,893575,1,,,0.0835,0.2182,1.4265,1.2206,0,0,0,0,0,0,0.3017,0,6.14,2.46,5.61,7.9,10,0.33,13.32,0,,556106,1,4.52,20,165,2181,37855,0
31735,"Bo Horvat",7800,C,NYI,CHI,8403210,741412,1,1,,0.4594,0.4602,3.2301,0.4331,0,0,0,0,0.1294,0.148,0.9196,0.2774,12.71,1.63,9.26,13.1,11,3.12,24.56,0,,31735,0.921,8.86,19.9,156,2135,31049,0
18681,"Ryan Pulock",3900,D,NYI,CHI,8403210,741446,1,,,0.0607,0.2874,1.3647,1.8016,0,0,0,0,0,0,0.3481,0,7.33,1.88,5.39,7.67,12,1.75,14.23,0,,18681,1.429,5.39,22,156,2135,30776,0
