PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6200,PG/SG,ATL,MEM,158282,522878,-,26,16.66,3.07,3.22,2.36,1.43,0.52,0.57,19.88,19.73,22.95,1.09,6.29,8.4,3.8,6.08,2.58,1.97,14.48,6.16,27.01,27.01,27.97,4.51,7.83%,135,142,WED,12451,1,17121,19.96,36.47,7.44,7.44,8.12,19.65,24.19,27.97,31.25,36.54,38.81,48.38,
37814,"Luke Kennard",3200,PG/SG,ATL,MEM,158282,887661,-,14,4.53,1.37,1.12,0.96,0.38,0.55,0.05,5.65,5.9,7.02,0.6,2.49,1.15,0.6,2.14,0.49,0.44,3.29,1.56,9.27,9.27,9.41,2.94,0.07%,135,142,WED,38279,3,37814,5.04,14.6,0,0,0.08,4.97,7.32,9.41,11.5,14.64,15.94,23.26,
1115445,"Nickeil Alexander-Walker",6900,SG,ATL,MEM,158282,1067668,-,33.5,18.54,4.05,4.29,2.38,2.02,1.17,0.52,22.83,22.59,26.88,1.69,8.34,9.66,4.25,6.17,3.44,2.9,15.83,6.63,32.89,32.89,33.62,4.87,16.94%,135,142,WED,69666,4,1115445,25.12,42.79,15.38,15.38,10.91,25.03,29.83,33.62,37.16,42.97,45.5,56.88,
2439277,"Onyeka Okongwu",7400,C,ATL,MEM,158282,1185367,,34,17.14,8.44,3.52,1.42,1.89,1.71,0.7,20.66,25.58,29.1,2.41,11.96,9.46,4.85,4.02,4.15,3.17,13.48,6.27,37.89,37.89,38,5.14,17.99%,135,142,WED,91845,5,2439277,29.29,47.19,18.92,18.92,15.73,29.19,34.23,38,41.77,47.56,49.83,59.89,
2439347,"Vit Krejci",4100,SG/SF,ATL,MEM,158282,1257428,,19,7.39,1.94,1.18,1.82,0.46,0.79,0.39,8.57,9.33,10.51,1.18,3.12,1.57,0.69,4.28,0.76,0.56,5.85,2.51,14.57,14.57,14.63,3.57,0.99%,135,142,WED,161284,6,2439347,8.83,21.66,1.6,1.6,1.25,8.88,12.02,14.63,17.5,21.95,23.51,32.13,
3005263,"Jalen Johnson",10200,PF,ATL,MEM,158282,1230356,,37,24.82,10.21,6.64,1.39,3.46,1.32,0.59,31.46,35.03,41.67,1.91,16.85,16.27,8.05,4.06,5.98,4.56,20.33,9.44,49.3,49.3,51.33,5.03,15.98%,135,142,WED,165214,7,3005263,41.24,62.08,13.01,13.01,17.67,41.22,47.03,51.33,55.63,62.46,65.24,76.87,
3005340,"Corey Kispert",3700,SF/PF,ATL,MEM,158282,1077554,,21,10.3,2.47,1.34,1.9,0.99,0.78,0.2,11.64,12.77,14.11,0.98,3.81,3.51,1.62,5.11,1.75,1.37,8.62,3.52,17.22,17.22,17.81,4.81,19.19%,135,142,WED,72585,8,3005340,11.33,25.14,20.63,20.63,9.16,11.19,15.01,17.81,20.61,25.19,26.97,36.13,
3587993,"Dyson Daniels",7100,PG,ATL,MEM,158282,1357745,,32.5,11.51,6.88,6.34,0.48,1.84,1.99,0.53,17.85,18.39,24.73,2.52,13.22,8.8,4.47,1.82,1.85,1.13,10.62,4.95,35,35,34.23,4.82,13.28%,135,142,WED,195261,11,3587993,26.34,43.19,12.84,12.84,9.05,26.37,30.68,34.23,38.03,43.61,45.89,55.28,
4388493,"Keaton Wallace",3000,PG,ATL,MEM,158282,1063166,,2,0.96,0.24,0.26,0.19,0.14,0.06,0.03,1.22,1.2,1.46,0.09,0.5,0.42,0.18,0.51,0.07,0.05,0.93,0.37,1.77,1.77,1.86,0.62,0.04%,135,142,WED,245561,12,4388493,0.61,3.76,0,0,0,0,0,1.86,2.48,4.34,5.89,10.54,
4878163,"Mouhamed Gueye",3800,PF/C,ATL,MEM,158282,1325101,,21,4.9,4.93,1.36,0.6,0.53,0.97,0.68,6.26,9.83,11.19,1.65,6.29,2.84,1.11,2.18,1.3,0.88,5.02,1.71,17.28,17.28,16.44,4.33,9.09%,135,142,WED,180180,13,4878163,11.12,22.7,7.47,7.47,2.81,11.13,13.91,16.44,18.72,22.76,24.03,31.87,
409154,"Michael Porter Jr.",8700,SF,BKN,NYK,158280,1061724,,32,22.93,6.99,2.48,3.64,2.24,1.37,0.17,25.41,29.92,32.4,1.54,9.47,9.46,4.6,9.19,3.41,2.8,18.65,8.24,37.42,37.42,39.47,4.54,3.56%,126,127,WED,75295,20,409154,30.54,49.88,4.43,4.43,7.34,30.48,35.22,39.47,43.22,49.71,52.21,63.2,
1115132,"Nic Claxton",6800,C,BKN,NYK,158280,1061682,,28.5,11.64,7.27,3.24,0.04,1.5,0.83,1.29,14.88,18.91,22.15,2.12,10.51,7.94,4.83,0.22,3.21,1.86,8.16,4.87,30.08,30.08,29.33,4.31,1.73%,126,127,WED,71024,22,1115132,22.47,37.36,2.13,2.13,2.44,22.43,26.37,29.33,32.53,37.46,39.44,48.06,
1115590,"Terance Mann",4200,SG/SF,BKN,NYK,158280,879504,,21,5.73,2.57,2.72,0.69,0.75,0.58,0.29,8.45,8.3,11.02,0.87,5.29,2.88,1.42,1.89,1.02,0.82,4.77,2.11,14.75,14.75,14.73,3.51,1.12%,126,127,WED,74628,23,1115590,9.66,20.75,1.38,1.38,0.39,9.57,12.52,14.73,16.94,20.87,22.1,29.46,
3005094,"Day'Ron Sharpe",5200,C,BKN,NYK,158280,1243725,,18.5,7.73,6.74,2.23,0.17,1.42,0.63,0.31,9.96,14.47,16.7,0.94,8.97,4.81,2.84,0.69,2.31,1.56,5.5,3.01,20.56,20.56,20.83,4.01,0.33%,126,127,WED,148967,24,3005094,15.08,27.21,1.15,1.15,1.21,15.13,18.35,20.83,23.56,27.28,29.01,36.7,
3005097,"Cam Thomas",5900,SG,BKN,NYK,158280,1232020,,24,16.26,1.88,3.02,1.7,1.7,0.3,0.1,19.28,18.14,21.16,0.4,4.9,8.34,3.49,4.83,4.86,4.19,13.17,5.19,22.55,22.55,23.94,4.06,1.12%,126,127,WED,149404,25,3005097,16.85,31.46,2.57,2.57,2.71,16.61,20.76,23.94,26.87,31.51,33.47,42.26,
3005396,"Ziaire Williams",4000,SG/SF,BKN,NYK,158280,1231313,,3.5,1.16,0.36,0.1,0.2,0.12,0.22,0.09,1.26,1.52,1.62,0.31,0.46,0.41,0.17,0.61,0.27,0.23,1.02,0.37,2.55,2.55,2.42,0.61,0.24%,126,127,WED,149033,26,3005396,0.45,4.79,0,0,0,0,1.51,2.42,3.93,5.75,6.66,11.5,
3587834,"Tyrese Martin",3400,PG,BKN,NYK,158280,1134107,,0.5,0.18,0.07,0.03,0.04,0.02,0.02,0,0.21,0.25,0.28,0.02,0.1,0.07,0.03,0.11,0.02,0.02,0.18,0.07,0.35,0.35,0.36,0.11,0.04%,126,127,WED,89873,28,3587834,0.13,0.72,0,0,0,0.15,0.26,0.36,0.46,0.62,0.66,0.69,
4878197,"Noah Clowney",5700,PF,BKN,NYK,158280,1401380,,28,12.7,4.31,1.7,2.22,1.73,0.74,0.75,14.4,17.01,18.71,1.49,6.01,3.96,1.51,6.81,3.77,3.01,10.77,3.73,23.16,23.16,23.88,4.19,3.92%,126,127,WED,244975,31,4878197,16.89,31.95,4.27,4.27,4.07,16.74,20.68,23.88,26.83,32,33.97,42.59,
