PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,SDK,SFD,REFID
14202,"Sidney Crosby",,C,CAN,CZE,,296786,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,14202,0,0,,,,30424,1,1.15,1.15,13
1283915,"Thomas Harley",,D,CAN,CZE,,1172200,3,,,0.0542,0.1478,0.815,0,0,0,0,0,0,0,0.202,0,2.43,0,8.09,0,,1283915,0.403,1.93,14.7,,,92099,1,4.42,6.27,14
35796,"Mitch Marner",,C,CAN,CZE,,878035,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,35796,0,0,,,,30483,1,1.15,1.15,15
18501,"Shea Theodore",,D,CAN,CZE,,741466,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,18501,0,0,,,,30663,1,1.15,1.15,16
31735,"Bo Horvat",,C,CAN,CZE,,741412,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,31735,0,0,,,,31049,1,1.15,1.15,17
31688,"Sam Reinhart",,W,CAN,CZE,,831067,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,31688,0,0,,,,30753,1,1.15,1.15,18
14182,"Brad Marchand",,W,CAN,CZE,,414433,4,,,0.174,0.1976,1.2491,0,0,0,0,0,0,0,0.3716,0,4.39,0,11.65,0,,14182,0.734,3.45,11.6,,,29852,1,5.67,8.02,19
31732,"Sam Bennett",,C,CAN,CZE,,831069,5,,,0.0541,0.0553,0.4707,0,0,0,0,0,0,0,0.1094,0,1.44,0,6.83,0,,31732,0.388,1.21,12.1,,,30332,1,4.21,5.95,20
2295968,"Seth Jarvis",,W,CAN,CZE,,1248085,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,2295968,1.277,0.64,15.7,,,158546,1,1.15,1.15,21
1283254,"Logan Thompson",,G,CAN,CZE,,1139760,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1283254,0,0,,,,82970,1,0.58,0,22
37649,"Travis Sanheim",,D,CAN,CZE,,831082,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,37649,0.587,0.29,18.1,,,30397,1,1.15,1.15,23
18671,"Jordan Binnington",,G,CAN,CZE,,607980,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,18671,0,0,,,,30439,1,0.58,0,24
14507,"Darcy Kuemper",,G,CAN,CZE,,547403,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,14507,0,0,,,,30268,1,0.58,0,25
37770,"Radim Simek",,D,CZE,CAN,,1052090,1,,,0.0064,0.1152,0.3531,0,0,0,0,0,0,0,0.1216,0,1.16,0,6.74,0,,37770,1.922,1.81,,,,32300,1,4.36,6.22,26
37681,"Martin Necas",,W,CZE,CAN,,1057110,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,37681,0,0,,,,37907,1,1.15,1.15,27
18667,"David Pastrnak",,W,CZE,CAN,,831092,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,18667,0,0,,,,30380,1,1.15,1.15,28
37707,"Filip Hronek",,D,CZE,CAN,,920361,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,37707,0,0,,,,37845,1,1.15,1.15,29
16757,"Tomas Hertl",,C,CZE,CAN,,659862,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,16757,0,0,,,,29907,1,1.15,1.15,30
37696,"David Kampf",,C,CZE,CAN,,1050068,2,,,0.0881,0.1732,1.0759,0,0,0,0,0,0,0,0.2613,0,3.25,0,9.82,0,,37696,1.107,2.85,24,,,37886,1,5.13,7.3,31
35921,"Ondrej Kase",,W,CZE,CAN,,831571,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,35921,0,0,,,,31502,1,1.15,1.15,32
,1,,D,CZE,CAN,,902830,2,,,0.0308,0.0962,0.7098,0,0,0,0,0,0,0,0.127,0,1.81,,,0,,,,,,,,,,,,33,"Michal Kempny"
17120,"Ondrej Palat",,W,CZE,CAN,,615345,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,17120,0,0,,,,30825,1,1.15,1.15,34
16742,"Radko Gudas",,D,CZE,CAN,,554520,2,,,0.0386,0.1929,1.2968,0,0,0,0,0,0,0,0.2315,0,3.28,0,9.32,0,,16742,3.466,4.03,33.9,,,30042,1,4.72,6.68,35
35854,"Lukas Sedlak",,C,CZE,CAN,,612924,3,,,0.0823,0.0952,0.7661,0,0,0,0,0,0,0,0.1775,0,2.33,0,8.61,0,,35854,0,1.64,,,,,1,4.91,6.96,36
10239699,"David Tomasek",,W,CZE,CAN,,1166671,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,10239699,0,0,,,,658745,1,1.15,1.15,37
5273742,"David Spacek",,D,CZE,CAN,,1364089,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,5273742,0,0,,,,231601,1,1.15,1.15,38
37697,"Jan Rutta",,D,CZE,CAN,,1054103,3,,,0.0274,0.1104,0.6583,0,0,0,0,0,0,0,0.1378,0,1.78,0,7.4,0,,37697,0.717,1.62,,,,32354,1,4.39,6.24,39
655235,"Roman Cervenka",,C,CZE,CAN,,655235,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,655235,0,0,,,,,1,1.15,1.15,40
31746,"Radek Faksa",,C,CZE,CAN,,659857,4,,,0.075,0.1323,0.7904,0,0,0,0,0,0,0,0.2073,0,2.49,0,8.15,0,,31746,1.431,2.49,19.2,,,30523,1,4.42,6.27,41
612934,"Matej Stransky",,W,CZE,CAN,,612934,4,,,0.0567,0.0655,0.5276,0,0,0,0,0,0,0,0.1222,0,1.6,0,7.01,0,,612934,0,1.13,,,,,1,4.23,5.97,42
472511,"Tomas Kundratek",,D,CZE,CAN,,472511,4,,,0.0063,0.0197,0.1453,0,0,0,0,0,0,0,0.026,0,0.37,0,5.76,0,,472511,0,0.26,,,,,1,4.21,5.95,43
1144866,"Dominik Kubalik",,W,CZE,CAN,,745341,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1144866,0,0,,,,88360,1,1.15,1.15,44
1285060,"Jakub Flek",,W,CZE,CAN,,1285060,5,,,0.017,0.0197,0.1582,0,0,0,0,0,0,0,0.0367,0,0.48,0,5.87,0,,1285060,0,0.34,,,,,1,4.21,5.95,45
1364090,"Jiri Tichacek",,D,CZE,CAN,,1364090,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1364090,0,0,,,,,1,1.15,1.15,46
37656,"Dan Vladar",,G,CZE,CAN,,878196,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,37656,0,0,,,,32200,1,0.58,0,47
415370,"Lukas Dostal",,G,CZE,CAN,,1121544,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,415370,0,0,,,,75539,1,0.58,0,48
878169,"Filip Chlapik",,W,CZE,CAN,,878169,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,878169,0,0,,,,,1,1.15,1.15,49
4200011,"Karel Vejmelka",,G,CZE,CAN,,878314,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,4200011,0,0,,,,166640,1,0.58,0,50
920604,"Joachim Blichfeld",,W,DEN,GER,,920604,2,2,,0.1251,0.1612,1.0179,0,0,0,0,0,0,0,0.2863,0,3.42,0,9.99,0,,920604,0,2.41,,,,,1,5.13,7.3,51
14278,"Lars Eller",,C,DEN,GER,,392954,2,2,,0.1692,0.2864,1.6278,0,0,0,0,0,0.0227,0.0421,0.4556,0.0648,5.43,0,13.19,12.67,,14278,1.013,4.33,36.5,,,29793,1,6.06,8.66,52,
18831,"Nikolaj Ehlers",,W,DEN,GER,,831074,1,1,,0.4016,0.6463,3.0246,0,0,0,0,0,0.1136,0.2107,1.0479,0.3243,12.06,2.02,24.46,51,,18831,0.644,8.5,50.7,,,30595,1,9.69,14,53,
1166529,"Phillip Bruggisser",,D,DEN,GER,,1166529,3,,,0.0337,0.1176,0.6803,0,0,0,0,0,0,0,0.1513,0,1.9,0,7.52,0,,1166529,0,1.35,,,,,1,4.39,6.24,54
898444,"Jesper Jensen Aabo",,D,DEN,GER,,898444,1,,,0.0417,0.1454,0.8412,0,0,0,0,0,0,0,0.1871,0,2.35,0,8.05,0,,898444,0,1.67,,,,,1,4.45,6.3,55
4905072,"Oscar Fisker Molgaard",,C,DEN,GER,,1447488,3,,,0.1421,0.191,1.2558,0,0,0,0,0,0,0,0.3331,0,4.09,0,10.72,0,,4905072,1.069,3.41,32.8,,,260562,1,5.18,7.33,56
1166530,"Matias Lassen",,D,DEN,GER,,1166530,4,,,0.0079,0.0277,0.1603,0,0,0,0,0,0,0,0.0356,0,0.45,0,5.84,1,,1166530,0,0.32,,,,,1,4.21,5.95,57,
737286,"Markus Lauridsen",,D,DEN,GER,,737286,1,1,,0.0488,0.1701,0.9842,0,0,0,0,0,0,0,0.2189,0,2.76,0,8.67,0,,737286,0,1.96,,,,,1,4.62,6.6,58
1166535,"Nick Olesen",,W,DEN,GER,,1166535,3,1,,0.1306,0.1683,1.0627,0,0,0,0,0,0,0,0.2989,0,3.57,0,10.14,18.33,,1166535,0,2.52,,,,,1,5.13,7.3,59,
34617,"Oliver Bjorkstrand",,W,DEN,GER,,743268,1,1,,0.3039,0.4158,2.2671,0,0,0,0,0,0.1019,0.1633,0.7197,0.2652,8.43,0.57,18.15,44.67,,34617,1.225,6.5,41.4,,,30201,1,7.59,10.87,60,
591992,"Oliver Lauridsen",,D,DEN,GER,,591992,3,,,0.0337,0.1176,0.6803,0,0,0,0,0,0,0,0.1513,0,1.9,0,7.52,0,,591992,0,1.35,,,,,1,4.39,6.24,61
1447489,"Anders Koch",,D,DEN,GER,,1447489,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1447489,0,0,,,,,1,1.15,1.15,62
676092,"Patrick Russell",,W,DEN,GER,,915358,4,1,,0.1019,0.1313,0.829,0,0,0,0,0,0,0,0.2332,0,2.78,0,9.06,0,,676092,0,1.97,,,,,1,4.91,6.96,63
600131,"Nicklas Jensen",,W,DEN,GER,,600131,2,,,0.1131,0.1457,0.9204,0,0,0,0,0,0,0,0.2588,0,3.09,0,9.41,1,,600131,0,2.18,,,,,1,4.94,6.99,64,
972431,"Alexander True",,C,DEN,GER,,1078266,1,2,,0.1439,0.184,1.5808,0,0,0,0,0,0.0212,0.0373,0.3279,0.0585,4.6,0,11.33,0.33,,972431,1.436,3.93,,,,82529,1,5.26,7.39,65,
1166537,"Morten Poulsen",,W,DEN,GER,,1166537,5,,,0.0203,0.0262,0.1655,0,0,0,0,0,0,0,0.0465,0,0.55,0,5.94,0,,1166537,0,0.39,,,,,1,4.21,5.95,66
1385603,"Christian Wejse",,W,DEN,GER,,1385603,4,,,0.075,0.0966,0.6099,0,0,0,0,0,0,0,0.1716,0,2.04,0,7.66,0,,1385603,0,1.45,,,,,1,4.39,6.24,67
1077686,"Mathias Bau",,W,DEN,GER,,1077686,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1077686,0,0,,,,,1,1.15,1.15,68
1280148,"Jonas Rondbjerg",,W,DEN,GER,,1057173,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1280148,0,0,11.2,,,91948,1,1.15,1.15,69
1057210,"Malte Setkov",,D,DEN,GER,,1057210,2,,,0.0562,0.1959,1.1338,0,0,0,0,0,0,0,0.2521,0,3.18,0,9.16,0,,1057210,0,2.25,,,,,1,4.67,6.64,70
1166533,"Nicholas B. Jensen",,D,DEN,GER,,1166533,2,,,0.0337,0.1176,0.6803,0,0,0,0,0,0,0,0.1513,0,1.9,0,7.52,0,,1166533,0,1.35,,,,,1,4.39,6.24,71
1166536,"Frederik Storm",,W,DEN,GER,,1166536,4,,,0.075,0.0966,0.6099,0,0,0,0,0,0,0,0.1716,0,2.04,0,7.66,0,,1166536,0,1.45,,,,,1,4.39,6.24,72
1172454,"Frederik Dichow",,G,DEN,GER,,1172454,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1172454,0,0,,,,,1,0.58,0,73
1374309,"Mikkel Aagaard",,C,DEN,GER,,1374309,3,2,,0.1156,0.149,0.9411,0,0,0,0,0,0,0,0.2646,0,3.16,0,9.48,0,,1374309,0,2.23,,,,,1,4.94,6.99,74
1286327,"Mads Sogaard",,G,DEN,GER,,1172229,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1286327,0,0,,,,92006,1,0.58,0,75
16928,"Frederik Andersen",,G,DEN,GER,,556379,,,C,0,0,0,0,0.3175,32.5,3.1062,0.0501,0,0,0,0,16.52,7.01,28.27,24,,16928,0,12.09,,,,30976,1,9.18,11.34,76,
34544,"Esa Lindell",4100,D,FIN,SVK,,680652,1,,,0.0433,0.1591,1.0069,0,0,0,0,0,0,0,0.2024,0,2.69,0,8.45,0,,34544,0.921,2.36,21.6,,,30528,1,4.5,6.33,77,0.66
14130,"Mikael Granlund",6200,C,FIN,SVK,,550759,1,1,,0.1617,0.3444,1.663,0,0,0,0,0,0.0476,0.1327,0.5061,0.1803,5.72,0,13.85,0,,14130,0.804,4.5,18.1,,,30288,1,6.35,9.1,78,0.92
37747,"Miro Heiskanen",5700,D,FIN,SVK,,1057101,1,1,,0.092,0.4081,1.8348,0,0,0,0,0,0.0426,0.1761,0.5001,0.2187,5.74,0,13.68,0,,37747,0.682,4.47,24.4,,,82268,1,6.2,9.01,79,1.01
37746,"Roope Hintz",6700,C,FIN,SVK,,878170,1,1,,0.2839,0.3574,2.1146,0,0,0,0,0,0.0831,0.1327,0.6413,0.2158,7.66,0.04,17.08,0,,37746,0.889,5.8,15.3,,,37812,1,7.36,10.46,80,1.14
18978,"Mikko Rantanen",8000,W,FIN,SVK,,878041,1,1,,0.3152,0.4671,2.339,0,0,0,0,0,0.087,0.1553,0.7823,0.2423,8.95,0.72,19.11,0,,18978,0.691,6.57,17.5,,,30679,1,7.94,11.39,81,1.12
16700,"Rasmus Ristolainen",3700,D,FIN,SVK,,741411,2,,,0.0361,0.1345,1.2185,0,0,0,0,0,0,0,0.1706,0,2.83,0,8.65,0,,16700,1.613,2.78,18.5,,,31067,1,4.55,6.38,82,0.76
555945,"Niko Mikkola",3100,D,FIN,SVK,,878283,2,,,0.0342,0.1117,0.9268,0,0,0,0,0,0,0,0.1459,0,2.25,0,7.95,0,,555945,1.861,2.51,20.9,,,82506,1,4.45,6.3,83,0.73
35805,"Sebastian Aho",7200,C,FIN,SVK,,878154,2,1,,0.2921,0.3935,2.2251,0,0,0,0,0,0.0853,0.1633,0.6856,0.2486,8.13,0.27,17.85,0,,35805,0.806,6.08,16.8,,,31384,1,7.59,10.87,84,1.13
35782,"Artturi Lehkonen",5500,W,FIN,SVK,,743064,2,2,,0.1983,0.2027,1.7867,0,0,0,0,0,0.0196,0.0311,0.401,0.0507,5.51,0,13.15,0,,35782,0.774,4.2,16.3,,,31453,1,5.97,8.41,85,1
17427,"Teuvo Teravainen",3000,W,FIN,SVK,,659863,2,2,,0.1143,0.224,1.1389,0,0,0,0,0,0.0201,0.0545,0.3383,0.0746,3.84,0,10.64,0,,17427,0.362,2.94,13.6,,,30644,1,5.31,7.6,86,1.28
16719,"Olli Maatta",2600,D,FIN,SVK,,659868,3,,,0.0131,0.0899,0.445,0,0,0,0,0,0,0,0.103,0,1.23,0,6.81,0,,16719,0.465,1.12,12.7,,,30432,1,4.36,6.22,87,0.47
2296000,"Anton Lundell",4500,C,FIN,SVK,,1248081,3,,,0.1528,0.1898,1.6984,0,0,0,0,0,0,0,0.3426,0,4.9,0,11.74,0,,2296000,1.102,3.93,14.8,,,158644,1,5.34,7.46,88,1.09
1283126,"Eetu Luostarinen",3400,W,FIN,SVK,,1057150,3,,,0.1016,0.1683,1.1141,0,0,0,0,0,0,0,0.2699,0,3.4,0,9.97,0,,1283126,1.724,3.26,14,,,91962,1,5.13,7.3,89,1
1144519,"Kaapo Kakko",3500,W,FIN,SVK,,1166551,3,,,0.0981,0.1323,1.0306,0,0,0,0,0,0,0,0.2304,0,3.06,0,9.43,0,,1144519,0.636,2.47,10.8,,,88355,1,4.98,7.02,90,0.87
555781,"Henri Jokiharju",2500,D,FIN,SVK,,1057138,3,,,0.0176,0.0802,0.5665,0,0,0,0,0,0,0,0.0978,0,1.4,0,7.02,0,,555781,0.677,1.33,15.6,,,82822,1,4.39,6.24,91,0.56
194540,"Eeli Tolvanen",3900,W,FIN,SVK,,1057139,4,2,,0.1317,0.1377,1.2574,0,0,0,0,0,0.0253,0.0379,0.2694,0.0632,3.73,0,10.17,0,,194540,2.051,3.66,13.2,,,39768,1,5.03,7.06,92,0.96
1166546,"Mikko Lehtonen",2500,D,FIN,SVK,,1166546,4,2,,0.0207,0.0614,0.5759,0,0,0,0,0,0,0,0.0821,0,1.35,0,6.76,0,,1166546,0,0.95,,,,,1,4.23,5.97,93,0.54
18700,"Joel Armia",2500,W,FIN,SVK,,600113,4,2,,0.0994,0.1191,1.1339,0,0,0,0,0,0.0177,0.0284,0.2185,0.0461,3.16,0,9.53,0,,18700,0.917,2.69,14.6,,,30591,1,4.98,7.02,94,1.26
17275,"Erik Haula",2800,C,FIN,SVK,,732005,4,,,0.0922,0.1097,1.039,0,0,0,0,0,0,0,0.2019,0,2.91,0,9.28,0,,17275,1.06,2.56,13.1,,,30583,1,4.98,7.02,95,1.04
1283920,"Joel Kiviranta",2500,W,FIN,SVK,,1166552,5,,,0.0073,0.008,0.0825,0,0,0,0,0,0,0,0.0153,0,0.23,0,5.62,0,,1283920,0.137,0.23,10.9,,,92104,1,4.21,5.95,96,0.09
4784123,"Nikolas Matinpalo",2800,D,FIN,SVK,,1447084,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,4784123,0.904,0.45,13.8,,,265876,1,1.15,1.15,97,0
34482,"Juuse Saros",8000,G,FIN,SVK,,744805,,,B,0,0,0,0,0.3817,24.3292,2.9205,0.061,0,0,0,0,10.79,1.92,21.75,0,,34482,0,8.13,,,,29995,1,8.56,10.74,98,1.35
922135,"Kevin Lankinen",8000,G,FIN,SVK,,1117047,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,922135,0,0,,,,81323,1,0.58,0,99,0
7005309,"Oliver Kapanen",3700,C,FIN,SVK,,1321692,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,7005309,0.067,0.03,14.1,,,165003,1,1.15,1.15,100,0
1447333,"Jules Boscq",,D,FRA,SUI,,1447333,1,,,0.0255,0.0797,0.5875,0,0,0,0,0,0,0,0.1052,0,1.5,0,6.91,0,,1447333,0,1.06,,,,,1,4.23,5.97,101
917153,"Alexandre Texier",,W,FRA,SUI,,1057153,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,917153,0,0,,,,87772,1,1.15,1.15,102
1136940,"Charles Bertrand",,W,FRA,SUI,,1136940,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1136940,0,0,,,,,1,1.15,1.15,103
1166439,"Hugo Gallet",,D,FRA,SUI,,1166439,1,,,0.0336,0.1051,0.7754,0,0,0,0,0,0,0,0.1387,0,1.98,0,7.64,0,,1166439,0,1.4,,,,,1,4.42,6.27,104
1447332,"Justin Addamo",,W,FRA,SUI,,1447332,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1447332,0,0,,,,,1,1.15,1.15,105
1510681,"Enzo Cantagallo",,D,FRA,SUI,,1510681,2,,,0.0066,0.0207,0.1527,0,0,0,0,0,0,0,0.0273,0,0.39,0,5.78,0,,1510681,0,0.28,,,,,1,4.21,5.95,106
1166450,"Florian Chakiachvili",,D,FRA,SUI,,1166450,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1166450,0,0,,,,,1,1.15,1.15,107
1635448,"Floran Douay",,W,FRA,SUI,,1635448,2,,,0.0696,0.0805,0.6479,0,0,0,0,0,0,0,0.1501,0,1.97,0,7.59,0,,1635448,0,1.39,,,,,1,4.39,6.24,108
1166454,"Sacha Treille",,W,FRA,SUI,,1166454,2,,,0.0639,0.0738,0.5943,0,0,0,0,0,0,0,0.1377,0,1.81,0,7.22,0,,1166454,0,1.27,,,,,1,4.23,5.97,109
1385671,"Enzo Guebey",,D,FRA,SUI,,1385671,3,,,0.0378,0.1183,0.8724,0,0,0,0,0,0,0,0.1561,0,2.23,0,7.93,0,,1385671,0,1.57,,,,,1,4.45,6.3,110
1166452,"Jordann Perret",,W,FRA,SUI,,1166452,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1166452,0,0,,,,,1,1.15,1.15,111
1385675,"Dylan Fabre",,C,FRA,SUI,,1385675,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1385675,0,0,,,,,1,1.15,1.15,112
1166447,"Pierre Crinon",,D,FRA,SUI,,1166447,3,,,0.0255,0.0797,0.5875,0,0,0,0,0,0,0,0.1052,0,1.5,0,6.91,0,,1166447,0,1.06,,,,,1,4.23,5.97,113
1166453,"Thomas Thiry",,D,FRA,SUI,,1166453,4,,,0.0277,0.0865,0.6384,0,0,0,0,0,0,0,0.1142,0,1.63,0,7.25,0,,1166453,0,1.15,,,,,1,4.39,6.24,114
1385673,"Louis Boudon",,C,FRA,SUI,,1385673,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1385673,0,0,,,,,1,1.15,1.15,115
1166457,"Anthony Rech",,W,FRA,SUI,,1166457,4,,,0.0864,0.0999,0.804,0,0,0,0,0,0,0,0.1863,0,2.45,0,8.73,0,,1166457,0,1.72,,,,,1,4.91,6.96,116
1453290,"Antoine Keller",,G,FRA,SUI,,1453290,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1453290,0,0,,,,,1,0.58,0,117
593704,"Stephane Da Costa",,C,FRA,SUI,,593704,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,593704,0,0,,,,,1,1.15,1.15,118
1447334,"Julian Junca",,G,FRA,SUI,,1447334,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1447334,0,0,,,,,1,0.58,0,119
1635446,"Martin Neckar",,G,FRA,SUI,,1635446,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1635446,0,0,,,,,1,0.58,0,120
916470,"Yohann Auvitu",,D,FRA,SUI,,916470,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,916470,0,0,,,,,1,1.15,1.15,121
1510685,"Aurelien Dair",,C,FRA,SUI,,1510685,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1510685,0,0,,,,,1,1.15,1.15,122
1166444,"Nicolas Ritz",,C,FRA,SUI,,1166444,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1166444,0,0,,,,,1,1.15,1.15,123
18469,"Pierre-Edouard Bellemare",,C,FRA,SUI,,829696,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,18469,0,0,,,,29826,1,1.15,1.15,124
1385677,"Kevin Bozon",,W,FRA,SUI,,1385677,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1385677,0,0,,,,,1,1.15,1.15,125
2296121,"Lukas Reichel",,C,GER,DEN,,1207613,3,1,,0.1847,0.3072,2.2345,0,0,0,0,0,0.0639,0.112,0.4919,0.1759,6.73,0.06,14.97,12.33,,2296121,0.55,4.93,22.5,,,158662,1,6.44,9.18,126,
1166562,"Fabio Wagner",,D,GER,DEN,,1166562,1,,,0.0546,0.17,1.539,0,0,0,0,0,0,0,0.2246,0,3.69,0,9.83,17.67,,1166562,0,2.55,,,,,1,4.8,6.75,127,
1283476,"Moritz Seider",,D,GER,DEN,,1166563,1,1,,0.1392,0.5732,3.6113,0,0,0,0,0,0.0725,0.2967,0.7124,0.3692,10.47,2.83,19.9,39,,1283476,2.768,8.31,105.4,,,92082,1,7.37,10.56,128,
